submit_date,promotion_one_id,promotion_one_class,promotion_two_id,promotion_two_class,order_channel,nsite_id,registered,first_time_buyer,device_class_code,locale_code,frequency_count
2024-01-28 00:00:00.000,107000026,ORDER,107000051,ORDER,Storefront,Sites-hru-emea-west-Site,true,true,smartphone,it_IT,2
2024-01-28 00:00:00.000,65300001,PRODUCT,90510001,PRODUCT,Storefront,Sites-valentino-emea-west-ng-Site,true,true,desktop,de_DE,1
2024-02-18 00:00:00.000,69680001,ORDER,108000040,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,true,false,smartphone,fr_FR,5
2024-02-24 00:00:00.000,77040001,SHIPPING,80690008,PRODUCT,Storefront,Sites-staffshop-fr-Site,true,false,desktop,fr_FR,10
2024-06-02 00:00:00.000,111750123,PRODUCT,113180003,ORDER,Storefront,Sites-gac-emea-west-Site,true,false,desktop,de_DE,4
2024-01-28 00:00:00.000,65300001,PRODUCT,100840045,ORDER,Storefront,Sites-valentino-emea-west-ng-Site,true,true,desktop,de_DE,1
2024-01-28 00:00:00.000,65300001,PRODUCT,106830091,ORDER,Storefront,Sites-valentino-emea-west-ng-Site,true,true,desktop,de_DE,1
2024-01-28 00:00:00.000,67010002,PRODUCT,67010026,PRODUCT,Storefront,Sites-kerastase-emea-west-ng-Site,true,true,smartphone,fr_FR,1
2024-01-28 00:00:00.000,67010002,PRODUCT,76540001,ORDER,Storefront,Sites-kerastase-emea-west-ng-Site,true,true,smartphone,fr_FR,1
2024-01-28 00:00:00.000,67010026,PRODUCT,76540001,ORDER,Storefront,Sites-kerastase-emea-west-ng-Site,true,true,smartphone,fr_FR,1
2024-01-28 00:00:00.000,67920003,SHIPPING,69680001,ORDER,Storefront,Sites-ysl-fr-ng-Site,false,false,desktop,fr_FR,1
2024-01-28 00:00:00.000,59980162,PRODUCT,106850015,ORDER,Storefront,Sites-gac-emea-west-Site,false,true,desktop,fr_FR,1
2024-01-28 00:00:00.000,59980162,PRODUCT,106850015,ORDER,Storefront,Sites-gac-emea-west-Site,false,true,desktop,en_GB,2
2024-01-28 00:00:00.000,59980162,PRODUCT,106410001,ORDER,Storefront,Sites-gac-emea-west-Site,true,true,desktop,fr_FR,1
2024-02-18 00:00:00.000,76540001,ORDER,97060033,PRODUCT,Storefront,Sites-kerastase-emea-west-ng-Site,true,false,desktop,it_IT,1
2024-01-28 00:00:00.000,67920003,SHIPPING,70550058,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,true,false,desktop,fr_FR,1
2024-01-28 00:00:00.000,67920003,SHIPPING,80480001,ORDER,Storefront,Sites-ysl-fr-ng-Site,false,true,smartphone,fr_FR,1
2024-01-28 00:00:00.000,67920003,SHIPPING,89540070,ORDER,Storefront,Sites-ysl-fr-ng-Site,false,true,smartphone,fr_FR,1
2024-01-28 00:00:00.000,107000026,ORDER,107190073,PRODUCT,Storefront,Sites-hru-emea-west-Site,true,true,desktop,de_DE,1
2024-01-28 00:00:00.000,59980162,PRODUCT,106250019,SHIPPING,Storefront,Sites-gac-emea-west-Site,true,false,desktop,fr_FR,1
2024-01-28 00:00:00.000,59980162,PRODUCT,85020144,ORDER,Storefront,Sites-gac-emea-west-Site,true,false,desktop,fr_FR,1
2024-01-28 00:00:00.000,67920003,SHIPPING,106830121,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,true,false,desktop,fr_FR,2
2024-06-07 00:00:00.000,112290010,ORDER,112290041,PRODUCT,Storefront,Sites-lancome-fr-v2-Site,true,false,smartphone,fr_FR,17
2024-01-28 00:00:00.000,67920003,SHIPPING,106850012,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,false,false,desktop,fr_FR,1
2024-01-28 00:00:00.000,59980162,PRODUCT,59980248,SHIPPING,Storefront,Sites-gac-emea-west-Site,false,true,desktop,it_IT,1
2024-01-28 00:00:00.000,67920003,SHIPPING,107000043,ORDER,Storefront,Sites-ysl-fr-ng-Site,false,false,desktop,fr_FR,1
2024-03-11 00:00:00.000,108880061,PRODUCT,109760001,ORDER,Storefront,Sites-nyx-fr-v2-Site,true,false,smartphone,fr_FR,1
2024-01-28 00:00:00.000,67960001,SHIPPING,69680001,ORDER,Storefront,Sites-ysl-fr-ng-Site,false,false,smartphone,fr_FR,2
2024-02-18 00:00:00.000,80300001,PRODUCT,107700089,PRODUCT,Storefront,Sites-lancome-fr-v2-Site,true,true,smartphone,fr_FR,1
2024-02-18 00:00:00.000,80320108,PRODUCT,108260023,ORDER,Storefront,Sites-kiehls-uk-v2-Site,true,false,smartphone,en_GB,1
2024-01-28 00:00:00.000,59980156,SHIPPING,106410001,ORDER,Storefront,Sites-gac-emea-west-Site,true,true,desktop,fr_FR,1
2024-01-28 00:00:00.000,59980156,SHIPPING,107000035,PRODUCT,Storefront,Sites-gac-emea-west-Site,false,true,desktop,fr_FR,2
2024-04-17 00:00:00.000,56510001,SHIPPING,111190054,ORDER,Storefront,Sites-lancome-de-Site,true,false,smartphone,de_DE,12
2024-02-18 00:00:00.000,77040001,SHIPPING,78040001,PRODUCT,Storefront,Sites-staffshop-fr-Site,true,false,smartphone,fr_FR,8
2024-02-18 00:00:00.000,76920073,SHIPPING,108490001,PRODUCT,Storefront,Sites-lancome-emea-east-ng-Site,true,false,smartphone,bg_BG,2
2024-02-18 00:00:00.000,78770011,PRODUCT,108260048,ORDER,Storefront,Sites-itc-de-Site,true,true,smartphone,de_DE,5
2024-02-18 00:00:00.000,78770011,PRODUCT,108260056,ORDER,Storefront,Sites-itc-de-Site,true,true,smartphone,de_DE,4
2024-01-28 00:00:00.000,59980156,SHIPPING,59980162,PRODUCT,Storefront,Sites-gac-emea-west-Site,true,true,desktop,fr_FR,2
2024-03-11 00:00:00.000,108950001,PRODUCT,109000001,ORDER,Storefront,Sites-kiehls-mea-Site,true,true,smartphone,en_AE,1
2024-01-28 00:00:00.000,107000026,ORDER,107360001,PRODUCT,Storefront,Sites-hru-emea-west-Site,true,false,desktop,fr_FR,1
2024-01-28 00:00:00.000,67960001,SHIPPING,70550137,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,true,true,smartphone,fr_FR,1
2024-01-28 00:00:00.000,67960001,SHIPPING,78130196,ORDER,Storefront,Sites-ysl-fr-ng-Site,true,false,smartphone,fr_FR,1
2024-01-28 00:00:00.000,67960001,SHIPPING,106830064,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,true,true,smartphone,fr_FR,1
2024-01-28 00:00:00.000,107000026,ORDER,107360001,PRODUCT,Storefront,Sites-hru-emea-west-Site,true,false,smartphone,fr_FR,4
2024-01-28 00:00:00.000,59980156,SHIPPING,59980162,PRODUCT,Storefront,Sites-gac-emea-west-Site,false,true,desktop,fr_FR,2
2024-01-28 00:00:00.000,59980124,SHIPPING,107000035,PRODUCT,Storefront,Sites-gac-emea-west-Site,false,true,desktop,es_ES,1
2024-01-28 00:00:00.000,67960001,SHIPPING,106830121,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,true,false,desktop,fr_FR,2
2024-01-28 00:00:00.000,107000026,ORDER,107360001,PRODUCT,Storefront,Sites-hru-emea-west-Site,true,false,tablet,fr_FR,1
2024-01-28 00:00:00.000,67960001,SHIPPING,106830121,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,true,true,desktop,fr_FR,1
2024-03-11 00:00:00.000,109080001,ORDER,109080002,ORDER,Storefront,Sites-mugler-fr-Site,true,false,smartphone,fr_FR,1
2024-01-28 00:00:00.000,67960001,SHIPPING,106850012,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,false,false,smartphone,fr_FR,1
2024-01-28 00:00:00.000,107000026,ORDER,107360001,PRODUCT,Storefront,Sites-hru-emea-west-Site,true,true,desktop,de_DE,1
2024-04-27 00:00:00.000,51170031,ORDER,79970001,PRODUCT,Storefront,Sites-kiehls-de-Site,true,false,smartphone,de_DE,1
2024-01-28 00:00:00.000,107000026,ORDER,107360001,PRODUCT,Storefront,Sites-hru-emea-west-Site,true,true,smartphone,it_IT,2
2024-01-28 00:00:00.000,59980124,SHIPPING,106850015,ORDER,Storefront,Sites-gac-emea-west-Site,false,true,desktop,es_ES,1
2024-01-28 00:00:00.000,59980124,SHIPPING,59980162,PRODUCT,Storefront,Sites-gac-emea-west-Site,false,true,desktop,es_ES,1
2024-01-28 00:00:00.000,59980115,SHIPPING,107540001,ORDER,Storefront,Sites-gac-emea-west-Site,true,true,desktop,de_DE,1
2024-01-28 00:00:00.000,59980115,SHIPPING,107000035,PRODUCT,Storefront,Sites-gac-emea-west-Site,true,true,tablet,de_DE,1
2024-01-28 00:00:00.000,59980115,SHIPPING,107000035,PRODUCT,Storefront,Sites-gac-emea-west-Site,true,true,smartphone,de_DE,1
2024-03-11 00:00:00.000,108970001,PRODUCT,109150005,ORDER,Storefront,Sites-kiehls-de-Site,true,true,smartphone,de_DE,2
2024-01-28 00:00:00.000,68650001,SHIPPING,106830021,ORDER,Storefront,Sites-lancome-fr-v2-Site,false,false,smartphone,fr_FR,1
2024-01-28 00:00:00.000,68650001,SHIPPING,106830021,ORDER,Storefront,Sites-lancome-fr-v2-Site,false,true,desktop,fr_FR,1
2024-01-28 00:00:00.000,59980115,SHIPPING,106850015,ORDER,Storefront,Sites-gac-emea-west-Site,true,true,tablet,de_DE,1
2024-01-28 00:00:00.000,68650001,SHIPPING,106830029,PRODUCT,Storefront,Sites-lancome-fr-v2-Site,false,false,smartphone,fr_FR,1
2024-01-28 00:00:00.000,107000026,ORDER,107570001,ORDER,Storefront,Sites-hru-emea-west-Site,true,false,desktop,fr_FR,1
2024-01-28 00:00:00.000,68650001,SHIPPING,106830029,PRODUCT,Storefront,Sites-lancome-fr-v2-Site,false,true,desktop,fr_FR,2
2024-02-18 00:00:00.000,80690005,PRODUCT,80720001,PRODUCT,Storefront,Sites-staffshop-fr-Site,true,false,desktop,fr_FR,27
2024-02-18 00:00:00.000,82980001,SHIPPING,108510001,PRODUCT,Storefront,Sites-ker-ukie-Site,true,true,smartphone,en_GB,5
2024-02-18 00:00:00.000,82980001,SHIPPING,88920015,ORDER,Storefront,Sites-ker-ukie-Site,true,true,smartphone,en_GB,2
2024-03-11 00:00:00.000,109120001,ORDER,109530005,PRODUCT,Storefront,Sites-hru-emea-west-Site,true,false,smartphone,it_IT,1
2024-01-28 00:00:00.000,68650001,SHIPPING,106830030,PRODUCT,Storefront,Sites-lancome-fr-v2-Site,true,true,desktop,fr_FR,5
2024-01-28 00:00:00.000,69680001,ORDER,70550058,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,true,false,desktop,fr_FR,1
2024-01-28 00:00:00.000,59980115,SHIPPING,74150029,PRODUCT,Storefront,Sites-gac-emea-west-Site,true,true,desktop,de_DE,1
2024-01-28 00:00:00.000,69680001,ORDER,70550137,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,true,true,smartphone,fr_FR,1
2024-01-28 00:00:00.000,69680001,ORDER,78130196,ORDER,Storefront,Sites-ysl-fr-ng-Site,true,false,smartphone,fr_FR,1
2024-01-28 00:00:00.000,69680001,ORDER,89540070,ORDER,Storefront,Sites-ysl-fr-ng-Site,false,true,smartphone,fr_FR,1
2024-01-28 00:00:00.000,69680001,ORDER,106830064,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,true,true,smartphone,fr_FR,1
2024-02-18 00:00:00.000,95260001,SHIPPING,108000030,ORDER,Storefront,Sites-gac-emea-west-Site,true,false,tablet,en_GB,1
2024-03-11 00:00:00.000,109120001,ORDER,109590001,ORDER,Storefront,Sites-hru-emea-west-Site,false,true,smartphone,en_GB,1
2024-01-28 00:00:00.000,107000026,ORDER,107570001,ORDER,Storefront,Sites-hru-emea-west-Site,true,false,tablet,fr_FR,1
2024-01-28 00:00:00.000,59980087,SHIPPING,107190020,PRODUCT,Storefront,Sites-kerastase-emea-west-ng-Site,true,false,tablet,es_ES,1
2024-01-28 00:00:00.000,59980074,SHIPPING,107540001,ORDER,Storefront,Sites-gac-emea-west-Site,true,true,desktop,nl_NL,1
2024-01-28 00:00:00.000,107000026,ORDER,107570001,ORDER,Storefront,Sites-hru-emea-west-Site,true,true,desktop,de_DE,1
2024-01-28 00:00:00.000,107000026,ORDER,107570001,ORDER,Storefront,Sites-hru-emea-west-Site,true,true,smartphone,it_IT,2
2024-01-28 00:00:00.000,69680001,ORDER,106830121,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,true,true,desktop,fr_FR,2
2024-01-28 00:00:00.000,69680001,ORDER,106850012,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,false,false,desktop,fr_FR,2
2024-01-28 00:00:00.000,69680001,ORDER,106850012,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,false,false,smartphone,fr_FR,4
2024-01-28 00:00:00.000,107000029,ORDER,107000031,ORDER,Storefront,Sites-hru-emea-west-Site,true,false,desktop,fr_FR,1
2024-01-28 00:00:00.000,59980074,SHIPPING,107000035,PRODUCT,Storefront,Sites-gac-emea-west-Site,true,true,smartphone,nl_NL,1
2024-01-28 00:00:00.000,59980074,SHIPPING,106850015,ORDER,Storefront,Sites-gac-emea-west-Site,true,true,desktop,nl_NL,2
2024-01-28 00:00:00.000,69680001,ORDER,107000043,ORDER,Storefront,Sites-ysl-fr-ng-Site,false,false,desktop,fr_FR,3
2024-01-28 00:00:00.000,59980074,SHIPPING,59980254,PRODUCT,Storefront,Sites-gac-emea-west-Site,true,true,desktop,nl_NL,1
2024-01-28 00:00:00.000,59980074,SHIPPING,59980162,PRODUCT,Storefront,Sites-gac-emea-west-Site,true,true,smartphone,nl_NL,1
2024-01-28 00:00:00.000,59980067,PRODUCT,93690045,ORDER,Storefront,Sites-ysl-emea-west-Site,true,true,desktop,en_GB,1
2024-01-28 00:00:00.000,69680001,ORDER,80480001,ORDER,Storefront,Sites-ysl-fr-ng-Site,false,true,smartphone,fr_FR,2
2024-02-18 00:00:00.000,95260001,SHIPPING,108260053,PRODUCT,Storefront,Sites-gac-emea-west-Site,true,true,desktop,en_GB,2
2024-02-18 00:00:00.000,88920015,ORDER,108510001,PRODUCT,Storefront,Sites-ker-ukie-Site,true,true,smartphone,en_GB,2
2024-03-14 00:00:00.000,109120004,ORDER,109980039,PRODUCT,Storefront,Sites-ysl-emea-west-ng-Site,true,true,desktop,it_IT,1
2024-02-24 00:00:00.000,80690007,PRODUCT,80690008,PRODUCT,Storefront,Sites-staffshop-fr-Site,true,false,desktop,fr_FR,14
2024-03-14 00:00:00.000,109170001,ORDER,109930001,PRODUCT,Storefront,Sites-lrp-uk-Site,true,false,desktop,en_GB,4
2024-02-24 00:00:00.000,76960003,SHIPPING,108650057,PRODUCT,Storefront,Sites-staffshop-fr-Site,true,false,desktop,fr_FR,8
2024-01-28 00:00:00.000,59980067,PRODUCT,90170001,ORDER,Storefront,Sites-ysl-emea-west-Site,true,false,desktop,en_GB,1
2024-01-28 00:00:00.000,70550058,PRODUCT,89540070,ORDER,Storefront,Sites-ysl-fr-ng-Site,true,false,smartphone,fr_FR,1
2024-01-28 00:00:00.000,70550058,PRODUCT,106830121,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,true,false,desktop,fr_FR,1
2024-01-28 00:00:00.000,70550058,PRODUCT,106830121,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,true,false,smartphone,fr_FR,1
2024-01-28 00:00:00.000,70550058,PRODUCT,107000043,ORDER,Storefront,Sites-ysl-fr-ng-Site,true,false,desktop,fr_FR,1
2024-01-28 00:00:00.000,59980066,SHIPPING,107190020,PRODUCT,Storefront,Sites-kerastase-emea-west-ng-Site,true,false,desktop,fr_FR,2
2024-01-28 00:00:00.000,70550137,PRODUCT,106850012,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,true,true,smartphone,fr_FR,1
2024-01-28 00:00:00.000,70550137,PRODUCT,107000043,ORDER,Storefront,Sites-ysl-fr-ng-Site,true,true,smartphone,fr_FR,1
2024-01-28 00:00:00.000,70550058,PRODUCT,106850012,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,true,true,smartphone,fr_FR,10
2024-01-28 00:00:00.000,107000029,ORDER,107000031,ORDER,Storefront,Sites-hru-emea-west-Site,true,false,smartphone,fr_FR,5
2024-01-28 00:00:00.000,69680001,ORDER,107000043,ORDER,Storefront,Sites-ysl-fr-ng-Site,true,true,tablet,fr_FR,2
2024-01-28 00:00:00.000,70550058,PRODUCT,107000043,ORDER,Storefront,Sites-ysl-fr-ng-Site,true,false,smartphone,fr_FR,2
2024-04-27 00:00:00.000,51680107,SHIPPING,74450002,ORDER,Storefront,Sites-kiehls-emea-east-ng-Site,true,false,desktop,hr_HR,1
2024-02-18 00:00:00.000,100000002,PRODUCT,107430084,ORDER,Storefront,Sites-skc-de-Site,false,true,smartphone,de_DE,1
2024-02-18 00:00:00.000,106560028,PRODUCT,108530002,PRODUCT,Storefront,Sites-kiehls-de-Site,true,true,smartphone,de_DE,1
2024-02-18 00:00:00.000,106560028,PRODUCT,108540001,ORDER,Storefront,Sites-kiehls-de-Site,true,true,smartphone,de_DE,1
2024-02-18 00:00:00.000,106850027,PRODUCT,107190070,ORDER,Storefront,Sites-lancome-fr-v2-Site,true,false,desktop,fr_FR,1
2024-02-18 00:00:00.000,107000039,ORDER,108000040,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,true,false,smartphone,fr_FR,1
2024-02-18 00:00:00.000,107430064,PRODUCT,107430092,PRODUCT,Storefront,Sites-skc-de-Site,true,true,smartphone,de_DE,1
2024-02-18 00:00:00.000,107700015,ORDER,108370001,ORDER,Storefront,Sites-kiehls-emea-east-ng-Site,false,false,desktop,bg_BG,1
2024-03-11 00:00:00.000,109170001,ORDER,109940001,PRODUCT,Storefront,Sites-lrp-uk-Site,false,false,smartphone,en_GB,3
2024-02-18 00:00:00.000,108000030,ORDER,108260053,PRODUCT,Storefront,Sites-gac-emea-west-Site,true,true,desktop,en_GB,1
2024-02-18 00:00:00.000,108530002,PRODUCT,108540001,ORDER,Storefront,Sites-kiehls-de-Site,true,true,smartphone,de_DE,1
2024-02-18 00:00:00.000,107270001,ORDER,108270001,PRODUCT,Storefront,Sites-lancome-emea-me-east-Site,false,true,desktop,he_IL,2
2024-02-18 00:00:00.000,108270001,PRODUCT,108630001,ORDER,Storefront,Sites-lancome-emea-me-east-Site,false,true,desktop,he_IL,2
2024-02-18 00:00:00.000,102030078,SHIPPING,106560028,PRODUCT,Storefront,Sites-kiehls-de-Site,true,false,desktop,de_AT,2
2024-02-18 00:00:00.000,108260015,ORDER,108260032,PRODUCT,Storefront,Sites-lancome-emea-me-east-Site,true,true,smartphone,he_IL,2
2024-02-18 00:00:00.000,107270001,ORDER,108260015,ORDER,Storefront,Sites-lancome-emea-me-east-Site,true,true,smartphone,he_IL,2
2024-02-18 00:00:00.000,107270001,ORDER,108260032,PRODUCT,Storefront,Sites-lancome-emea-me-east-Site,true,true,smartphone,he_IL,2
2024-02-18 00:00:00.000,100150053,PRODUCT,105390074,PRODUCT,Storefront,Sites-lancome-de-Site,true,false,desktop,de_DE,2
2024-03-15 00:00:00.000,98980024,SHIPPING,108000067,PRODUCT,Storefront,Sites-lancome-emea-west-ng-Site,true,true,desktop,en_GB,1
2024-03-15 00:00:00.000,98220086,PRODUCT,109530034,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,true,true,smartphone,fr_FR,2
2024-04-27 00:00:00.000,51680107,SHIPPING,108370001,ORDER,Storefront,Sites-kiehls-emea-east-ng-Site,true,false,desktop,hr_HR,1
2024-02-18 00:00:00.000,50150001,SHIPPING,96480042,PRODUCT,Storefront,Sites-kiehls-uk-v2-Site,true,false,smartphone,en_GB,1
2024-01-28 00:00:00.000,107640001,PRODUCT,107650001,SHIPPING,Storefront,Sites-lancome-emea-east-ng-Site,true,true,smartphone,hr_HR,29
2024-01-28 00:00:00.000,64700001,PRODUCT,107650001,SHIPPING,Storefront,Sites-lancome-emea-east-ng-Site,true,true,smartphone,hr_HR,29
2024-02-18 00:00:00.000,52800137,SHIPPING,107700015,ORDER,Storefront,Sites-kiehls-emea-east-ng-Site,false,false,desktop,bg_BG,1
2024-02-18 00:00:00.000,52800137,SHIPPING,108370001,ORDER,Storefront,Sites-kiehls-emea-east-ng-Site,false,false,desktop,bg_BG,1
2024-01-28 00:00:00.000,69680001,ORDER,106850012,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,true,true,smartphone,fr_FR,31
2024-01-28 00:00:00.000,106850012,PRODUCT,107000043,ORDER,Storefront,Sites-ysl-fr-ng-Site,true,true,smartphone,fr_FR,31
2024-01-28 00:00:00.000,78040001,PRODUCT,80690003,PRODUCT,Storefront,Sites-staffshop-fr-Site,true,false,smartphone,fr_FR,29
2024-02-18 00:00:00.000,54320001,SHIPPING,108000038,ORDER,Storefront,Sites-skc-fr-Site,false,true,smartphone,fr_FR,1
2024-02-18 00:00:00.000,56280001,ORDER,56400068,ORDER,Storefront,Sites-lancome-fr-v2-Site,true,false,desktop,fr_FR,1
2024-01-28 00:00:00.000,76960003,SHIPPING,78040001,PRODUCT,Storefront,Sites-staffshop-fr-Site,true,false,desktop,fr_FR,40
2024-02-18 00:00:00.000,50150001,SHIPPING,80320108,PRODUCT,Storefront,Sites-kiehls-uk-v2-Site,true,true,desktop,en_GB,7
2024-01-28 00:00:00.000,78040001,PRODUCT,80760001,PRODUCT,Storefront,Sites-staffshop-fr-Site,true,false,desktop,fr_FR,39
2024-01-28 00:00:00.000,107640001,PRODUCT,107650001,SHIPPING,Storefront,Sites-lancome-emea-east-ng-Site,false,true,smartphone,hr_HR,21
2024-02-18 00:00:00.000,50150001,SHIPPING,108260023,ORDER,Storefront,Sites-kiehls-uk-v2-Site,true,false,smartphone,en_GB,13
2024-03-11 00:00:00.000,109360001,ORDER,109400001,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,true,false,desktop,fr_FR,1
2024-01-28 00:00:00.000,106830072,PRODUCT,107000043,ORDER,Storefront,Sites-ysl-fr-ng-Site,false,true,desktop,fr_FR,7
2024-02-18 00:00:00.000,56280001,ORDER,68650001,SHIPPING,Storefront,Sites-lancome-fr-v2-Site,true,false,desktop,fr_FR,2
2024-01-28 00:00:00.000,69680001,ORDER,106830072,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,false,true,desktop,fr_FR,7
2024-01-28 00:00:00.000,69680001,ORDER,107000043,ORDER,Storefront,Sites-ysl-fr-ng-Site,false,true,desktop,fr_FR,11
2024-01-28 00:00:00.000,80690001,PRODUCT,80690003,PRODUCT,Storefront,Sites-staffshop-fr-Site,true,false,smartphone,fr_FR,23
2024-06-07 00:00:00.000,70930001,SHIPPING,113490001,PRODUCT,Storefront,Sites-lrp-uk-Site,false,false,smartphone,en_GB,18
2024-01-28 00:00:00.000,80690003,PRODUCT,80760001,PRODUCT,Storefront,Sites-staffshop-fr-Site,true,false,desktop,fr_FR,24
2024-02-18 00:00:00.000,53840073,SHIPPING,108570003,PRODUCT,Storefront,Sites-kiehls-it-Site,true,true,smartphone,it_IT,2
2024-03-27 00:00:00.000,59830001,SHIPPING,110530023,ORDER,Storefront,Sites-ysl-emea-west-Site,false,false,smartphone,en_GB,14
2024-02-18 00:00:00.000,53840073,SHIPPING,108570002,ORDER,Storefront,Sites-kiehls-it-Site,true,true,smartphone,it_IT,2
2024-02-24 00:00:00.000,106560028,PRODUCT,108530001,ORDER,Storefront,Sites-kiehls-de-Site,false,true,smartphone,de_CH,5
2024-04-06 00:00:00.000,110710001,PRODUCT,110920001,ORDER,Storefront,Sites-kiehls-mea-Site,false,true,smartphone,en_AE,13
2024-02-18 00:00:00.000,108570002,ORDER,108570003,PRODUCT,Storefront,Sites-kiehls-it-Site,true,true,smartphone,it_IT,3
2024-02-18 00:00:00.000,50150001,SHIPPING,108260023,ORDER,Storefront,Sites-kiehls-uk-v2-Site,true,true,desktop,en_GB,7
2024-02-24 00:00:00.000,59980276,SHIPPING,76540001,ORDER,Storefront,Sites-kerastase-emea-west-ng-Site,true,false,smartphone,fr_FR,8
2024-02-24 00:00:00.000,99240001,SHIPPING,108340001,PRODUCT,Storefront,Sites-lancome-emea-west-ng-Site,false,false,smartphone,en_GB,9
2024-04-06 00:00:00.000,110790018,ORDER,110790048,PRODUCT,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,es_ES,3
2024-01-28 00:00:00.000,80720003,PRODUCT,107490001,PRODUCT,Storefront,Sites-staffshop-fr-Site,true,false,smartphone,fr_FR,10
2024-04-06 00:00:00.000,110530026,ORDER,110790018,ORDER,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,es_ES,3
2024-01-28 00:00:00.000,80690003,PRODUCT,80720003,PRODUCT,Storefront,Sites-staffshop-fr-Site,true,false,desktop,fr_FR,17
2024-01-28 00:00:00.000,80690003,PRODUCT,80700001,PRODUCT,Storefront,Sites-staffshop-fr-Site,true,false,desktop,fr_FR,17
2024-01-28 00:00:00.000,80690003,PRODUCT,80690005,PRODUCT,Storefront,Sites-staffshop-fr-Site,true,false,smartphone,fr_FR,18
2024-01-28 00:00:00.000,80690003,PRODUCT,80690005,PRODUCT,Storefront,Sites-staffshop-fr-Site,true,false,desktop,fr_FR,32
2024-03-11 00:00:00.000,49580141,SHIPPING,49580322,PRODUCT,Storefront,Sites-kiehls-de-Site,true,true,smartphone,de_DE,1
2024-01-28 00:00:00.000,76960003,SHIPPING,80690003,PRODUCT,Storefront,Sites-staffshop-fr-Site,true,false,desktop,fr_FR,23
2024-01-28 00:00:00.000,76960003,SHIPPING,78130173,PRODUCT,Storefront,Sites-staffshop-fr-Site,true,false,desktop,fr_FR,11
2024-01-28 00:00:00.000,70550058,PRODUCT,107000043,ORDER,Storefront,Sites-ysl-fr-ng-Site,true,true,smartphone,fr_FR,17
2024-01-28 00:00:00.000,69680001,ORDER,106850012,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,true,true,desktop,fr_FR,12
2024-01-28 00:00:00.000,80690003,PRODUCT,107490001,PRODUCT,Storefront,Sites-staffshop-fr-Site,true,false,smartphone,fr_FR,20
2024-01-28 00:00:00.000,67960001,SHIPPING,106850012,PRODUCT,Storefront,Sites-ysl-fr-ng-Site,true,true,smartphone,fr_FR,16
2024-01-28 00:00:00.000,78130173,PRODUCT,80760001,PRODUCT,Storefront,Sites-staffshop-fr-Site,true,false,desktop,fr_FR,9
2024-04-27 00:00:00.000,51680107,SHIPPING,110530126,ORDER,Storefront,Sites-kiehls-emea-east-ng-Site,true,false,desktop,hr_HR,1
2024-03-10 00:00:00.000,70930001,SHIPPING,109170001,ORDER,Storefront,Sites-lrp-uk-Site,true,false,smartphone,en_GB,22
2024-01-28 00:00:00.000,106850012,PRODUCT,107000043,ORDER,Storefront,Sites-ysl-fr-ng-Site,true,true,desktop,fr_FR,12
2024-03-10 00:00:00.000,109170001,ORDER,109940001,PRODUCT,Storefront,Sites-lrp-uk-Site,true,false,smartphone,en_GB,14
2024-01-28 00:00:00.000,80690003,PRODUCT,80690006,PRODUCT,Storefront,Sites-staffshop-fr-Site,true,false,desktop,fr_FR,15
2024-03-11 00:00:00.000,49580141,SHIPPING,109150005,ORDER,Storefront,Sites-kiehls-de-Site,true,true,smartphone,de_DE,5
2024-01-28 00:00:00.000,78130173,PRODUCT,80690005,PRODUCT,Storefront,Sites-staffshop-fr-Site,true,false,desktop,fr_FR,15
2024-01-28 00:00:00.000,49580141,SHIPPING,106560015,ORDER,Storefront,Sites-kiehls-de-Site,true,false,smartphone,de_DE,20
2024-03-11 00:00:00.000,109930001,PRODUCT,109940001,PRODUCT,Storefront,Sites-lrp-uk-Site,true,true,smartphone,en_GB,12
2024-06-17 00:00:00.000,52800055,SHIPPING,114040033,ORDER,Storefront,Sites-kiehls-emea-east-ng-Site,true,true,smartphone,pl_PL,1
