visit_date,site_id,registered,device_class_code,referrer_medium,referrer_source,num_visits,locale_code
2019-07-03,308,false,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,114,false,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,116,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,902,false,tablet,search,Google,1,UNKNOWN_LOCALE
2019-07-03,1102,false,smartphone,search,Yahoo!,1,UNKNOWN_LOCALE
2019-07-03,307,false,tablet,search,Google,1,UNKNOWN_LOCALE
2019-07-03,903,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,106,true,desktop,internal,unknown,1,UNKNOWN_LOCALE
2019-07-03,1101,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,302,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,1101,true,smartphone,direct,unknown,1,UNKNOWN_LOCALE
2019-07-03,116,true,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,107,false,smartphone,search,Yahoo!,1,UNKNOWN_LOCALE
2019-07-03,301,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,113,false,tablet,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,306,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,306,false,tablet,social,Pinterest,1,UNKNOWN_LOCALE
2019-07-03,1103,false,smartphone,search,Bing,1,UNKNOWN_LOCALE
2019-07-03,303,false,desktop,search,Amazon,1,UNKNOWN_LOCALE
2019-07-03,107,false,tablet,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,303,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,109,true,smartphone,internal,unknown,1,UNKNOWN_LOCALE
2019-07-03,309,false,tablet,search,Google,1,UNKNOWN_LOCALE
2019-07-03,309,false,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,109,true,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,902,true,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,1103,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,304,false,Desktop,search,Google,1,UNKNOWN_LOCALE
2020-06-04,116,true,smartphone,direct,unknown,6585,fr_FR
2019-06-27,120,false,Desktop,search,Google,1,UNKNOWN_LOCALE
2019-06-27,902,false,Desktop,Unknown,Paid-Affiliate,1,UNKNOWN_LOCALE
2019-06-27,1201,false,Desktop,social,Facebook,1,UNKNOWN_LOCALE
2019-06-27,114,false,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,303,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,116,false,Smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,112,false,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,305,false,Smartphone,email,Gmail,1,UNKNOWN_LOCALE
2019-06-27,308,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,109,false,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,120,false,Smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,904,false,Smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,112,false,Smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,309,false,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,116,false,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,305,false,Smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,309,false,Desktop,email,Gmail,1,UNKNOWN_LOCALE
2019-06-27,109,true,Desktop,social,Facebook,1,UNKNOWN_LOCALE
2019-06-27,309,true,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,115,false,Smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,107,false,Smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,114,false,Tablet,paid,Doubleclick,1,UNKNOWN_LOCALE
2019-06-27,112,false,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,120,false,Smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,120,false,Desktop,search,Google,1,UNKNOWN_LOCALE
2019-06-27,1004,false,Tablet,search,Google,1,UNKNOWN_LOCALE
2019-06-27,301,false,Smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,308,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,1003,false,Desktop,search,Google,1,UNKNOWN_LOCALE
2019-06-27,120,false,Tablet,search,Ecosia,1,UNKNOWN_LOCALE
2019-06-27,114,false,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,902,false,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,103,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,305,false,Smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,303,false,Smartphone,Social,Paid-Social,1,UNKNOWN_LOCALE
2019-06-27,901,false,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,305,false,Desktop,search,Google,1,UNKNOWN_LOCALE
2019-06-27,303,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,114,false,Smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,1701,false,Desktop,search,Google,1,UNKNOWN_LOCALE
2019-06-27,103,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,114,false,Tablet,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,116,false,Desktop,search,Google,1,UNKNOWN_LOCALE
2019-06-27,117,false,Tablet,search,Google,1,UNKNOWN_LOCALE
2019-06-27,1202,false,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,904,false,Tablet,social,Youtube,1,UNKNOWN_LOCALE
2019-06-27,116,false,Smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,120,false,Tablet,search,Google,1,UNKNOWN_LOCALE
2019-06-27,903,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,103,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,601,false,Smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,902,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,903,false,Smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,904,false,Desktop,search,DuckDuckGo,1,UNKNOWN_LOCALE
2019-06-27,116,false,Desktop,search,DuckDuckGo,1,UNKNOWN_LOCALE
2019-06-27,116,true,Smartphone,social,Facebook,1,UNKNOWN_LOCALE
2019-06-27,303,false,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,106,false,Smartphone,paid,Google,1,UNKNOWN_LOCALE
2019-06-27,309,false,Tablet,search,Google,1,UNKNOWN_LOCALE
2019-06-27,122,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,303,true,Smartphone,internal,unknown,1,UNKNOWN_LOCALE
2019-06-27,501,false,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,309,false,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,903,false,Tablet,internal,unknown,1,UNKNOWN_LOCALE
2019-06-27,305,false,Desktop,search,Google,1,UNKNOWN_LOCALE
2019-06-27,303,false,Tablet,social,Facebook,1,UNKNOWN_LOCALE
2019-06-27,309,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,103,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,112,false,Smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,106,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,309,false,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,1202,false,Tablet,internal,unknown,1,UNKNOWN_LOCALE
2019-06-27,109,false,Smartphone,social,Twitter,1,UNKNOWN_LOCALE
2019-06-27,109,true,Desktop,search,Google,1,UNKNOWN_LOCALE
2019-06-27,309,true,Tablet,search,Google,1,UNKNOWN_LOCALE
2019-06-27,303,false,Smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,304,false,Smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,305,false,Desktop,paid,Google,1,UNKNOWN_LOCALE
2019-06-27,301,false,Game console,search,Google,1,UNKNOWN_LOCALE
2019-06-27,117,false,Desktop,search,Yahoo!,1,UNKNOWN_LOCALE
2019-06-27,902,true,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,115,false,Tablet,internal,unknown,1,UNKNOWN_LOCALE
2019-06-27,303,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,106,false,Tablet,search,Yahoo!,1,UNKNOWN_LOCALE
2019-06-27,115,false,Smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,109,false,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,501,true,Desktop,search,Google,1,UNKNOWN_LOCALE
2019-06-27,117,false,Desktop,search,Google,1,UNKNOWN_LOCALE
2019-06-27,107,false,Smartphone,social,Instagram,1,UNKNOWN_LOCALE
2019-06-27,902,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,113,false,Desktop,search,Google,1,UNKNOWN_LOCALE
2019-06-27,117,false,Smartphone,social,Youtube,1,UNKNOWN_LOCALE
2019-06-27,122,false,Smartphone,social,Facebook,1,UNKNOWN_LOCALE
2019-06-27,306,false,Desktop,search,Naver,1,UNKNOWN_LOCALE
2019-06-27,109,false,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,114,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,106,true,Desktop,internal,unknown,1,UNKNOWN_LOCALE
2019-06-27,1701,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,302,false,Smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,103,false,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,305,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,304,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,113,false,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,1201,false,Smartphone,search,DuckDuckGo,1,UNKNOWN_LOCALE
2019-06-27,1202,false,Desktop,social,Youtube,1,UNKNOWN_LOCALE
2019-06-27,308,false,Smartphone,Email,Email,1,UNKNOWN_LOCALE
2019-06-27,303,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,113,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,302,false,Smartphone,search,Yahoo!,1,UNKNOWN_LOCALE
2019-06-27,1103,false,Tablet,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,115,false,Smartphone,search,DuckDuckGo,1,UNKNOWN_LOCALE
2019-06-27,109,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,117,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,109,false,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,112,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,902,false,Tablet,search,Google,1,UNKNOWN_LOCALE
2019-06-27,102,true,Desktop,search,Google,1,UNKNOWN_LOCALE
2019-06-27,302,false,Smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,904,false,Tablet,search,Yahoo!,1,UNKNOWN_LOCALE
2019-06-27,117,false,Smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,1002,false,Tablet,search,Google,1,UNKNOWN_LOCALE
2019-06-27,301,false,Smartphone,search,Bing,1,UNKNOWN_LOCALE
2019-06-27,904,false,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,116,false,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,304,false,Smartphone,search,Google,1,UNKNOWN_LOCALE
2019-06-27,112,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,117,false,Desktop,search,Google,1,UNKNOWN_LOCALE
2019-06-27,1201,false,Desktop,search,Bing,1,UNKNOWN_LOCALE
2019-06-27,109,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,801,false,Desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,109,false,Smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-06-27,901,false,Smartphone,Social,Facebook,1,UNKNOWN_LOCALE
2019-07-03,106,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,109,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,117,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,303,false,tablet,search,Google,1,UNKNOWN_LOCALE
2019-07-03,1701,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,122,false,tablet,social,Youtube,1,UNKNOWN_LOCALE
2019-07-03,112,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,116,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,902,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,116,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,501,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,309,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,116,true,desktop,search,Baidu,1,UNKNOWN_LOCALE
2019-07-03,309,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,1102,true,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,116,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,1701,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,116,true,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,109,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,901,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,115,false,smartphone,search,Yandex,1,UNKNOWN_LOCALE
2019-07-03,304,false,tablet,search,Bing,1,UNKNOWN_LOCALE
2019-07-03,116,true,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,302,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,112,false,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,1103,false,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,115,false,desktop,search,Yandex,1,UNKNOWN_LOCALE
2019-07-03,109,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,109,false,desktop,social,Twitter,1,UNKNOWN_LOCALE
2019-07-03,501,false,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,1102,false,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,309,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,903,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,117,false,desktop,search,MySearch,1,UNKNOWN_LOCALE
2019-07-03,116,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,902,false,tablet,social,Facebook,1,UNKNOWN_LOCALE
2019-07-03,112,true,smartphone,Email,Email,1,UNKNOWN_LOCALE
2019-07-03,106,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,112,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,304,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,304,false,smartphone,email,Outlook.com,1,UNKNOWN_LOCALE
2019-07-03,303,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,309,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,901,true,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,116,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,901,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,308,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,106,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,106,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,304,true,desktop,search,Yahoo!,1,UNKNOWN_LOCALE
2019-07-03,309,true,tablet,social,Facebook,1,UNKNOWN_LOCALE
2019-07-03,904,true,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,304,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,109,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,109,true,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,114,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,902,false,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,303,true,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2020-05-02,902,true,smartphone,direct,unknown,5577,fr_FR
2019-07-03,304,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,116,false,tablet,search,Google,1,UNKNOWN_LOCALE
2019-07-03,117,true,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,116,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,903,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,307,false,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,117,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,121,false,tablet,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,904,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,303,false,game_console,direct,unknown,1,UNKNOWN_LOCALE
2019-07-03,309,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,902,false,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,109,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,117,false,tablet,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,1001,false,smartphone,internal,unknown,1,UNKNOWN_LOCALE
2019-07-03,103,false,desktop,Social,Facebook,1,UNKNOWN_LOCALE
2019-07-03,103,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,303,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,103,false,tablet,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,117,false,desktop,search,Bing Images,1,UNKNOWN_LOCALE
2019-07-03,112,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,109,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,1002,false,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,111,false,desktop,Search,Paid-Bing,1,UNKNOWN_LOCALE
2019-07-03,904,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,116,false,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,116,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,309,true,tablet,internal,unknown,1,UNKNOWN_LOCALE
2019-07-03,1101,false,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,109,true,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,114,true,tablet,direct,unknown,1,UNKNOWN_LOCALE
2019-07-03,115,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,305,false,smartphone,Email,Email,1,UNKNOWN_LOCALE
2019-07-03,303,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,307,false,tablet,social,Facebook,1,UNKNOWN_LOCALE
2019-07-03,106,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,501,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,122,false,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,904,false,smartphone,social,Pinterest,1,UNKNOWN_LOCALE
2019-07-03,109,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,302,false,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,309,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,902,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,116,false,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,114,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,106,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,112,false,tablet,search,Google,1,UNKNOWN_LOCALE
2019-07-03,302,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,304,true,tablet,search,Google,1,UNKNOWN_LOCALE
2019-07-03,801,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,1303,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,109,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,116,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,109,false,tablet,search,Google,1,UNKNOWN_LOCALE
2019-07-03,106,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,121,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,116,true,desktop,email,Orange Webmail,1,UNKNOWN_LOCALE
2019-07-03,902,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,309,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,112,false,tablet,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,903,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,117,false,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,903,false,desktop,social,Instagram,1,UNKNOWN_LOCALE
2019-07-03,303,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,106,false,smartphone,search,Yahoo!,1,UNKNOWN_LOCALE
2019-07-03,901,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,113,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,305,false,desktop,search,Ecosia,1,UNKNOWN_LOCALE
2019-07-03,1302,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,106,false,desktop,search,Yahoo!,1,UNKNOWN_LOCALE
2019-07-03,302,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,305,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,309,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,1102,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,1302,false,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,109,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,106,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,111,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,309,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,303,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,109,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,308,false,smartphone,Social,Social,1,UNKNOWN_LOCALE
2019-07-03,309,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,305,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,117,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,306,false,smartphone,social,Youtube,1,UNKNOWN_LOCALE
2019-07-03,109,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,904,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,113,true,smartphone,social,Facebook,1,UNKNOWN_LOCALE
2019-07-03,303,false,desktop,internal,unknown,1,UNKNOWN_LOCALE
2019-07-03,1004,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,109,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,309,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,902,true,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,501,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,117,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,304,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,120,false,tablet,search,Google,1,UNKNOWN_LOCALE
2019-07-03,309,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,115,false,tablet,social,Instagram,1,UNKNOWN_LOCALE
2019-07-03,109,false,tablet,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,117,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,109,true,smartphone,internal,unknown,1,UNKNOWN_LOCALE
2019-07-03,114,false,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,112,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,303,false,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,113,false,desktop,social,Facebook,1,UNKNOWN_LOCALE
2019-07-03,304,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,1303,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,902,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,116,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,304,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,116,false,tablet,Unknown,Paid-Affiliate,1,UNKNOWN_LOCALE
2019-07-03,109,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,1102,false,tablet,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,1102,false,desktop,social,Facebook,1,UNKNOWN_LOCALE
2019-07-03,113,false,desktop,search,DuckDuckGo,1,UNKNOWN_LOCALE
2019-07-03,109,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,304,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,111,true,tablet,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,1201,true,smartphone,internal,unknown,1,UNKNOWN_LOCALE
2019-07-03,304,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,107,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,303,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,102,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,121,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,309,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,1102,false,desktop,search,Yahoo!,1,UNKNOWN_LOCALE
2019-07-03,303,false,tablet,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,302,false,desktop,search,Google,1,UNKNOWN_LOCALE
2019-07-03,106,false,desktop,Unknown,Paid-Affiliate,1,UNKNOWN_LOCALE
2019-07-03,106,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,309,false,desktop,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,308,false,smartphone,search,Google,1,UNKNOWN_LOCALE
2019-07-03,1102,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,111,false,smartphone,unknown,unknown,1,UNKNOWN_LOCALE
2019-07-03,304,false,desktop,search,AOL,1,UNKNOWN_LOCALE
2019-07-03,902,false,smartphone,search,Google,1,UNKNOWN_LOCALE
