region_id,region_code,region_name,country_id,country_code,country_name,iso3166_alpha_code
3768,BA,BADAJOZ,257,ES,SPAIN,ES-BA
3769,PM,BALEARES,257,ES,SPAIN,ES-PM
3770,B,BARCELONA,257,ES,SPAIN,ES-B
3771,BU,BURGOS,257,ES,SPAIN,ES-BU
3772,CN,CANARIAS,257,ES,SPAIN,ES-CN
3773,S,CANTABRIA,257,ES,SPAIN,ES-S
3774,CS,CASTELLÓN,257,ES,SPAIN,ES-CS
3775,CL,CASTILLA Y LEÓN,257,ES,SPAIN,ES-CL
3776,CM,CASTILLA,257,ES,SPAIN,ES-CM
3777,CT,CATALUNYA,257,ES,SPAIN,ES-CT
3778,CE,CEUTA,257,ES,SPAIN,ES-CE
3779,CR,CIUDAD REAL,257,ES,SPAIN,ES-CR
3780,CU,CUENCA,257,ES,SPAIN,ES-CU
3781,CC,CÁCERES,257,ES,SPAIN,ES-CC
3782,CA,CÁDIZ,257,ES,SPAIN,ES-CA
3783,CO,CÓRDOBA,257,ES,SPAIN,ES-CO
3784,EX,EXTREMADURA,257,ES,SPAIN,ES-EX
3785,GA,GALICIA,257,ES,SPAIN,ES-GA
3786,GI,GIRONA,257,ES,SPAIN,ES-GI
3787,GR,GRANADA,257,ES,SPAIN,ES-GR
3788,GU,GUADALAJARA,257,ES,SPAIN,ES-GU
3789,SS,GUIPÚZCOA,257,ES,SPAIN,ES-SS
3790,H,HUELVA,257,ES,SPAIN,ES-H
3791,HU,HUESCA,257,ES,SPAIN,ES-HU
3792,IB,ILLES BALEARS,257,ES,SPAIN,ES-IB
3793,J,JAÉN,257,ES,SPAIN,ES-J
3794,GC,LAS PALMAS,257,ES,SPAIN,ES-GC
3795,LE,LEÓN,257,ES,SPAIN,ES-LE
3796,L,LLEIDA,257,ES,SPAIN,ES-L
3797,LU,LUGO,257,ES,SPAIN,ES-LU
3798,M,MADRID,257,ES,SPAIN,ES-M
3799,MD,COMUNIDAD DE MADRID,257,ES,SPAIN,ES-MD
3800,ML,MELILLA,257,ES,SPAIN,ES-ML
3801,MU,MURCIA,257,ES,SPAIN,ES-MU
3802,MC,REGIÓN DE MURCIA,257,ES,SPAIN,ES-MC
3803,MA,MÁLAGA,257,ES,SPAIN,ES-MA
3804,NA,NAVARRA,257,ES,SPAIN,ES-NA
3805,NC,COMUNIDAD FORAL DE NAVARRA,257,ES,SPAIN,ES-NC
3806,OR,OURENSE,257,ES,SPAIN,ES-OR
3807,P,PALENCIA,257,ES,SPAIN,ES-P
3808,PV,PAÍS VASCO,257,ES,SPAIN,ES-PV
3809,PO,PONTEVEDRA,257,ES,SPAIN,ES-PO
3810,SA,SALAMANCA,257,ES,SPAIN,ES-SA
3811,TF,SANTA CRUZ DE TENERIFE,257,ES,SPAIN,ES-TF
3812,SG,SEGOVIA,257,ES,SPAIN,ES-SG
3813,SE,SEVILLA,257,ES,SPAIN,ES-SE
3814,SO,SORIA,257,ES,SPAIN,ES-SO
3815,T,TARRAGONA,257,ES,SPAIN,ES-T
3816,TE,TERUEL,257,ES,SPAIN,ES-TE
3817,TO,TOLEDO,257,ES,SPAIN,ES-TO
3818,V,VALENCIA,257,ES,SPAIN,ES-V
3819,VC,COMUNIDAD VALENCIANA,257,ES,SPAIN,ES-VC
3820,VA,VALLADOLID,257,ES,SPAIN,ES-VA
3821,BI,VIZCAYA,257,ES,SPAIN,ES-BI
3822,ZA,ZAMORA,257,ES,SPAIN,ES-ZA
3823,Z,ZARAGOZA,257,ES,SPAIN,ES-Z
3824,VI,ÁLAVA,257,ES,SPAIN,ES-VI
3825,AV,ÁVILA,257,ES,SPAIN,ES-AV
3826,AR,ARAGÓN,257,ES,SPAIN,ES-AR
3827,RI,LA RIOJA,257,ES,SPAIN,ES-RI
3828,52,AMPĀRA,258,LK,SRI LANKA,LK-52
3829,71,ANURĀDHAPURA,258,LK,SRI LANKA,LK-71
3830,81,BADULLA,258,LK,SRI LANKA,LK-81
3831,1,BASNĀHIRA PAḶĀTA,258,LK,SRI LANKA,LK-1
3832,3,DAKUṆU PAḶĀTA,258,LK,SRI LANKA,LK-3
3833,12,GAMPAHA,258,LK,SRI LANKA,LK-12
3834,31,GĀLLA,258,LK,SRI LANKA,LK-31
3835,33,HAMBANTŎṬA,258,LK,SRI LANKA,LK-33
3836,13,KALUTARA,258,LK,SRI LANKA,LK-13
3837,92,KEGALLA,258,LK,SRI LANKA,LK-92
3838,42,KILINŎCHCHI,258,LK,SRI LANKA,LK-42
3839,61,KURUṆÆGALA,258,LK,SRI LANKA,LK-61
3840,11,KŎḶAMBA,258,LK,SRI LANKA,LK-11
3841,51,MADAKALAPUVA,258,LK,SRI LANKA,LK-51
3842,2,MADHYAMA PAḶĀTA,258,LK,SRI LANKA,LK-2
3843,21,MAHANUVARA,258,LK,SRI LANKA,LK-21
3844,43,MANNĀRAMA,258,LK,SRI LANKA,LK-43
3845,5,MATTIYA MĀKĀṆAM,258,LK,SRI LANKA,LK-5
3846,45,MULATIV,258,LK,SRI LANKA,LK-45
3847,22,MĀTALE,258,LK,SRI LANKA,LK-22
3848,32,MĀTARA,258,LK,SRI LANKA,LK-32
3849,82,MŎṆARĀGALA,258,LK,SRI LANKA,LK-82
3850,23,NUVARA ĔLIYA,258,LK,SRI LANKA,LK-23
3851,62,PUTTALAMA,258,LK,SRI LANKA,LK-62
3852,72,PŎḶŎNNARUVA,258,LK,SRI LANKA,LK-72
3853,91,RATNAPURA,258,LK,SRI LANKA,LK-91
3854,9,SABARAGAMUVA PAḶĀTA,258,LK,SRI LANKA,LK-9
3855,53,TRIKUṆĀMALAYA,258,LK,SRI LANKA,LK-53
3856,4,UTURU PAḶĀTA,258,LK,SRI LANKA,LK-4
3857,7,UTURUMÆ̆DA PAḶĀTA,258,LK,SRI LANKA,LK-7
3858,44,VAVUNIYĀVA,258,LK,SRI LANKA,LK-44
3859,6,VAYAMBA PAḶĀTA,258,LK,SRI LANKA,LK-6
3860,41,YĀPANAYA,258,LK,SRI LANKA,LK-41
3861,8,ŪVA PAḶĀTA,258,LK,SRI LANKA,LK-8
3862,23,A?ALI AN NIL,259,SD,SUDAN,SD-23
3863,26,AL BA?R AL A?MAR,259,SD,SUDAN,SD-26
3864,RS,AL BAH¸R AL AH¸MAR,259,SD,SUDAN,SD-RS
3865,18,AL BU?AYRAT,259,SD,SUDAN,SD-18
3866,GZ,AL JAZIRAH,259,SD,SUDAN,SD-GZ
3867,KH,AL KHARTUM,259,SD,SUDAN,SD-KH
3868,GD,AL QAḐĀRIF,259,SD,SUDAN,SD-GD
3869,22,AL WA?DAH,259,SD,SUDAN,SD-22
3870,NR,AN NIL,259,SD,SUDAN,SD-NR
3871,NB,AN NIL AL AZRAQ,259,SD,SUDAN,SD-NB
3872,NW,AN NĪL AL ABYAḐ,259,SD,SUDAN,SD-NW
3873,NO,ASH SHAMALIYAH,259,SD,SUDAN,SD-NO
3874,17,BAHR AL JABAL,259,SD,SUDAN,SD-17
3875,16,GHARB AL ISTIWA'IYAH,259,SD,SUDAN,SD-16
3876,14,GHARB BA?R AL GHAZAL,259,SD,SUDAN,SD-14
3877,DW,GHARB DARFUR,259,SD,SUDAN,SD-DW
3878,GK,GHARB KURDUFAN,259,SD,SUDAN,SD-GK
3879,DS,JANUB DARFUR,259,SD,SUDAN,SD-DS
3880,KS,JANUB KURDUFAN,259,SD,SUDAN,SD-KS
3881,20,JUNQALI,259,SD,SUDAN,SD-20
3882,KA,KASSALA,259,SD,SUDAN,SD-KA
3883,15,SHAMAL BA?R AL GHAZAL,259,SD,SUDAN,SD-15
3884,DN,SHAMAL DARFUR,259,SD,SUDAN,SD-DN
3885,KN,SHAMAL KURDUFAN,259,SD,SUDAN,SD-KN
3886,19,SHARQ AL ISTIWA'IYAH,259,SD,SUDAN,SD-19
3887,DE,SHARQ DĀRFŪR,259,SD,SUDAN,SD-DE
3888,SI,SINNAR,259,SD,SUDAN,SD-SI
3889,21,WARAB,259,SD,SUDAN,SD-21
3890,DC,ZALINGEI,259,SD,SUDAN,SD-DC
3891,BR,BROKOPONDO,260,SR,SURINAME,SR-BR
3892,CM,COMMEWIJNE,260,SR,SURINAME,SR-CM
3893,CR,CORONIE,260,SR,SURINAME,SR-CR
3894,MA,MAROWIJNE,260,SR,SURINAME,SR-MA
3895,NI,NICKERIE,260,SR,SURINAME,SR-NI
3896,PR,PARA,260,SR,SURINAME,SR-PR
3897,PM,PARAMARIBO,260,SR,SURINAME,SR-PM
3898,SA,SARAMACCA,260,SR,SURINAME,SR-SA
3899,SI,SIPALIWINI,260,SR,SURINAME,SR-SI
3900,WA,WANICA,260,SR,SURINAME,SR-WA
3901,HH,HHOHHO,261,SZ,ESWATINI,SZ-HH
3902,LU,LUBOMBO,261,SZ,ESWATINI,SZ-LU
3903,MA,MANZINI,261,SZ,ESWATINI,SZ-MA
3904,SH,SHISELWENI,261,SZ,ESWATINI,SZ-SH
3905,K,BLEKINGE LÄN [SE,262,SE,SWEDEN,SE-K
3906,W,DALARNAS LÄN [SE,262,SE,SWEDEN,SE-W
3907,I,GOTLANDS LÄN [SE,262,SE,SWEDEN,SE-I
3908,X,GÄVLEBORGS LÄN [SE,262,SE,SWEDEN,SE-X
3909,N,HALLANDS LÄN [SE,262,SE,SWEDEN,SE-N
3910,Z,JÄMTLANDS LÄN [SE,262,SE,SWEDEN,SE-Z
3911,F,JÖNKÖPINGS LÄN [SE,262,SE,SWEDEN,SE-F
3912,H,KALMAR LÄN [SE,262,SE,SWEDEN,SE-H
3913,G,KRONOBERGS LÄN [SE,262,SE,SWEDEN,SE-G
3914,BD,NORRBOTTENS LÄN [SE,262,SE,SWEDEN,SE-BD
3915,M,SKÅNE LÄN [SE,262,SE,SWEDEN,SE-M
3916,AB,STOCKHOLMS LÄN [SE,262,SE,SWEDEN,SE-AB
3917,D,SÖDERMANLANDS LÄN [SE,262,SE,SWEDEN,SE-D
3918,C,UPPSALA LÄN [SE,262,SE,SWEDEN,SE-C
3919,S,VÄRMLANDS LÄN [SE,262,SE,SWEDEN,SE-S
3920,AC,VÄSTERBOTTENS LÄN [SE,262,SE,SWEDEN,SE-AC
3921,Y,VÄSTERNORRLANDS LÄN [SE,262,SE,SWEDEN,SE-Y
3922,U,VÄSTMANLANDS LÄN [SE,262,SE,SWEDEN,SE-U
3923,O,VÄSTRA GÖTALANDS LÄN [SE,262,SE,SWEDEN,SE-O
3924,T,ÖREBRO LÄN [SE,262,SE,SWEDEN,SE-T
3925,E,ÖSTERGÖTLANDS LÄN [SE,262,SE,SWEDEN,SE-E
3926,AG,AARGAU (DE),263,CH,SWITZERLAND,CH-AG
3927,AR,APPENZELL AUSSERRHODEN (DE),263,CH,SWITZERLAND,CH-AR
3928,AI,APPENZELL INNERRHODEN (DE),263,CH,SWITZERLAND,CH-AI
3929,BL,BASEL,263,CH,SWITZERLAND,CH-BL
3930,BS,BASEL,263,CH,SWITZERLAND,CH-BS
3931,BE,BERN (DE),263,CH,SWITZERLAND,CH-BE
3932,FR,FRIBOURG (FR),263,CH,SWITZERLAND,CH-FR
3933,GE,GENÈVE (FR),263,CH,SWITZERLAND,CH-GE
3934,GL,GLARUS (DE),263,CH,SWITZERLAND,CH-GL
3935,GR,GRAUBÜNDEN (DE),263,CH,SWITZERLAND,CH-GR
3936,JU,JURA (FR),263,CH,SWITZERLAND,CH-JU
3937,LU,LUZERN (DE),263,CH,SWITZERLAND,CH-LU
3938,NE,NEUCHÂTEL (FR),263,CH,SWITZERLAND,CH-NE
3939,NW,NIDWALDEN (DE),263,CH,SWITZERLAND,CH-NW
3940,OW,OBWALDEN (DE),263,CH,SWITZERLAND,CH-OW
3941,SG,SANKT GALLEN (DE),263,CH,SWITZERLAND,CH-SG
3942,SH,SCHAFFHAUSEN (DE),263,CH,SWITZERLAND,CH-SH
3943,SZ,SCHWYZ (DE),263,CH,SWITZERLAND,CH-SZ
3944,SO,SOLOTHURN (DE),263,CH,SWITZERLAND,CH-SO
3945,TG,THURGAU (DE),263,CH,SWITZERLAND,CH-TG
3946,TI,TICINO (IT),263,CH,SWITZERLAND,CH-TI
3947,UR,URI (DE),263,CH,SWITZERLAND,CH-UR
3948,VS,VALAIS (FR),263,CH,SWITZERLAND,CH-VS
3949,VD,VAUD (FR),263,CH,SWITZERLAND,CH-VD
3950,ZG,ZUG (DE),263,CH,SWITZERLAND,CH-ZG
3951,ZH,ZÜRICH (DE),263,CH,SWITZERLAND,CH-ZH
3952,HL,?ALAB,264,SY,SYRIAN ARAB REPUBLIC,SY-HL
3953,HM,?AMAH,264,SY,SYRIAN ARAB REPUBLIC,SY-HM
3954,HI,?IMS,264,SY,SYRIAN ARAB REPUBLIC,SY-HI
3955,HA,AL ?ASAKAH,264,SY,SYRIAN ARAB REPUBLIC,SY-HA
3956,LA,AL LADHIQIYAH,264,SY,SYRIAN ARAB REPUBLIC,SY-LA
3957,QU,AL QUNAYTIRAH,264,SY,SYRIAN ARAB REPUBLIC,SY-QU
3958,RA,AR RAQQAH,264,SY,SYRIAN ARAB REPUBLIC,SY-RA
3959,SU,AS SUWAYDA',264,SY,SYRIAN ARAB REPUBLIC,SY-SU
3960,DR,DAR?A,264,SY,SYRIAN ARAB REPUBLIC,SY-DR
3961,DY,DAYR AZ ZAWR,264,SY,SYRIAN ARAB REPUBLIC,SY-DY
3962,DI,DIMASHQ,264,SY,SYRIAN ARAB REPUBLIC,SY-DI
3963,ID,IDLIB,264,SY,SYRIAN ARAB REPUBLIC,SY-ID
3964,RD,RIF DIMASHQ,264,SY,SYRIAN ARAB REPUBLIC,SY-RD
3965,TA,TARTUS,264,SY,SYRIAN ARAB REPUBLIC,SY-TA
3966,GB,GORNO,265,TJ,TAJIKISTAN,TJ-GB
3967,KT,KHATLON,265,TJ,TAJIKISTAN,TJ-KT
3968,SU,SUGHD,265,TJ,TAJIKISTAN,TJ-SU
3969,DU,DUSHANBE,265,TJ,TAJIKISTAN,TJ-DU
3970,37,AMNAT CHAROEN,266,TH,THAILAND,TH-37
3971,15,ANG THONG,266,TH,THAILAND,TH-15
3972,31,BURI RAM,266,TH,THAILAND,TH-31
3973,24,CHACHOENGSAO,266,TH,THAILAND,TH-24
3974,18,CHAI NAT,266,TH,THAILAND,TH-18
3975,36,CHAIYAPHUM,266,TH,THAILAND,TH-36
3976,22,CHANTHABURI,266,TH,THAILAND,TH-22
3977,50,CHIANG MAI,266,TH,THAILAND,TH-50
3978,57,CHIANG RAI,266,TH,THAILAND,TH-57
3979,20,CHON BURI,266,TH,THAILAND,TH-20
3980,86,CHUMPHON,266,TH,THAILAND,TH-86
3981,46,KALASIN,266,TH,THAILAND,TH-46
3982,62,KAMPHAENG PHET,266,TH,THAILAND,TH-62
3983,71,KANCHANABURI,266,TH,THAILAND,TH-71
3984,40,KHON KAEN,266,TH,THAILAND,TH-40
3985,81,KRABI,266,TH,THAILAND,TH-81
3986,10,KRUNG THEP MAHA NAKHON [BANGKOK],266,TH,THAILAND,TH-10
3987,52,LAMPANG,266,TH,THAILAND,TH-52
3988,51,LAMPHUN,266,TH,THAILAND,TH-51
3989,42,LOEI,266,TH,THAILAND,TH-42
3990,16,LOP BURI,266,TH,THAILAND,TH-16
3991,58,MAE HONG SON,266,TH,THAILAND,TH-58
3992,44,MAHA SARAKHAM,266,TH,THAILAND,TH-44
3993,49,MUKDAHAN,266,TH,THAILAND,TH-49
3994,26,NAKHON NAYOK,266,TH,THAILAND,TH-26
3995,73,NAKHON PATHOM,266,TH,THAILAND,TH-73
3996,48,NAKHON PHANOM,266,TH,THAILAND,TH-48
3997,30,NAKHON RATCHASIMA,266,TH,THAILAND,TH-30
3998,60,NAKHON SAWAN,266,TH,THAILAND,TH-60
3999,80,NAKHON SI THAMMARAT,266,TH,THAILAND,TH-80
4000,55,NAN,266,TH,THAILAND,TH-55
4001,96,NARATHIWAT,266,TH,THAILAND,TH-96
4002,39,NONG BUA LAM PHU,266,TH,THAILAND,TH-39
4003,43,NONG KHAI,266,TH,THAILAND,TH-43
4004,12,NONTHABURI,266,TH,THAILAND,TH-12
4005,13,PATHUM THANI,266,TH,THAILAND,TH-13
4006,94,PATTANI,266,TH,THAILAND,TH-94
4007,82,PHANGNGA,266,TH,THAILAND,TH-82
4008,93,PHATTHALUNG,266,TH,THAILAND,TH-93
4009,S,PHATTHAYA,266,TH,THAILAND,TH-S
4010,56,PHAYAO,266,TH,THAILAND,TH-56
4011,67,PHETCHABUN,266,TH,THAILAND,TH-67
4012,76,PHETCHABURI,266,TH,THAILAND,TH-76
4013,66,PHICHIT,266,TH,THAILAND,TH-66
4014,65,PHITSANULOK,266,TH,THAILAND,TH-65
4015,14,PHRA NAKHON SI AYUTTHAYA,266,TH,THAILAND,TH-14
4016,54,PHRAE,266,TH,THAILAND,TH-54
4017,83,PHUKET,266,TH,THAILAND,TH-83
4018,25,PRACHIN BURI,266,TH,THAILAND,TH-25
4019,77,PRACHUAP KHIRI KHAN,266,TH,THAILAND,TH-77
4020,85,RANONG,266,TH,THAILAND,TH-85
4021,70,RATCHABURI,266,TH,THAILAND,TH-70
4022,21,RAYONG,266,TH,THAILAND,TH-21
4023,45,ROI ET,266,TH,THAILAND,TH-45
4024,27,SA KAEO,266,TH,THAILAND,TH-27
4025,47,SAKON NAKHON,266,TH,THAILAND,TH-47
4026,11,SAMUT PRAKAN,266,TH,THAILAND,TH-11
4027,74,SAMUT SAKHON,266,TH,THAILAND,TH-74
4028,75,SAMUT SONGKHRAM,266,TH,THAILAND,TH-75
4029,19,SARABURI,266,TH,THAILAND,TH-19
4030,91,SATUN,266,TH,THAILAND,TH-91
4031,33,SI SA KET,266,TH,THAILAND,TH-33
4032,17,SING BURI,266,TH,THAILAND,TH-17
4033,90,SONGKHLA,266,TH,THAILAND,TH-90
4034,64,SUKHOTHAI,266,TH,THAILAND,TH-64
4035,72,SUPHAN BURI,266,TH,THAILAND,TH-72
4036,84,SURAT THANI,266,TH,THAILAND,TH-84
4037,32,SURIN,266,TH,THAILAND,TH-32
4038,63,TAK,266,TH,THAILAND,TH-63
4039,92,TRANG,266,TH,THAILAND,TH-92
4040,23,TRAT,266,TH,THAILAND,TH-23
4041,34,UBON RATCHATHANI,266,TH,THAILAND,TH-34
4042,41,UDON THANI,266,TH,THAILAND,TH-41
4043,61,UTHAI THANI,266,TH,THAILAND,TH-61
4044,53,UTTARADIT,266,TH,THAILAND,TH-53
4045,95,YALA,266,TH,THAILAND,TH-95
4046,35,YASOTHON,266,TH,THAILAND,TH-35
4047,AL,AILEU,267,TL,TIMOR-LESTE,TL-AL
4048,AN,AINARO,267,TL,TIMOR-LESTE,TL-AN
4049,BA,BAUCAU,267,TL,TIMOR-LESTE,TL-BA
4050,BO,BOBONARO,267,TL,TIMOR-LESTE,TL-BO
4051,CO,COVA LIMA,267,TL,TIMOR-LESTE,TL-CO
4052,DI,DÍLI,267,TL,TIMOR-LESTE,TL-DI
4053,ER,ERMERA,267,TL,TIMOR-LESTE,TL-ER
4054,LA,LAUTEM,267,TL,TIMOR-LESTE,TL-LA
4055,LI,LIQUIÇA,267,TL,TIMOR-LESTE,TL-LI
4056,MT,MANATUTO,267,TL,TIMOR-LESTE,TL-MT
4057,MF,MANUFAHI,267,TL,TIMOR-LESTE,TL-MF
4058,OE,OECUSSI,267,TL,TIMOR-LESTE,TL-OE
4059,VI,VIQUEQUE,267,TL,TIMOR-LESTE,TL-VI
4060,C,CENTRE,268,TG,TOGO,TG-C
4061,K,KARA,268,TG,TOGO,TG-K
4062,M,MARITIME (RÉGION),268,TG,TOGO,TG-M
4063,P,PLATEAUX,268,TG,TOGO,TG-P
4064,S,SAVANNES,268,TG,TOGO,TG-S
4065,01,'EUA,269,TO,TONGA,TO-01
4066,02,HA'APAI,269,TO,TONGA,TO-02
4067,03,NIUAS,269,TO,TONGA,TO-03
4068,04,TONGATAPU,269,TO,TONGA,TO-04
4069,05,VAVA'U,269,TO,TONGA,TO-05
4070,ARI,ARIMA,270,TT,TRINIDAD AND TOBAGO,TT-ARI
4071,CHA,CHAGUANAS,270,TT,TRINIDAD AND TOBAGO,TT-CHA
4072,CTT,COUVA,270,TT,TRINIDAD AND TOBAGO,TT-CTT
4073,DMN,DIEGO MARTIN,270,TT,TRINIDAD AND TOBAGO,TT-DMN
4074,ETO,EASTERN TOBAGO,270,TT,TRINIDAD AND TOBAGO,TT-ETO
4075,PED,PENAL,270,TT,TRINIDAD AND TOBAGO,TT-PED
4076,PTF,POINT FORTIN,270,TT,TRINIDAD AND TOBAGO,TT-PTF
4077,POS,PORT OF SPAIN,270,TT,TRINIDAD AND TOBAGO,TT-POS
4078,PRT,PRINCES TOWN,270,TT,TRINIDAD AND TOBAGO,TT-PRT
4079,RCM,RIO CLARO,270,TT,TRINIDAD AND TOBAGO,TT-RCM
4080,SFO,SAN FERNANDO,270,TT,TRINIDAD AND TOBAGO,TT-SFO
4081,SJL,SAN JUAN,270,TT,TRINIDAD AND TOBAGO,TT-SJL
4082,SGE,SANGRE GRANDE,270,TT,TRINIDAD AND TOBAGO,TT-SGE
4083,SIP,SIPARIA,270,TT,TRINIDAD AND TOBAGO,TT-SIP
4084,TUP,TUNAPUNA,270,TT,TRINIDAD AND TOBAGO,TT-TUP
4085,WTO,WESTERN TOBAGO,270,TT,TRINIDAD AND TOBAGO,TT-WTO
4086,12,ARIANA,271,TN,TUNISIA,TN-12
4087,13,BEN AROUS,271,TN,TUNISIA,TN-13
4088,23,BIZERTE,271,TN,TUNISIA,TN-23
4089,31,BÉJA,271,TN,TUNISIA,TN-31
4090,81,GABÈS,271,TN,TUNISIA,TN-81
4091,71,GAFSA,271,TN,TUNISIA,TN-71
4092,32,JENDOUBA,271,TN,TUNISIA,TN-32
4093,41,KAIROUAN,271,TN,TUNISIA,TN-41
4094,42,KASSERINE,271,TN,TUNISIA,TN-42
4095,73,KEBILI,271,TN,TUNISIA,TN-73
4096,14,LA MANOUBA,271,TN,TUNISIA,TN-14
4097,33,LE KEF,271,TN,TUNISIA,TN-33
4098,53,MAHDIA,271,TN,TUNISIA,TN-53
4099,82,MEDENINE,271,TN,TUNISIA,TN-82
4100,52,MONASTIR,271,TN,TUNISIA,TN-52
4101,21,NABEUL,271,TN,TUNISIA,TN-21
4102,61,SFAX,271,TN,TUNISIA,TN-61
4103,43,SIDI BOUZID,271,TN,TUNISIA,TN-43
4104,34,SILIANA,271,TN,TUNISIA,TN-34
4105,51,SOUSSE,271,TN,TUNISIA,TN-51
4106,83,TATAOUINE,271,TN,TUNISIA,TN-83
4107,72,TOZEUR,271,TN,TUNISIA,TN-72
4108,11,TUNIS,271,TN,TUNISIA,TN-11
4109,22,ZAGHOUAN,271,TN,TUNISIA,TN-22
4110,01,ADANA,272,TR,TÜRKIYE,TR-01
4111,02,ADIYAMAN,272,TR,TÜRKIYE,TR-02
4112,03,AFYONKARAHISAR,272,TR,TÜRKIYE,TR-03
4113,04,AGRI,272,TR,TÜRKIYE,TR-04
4114,68,AKSARAY,272,TR,TÜRKIYE,TR-68
4115,05,AMASYA,272,TR,TÜRKIYE,TR-05
4116,06,ANKARA,272,TR,TÜRKIYE,TR-06
4117,07,ANTALYA,272,TR,TÜRKIYE,TR-07
4118,75,ARDAHAN,272,TR,TÜRKIYE,TR-75
4119,08,ARTVIN,272,TR,TÜRKIYE,TR-08
4120,09,AYDIN,272,TR,TÜRKIYE,TR-09
4121,10,BALIKESIR,272,TR,TÜRKIYE,TR-10
4122,74,BARTIN,272,TR,TÜRKIYE,TR-74
4123,72,BATMAN,272,TR,TÜRKIYE,TR-72
4124,69,BAYBURT,272,TR,TÜRKIYE,TR-69
4125,11,BILECIK,272,TR,TÜRKIYE,TR-11
4126,12,BINGÖL,272,TR,TÜRKIYE,TR-12
4127,13,BITLIS,272,TR,TÜRKIYE,TR-13
4128,14,BOLU,272,TR,TÜRKIYE,TR-14
4129,15,BURDUR,272,TR,TÜRKIYE,TR-15
4130,16,BURSA,272,TR,TÜRKIYE,TR-16
4131,20,DENIZLI,272,TR,TÜRKIYE,TR-20
4132,21,DIYARBAKIR,272,TR,TÜRKIYE,TR-21
4133,81,DÜZCE,272,TR,TÜRKIYE,TR-81
4134,22,EDIRNE,272,TR,TÜRKIYE,TR-22
4135,23,ELAZIG,272,TR,TÜRKIYE,TR-23
4136,24,ERZINCAN,272,TR,TÜRKIYE,TR-24
4137,25,ERZURUM,272,TR,TÜRKIYE,TR-25
4138,26,ESKISEHIR,272,TR,TÜRKIYE,TR-26
4139,27,GAZIANTEP,272,TR,TÜRKIYE,TR-27
4140,28,GIRESUN,272,TR,TÜRKIYE,TR-28
4141,29,GÜMÜSHANE,272,TR,TÜRKIYE,TR-29
4142,30,HAKKÂRI,272,TR,TÜRKIYE,TR-30
4143,31,HATAY,272,TR,TÜRKIYE,TR-31
4144,76,IGDIR,272,TR,TÜRKIYE,TR-76
4145,32,ISPARTA,272,TR,TÜRKIYE,TR-32
4146,34,ISTANBUL,272,TR,TÜRKIYE,TR-34
4147,35,IZMIR,272,TR,TÜRKIYE,TR-35
4148,46,KAHRAMANMARAS,272,TR,TÜRKIYE,TR-46
4149,78,KARABÜK,272,TR,TÜRKIYE,TR-78
4150,70,KARAMAN,272,TR,TÜRKIYE,TR-70
4151,36,KARS,272,TR,TÜRKIYE,TR-36
4152,37,KASTAMONU,272,TR,TÜRKIYE,TR-37
4153,38,KAYSERI,272,TR,TÜRKIYE,TR-38
4154,79,KILIS,272,TR,TÜRKIYE,TR-79
4155,71,KIRIKKALE,272,TR,TÜRKIYE,TR-71
4156,39,KIRKLARELI,272,TR,TÜRKIYE,TR-39
4157,40,KIRSEHIR,272,TR,TÜRKIYE,TR-40
4158,41,KOCAELI,272,TR,TÜRKIYE,TR-41
4159,42,KONYA,272,TR,TÜRKIYE,TR-42
4160,43,KÜTAHYA,272,TR,TÜRKIYE,TR-43
4161,44,MALATYA,272,TR,TÜRKIYE,TR-44
4162,45,MANISA,272,TR,TÜRKIYE,TR-45
4163,47,MARDIN,272,TR,TÜRKIYE,TR-47
4164,33,MERSIN,272,TR,TÜRKIYE,TR-33
4165,48,MUGLA,272,TR,TÜRKIYE,TR-48
4166,49,MUS,272,TR,TÜRKIYE,TR-49
4167,50,NEVSEHIR,272,TR,TÜRKIYE,TR-50
4168,51,NIGDE,272,TR,TÜRKIYE,TR-51
4169,52,ORDU,272,TR,TÜRKIYE,TR-52
4170,80,OSMANIYE,272,TR,TÜRKIYE,TR-80
4171,53,RIZE,272,TR,TÜRKIYE,TR-53
4172,54,SAKARYA,272,TR,TÜRKIYE,TR-54
4173,55,SAMSUN,272,TR,TÜRKIYE,TR-55
4174,63,SANLIURFA,272,TR,TÜRKIYE,TR-63
4175,56,SIIRT,272,TR,TÜRKIYE,TR-56
4176,57,SINOP,272,TR,TÜRKIYE,TR-57
4177,73,SIRNAK,272,TR,TÜRKIYE,TR-73
4178,58,SIVAS,272,TR,TÜRKIYE,TR-58
4179,59,TEKIRDAG,272,TR,TÜRKIYE,TR-59
4180,60,TOKAT,272,TR,TÜRKIYE,TR-60
4181,61,TRABZON,272,TR,TÜRKIYE,TR-61
4182,62,TUNCELI,272,TR,TÜRKIYE,TR-62
4183,64,USAK,272,TR,TÜRKIYE,TR-64
4184,65,VAN,272,TR,TÜRKIYE,TR-65
4185,77,YALOVA,272,TR,TÜRKIYE,TR-77
4186,66,YOZGAT,272,TR,TÜRKIYE,TR-66
4187,67,ZONGULDAK,272,TR,TÜRKIYE,TR-67
4188,17,ÇANAKKALE,272,TR,TÜRKIYE,TR-17
4189,18,ÇANKIRI,272,TR,TÜRKIYE,TR-18
4190,19,ÇORUM,272,TR,TÜRKIYE,TR-19
4191,A,AHAL,273,TM,TURKMENISTAN,TM-A
