promotion_activation_id,promotion_id,campaign_id,activation_site_id,utc_activation_day_id,utc_activation_time_id,utc_activation_timestamp,std_activation_day_id,std_activation_time_id,std_activation_timestamp,std_activation_timezone_id,visitor_id,user_agent_id,locale_id,customer_id
150,35100170,11730054,2601,7620,1304,2020-11-09 20:03:46.000,7620,1304,2020-11-09 20:03:46.000,461,ab1PO1yOn1Sc6PCCh0xbGosnV,103,216,
151,34340192,10520018,113,7620,1308,2020-11-09 20:07:40.000,7620,1308,2020-11-09 20:07:40.000,461,bca65UKu07fd6n8nac7oTiDG9,335901,216,
152,29610001,1512212,113,7620,1308,2020-11-09 20:07:41.000,7620,1308,2020-11-09 20:07:41.000,461,abDUhUTDVIWLodgUzi6JPZ5D8,335901,216,
153,33770054,9570072,113,7620,1308,2020-11-09 20:07:41.000,7620,1308,2020-11-09 20:07:41.000,461,abDUhUTDVIWLodgUzi6JPZ5D8,335901,216,
154,29610001,1512212,113,7620,1308,2020-11-09 20:07:41.000,7620,1308,2020-11-09 20:07:41.000,461,ab20KlotDV8YLyUskYUVGTSMO,334801,216,
155,35100006,11730006,2601,7620,1308,2020-11-09 20:07:42.000,7620,1308,2020-11-09 20:07:42.000,461,__ANONYMOUS__,103,216,
156,28790001,1510344,109,7620,1308,2020-11-09 20:07:43.000,7620,1308,2020-11-09 20:07:43.000,461,bcPgaDDOQy4iSgK7zkyJPkv18,334801,233,
157,10364,1511841,109,7620,1308,2020-11-09 20:07:43.000,7620,1308,2020-11-09 20:07:43.000,461,bcPgaDDOQy4iSgK7zkyJPkv18,334801,233,
236,34430001,11730003,302,7620,1303,2020-11-09 20:02:24.000,7620,1303,2020-11-09 20:02:24.000,451,cdzzd5Eb1uZGMaeTKVtMaPN5E,339301,259,
401,30870083,2920079,2501,7620,1301,2020-11-09 20:00:09.000,7620,1301,2020-11-09 20:00:09.000,451,abyKMhrndGPYDOyK7whb6ma5j,334801,259,
402,33770054,9570072,113,7620,1301,2020-11-09 20:00:22.000,7620,1301,2020-11-09 20:00:22.000,461,aczPuDDUJuhaOaeyIfMVdFAMq,335901,216,
403,29610001,1512212,113,7620,1301,2020-11-09 20:00:23.000,7620,1301,2020-11-09 20:00:23.000,461,aczPuDDUJuhaOaeyIfMVdFAMq,335901,216,
404,34780007,11730108,117,7620,1301,2020-11-09 20:00:24.000,7620,1301,2020-11-09 20:00:24.000,451,acd90LOVcTjZVpqayA3m62hFS,221801,259,
405,3360001,1513581,117,7620,1301,2020-11-09 20:00:24.000,7620,1301,2020-11-09 20:00:24.000,451,acd90LOVcTjZVpqayA3m62hFS,221801,259,
406,35100170,11730054,2601,7620,1301,2020-11-09 20:00:29.000,7620,1301,2020-11-09 20:00:29.000,461,bc8QAub7IH504PnWO2N7bYdal,334801,216,
407,35100135,11730054,2601,7620,1301,2020-11-09 20:00:29.000,7620,1301,2020-11-09 20:00:29.000,461,bc8QAub7IH504PnWO2N7bYdal,334801,216,
408,29610001,1512212,113,7620,1301,2020-11-09 20:00:30.000,7620,1301,2020-11-09 20:00:30.000,461,aceUR9mP8MG81pTmrazFTw8Vf,335901,216,
409,34340192,10520018,113,7620,1301,2020-11-09 20:00:30.000,7620,1301,2020-11-09 20:00:30.000,461,aceUR9mP8MG81pTmrazFTw8Vf,335901,216,
410,34340015,10520018,113,7620,1301,2020-11-09 20:00:30.000,7620,1301,2020-11-09 20:00:30.000,461,aceUR9mP8MG81pTmrazFTw8Vf,335901,216,
237,34340213,10520018,113,7620,1303,2020-11-09 20:02:28.000,7620,1303,2020-11-09 20:02:28.000,461,abnPhtsZZtJZ9xwGPBCQMbZRC,283401,216,
238,29610001,1512212,113,7620,1303,2020-11-09 20:02:28.000,7620,1303,2020-11-09 20:02:28.000,461,abnPhtsZZtJZ9xwGPBCQMbZRC,283401,216,
239,34340044,10520056,2501,7620,1303,2020-11-09 20:02:43.000,7620,1303,2020-11-09 20:02:43.000,451,__ANONYMOUS__,402,259,
240,34340180,10520169,2501,7620,1303,2020-11-09 20:02:59.000,7620,1303,2020-11-09 20:02:59.000,451,__ANONYMOUS__,402,259,
411,3360001,1513581,117,7620,1301,2020-11-09 20:00:47.000,7620,1301,2020-11-09 20:00:47.000,451,abyAOIIDotatIQK38iMdAFzDX,250201,259,
412,23190001,1512288,109,7620,1301,2020-11-09 20:00:50.000,7620,1301,2020-11-09 20:00:50.000,461,dfq2W9dGsv3ZaVWbqcqNPBvz6,334801,216,
413,35080001,11730032,113,7620,1301,2020-11-09 20:00:50.000,7620,1301,2020-11-09 20:00:50.000,461,abWH5XiSL9rK4tmCnEJKrln7c,334801,216,
414,35080003,11730032,113,7620,1301,2020-11-09 20:00:50.000,7620,1301,2020-11-09 20:00:50.000,461,abWH5XiSL9rK4tmCnEJKrln7c,334801,216,
415,35080001,11730032,113,7620,1301,2020-11-09 20:00:56.000,7620,1301,2020-11-09 20:00:56.000,461,aez0a9FeMobsWVcOraU00SzTs,195401,216,
416,29610001,1512212,113,7620,1301,2020-11-09 20:00:56.000,7620,1301,2020-11-09 20:00:56.000,461,aez0a9FeMobsWVcOraU00SzTs,195401,216,
417,10888,1514213,303,7620,1302,2020-11-09 20:01:03.000,7620,1302,2020-11-09 20:01:03.000,461,debMXcALxdv1zHoaxYaw9DZ70,202,233,
418,34340192,10520018,113,7620,1302,2020-11-09 20:01:15.000,7620,1302,2020-11-09 20:01:15.000,461,abWH5XiSL9rK4tmCnEJKrln7c,334801,216,
419,35100063,11730063,1901,7620,1302,2020-11-09 20:01:19.000,7620,1302,2020-11-09 20:01:19.000,451,__ANONYMOUS__,245801,216,
420,34340213,10520018,113,7620,1302,2020-11-09 20:01:38.000,7620,1302,2020-11-09 20:01:38.000,461,aczPuDDUJuhaOaeyIfMVdFAMq,335901,216,
421,25140001,1515739,109,7620,1303,2020-11-09 20:02:28.000,7620,1303,2020-11-09 20:02:28.000,461,abYb2SbZ4mAyKizjme540r9jv,334801,237,
342,7060038,1513277,1202,7620,1310,2020-11-09 20:09:40.000,7620,1310,2020-11-09 20:09:40.000,451,abCnNF73DbZSqguscE5NeW5nU,195401,233,
343,7060045,1513761,1202,7620,1310,2020-11-09 20:09:40.000,7620,1310,2020-11-09 20:09:40.000,451,abCnNF73DbZSqguscE5NeW5nU,195401,233,
344,33280001,8880002,116,7620,1310,2020-11-09 20:09:48.000,7620,1310,2020-11-09 20:09:48.000,461,ac4IH5OCraraCNP8B7twRYoV2,163801,216,
345,35080004,11730031,116,7620,1310,2020-11-09 20:09:48.000,7620,1310,2020-11-09 20:09:48.000,461,ac4IH5OCraraCNP8B7twRYoV2,163801,216,
346,34090001,10520197,2501,7620,1310,2020-11-09 20:09:57.000,7620,1310,2020-11-09 20:09:57.000,451,cdbIvqJFZNDzJujp0wKJYa72u,200201,259,
347,23190001,1512288,109,7620,1310,2020-11-09 20:09:58.000,7620,1310,2020-11-09 20:09:58.000,461,aboBnRL7EUaOpSY4ZtaD23iAl,334801,216,
348,34400001,11730138,309,7620,1311,2020-11-09 20:10:03.000,7620,1311,2020-11-09 20:10:03.000,463,acAjxjPanNH36nTjQtGnIG8Tr,24001,150,
349,34520002,11730010,1202,7620,1311,2020-11-09 20:10:05.000,7620,1311,2020-11-09 20:10:05.000,451,abCnNF73DbZSqguscE5NeW5nU,195401,233,
350,34520001,11730010,1202,7620,1311,2020-11-09 20:10:06.000,7620,1311,2020-11-09 20:10:06.000,451,abCnNF73DbZSqguscE5NeW5nU,195401,233,
351,34340015,10520018,113,7620,1311,2020-11-09 20:10:11.000,7620,1311,2020-11-09 20:10:11.000,461,acatLUYWCQjwSmYDQikYH9L8Z,200201,216,
352,28790001,1510344,109,7620,1311,2020-11-09 20:10:11.000,7620,1311,2020-11-09 20:10:11.000,461,abceQAS09Pa0vdCniYuUq5YQ0,334801,233,
353,35080001,11730032,113,7620,1311,2020-11-09 20:10:22.000,7620,1311,2020-11-09 20:10:22.000,461,__ANONYMOUS__,335901,216,
354,35080003,11730032,113,7620,1311,2020-11-09 20:10:22.000,7620,1311,2020-11-09 20:10:22.000,461,__ANONYMOUS__,335901,216,
355,29610001,1512212,113,7620,1311,2020-11-09 20:10:33.000,7620,1311,2020-11-09 20:10:33.000,461,abbAKHtbiKp0hygvXjDkVgcms,202,216,
356,34340015,10520018,113,7620,1311,2020-11-09 20:10:33.000,7620,1311,2020-11-09 20:10:33.000,461,abbAKHtbiKp0hygvXjDkVgcms,202,216,
357,35080001,11730032,113,7620,1311,2020-11-09 20:10:35.000,7620,1311,2020-11-09 20:10:35.000,461,abv8il4yNBpm3yrKxpZPsiQyi,335901,216,
358,29610001,1512212,113,7620,1312,2020-11-09 20:11:12.000,7620,1312,2020-11-09 20:11:12.000,461,abfkGgGx7aENKkunAsEUgpZPa,335901,216,
359,34340015,10520018,113,7620,1312,2020-11-09 20:11:27.000,7620,1312,2020-11-09 20:11:27.000,461,abRZUYrPAqDYuKzOR8SXAlx7y,200201,216,
360,29610001,1512212,113,7620,1312,2020-11-09 20:11:47.000,7620,1312,2020-11-09 20:11:47.000,461,dewOaCbWRND14cMS0RMMIumTi,195101,216,
361,34340213,10520018,113,7620,1312,2020-11-09 20:11:47.000,7620,1312,2020-11-09 20:11:47.000,461,dewOaCbWRND14cMS0RMMIumTi,195101,216,
362,34340192,10520018,113,7620,1312,2020-11-09 20:11:47.000,7620,1312,2020-11-09 20:11:47.000,461,dewOaCbWRND14cMS0RMMIumTi,195101,216,
363,34340180,10520169,2501,7620,1312,2020-11-09 20:11:52.000,7620,1312,2020-11-09 20:11:52.000,451,abgNPZd9iMT6R7bkjyY9LumGR,334801,259,
364,30870083,2920079,2501,7620,1312,2020-11-09 20:11:52.000,7620,1312,2020-11-09 20:11:52.000,451,abgNPZd9iMT6R7bkjyY9LumGR,334801,259,
365,10534,1512815,302,7620,1313,2020-11-09 20:12:18.000,7620,1313,2020-11-09 20:12:18.000,451,abPZQCy5dilOSrJTEa66aNuW6,402,259,
366,33780001,10520009,109,7620,1313,2020-11-09 20:12:26.000,7620,1313,2020-11-09 20:12:26.000,461,aboBnRL7EUaOpSY4ZtaD23iAl,334801,216,
241,11150,1514476,309,7620,1303,2020-11-09 20:02:59.000,7620,1303,2020-11-09 20:02:59.000,463,__ANONYMOUS__,280603,148,
242,35080002,11730032,113,7620,1304,2020-11-09 20:03:00.000,7620,1304,2020-11-09 20:03:00.000,461,abnPhtsZZtJZ9xwGPBCQMbZRC,283401,216,
245,30350001,1511964,114,7620,1304,2020-11-09 20:03:14.000,7620,1304,2020-11-09 20:03:14.000,461,absM3CmyFSqQE9KL73WKirs6T,334801,237,
246,10632,1513485,114,7620,1304,2020-11-09 20:03:14.000,7620,1304,2020-11-09 20:03:14.000,461,absM3CmyFSqQE9KL73WKirs6T,334801,237,
247,35100124,11730107,114,7620,1304,2020-11-09 20:03:14.000,7620,1304,2020-11-09 20:03:14.000,461,absM3CmyFSqQE9KL73WKirs6T,334801,237,
248,29610001,1512212,113,7620,1304,2020-11-09 20:03:19.000,7620,1304,2020-11-09 20:03:19.000,461,adgudazHNQb1YNS2kmReJiwxS,130401,216,
249,35080002,11730032,113,7620,1304,2020-11-09 20:03:22.000,7620,1304,2020-11-09 20:03:22.000,461,bc63NqFU5KCYD8ba3CRNQjBtX,707,216,
250,35100107,11730054,2601,7620,1304,2020-11-09 20:03:30.000,7620,1304,2020-11-09 20:03:30.000,461,bc3UcV5aGCiwiVKE4LxNs1eM6,195101,216,
251,33770054,9570072,113,7620,1304,2020-11-09 20:03:30.000,7620,1304,2020-11-09 20:03:30.000,461,cdHeivizmb2vT6WhuguzIadP1,230501,216,
252,29610001,1512212,113,7620,1304,2020-11-09 20:03:30.000,7620,1304,2020-11-09 20:03:30.000,461,cdHeivizmb2vT6WhuguzIadP1,230501,216,
253,35100063,11730063,1901,7620,1304,2020-11-09 20:03:51.000,7620,1304,2020-11-09 20:03:51.000,451,__ANONYMOUS__,334801,216,
254,30870083,2920079,2501,7620,1304,2020-11-09 20:03:58.000,7620,1304,2020-11-09 20:03:58.000,451,ab4G1Nq9zGhg9imisfnu6ULo8,103,259,
256,29610001,1512212,113,7620,1305,2020-11-09 20:04:26.000,7620,1305,2020-11-09 20:04:26.000,461,abgknUSEgcBvBWOCgJ87ieoDp,335901,216,
257,34340213,10520018,113,7620,1305,2020-11-09 20:04:47.000,7620,1305,2020-11-09 20:04:47.000,461,bcIIRizdsauncvfhyb7mRsMi9,283401,216,
258,29610001,1512212,113,7620,1305,2020-11-09 20:04:47.000,7620,1305,2020-11-09 20:04:47.000,461,bcIIRizdsauncvfhyb7mRsMi9,283401,216,
259,35080002,11730032,113,7620,1305,2020-11-09 20:04:49.000,7620,1305,2020-11-09 20:04:49.000,461,cdHeivizmb2vT6WhuguzIadP1,230501,216,
260,35080001,11730032,113,7620,1306,2020-11-09 20:05:04.000,7620,1306,2020-11-09 20:05:04.000,461,abgknUSEgcBvBWOCgJ87ieoDp,335901,216,
261,35080001,11730032,113,7620,1306,2020-11-09 20:05:10.000,7620,1306,2020-11-09 20:05:10.000,461,abmgQeoaBGMjLOjic3Hv6PB7n,195401,216,
262,34340180,10520169,2501,7620,1306,2020-11-09 20:05:12.000,7620,1306,2020-11-09 20:05:12.000,451,ab4G1Nq9zGhg9imisfnu6ULo8,103,259,
263,33280001,8880002,116,7620,1306,2020-11-09 20:05:21.000,7620,1306,2020-11-09 20:05:21.000,461,abpDjmRuVyvrXINq3iWpzVXhx,146901,216,
264,22670001,1514517,116,7620,1306,2020-11-09 20:05:21.000,7620,1306,2020-11-09 20:05:21.000,461,abpDjmRuVyvrXINq3iWpzVXhx,146901,216,
265,35080004,11730031,116,7620,1306,2020-11-09 20:05:21.000,7620,1306,2020-11-09 20:05:21.000,461,abpDjmRuVyvrXINq3iWpzVXhx,146901,216,
266,33770054,9570072,113,7620,1306,2020-11-09 20:05:28.000,7620,1306,2020-11-09 20:05:28.000,461,acK6GTfL1x5jEb1WDQ5wTNnsS,283401,216,
422,29610001,1512212,113,7620,1304,2020-11-09 20:03:06.000,7620,1304,2020-11-09 20:03:06.000,461,bcwd06cQZpDqWAkAh8OavQEgh,283401,216,
423,10534,1512815,302,7620,1304,2020-11-09 20:03:35.000,7620,1304,2020-11-09 20:03:35.000,451,__ANONYMOUS__,226601,259,
424,35080002,11730032,113,7620,1304,2020-11-09 20:03:38.000,7620,1304,2020-11-09 20:03:38.000,461,bcwd06cQZpDqWAkAh8OavQEgh,283401,216,
425,30870083,2920079,2501,7620,1304,2020-11-09 20:03:48.000,7620,1304,2020-11-09 20:03:48.000,451,abHkMCZ6U3lKTCz187wbALduQ,334801,259,
426,34430001,11730003,302,7620,1305,2020-11-09 20:04:21.000,7620,1305,2020-11-09 20:04:21.000,451,__ANONYMOUS__,226601,259,
427,23190001,1512288,109,7620,1305,2020-11-09 20:04:32.000,7620,1305,2020-11-09 20:04:32.000,461,abIxbBUPMlMvkv6bzt8ipqaNr,12804,216,
428,29610001,1512212,113,7620,1305,2020-11-09 20:04:40.000,7620,1305,2020-11-09 20:04:40.000,461,abADQyaLDewWzjxf67qQ57uCk,334801,216,
429,34340180,10520169,2501,7620,1306,2020-11-09 20:05:00.000,7620,1306,2020-11-09 20:05:00.000,451,abHkMCZ6U3lKTCz187wbALduQ,334801,259,
430,30350001,1511964,114,7620,1306,2020-11-09 20:05:28.000,7620,1306,2020-11-09 20:05:28.000,461,acwovmlhZufsnIGcBkOGaUA0K,157201,237,
431,34380001,11730152,114,7620,1306,2020-11-09 20:05:28.000,7620,1306,2020-11-09 20:05:28.000,461,acwovmlhZufsnIGcBkOGaUA0K,157201,237,
432,10632,1513485,114,7620,1306,2020-11-09 20:05:28.000,7620,1306,2020-11-09 20:05:28.000,461,acwovmlhZufsnIGcBkOGaUA0K,157201,237,
433,33870001,10520182,114,7620,1306,2020-11-09 20:05:28.000,7620,1306,2020-11-09 20:05:28.000,461,acwovmlhZufsnIGcBkOGaUA0K,157201,237,
434,30870083,2920079,2501,7620,1306,2020-11-09 20:05:36.000,7620,1306,2020-11-09 20:05:36.000,451,ac127S8argqDy5N9bDgHCJvfG,336801,259,
435,34340192,10520018,113,7620,1306,2020-11-09 20:05:37.000,7620,1306,2020-11-09 20:05:37.000,461,adQUoGPsaShU0QE5prSiWmebg,335901,216,
436,29610001,1512212,113,7620,1306,2020-11-09 20:05:37.000,7620,1306,2020-11-09 20:05:37.000,461,adQUoGPsaShU0QE5prSiWmebg,335901,216,
202639544,116820033,80720001,3301,9160,380,2025-01-27 04:39:10.000,9160,380,2025-01-27 04:39:10.000,461,__ANONYMOUS__,805,259,
437,29610001,1512212,113,7620,1306,2020-11-09 20:05:52.000,7620,1306,2020-11-09 20:05:52.000,461,adhrN3JRgHNLaKOdpYPlIuQDb,335901,216,
438,33770054,9570072,113,7620,1306,2020-11-09 20:05:52.000,7620,1306,2020-11-09 20:05:52.000,461,adhrN3JRgHNLaKOdpYPlIuQDb,335901,216,
439,35080002,11730032,113,7620,1306,2020-11-09 20:05:52.000,7620,1306,2020-11-09 20:05:52.000,461,adhrN3JRgHNLaKOdpYPlIuQDb,335901,216,
440,34290001,10520159,1102,7620,1306,2020-11-09 20:05:57.000,7620,1306,2020-11-09 20:05:57.000,461,__ANONYMOUS__,303001,216,
441,34050001,10520223,1102,7620,1306,2020-11-09 20:05:57.000,7620,1306,2020-11-09 20:05:57.000,461,__ANONYMOUS__,303001,216,
442,29610001,1512212,113,7620,1307,2020-11-09 20:06:00.000,7620,1307,2020-11-09 20:06:00.000,461,bd8aJgwBXLKd3qUbAdnY2v6wW,334801,216,
443,35080002,11730032,113,7620,1307,2020-11-09 20:06:18.000,7620,1307,2020-11-09 20:06:18.000,461,bd8aJgwBXLKd3qUbAdnY2v6wW,334801,216,
444,35080002,11730032,113,7620,1307,2020-11-09 20:06:20.000,7620,1307,2020-11-09 20:06:20.000,461,abADQyaLDewWzjxf67qQ57uCk,334801,216,
447,35080001,11730032,113,7620,1307,2020-11-09 20:06:29.000,7620,1307,2020-11-09 20:06:29.000,461,abADQyaLDewWzjxf67qQ57uCk,334801,216,
367,34340192,10520018,113,7620,1313,2020-11-09 20:12:34.000,7620,1313,2020-11-09 20:12:34.000,461,abZ4ileWtks5V4eKdtDsHpPWc,195101,216,
368,11150,1514476,309,7620,1313,2020-11-09 20:12:48.000,7620,1313,2020-11-09 20:12:48.000,463,__ANONYMOUS__,334801,148,
369,32970047,7730057,2401,7620,1313,2020-11-09 20:12:50.000,7620,1313,2020-11-09 20:12:50.000,461,abG3s2p3Ogee1gahBzujBMNiM,218201,157,
370,22670001,1514517,116,7620,1313,2020-11-09 20:12:53.000,7620,1313,2020-11-09 20:12:53.000,461,acIvk4Fdzhb7AWMaVIjR5PJA5,334801,216,
371,35080004,11730031,116,7620,1313,2020-11-09 20:12:53.000,7620,1313,2020-11-09 20:12:53.000,461,acIvk4Fdzhb7AWMaVIjR5PJA5,334801,216,
372,35080003,11730032,113,7620,1314,2020-11-09 20:13:11.000,7620,1314,2020-11-09 20:13:11.000,461,abbAKHtbiKp0hygvXjDkVgcms,202,216,
373,33250001,8880010,304,7620,1314,2020-11-09 20:13:28.000,7620,1314,2020-11-09 20:13:28.000,451,abHzS836RWW0OKBswVLhmncvk,195101,259,
374,6140001,1515074,304,7620,1314,2020-11-09 20:13:28.000,7620,1314,2020-11-09 20:13:28.000,451,abHzS836RWW0OKBswVLhmncvk,195101,259,
375,34090001,10520197,2501,7620,1314,2020-11-09 20:13:40.000,7620,1314,2020-11-09 20:13:40.000,451,abgNPZd9iMT6R7bkjyY9LumGR,334801,259,
376,29610001,1512212,113,7620,1314,2020-11-09 20:13:46.000,7620,1314,2020-11-09 20:13:46.000,461,abkhc8dClS0FodvnPuGTu3igg,283901,216,
377,29610001,1512212,113,7620,1315,2020-11-09 20:14:16.000,7620,1315,2020-11-09 20:14:16.000,461,abtSnX2RbKpvzmkl9q9mIqbiC,335901,216,
378,35080001,11730032,113,7620,1315,2020-11-09 20:14:23.000,7620,1315,2020-11-09 20:14:23.000,461,abkhc8dClS0FodvnPuGTu3igg,283901,216,
379,30870083,2920079,2501,7620,1315,2020-11-09 20:14:23.000,7620,1315,2020-11-09 20:14:23.000,451,abd2j5QGVOD5o9FsipeZ4Ks5h,334801,259,
380,29610001,1512212,113,7620,1315,2020-11-09 20:14:24.000,7620,1315,2020-11-09 20:14:24.000,461,abAu2gAR1rygqN4HIOtPepSN6,283901,216,
381,34340213,10520018,113,7620,1315,2020-11-09 20:14:24.000,7620,1315,2020-11-09 20:14:24.000,461,abAu2gAR1rygqN4HIOtPepSN6,283901,216,
382,35080002,11730032,113,7620,1315,2020-11-09 20:14:43.000,7620,1315,2020-11-09 20:14:43.000,461,abAu2gAR1rygqN4HIOtPepSN6,283901,216,
383,34340213,10520018,113,7620,1315,2020-11-09 20:14:44.000,7620,1315,2020-11-09 20:14:44.000,461,__ANONYMOUS__,335901,216,
384,30350001,1511964,114,7620,1315,2020-11-09 20:14:44.000,7620,1315,2020-11-09 20:14:44.000,461,bczGrLtaVcxFRGTKcyclImGrG,137403,237,
385,33870001,10520182,114,7620,1315,2020-11-09 20:14:44.000,7620,1315,2020-11-09 20:14:44.000,461,bczGrLtaVcxFRGTKcyclImGrG,137403,237,
386,30870083,2920079,2501,7620,1315,2020-11-09 20:14:49.000,7620,1315,2020-11-09 20:14:49.000,451,__ANONYMOUS__,334801,259,
387,31760001,1513941,106,7620,1315,2020-11-09 20:14:54.000,7620,1315,2020-11-09 20:14:54.000,461,__ANONYMOUS__,226601,157,
388,22580001,1515113,106,7620,1315,2020-11-09 20:14:54.000,7620,1315,2020-11-09 20:14:54.000,461,__ANONYMOUS__,226601,157,
389,33280001,8880002,116,7620,1315,2020-11-09 20:14:56.000,7620,1315,2020-11-09 20:14:56.000,461,cewDcSF0qbyHo7BDP1U1PaxiM,200201,216,
390,35080004,11730031,116,7620,1315,2020-11-09 20:14:56.000,7620,1315,2020-11-09 20:14:56.000,461,cewDcSF0qbyHo7BDP1U1PaxiM,200201,216,
391,34340213,10520018,113,7620,1315,2020-11-09 20:14:56.000,7620,1315,2020-11-09 20:14:56.000,461,abfkGgGx7aENKkunAsEUgpZPa,335901,216,
392,35090001,11730031,116,7620,1316,2020-11-09 20:15:10.000,7620,1316,2020-11-09 20:15:10.000,461,abI230XebO7lLijyAmnIVUuF9,99701,216,
51,29610001,1512212,113,7620,1304,2020-11-09 20:03:57.000,7620,1304,2020-11-09 20:03:57.000,461,acvKhG5vRTaK7nVoeFvtp8Qyx,283901,216,
52,30350001,1511964,114,7620,1305,2020-11-09 20:04:03.000,7620,1305,2020-11-09 20:04:03.000,461,abIwRIcoO7FCgoX0BYkiRKK9I,228701,237,
53,35100124,11730107,114,7620,1305,2020-11-09 20:04:03.000,7620,1305,2020-11-09 20:04:03.000,461,abIwRIcoO7FCgoX0BYkiRKK9I,228701,237,
54,10632,1513485,114,7620,1305,2020-11-09 20:04:03.000,7620,1305,2020-11-09 20:04:03.000,461,abIwRIcoO7FCgoX0BYkiRKK9I,228701,237,
55,29610001,1512212,113,7620,1305,2020-11-09 20:04:08.000,7620,1305,2020-11-09 20:04:08.000,461,degqatvjlczba6UxGKxKCi05f,163801,216,
56,35080002,11730032,113,7620,1305,2020-11-09 20:04:17.000,7620,1305,2020-11-09 20:04:17.000,461,abr9cQKC9Xw5ktJNCRfIIg6CW,103,216,
57,34510001,11730120,114,7620,1305,2020-11-09 20:04:27.000,7620,1305,2020-11-09 20:04:27.000,461,ab441OQbblH5lkNwXvgMIFZap,195401,157,
58,22950001,1515062,114,7620,1305,2020-11-09 20:04:27.000,7620,1305,2020-11-09 20:04:27.000,461,ab441OQbblH5lkNwXvgMIFZap,195401,157,
59,32410001,11730147,303,7620,1305,2020-11-09 20:04:29.000,7620,1305,2020-11-09 20:04:29.000,461,bctpQX2LPiAEOtawCIHTpo4Ob,195401,216,
60,28910001,1512666,303,7620,1305,2020-11-09 20:04:29.000,7620,1305,2020-11-09 20:04:29.000,461,bctpQX2LPiAEOtawCIHTpo4Ob,195401,216,
61,30870083,2920079,2501,7620,1305,2020-11-09 20:04:46.000,7620,1305,2020-11-09 20:04:46.000,451,abGL2vndO45tHIneecP8DmudW,334801,259,
62,28790001,1510344,109,7620,1305,2020-11-09 20:04:52.000,7620,1305,2020-11-09 20:04:52.000,461,abQTK52Ghmjrv64GIktj7vMO1,284002,233,
63,10364,1511841,109,7620,1305,2020-11-09 20:04:53.000,7620,1305,2020-11-09 20:04:53.000,461,abQTK52Ghmjrv64GIktj7vMO1,284002,233,
64,35080003,11730032,113,7620,1305,2020-11-09 20:04:57.000,7620,1305,2020-11-09 20:04:57.000,461,abRS4rDvDsBXgsh2TOojvXgrg,228901,216,
65,22670001,1514517,116,7620,1306,2020-11-09 20:05:03.000,7620,1306,2020-11-09 20:05:03.000,461,ab9XqRashUzcGIbJYBGIO4T6T,219701,216,
66,35080004,11730031,116,7620,1306,2020-11-09 20:05:03.000,7620,1306,2020-11-09 20:05:03.000,461,ab9XqRashUzcGIbJYBGIO4T6T,219701,216,
67,35090001,11730031,116,7620,1306,2020-11-09 20:05:03.000,7620,1306,2020-11-09 20:05:03.000,461,ab9XqRashUzcGIbJYBGIO4T6T,219701,216,
68,32250001,7000133,2601,7620,1306,2020-11-09 20:05:04.000,7620,1306,2020-11-09 20:05:04.000,461,ab1PO1yOn1Sc6PCCh0xbGosnV,103,216,
72,33460045,8880025,109,7620,1306,2020-11-09 20:05:38.000,7620,1306,2020-11-09 20:05:38.000,461,abQTK52Ghmjrv64GIktj7vMO1,284002,233,
73,35100063,11730063,1901,7620,1306,2020-11-09 20:05:43.000,7620,1306,2020-11-09 20:05:43.000,451,__ANONYMOUS__,1,216,
74,30870083,2920079,2501,7620,1306,2020-11-09 20:05:43.000,7620,1306,2020-11-09 20:05:43.000,451,aclEECFrPgnfDXHb2a5y4Eixd,103,259,
75,35100063,11730063,1901,7620,1306,2020-11-09 20:05:58.000,7620,1306,2020-11-09 20:05:58.000,451,__ANONYMOUS__,336801,216,
76,10766,1513917,106,7620,1307,2020-11-09 20:06:04.000,7620,1307,2020-11-09 20:06:04.000,461,abOmO3rSK9ButvxhRe4I0ANCE,334801,233,
448,29610001,1512212,113,7620,1307,2020-11-09 20:06:46.000,7620,1307,2020-11-09 20:06:46.000,461,bca65UKu07fd6n8nac7oTiDG9,335901,216,
449,34340015,10520018,113,7620,1307,2020-11-09 20:06:46.000,7620,1307,2020-11-09 20:06:46.000,461,bca65UKu07fd6n8nac7oTiDG9,335901,216,
450,29600076,1510481,113,7620,1308,2020-11-09 20:07:29.000,7620,1308,2020-11-09 20:07:29.000,461,bca65UKu07fd6n8nac7oTiDG9,335901,216,
451,29610001,1512212,113,7620,1309,2020-11-09 20:08:30.000,7620,1309,2020-11-09 20:08:30.000,461,abkOUUyTJSdFRYgJ9pc3pvAz9,334801,216,
454,35080001,11730032,113,7620,1309,2020-11-09 20:08:34.000,7620,1309,2020-11-09 20:08:34.000,461,abGZFgLp6QKxNhTFM9N4e5UXj,335901,216,
455,35080003,11730032,113,7620,1309,2020-11-09 20:08:34.000,7620,1309,2020-11-09 20:08:34.000,461,abGZFgLp6QKxNhTFM9N4e5UXj,335901,216,
456,30870083,2920079,2501,7620,1309,2020-11-09 20:08:39.000,7620,1309,2020-11-09 20:08:39.000,451,acvdIBYR4TAVr8t1YmVVWaq6o,334801,259,
457,29610001,1512212,113,7620,1309,2020-11-09 20:08:40.000,7620,1309,2020-11-09 20:08:40.000,461,abBTm1beuZhwML7BMjwsceF9u,200201,216,
