submit_date,business_channel_id,registered,site_id,first_time_buyer,payment_method_id,device_class_code,locale_code,num_payments,num_orders,std_captured_amount,std_refunded_amount,std_transaction_amount
2017-01-29,7,false,117,false,20086,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,19.359467
2017-01-29,7,false,117,true,20083,desktop,UNKNOWN_LOCALE,11,11,0.000000,0.000000,622.553511
2017-01-29,7,false,117,true,20083,smartphone,UNKNOWN_LOCALE,7,7,0.000000,0.000000,312.098066
2017-01-29,7,false,117,true,20083,tablet,UNKNOWN_LOCALE,2,2,0.000000,0.000000,79.784468
2017-01-29,7,false,117,true,20086,desktop,UNKNOWN_LOCALE,4,4,0.000000,0.000000,189.488112
2017-01-29,7,false,117,true,20086,smartphone,UNKNOWN_LOCALE,3,3,0.000000,0.000000,248.681147
2017-01-29,7,false,117,true,20086,tablet,UNKNOWN_LOCALE,2,2,0.000000,0.000000,119.090052
2017-01-29,7,false,120,false,20043,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,75.091264
2017-01-29,7,false,120,false,20043,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,46.932040
2017-01-29,7,false,120,false,30020,desktop,UNKNOWN_LOCALE,6,6,0.000000,0.000000,225.977773
2017-01-29,7,false,120,false,30020,smartphone,UNKNOWN_LOCALE,5,5,0.000000,0.000000,201.807772
2017-01-29,7,false,120,true,20043,desktop,UNKNOWN_LOCALE,4,4,0.000000,0.000000,176.933791
2017-01-29,7,false,120,true,20043,smartphone,UNKNOWN_LOCALE,4,4,0.000000,0.000000,243.987943
2017-01-29,7,false,120,true,30020,desktop,UNKNOWN_LOCALE,4,4,0.000000,0.000000,340.609280
2017-01-29,7,false,120,true,30020,smartphone,UNKNOWN_LOCALE,5,5,0.000000,0.000000,200.634471
2017-01-29,7,false,120,true,30020,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,91.869468
2017-01-29,7,false,121,false,20018,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,60.500000
2017-01-29,7,false,121,false,20018,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,160.500000
2017-01-29,7,false,121,false,20029,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,69.000000
2017-01-29,7,false,121,true,20018,desktop,UNKNOWN_LOCALE,8,8,0.000000,0.000000,1950.000000
2017-01-29,7,false,121,true,20018,smartphone,UNKNOWN_LOCALE,4,4,0.000000,0.000000,214.750000
2017-01-29,7,false,121,true,20029,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,142.500000
2017-01-29,7,false,121,true,20029,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,55.000000
2017-01-29,7,false,302,false,30007,desktop,UNKNOWN_LOCALE,15,15,0.000000,0.000000,614.105745
2017-01-29,7,false,302,false,30007,smartphone,UNKNOWN_LOCALE,18,18,0.000000,0.000000,805.823129
2017-01-29,7,false,302,false,30010,desktop,UNKNOWN_LOCALE,10,10,0.000000,0.000000,394.111808
2017-01-29,7,false,302,false,30010,smartphone,UNKNOWN_LOCALE,14,14,0.000000,0.000000,505.223414
2017-01-29,7,false,302,false,30010,tablet,UNKNOWN_LOCALE,6,6,0.000000,0.000000,270.445883
2017-01-29,7,false,302,true,30007,desktop,UNKNOWN_LOCALE,47,47,0.000000,0.000000,1520.304779
2017-01-29,7,false,302,true,30007,smartphone,UNKNOWN_LOCALE,81,81,0.000000,0.000000,3268.171284
2017-01-29,7,false,302,true,30007,tablet,UNKNOWN_LOCALE,14,14,0.000000,0.000000,527.105479
2017-01-29,7,false,302,true,30010,desktop,UNKNOWN_LOCALE,18,18,0.000000,0.000000,632.409244
2017-01-29,7,false,302,true,30010,smartphone,UNKNOWN_LOCALE,62,62,0.000000,0.000000,2449.852502
2017-01-29,7,false,302,true,30010,tablet,UNKNOWN_LOCALE,14,14,0.000000,0.000000,661.096450
2017-01-29,7,false,303,false,30012,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,60.700000
2017-01-29,7,false,303,true,30012,desktop,UNKNOWN_LOCALE,3,3,0.000000,0.000000,214.600000
2017-01-29,7,false,303,true,30012,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,26.100000
2017-01-29,7,false,303,true,30012,tablet,UNKNOWN_LOCALE,2,2,0.000000,0.000000,89.500000
2017-01-29,7,false,304,false,10009,desktop,UNKNOWN_LOCALE,3,3,0.000000,0.000000,176.816461
2017-01-29,7,false,304,false,10009,smartphone,UNKNOWN_LOCALE,3,3,0.000000,0.000000,89.757527
2017-01-29,7,false,304,false,10009,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,29.332525
2017-01-29,7,false,304,true,10009,desktop,UNKNOWN_LOCALE,11,11,0.000000,0.000000,437.347948
2017-01-29,7,false,304,true,10009,smartphone,UNKNOWN_LOCALE,7,7,0.000000,0.000000,331.340202
2017-01-29,7,false,304,true,10009,tablet,UNKNOWN_LOCALE,5,5,0.000000,0.000000,286.050784
2017-01-29,7,false,305,false,10098,unknown,UNKNOWN_LOCALE,9,9,0.000000,0.000000,260.772920
2017-01-29,7,false,305,false,10099,desktop,UNKNOWN_LOCALE,4,4,0.000000,0.000000,83.585219
2017-01-29,7,false,305,false,10099,smartphone,UNKNOWN_LOCALE,7,7,0.000000,0.000000,179.542004
2017-01-29,7,false,305,false,10099,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,23.014243
2017-01-29,7,false,305,true,10098,unknown,UNKNOWN_LOCALE,12,12,0.000000,0.000000,234.756773
2017-01-29,7,false,305,true,10099,desktop,UNKNOWN_LOCALE,12,12,0.000000,0.000000,340.955755
2017-01-29,7,false,305,true,10099,smartphone,UNKNOWN_LOCALE,9,9,0.000000,0.000000,122.307481
2017-01-29,7,false,305,true,10099,tablet,UNKNOWN_LOCALE,4,4,0.000000,0.000000,154.406102
2017-01-29,7,false,306,false,20011,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,31.679127
2017-01-29,7,false,306,false,20011,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,24.639321
2017-01-29,7,false,306,true,20011,desktop,UNKNOWN_LOCALE,8,8,0.000000,0.000000,864.898832
2017-01-29,7,false,306,true,20011,smartphone,UNKNOWN_LOCALE,5,5,0.000000,0.000000,776.654863
2017-01-29,7,false,306,true,20011,tablet,UNKNOWN_LOCALE,2,2,0.000000,0.000000,132.172358
2017-01-29,7,false,309,false,10063,unknown,UNKNOWN_LOCALE,2,2,0.000000,0.000000,56.415170
2017-01-29,7,false,309,false,10064,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,57.336234
2017-01-29,7,false,309,false,10064,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,35.795829
2017-01-29,7,false,309,true,10063,unknown,UNKNOWN_LOCALE,3,3,0.000000,0.000000,105.461828
2017-01-29,7,false,309,true,10064,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,113.434808
2017-01-29,7,false,309,true,10064,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,262.502746
2017-01-29,7,true,102,true,10079,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,55.033574
2017-01-29,7,true,102,true,10083,unknown,UNKNOWN_LOCALE,1,1,0.000000,0.000000,20.309461
2017-01-29,7,true,109,false,30002,desktop,UNKNOWN_LOCALE,11,11,0.000000,0.000000,679.750000
2017-01-29,7,true,109,false,30002,smartphone,UNKNOWN_LOCALE,4,4,0.000000,0.000000,215.350000
2017-01-29,7,true,109,false,30002,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,92.300000
2017-01-29,7,true,109,false,30004,desktop,UNKNOWN_LOCALE,4,4,0.000000,0.000000,243.000000
2017-01-29,7,true,109,false,30004,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,41.500000
2017-01-29,7,true,109,false,30004,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,98.000000
2017-01-29,7,true,109,true,30002,desktop,UNKNOWN_LOCALE,12,12,0.000000,0.000000,787.250000
2017-01-29,7,true,109,true,30002,smartphone,UNKNOWN_LOCALE,10,10,0.000000,0.000000,541.000000
2017-01-29,7,true,109,true,30002,tablet,UNKNOWN_LOCALE,3,3,0.000000,0.000000,130.850000
2017-01-29,7,true,109,true,30004,desktop,UNKNOWN_LOCALE,5,5,0.000000,0.000000,271.500000
2017-01-29,7,true,109,true,30004,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,68.500000
2017-01-29,7,true,112,false,30023,desktop,UNKNOWN_LOCALE,25,25,0.000000,0.000000,1780.777596
2017-01-29,7,true,112,false,30023,smartphone,UNKNOWN_LOCALE,14,14,0.000000,0.000000,844.483396
2017-01-29,7,true,112,false,30023,tablet,UNKNOWN_LOCALE,5,5,0.000000,0.000000,387.189331
2017-01-29,7,true,112,false,30026,desktop,UNKNOWN_LOCALE,8,8,0.000000,0.000000,522.705597
2017-01-29,7,true,112,false,30026,smartphone,UNKNOWN_LOCALE,4,4,0.000000,0.000000,282.002896
2017-01-29,7,true,112,false,30026,tablet,UNKNOWN_LOCALE,2,2,0.000000,0.000000,171.301946
2017-01-29,7,true,112,true,30023,desktop,UNKNOWN_LOCALE,30,30,0.000000,0.000000,1834.573447
2017-01-29,7,true,112,true,30023,smartphone,UNKNOWN_LOCALE,6,6,0.000000,0.000000,515.079139
2017-01-29,7,true,112,true,30023,tablet,UNKNOWN_LOCALE,18,18,0.000000,0.000000,878.743786
2017-01-29,7,true,112,true,30026,desktop,UNKNOWN_LOCALE,3,3,0.000000,0.000000,172.181922
2017-01-29,7,true,112,true,30026,smartphone,UNKNOWN_LOCALE,5,5,0.000000,0.000000,233.486900
2017-01-29,7,true,112,true,30026,tablet,UNKNOWN_LOCALE,3,3,0.000000,0.000000,263.406075
2017-01-29,7,true,113,false,20005,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,184.570000
2017-01-29,7,true,113,false,20005,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,28.470000
2017-01-29,7,true,113,false,20005,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,106.900000
2017-01-29,7,true,113,true,20005,desktop,UNKNOWN_LOCALE,5,5,0.000000,0.000000,298.310000
2017-01-29,7,true,113,true,20005,smartphone,UNKNOWN_LOCALE,3,3,0.000000,0.000000,214.900000
2017-01-29,7,true,113,true,20005,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,32.770000
2017-01-29,7,true,114,false,20068,desktop,UNKNOWN_LOCALE,4,4,0.000000,0.000000,433.280000
2017-01-29,7,true,114,false,20068,smartphone,UNKNOWN_LOCALE,3,3,0.000000,0.000000,186.260000
2017-01-29,7,true,114,false,20068,tablet,UNKNOWN_LOCALE,4,4,0.000000,0.000000,436.830000
2017-01-29,7,true,114,true,20068,desktop,UNKNOWN_LOCALE,3,3,0.000000,0.000000,310.650000
2017-01-29,7,true,114,true,20068,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,124.720000
2017-01-29,7,true,116,false,20065,desktop,UNKNOWN_LOCALE,6,6,0.000000,0.000000,794.290000
2017-01-29,7,true,116,false,20065,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,98.440000
2017-01-29,7,true,116,false,20072,desktop,UNKNOWN_LOCALE,8,8,0.000000,0.000000,702.840000
2017-01-29,7,true,116,false,20072,smartphone,UNKNOWN_LOCALE,4,4,0.000000,0.000000,428.370000
2017-01-29,7,true,116,true,20065,desktop,UNKNOWN_LOCALE,6,6,0.000000,0.000000,599.050000
2017-01-29,7,true,116,true,20065,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,138.600000
2017-01-29,7,true,116,true,20072,desktop,UNKNOWN_LOCALE,9,9,0.000000,0.000000,711.120000
2017-01-29,7,true,116,true,20072,smartphone,UNKNOWN_LOCALE,3,3,0.000000,0.000000,198.560000
2017-01-29,7,true,116,true,20072,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,130.950000
2017-01-29,7,true,117,false,20083,desktop,UNKNOWN_LOCALE,11,11,0.000000,0.000000,634.720642
2017-01-29,7,true,117,false,20083,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,103.250489
2017-01-29,7,true,117,false,20083,tablet,UNKNOWN_LOCALE,7,7,0.000000,0.000000,407.722098
2017-01-29,7,true,117,false,20086,desktop,UNKNOWN_LOCALE,3,3,0.000000,0.000000,174.352529
2017-01-29,7,true,117,false,20086,smartphone,UNKNOWN_LOCALE,3,3,0.000000,0.000000,179.515053
2017-01-29,7,true,117,false,20086,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,75.091264
2017-01-29,7,true,117,true,20083,desktop,UNKNOWN_LOCALE,14,14,0.000000,0.000000,861.320264
2017-01-29,7,true,117,true,20083,smartphone,UNKNOWN_LOCALE,7,7,0.000000,0.000000,415.289890
2017-01-29,7,true,117,true,20083,tablet,UNKNOWN_LOCALE,7,7,0.000000,0.000000,406.255471
2017-01-29,7,true,117,true,20086,desktop,UNKNOWN_LOCALE,6,6,0.000000,0.000000,370.059136
2017-01-29,7,true,117,true,20086,smartphone,UNKNOWN_LOCALE,6,6,0.000000,0.000000,403.967536
2017-01-29,7,true,120,false,20043,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,94.978716
2017-01-29,7,true,120,false,30020,desktop,UNKNOWN_LOCALE,4,4,0.000000,0.000000,180.571024
2017-01-29,7,true,120,true,20043,desktop,UNKNOWN_LOCALE,6,6,0.000000,0.000000,351.638310
2017-01-29,7,true,120,true,20043,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,53.971846
2017-01-29,7,true,120,true,30020,desktop,UNKNOWN_LOCALE,6,6,0.000000,0.000000,256.952919
2017-01-29,7,true,120,true,30020,smartphone,UNKNOWN_LOCALE,5,5,0.000000,0.000000,247.566511
2017-01-29,7,true,120,true,30020,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,43.412137
2017-01-29,7,true,121,false,20018,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,158.500000
2017-01-29,7,true,121,false,20018,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,89.550000
2017-01-29,7,true,121,false,20029,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,32.500000
2017-01-29,7,true,121,true,20018,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,105.750000
2017-01-29,7,true,121,true,20018,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,127.550000
2017-01-29,7,true,121,true,20029,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,97.250000
2017-01-29,7,true,121,true,20029,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,74.000000
2017-01-29,7,true,302,false,30007,desktop,UNKNOWN_LOCALE,14,14,0.000000,0.000000,386.485352
2017-01-29,7,true,302,false,30007,smartphone,UNKNOWN_LOCALE,11,11,0.000000,0.000000,605.951302
2017-01-29,7,true,302,false,30007,tablet,UNKNOWN_LOCALE,4,4,0.000000,0.000000,204.389035
2017-01-29,7,true,302,false,30010,desktop,UNKNOWN_LOCALE,9,9,0.000000,0.000000,319.255204
2017-01-29,7,true,302,false,30010,smartphone,UNKNOWN_LOCALE,4,4,0.000000,0.000000,190.074762
2017-01-29,7,true,302,false,30010,tablet,UNKNOWN_LOCALE,2,2,0.000000,0.000000,45.758740
2017-01-29,7,true,302,true,30007,desktop,UNKNOWN_LOCALE,23,23,0.000000,0.000000,882.439689
2017-01-29,7,true,302,true,30007,smartphone,UNKNOWN_LOCALE,12,12,0.000000,0.000000,428.137537
2017-01-29,7,true,302,true,30007,tablet,UNKNOWN_LOCALE,3,3,0.000000,0.000000,117.740755
2017-01-29,7,true,302,true,30010,desktop,UNKNOWN_LOCALE,10,10,0.000000,0.000000,463.747222
2017-01-29,7,true,302,true,30010,smartphone,UNKNOWN_LOCALE,13,13,0.000000,0.000000,389.594601
2017-01-29,7,true,302,true,30010,tablet,UNKNOWN_LOCALE,3,3,0.000000,0.000000,64.472891
2017-01-29,7,true,303,false,30012,desktop,UNKNOWN_LOCALE,3,3,0.000000,0.000000,355.000000
2017-01-29,7,true,303,true,30012,desktop,UNKNOWN_LOCALE,5,5,0.000000,0.000000,531.400000
2017-01-29,7,true,303,true,30012,tablet,UNKNOWN_LOCALE,2,2,0.000000,0.000000,162.200000
2017-01-29,7,true,304,false,10009,desktop,UNKNOWN_LOCALE,15,15,0.000000,0.000000,908.217105
2017-01-29,7,true,304,false,10009,smartphone,UNKNOWN_LOCALE,8,8,0.000000,0.000000,612.463123
2017-01-29,7,true,304,false,10009,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,30.505826
2017-01-29,7,true,304,true,10009,desktop,UNKNOWN_LOCALE,15,15,0.000000,0.000000,1508.923752
2017-01-29,7,true,304,true,10009,smartphone,UNKNOWN_LOCALE,6,6,0.000000,0.000000,268.099279
2017-01-29,7,true,304,true,10009,tablet,UNKNOWN_LOCALE,3,3,0.000000,0.000000,112.707294
2017-01-29,7,true,305,false,10098,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,17.500216
2017-01-29,7,true,305,false,10098,unknown,UNKNOWN_LOCALE,3,3,0.000000,0.000000,70.185077
2017-01-29,7,true,305,false,10099,desktop,UNKNOWN_LOCALE,3,3,0.000000,0.000000,61.841122
2017-01-29,7,true,305,false,10099,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,29.243782
2017-01-29,7,true,305,true,10098,unknown,UNKNOWN_LOCALE,6,6,0.000000,0.000000,225.130576
2017-01-29,7,true,305,true,10099,desktop,UNKNOWN_LOCALE,6,6,0.000000,0.000000,122.876951
2017-01-29,7,true,305,true,10099,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,29.043014
2017-01-29,7,true,306,false,20011,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,49.278642
2017-01-29,7,true,306,false,20011,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,138.332188
2017-01-29,7,true,306,true,20011,desktop,UNKNOWN_LOCALE,4,4,0.000000,0.000000,634.837972
2017-01-29,7,true,306,true,20011,smartphone,UNKNOWN_LOCALE,5,5,0.000000,0.000000,268.451269
2017-01-29,7,true,309,false,10063,unknown,UNKNOWN_LOCALE,4,4,0.000000,0.000000,212.036717
2017-01-29,7,true,309,false,10064,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,93.460730
2017-01-29,7,true,309,false,10064,smartphone,UNKNOWN_LOCALE,4,4,0.000000,0.000000,148.499148
2017-01-29,7,true,309,true,10063,unknown,UNKNOWN_LOCALE,6,6,0.000000,0.000000,410.544330
2017-01-29,7,true,309,true,10064,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,49.025681
2017-01-29,7,true,309,true,10064,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,49.046658
2017-01-29,7,true,310,false,10012,desktop,UNKNOWN_LOCALE,7,7,0.000000,0.000000,242.960000
2017-01-29,7,true,310,false,10012,smartphone,UNKNOWN_LOCALE,8,8,0.000000,0.000000,154.340000
2017-01-29,7,true,310,false,10012,tablet,UNKNOWN_LOCALE,3,3,0.000000,0.000000,70.200000
2017-01-29,7,true,310,true,10012,desktop,UNKNOWN_LOCALE,153,153,0.000000,0.000000,4832.860000
2017-01-29,7,true,310,true,10012,smartphone,UNKNOWN_LOCALE,56,56,0.000000,0.000000,1661.040000
2017-01-29,7,true,310,true,10012,tablet,UNKNOWN_LOCALE,16,16,0.000000,0.000000,482.200000
2017-01-30,7,false,102,false,10079,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,39.552950
2017-01-30,7,false,102,false,10083,unknown,UNKNOWN_LOCALE,2,2,0.000000,0.000000,118.196144
2017-01-30,7,false,102,true,10079,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,50.994268
2017-01-30,7,false,102,true,10079,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,112.612832
2017-01-30,7,false,102,true,10083,unknown,UNKNOWN_LOCALE,5,5,0.000000,0.000000,180.229562
2017-01-30,7,false,103,false,10069,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,79.710924
2017-01-30,7,false,103,true,10069,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,16.948748
2017-01-30,7,false,103,true,10069,smartphone,UNKNOWN_LOCALE,4,4,0.000000,0.000000,77.379546
2017-01-30,7,false,103,true,10069,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,51.882412
2017-01-30,7,false,105,false,10017,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,35.030751
2017-01-30,7,false,105,false,10019,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,44.403526
2017-01-30,7,false,109,false,30002,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,49.000000
2017-01-30,7,false,109,false,30002,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,98.000000
2017-01-30,7,false,109,true,30002,desktop,UNKNOWN_LOCALE,4,4,0.000000,0.000000,154.500000
2017-01-30,7,false,109,true,30002,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,74.000000
2017-01-30,7,false,109,true,30004,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,4.000000
2017-01-30,7,false,112,false,30023,desktop,UNKNOWN_LOCALE,21,21,0.000000,0.000000,1213.891656
2017-01-30,7,false,112,false,30023,smartphone,UNKNOWN_LOCALE,6,6,0.000000,0.000000,242.696321
2017-01-30,7,false,112,false,30023,tablet,UNKNOWN_LOCALE,3,3,0.000000,0.000000,191.556110
2017-01-30,7,false,112,false,30026,desktop,UNKNOWN_LOCALE,15,15,0.000000,0.000000,721.879493
2017-01-30,7,false,112,false,30026,smartphone,UNKNOWN_LOCALE,15,15,0.000000,0.000000,876.881777
2017-01-30,7,false,112,false,30026,tablet,UNKNOWN_LOCALE,3,3,0.000000,0.000000,193.313506
2017-01-30,7,false,112,true,30023,desktop,UNKNOWN_LOCALE,19,19,0.000000,0.000000,1035.691751
2017-01-30,7,false,112,true,30023,smartphone,UNKNOWN_LOCALE,14,14,0.000000,0.000000,836.578838
2017-01-30,7,false,112,true,30023,tablet,UNKNOWN_LOCALE,10,10,0.000000,0.000000,741.679482
2017-01-30,7,false,112,true,30026,desktop,UNKNOWN_LOCALE,27,27,0.000000,0.000000,1414.879120
2017-01-30,7,false,112,true,30026,smartphone,UNKNOWN_LOCALE,15,15,0.000000,0.000000,710.925061
2017-01-30,7,false,112,true,30026,tablet,UNKNOWN_LOCALE,9,9,0.000000,0.000000,402.384992
2017-01-30,7,false,113,false,20005,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,34.600000
2017-01-30,7,false,113,true,20005,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,167.100000
2017-01-30,7,false,113,true,20005,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,105.900000
2017-01-30,7,false,114,false,20068,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,32.200000
2017-01-30,7,false,114,true,20068,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,78.300000
2017-01-30,7,false,114,true,20068,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,32.200000
2017-01-30,7,false,116,false,20065,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,56.000000
2017-01-30,7,false,116,false,20072,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,177.240000
2017-01-30,7,false,116,true,20065,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,110.000000
2017-01-30,7,false,116,true,20065,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,44.000000
2017-01-30,7,false,116,true,20065,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,44.000000
2017-01-30,7,false,116,true,20072,desktop,UNKNOWN_LOCALE,3,3,0.000000,0.000000,128.350000
2017-01-30,7,false,116,true,20072,smartphone,UNKNOWN_LOCALE,6,6,0.000000,0.000000,421.150000
2017-01-30,7,false,116,true,20072,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,82.900000
2017-01-30,7,false,117,false,20083,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,103.393436
2017-01-30,7,false,117,false,20083,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,99.234266
2017-01-30,7,false,117,false,20083,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,70.295820
2017-01-30,7,false,117,false,20086,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,35.147910
2017-01-30,7,false,117,true,20083,desktop,UNKNOWN_LOCALE,6,6,0.000000,0.000000,302.272028
2017-01-30,7,false,117,true,20083,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,43.290509
2017-01-30,7,false,117,true,20083,tablet,UNKNOWN_LOCALE,2,2,0.000000,0.000000,87.283977
2017-01-30,7,false,117,true,20086,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,82.011791
2017-01-30,7,false,117,true,20086,smartphone,UNKNOWN_LOCALE,1,1,0.000000,0.000000,35.147910
2017-01-30,7,false,117,true,20086,tablet,UNKNOWN_LOCALE,2,2,0.000000,0.000000,115.285145
2017-01-30,7,false,120,false,20043,desktop,UNKNOWN_LOCALE,2,2,0.000000,0.000000,141.763237
2017-01-30,7,false,120,false,20043,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,31.633119
2017-01-30,7,false,120,false,30020,desktop,UNKNOWN_LOCALE,4,4,0.000000,0.000000,248.964363
2017-01-30,7,false,120,false,30020,smartphone,UNKNOWN_LOCALE,3,3,0.000000,0.000000,158.165595
2017-01-30,7,false,120,true,20043,desktop,UNKNOWN_LOCALE,3,3,0.000000,0.000000,135.905252
2017-01-30,7,false,120,true,20043,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,94.020659
2017-01-30,7,false,120,true,20043,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,42.177492
2017-01-30,7,false,120,true,30020,desktop,UNKNOWN_LOCALE,8,8,0.000000,0.000000,316.389770
2017-01-30,7,false,120,true,30020,smartphone,UNKNOWN_LOCALE,7,7,0.000000,0.000000,438.821656
2017-01-30,7,false,120,true,30020,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,28.469807
2017-01-30,7,false,121,false,20018,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,59.000000
2017-01-30,7,false,121,false,20029,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,25.000000
2017-01-30,7,false,121,true,20018,desktop,UNKNOWN_LOCALE,9,9,0.000000,0.000000,1423.250000
2017-01-30,7,false,121,true,20018,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,65.500000
2017-01-30,7,false,121,true,20029,desktop,UNKNOWN_LOCALE,1,1,0.000000,0.000000,27.000000
2017-01-30,7,false,121,true,20029,smartphone,UNKNOWN_LOCALE,2,2,0.000000,0.000000,80.750000
2017-01-30,7,false,302,false,30007,desktop,UNKNOWN_LOCALE,9,9,0.000000,0.000000,371.103351
2017-01-30,7,false,302,false,30007,smartphone,UNKNOWN_LOCALE,18,18,0.000000,0.000000,703.485420
2017-01-30,7,false,302,false,30007,tablet,UNKNOWN_LOCALE,2,2,0.000000,0.000000,104.857932
2017-01-30,7,false,302,false,30010,desktop,UNKNOWN_LOCALE,16,16,0.000000,0.000000,719.712041
2017-01-30,7,false,302,false,30010,smartphone,UNKNOWN_LOCALE,20,20,0.000000,0.000000,1011.966912
2017-01-30,7,false,302,false,30010,tablet,UNKNOWN_LOCALE,1,1,0.000000,0.000000,56.236656
