metric_id,metric_name,metric_value,create_date
8015,basket_creates,123,2018-04-20 13:12:00.000
8016,session_count,1024,2018-04-20 13:13:00.000
8017,request_count,4822,2018-04-20 13:14:00.000
8018,sys_wkld,17,2018-04-20 13:13:00.000
8019,order_creates,3,2018-04-20 13:14:00.000
8020,session_count,1050,2018-04-20 13:14:00.000
8021,sys_wkld,22,2018-04-20 13:14:00.000
8022,order_creates,4,2018-04-20 13:15:00.000
8023,basket_updates,720,2018-04-20 13:15:00.000
8024,basket_updates,927,2018-04-20 13:14:00.000
8025,basket_creates,113,2018-04-20 13:14:00.000
8026,session_count,973,2018-04-20 13:15:00.000
8027,sys_wkld,11,2018-04-20 13:15:00.000
8028,request_count,4848,2018-04-20 13:16:00.000
8029,basket_updates,756,2018-04-20 13:16:00.000
8030,sys_wkld,18,2018-04-20 13:16:00.000
8031,order_creates,1,2018-04-20 13:17:00.000
8032,session_count,1078,2018-04-20 13:17:00.000
8033,sys_wkld,5,2018-04-20 13:17:00.000
8034,order_creates,2,2018-04-20 13:16:00.000
8035,session_count,1039,2018-04-20 13:16:00.000
8036,session_count,1140,2018-04-20 13:18:00.000
8037,sys_wkld,17,2018-04-20 13:18:00.000
8038,request_count,4819,2018-04-20 13:15:00.000
8039,basket_creates,105,2018-04-20 13:15:00.000
8040,request_count,5144,2018-04-20 13:17:00.000
8041,order_creates,2,2018-04-20 13:18:00.000
8042,basket_creates,117,2018-04-20 13:16:00.000
8043,basket_updates,826,2018-04-20 13:17:00.000
8044,basket_creates,122,2018-04-20 13:17:00.000
8045,request_count,4891,2018-04-20 13:18:00.000
8046,order_creates,1,2018-04-20 13:19:00.000
8047,request_count,4818,2018-04-20 13:19:00.000
8048,request_count,4941,2018-04-20 13:20:00.000
8049,basket_updates,1017,2018-04-20 13:18:00.000
8050,basket_creates,120,2018-04-20 13:18:00.000
8051,session_count,1059,2018-04-20 13:19:00.000
8052,sys_wkld,25,2018-04-20 13:19:00.000
8053,order_creates,1,2018-04-20 13:21:00.000
8054,session_count,999,2018-04-20 13:21:00.000
8055,sys_wkld,22,2018-04-20 13:21:00.000
8056,request_count,4855,2018-04-20 13:21:00.000
8057,order_creates,2,2018-04-20 13:20:00.000
8058,session_count,1059,2018-04-20 13:20:00.000
8059,sys_wkld,4,2018-04-20 13:20:00.000
8060,basket_updates,1143,2018-04-20 13:21:00.000
8061,basket_creates,106,2018-04-20 13:21:00.000
8062,sys_wkld,18,2018-04-20 13:23:00.000
8063,request_count,4682,2018-04-20 13:22:00.000
8064,basket_updates,967,2018-04-20 13:22:00.000
8065,basket_creates,112,2018-04-20 13:22:00.000
8066,request_count,4721,2018-04-20 13:23:00.000
8067,basket_updates,934,2018-04-20 13:19:00.000
8068,basket_creates,109,2018-04-20 13:19:00.000
8069,basket_updates,1060,2018-04-20 13:20:00.000
8070,basket_creates,114,2018-04-20 13:20:00.000
8071,order_creates,0,2018-04-20 13:22:00.000
8072,session_count,1013,2018-04-20 13:22:00.000
8073,sys_wkld,18,2018-04-20 13:22:00.000
8074,request_count,5093,2018-04-20 13:24:00.000
8075,order_creates,1,2018-04-20 13:23:00.000
8076,session_count,987,2018-04-20 13:23:00.000
8077,basket_updates,837,2018-04-20 13:23:00.000
8078,basket_creates,105,2018-04-20 13:23:00.000
8079,order_creates,2,2018-04-20 13:24:00.000
8080,session_count,978,2018-04-20 13:24:00.000
8081,sys_wkld,27,2018-04-20 13:24:00.000
8082,request_count,4920,2018-04-20 13:25:00.000
8083,basket_updates,900,2018-04-20 13:24:00.000
8084,basket_creates,115,2018-04-20 13:24:00.000
8085,basket_updates,674,2018-04-20 13:25:00.000
8086,order_creates,1,2018-04-20 13:25:00.000
8087,session_count,996,2018-04-20 13:25:00.000
8088,sys_wkld,24,2018-04-20 13:25:00.000
8089,basket_creates,124,2018-04-20 13:25:00.000
8090,session_count,1021,2018-04-20 13:26:00.000
8091,sys_wkld,22,2018-04-20 13:26:00.000
8092,request_count,4980,2018-04-20 13:26:00.000
8093,request_count,5166,2018-04-20 13:27:00.000
8094,basket_creates,117,2018-04-20 13:27:00.000
8095,order_creates,1,2018-04-20 13:26:00.000
8096,order_creates,3,2018-04-20 13:28:00.000
8097,request_count,4637,2018-04-20 13:28:00.000
8098,order_creates,1,2018-04-20 13:29:00.000
8099,session_count,1037,2018-04-20 13:29:00.000
8100,sys_wkld,7,2018-04-20 13:29:00.000
8101,request_count,5187,2018-04-20 13:29:00.000
8102,basket_updates,986,2018-04-20 13:28:00.000
8103,basket_creates,128,2018-04-20 13:28:00.000
8104,basket_updates,863,2018-04-20 13:30:00.000
8105,basket_creates,102,2018-04-20 13:30:00.000
8106,request_count,5257,2018-04-20 13:30:00.000
8107,request_count,5050,2018-04-20 13:31:00.000
8108,request_count,4974,2018-04-20 13:32:00.000
8109,basket_updates,746,2018-04-20 13:26:00.000
8110,basket_creates,113,2018-04-20 13:26:00.000
8111,order_creates,0,2018-04-20 13:27:00.000
8112,session_count,1007,2018-04-20 13:27:00.000
8113,sys_wkld,3,2018-04-20 13:27:00.000
8114,basket_updates,865,2018-04-20 13:27:00.000
8115,order_creates,1,2018-04-20 13:30:00.000
8116,session_count,1141,2018-04-20 13:30:00.000
8117,sys_wkld,7,2018-04-20 13:30:00.000
8118,order_creates,2,2018-04-20 13:33:00.000
8119,request_count,5083,2018-04-20 13:33:00.000
8120,request_count,4934,2018-04-20 13:34:00.000
8121,basket_updates,996,2018-04-20 13:34:00.000
8122,basket_creates,117,2018-04-20 13:34:00.000
8123,session_count,1023,2018-04-20 13:28:00.000
8124,sys_wkld,19,2018-04-20 13:28:00.000
8125,basket_updates,967,2018-04-20 13:29:00.000
8126,basket_creates,119,2018-04-20 13:29:00.000
8127,order_creates,1,2018-04-20 13:31:00.000
8128,session_count,1070,2018-04-20 13:31:00.000
8129,sys_wkld,26,2018-04-20 13:31:00.000
8130,order_creates,1,2018-04-20 13:32:00.000
8131,session_count,1027,2018-04-20 13:32:00.000
8132,sys_wkld,20,2018-04-20 13:32:00.000
8133,basket_updates,951,2018-04-20 13:32:00.000
8134,basket_creates,127,2018-04-20 13:32:00.000
8135,session_count,975,2018-04-20 13:33:00.000
8136,sys_wkld,16,2018-04-20 13:33:00.000
8137,basket_updates,817,2018-04-20 13:31:00.000
8138,basket_creates,139,2018-04-20 13:31:00.000
8139,order_creates,1,2018-04-20 13:34:00.000
8140,session_count,992,2018-04-20 13:34:00.000
8141,sys_wkld,17,2018-04-20 13:34:00.000
8142,basket_updates,876,2018-04-20 13:35:00.000
8143,basket_creates,121,2018-04-20 13:35:00.000
8144,basket_updates,789,2018-04-20 13:36:00.000
8145,basket_creates,107,2018-04-20 13:36:00.000
8146,request_count,5112,2018-04-20 13:37:00.000
8147,order_creates,0,2018-04-20 13:37:00.000
8148,session_count,1020,2018-04-20 13:37:00.000
8149,basket_updates,904,2018-04-20 13:33:00.000
8150,basket_creates,119,2018-04-20 13:33:00.000
8151,order_creates,1,2018-04-20 13:38:00.000
8152,session_count,1007,2018-04-20 13:38:00.000
8153,sys_wkld,16,2018-04-20 13:38:00.000
8154,order_creates,1,2018-04-20 13:39:00.000
8155,session_count,1013,2018-04-20 13:39:00.000
8156,sys_wkld,24,2018-04-20 13:39:00.000
8157,basket_updates,859,2018-04-20 13:39:00.000
8158,basket_creates,105,2018-04-20 13:39:00.000
8159,request_count,4804,2018-04-20 13:36:00.000
8160,request_count,5005,2018-04-20 13:38:00.000
8161,basket_updates,887,2018-04-20 13:38:00.000
8162,basket_creates,108,2018-04-20 13:38:00.000
8163,request_count,4898,2018-04-20 13:40:00.000
8164,session_count,987,2018-04-20 13:35:00.000
8165,sys_wkld,20,2018-04-20 13:35:00.000
8166,request_count,4696,2018-04-20 13:35:00.000
8167,session_count,1005,2018-04-20 13:36:00.000
8168,sys_wkld,16,2018-04-20 13:36:00.000
8169,sys_wkld,8,2018-04-20 13:37:00.000
8170,request_count,4866,2018-04-20 13:39:00.000
8171,request_count,4995,2018-04-20 13:41:00.000
8172,order_creates,1,2018-04-20 13:40:00.000
8173,session_count,981,2018-04-20 13:40:00.000
8174,sys_wkld,20,2018-04-20 13:40:00.000
8175,sys_wkld,11,2018-04-20 13:41:00.000
8176,order_creates,1,2018-04-20 13:42:00.000
8177,request_count,4758,2018-04-20 13:42:00.000
8178,basket_updates,947,2018-04-20 13:42:00.000
8179,basket_creates,109,2018-04-20 13:42:00.000
8180,basket_updates,955,2018-04-20 13:37:00.000
8181,basket_creates,109,2018-04-20 13:37:00.000
8182,basket_updates,1092,2018-04-20 13:40:00.000
8183,basket_creates,102,2018-04-20 13:40:00.000
8184,basket_updates,968,2018-04-20 13:41:00.000
8185,basket_creates,110,2018-04-20 13:41:00.000
8186,session_count,994,2018-04-20 13:42:00.000
8187,sys_wkld,30,2018-04-20 13:42:00.000
8188,order_creates,1,2018-04-20 13:43:00.000
8189,session_count,1006,2018-04-20 13:43:00.000
8190,order_creates,2,2018-04-20 13:44:00.000
8191,session_count,994,2018-04-20 13:44:00.000
8192,sys_wkld,17,2018-04-20 13:44:00.000
8193,request_count,4699,2018-04-20 13:44:00.000
8194,basket_updates,812,2018-04-20 13:44:00.000
8195,basket_creates,107,2018-04-20 13:44:00.000
8196,order_creates,1,2018-04-20 13:41:00.000
8197,session_count,1113,2018-04-20 13:41:00.000
8198,sys_wkld,10,2018-04-20 13:43:00.000
8199,request_count,4504,2018-04-20 13:43:00.000
8200,basket_updates,886,2018-04-20 13:43:00.000
8201,basket_creates,118,2018-04-20 13:43:00.000
8202,order_creates,2,2018-04-20 13:45:00.000
8203,session_count,1009,2018-04-20 13:45:00.000
8204,sys_wkld,21,2018-04-20 13:45:00.000
8205,request_count,4648,2018-04-20 13:45:00.000
8206,order_creates,4,2018-04-20 13:46:00.000
8207,session_count,967,2018-04-20 13:46:00.000
8208,sys_wkld,31,2018-04-20 13:46:00.000
8209,request_count,4539,2018-04-20 13:46:00.000
8210,sys_wkld,11,2018-04-20 13:47:00.000
8211,request_count,4519,2018-04-20 13:47:00.000
8212,order_creates,2,2018-04-20 13:48:00.000
8213,basket_updates,858,2018-04-20 13:45:00.000
8214,basket_creates,116,2018-04-20 13:45:00.000
8215,basket_updates,880,2018-04-20 13:47:00.000
8216,basket_creates,126,2018-04-20 13:47:00.000
8217,session_count,946,2018-04-20 13:48:00.000
8218,sys_wkld,18,2018-04-20 13:48:00.000
8219,basket_updates,678,2018-04-20 13:48:00.000
8220,basket_creates,66,2018-04-20 13:48:00.000
8221,order_creates,3,2018-04-20 13:49:00.000
8222,request_count,4287,2018-04-20 13:48:00.000
8223,session_count,959,2018-04-20 13:49:00.000
8224,sys_wkld,16,2018-04-20 13:49:00.000
8225,order_creates,2,2018-04-20 13:50:00.000
8226,session_count,943,2018-04-20 13:50:00.000
8227,sys_wkld,22,2018-04-20 13:50:00.000
8228,request_count,4368,2018-04-20 13:49:00.000
8229,basket_updates,804,2018-04-20 13:50:00.000
8230,basket_creates,106,2018-04-20 13:50:00.000
8231,basket_updates,814,2018-04-20 13:51:00.000
8232,basket_creates,115,2018-04-20 13:51:00.000
8233,basket_updates,750,2018-04-20 13:49:00.000
8234,basket_creates,103,2018-04-20 13:49:00.000
8235,request_count,4288,2018-04-20 13:50:00.000
8236,session_count,850,2018-04-20 13:52:00.000
8237,sys_wkld,18,2018-04-20 13:52:00.000
8238,request_count,4429,2018-04-20 13:52:00.000
8239,sys_wkld,25,2018-04-20 13:53:00.000
8240,basket_updates,1057,2018-04-20 13:52:00.000
8241,basket_creates,111,2018-04-20 13:52:00.000
8242,basket_updates,995,2018-04-20 13:53:00.000
8243,basket_creates,108,2018-04-20 13:53:00.000
8244,session_count,916,2018-04-20 13:54:00.000
8245,sys_wkld,24,2018-04-20 13:54:00.000
8246,basket_updates,1040,2018-04-20 13:54:00.000
8247,basket_creates,110,2018-04-20 13:54:00.000
8248,request_count,4425,2018-04-20 13:53:00.000
8249,basket_updates,864,2018-04-20 13:46:00.000
8250,basket_creates,105,2018-04-20 13:46:00.000
8251,order_creates,3,2018-04-20 13:47:00.000
8252,session_count,952,2018-04-20 13:47:00.000
8253,order_creates,1,2018-04-20 13:51:00.000
8254,session_count,925,2018-04-20 13:51:00.000
8255,sys_wkld,14,2018-04-20 13:51:00.000
8256,request_count,4726,2018-04-20 13:55:00.000
8257,request_count,4284,2018-04-20 13:51:00.000
8258,order_creates,2,2018-04-20 13:53:00.000
8259,session_count,866,2018-04-20 13:53:00.000
8260,session_count,903,2018-04-20 13:55:00.000
8261,sys_wkld,9,2018-04-20 13:55:00.000
8262,request_count,4302,2018-04-20 13:56:00.000
8263,request_count,4603,2018-04-20 13:57:00.000
8264,order_creates,3,2018-04-20 13:52:00.000
8265,request_count,4437,2018-04-20 13:54:00.000
8266,order_creates,1,2018-04-20 13:55:00.000
8267,session_count,813,2018-04-20 13:56:00.000
8268,sys_wkld,24,2018-04-20 13:56:00.000
8269,basket_updates,840,2018-04-20 13:56:00.000
8270,basket_creates,108,2018-04-20 13:56:00.000
8271,order_creates,3,2018-04-20 13:57:00.000
8272,session_count,967,2018-04-20 13:57:00.000
8273,basket_updates,867,2018-04-20 13:57:00.000
8274,basket_creates,111,2018-04-20 13:57:00.000
8275,basket_updates,792,2018-04-20 13:58:00.000
8276,basket_creates,111,2018-04-20 13:58:00.000
8277,request_count,4412,2018-04-20 13:59:00.000
8278,sys_wkld,45,2018-04-20 13:57:00.000
8279,order_creates,0,2018-04-20 14:00:00.000
8280,session_count,1007,2018-04-20 14:00:00.000
8281,sys_wkld,13,2018-04-20 14:00:00.000
8282,order_creates,0,2018-04-20 13:56:00.000
8283,order_creates,0,2018-04-20 13:59:00.000
8284,session_count,1033,2018-04-20 13:59:00.000
8285,sys_wkld,21,2018-04-20 13:59:00.000
8286,request_count,4497,2018-04-20 13:58:00.000
8287,order_creates,1,2018-04-20 14:01:00.000
8288,session_count,1005,2018-04-20 14:01:00.000
8289,order_creates,0,2018-04-20 14:02:00.000
8290,session_count,1036,2018-04-20 14:02:00.000
8291,sys_wkld,21,2018-04-20 14:02:00.000
8292,request_count,4591,2018-04-20 14:00:00.000
8293,basket_updates,881,2018-04-20 14:01:00.000
8294,request_count,4491,2018-04-20 14:02:00.000
8295,order_creates,1,2018-04-20 14:03:00.000
8296,session_count,1056,2018-04-20 14:03:00.000
8297,sys_wkld,14,2018-04-20 14:03:00.000
8298,basket_updates,725,2018-04-20 14:02:00.000
8299,basket_creates,124,2018-04-20 14:02:00.000
8300,request_count,4465,2018-04-20 14:03:00.000
8301,basket_updates,783,2018-04-20 14:03:00.000
8302,basket_creates,104,2018-04-20 14:03:00.000
8303,request_count,4311,2018-04-20 14:01:00.000
8304,request_count,4356,2018-04-20 14:04:00.000
8305,basket_updates,840,2018-04-20 14:05:00.000
8306,basket_creates,112,2018-04-20 14:05:00.000
8307,basket_updates,983,2018-04-20 13:55:00.000
8308,basket_creates,114,2018-04-20 13:55:00.000
8309,order_creates,2,2018-04-20 13:58:00.000
8310,session_count,1029,2018-04-20 13:58:00.000
8311,sys_wkld,17,2018-04-20 13:58:00.000
8312,basket_updates,712,2018-04-20 13:59:00.000
8313,basket_creates,109,2018-04-20 13:59:00.000
8314,basket_updates,754,2018-04-20 14:00:00.000
8315,basket_creates,107,2018-04-20 14:00:00.000
8316,sys_wkld,23,2018-04-20 14:01:00.000
8317,basket_updates,766,2018-04-20 14:06:00.000
8318,basket_creates,109,2018-04-20 14:06:00.000
8319,order_creates,1,2018-04-20 14:06:00.000
8320,session_count,1134,2018-04-20 14:06:00.000
8321,sys_wkld,21,2018-04-20 14:06:00.000
8322,order_creates,1,2018-04-20 14:07:00.000
8323,session_count,1068,2018-04-20 14:07:00.000
8324,request_count,4309,2018-04-20 14:07:00.000
8325,order_creates,1,2018-04-20 14:08:00.000
8326,session_count,1065,2018-04-20 14:08:00.000
8327,request_count,4348,2018-04-20 14:08:00.000
8328,order_creates,0,2018-04-20 14:09:00.000
8329,session_count,998,2018-04-20 14:09:00.000
8330,session_count,942,2018-04-20 14:10:00.000
8331,sys_wkld,17,2018-04-20 14:10:00.000
8332,basket_updates,746,2018-04-20 14:10:00.000
8333,order_creates,1,2018-04-20 14:05:00.000
8334,session_count,1211,2018-04-20 14:05:00.000
8335,sys_wkld,24,2018-04-20 14:05:00.000
8336,request_count,4497,2018-04-20 14:06:00.000
8337,sys_wkld,23,2018-04-20 14:07:00.000
8338,basket_updates,637,2018-04-20 14:07:00.000
8339,basket_creates,126,2018-04-20 14:07:00.000
8340,sys_wkld,15,2018-04-20 14:08:00.000
8341,basket_updates,608,2018-04-20 14:08:00.000
8342,basket_creates,137,2018-04-20 14:08:00.000
8343,basket_updates,649,2018-04-20 14:09:00.000
8344,basket_creates,132,2018-04-20 14:09:00.000
8345,order_creates,1,2018-04-20 14:11:00.000
8346,session_count,991,2018-04-20 14:11:00.000
8347,session_count,928,2018-04-20 14:12:00.000
8348,sys_wkld,20,2018-04-20 14:12:00.000
8349,basket_creates,112,2018-04-20 14:01:00.000
8350,order_creates,0,2018-04-20 14:04:00.000
8351,session_count,1156,2018-04-20 14:04:00.000
8352,sys_wkld,15,2018-04-20 14:04:00.000
8353,basket_updates,748,2018-04-20 14:04:00.000
8354,basket_creates,113,2018-04-20 14:04:00.000
8355,request_count,4369,2018-04-20 14:05:00.000
8356,sys_wkld,8,2018-04-20 14:09:00.000
8357,request_count,4108,2018-04-20 14:10:00.000
8358,sys_wkld,22,2018-04-20 14:11:00.000
8359,request_count,4528,2018-04-20 14:09:00.000
8360,basket_creates,125,2018-04-20 14:10:00.000
8361,basket_updates,605,2018-04-20 14:12:00.000
8362,basket_creates,148,2018-04-20 14:12:00.000
8363,order_creates,2,2018-04-20 14:13:00.000
8364,session_count,1010,2018-04-20 14:13:00.000
8365,sys_wkld,20,2018-04-20 14:13:00.000
8366,request_count,4515,2018-04-20 14:11:00.000
8367,basket_updates,743,2018-04-20 14:11:00.000
8368,basket_creates,144,2018-04-20 14:11:00.000
8369,order_creates,1,2018-04-20 14:12:00.000
8370,request_count,4158,2018-04-20 14:12:00.000
8371,request_count,4228,2018-04-20 14:13:00.000
8372,request_count,3318,2018-04-20 14:14:00.000
8373,order_creates,1,2018-04-20 14:15:00.000
8374,session_count,893,2018-04-20 14:15:00.000
8375,sys_wkld,17,2018-04-20 14:15:00.000
8376,order_creates,4,2018-04-20 14:16:00.000
8377,session_count,808,2018-04-20 14:16:00.000
8378,order_creates,1,2018-04-20 14:14:00.000
8379,session_count,679,2018-04-20 14:14:00.000
8380,sys_wkld,11,2018-04-20 14:14:00.000
8381,request_count,4282,2018-04-20 14:16:00.000
8382,basket_updates,958,2018-04-20 14:16:00.000
8383,basket_creates,147,2018-04-20 14:16:00.000
8384,basket_updates,634,2018-04-20 14:13:00.000
8385,basket_creates,138,2018-04-20 14:13:00.000
8386,request_count,4070,2018-04-20 14:15:00.000
8387,order_creates,4,2018-04-20 14:18:00.000
8388,session_count,880,2018-04-20 14:18:00.000
8389,sys_wkld,25,2018-04-20 14:18:00.000
8390,basket_updates,1063,2018-04-20 14:18:00.000
8391,basket_creates,132,2018-04-20 14:18:00.000
8392,order_creates,3,2018-04-20 14:19:00.000
8393,session_count,849,2018-04-20 14:19:00.000
8394,sys_wkld,10,2018-04-20 14:19:00.000
8395,request_count,4490,2018-04-20 14:20:00.000
8396,request_count,4505,2018-04-20 14:19:00.000
8397,order_creates,1,2018-04-20 14:20:00.000
8398,basket_updates,776,2018-04-20 14:20:00.000
8399,basket_creates,109,2018-04-20 14:20:00.000
8400,session_count,927,2018-04-20 14:22:00.000
8401,sys_wkld,20,2018-04-20 14:22:00.000
8402,basket_updates,613,2018-04-20 14:14:00.000
8403,basket_creates,88,2018-04-20 14:14:00.000
8404,sys_wkld,21,2018-04-20 14:16:00.000
8405,order_creates,4,2018-04-20 14:17:00.000
8406,session_count,939,2018-04-20 14:17:00.000
8407,sys_wkld,23,2018-04-20 14:17:00.000
8408,request_count,4425,2018-04-20 14:17:00.000
8409,request_count,4458,2018-04-20 14:22:00.000
8410,sys_wkld,27,2018-04-20 14:23:00.000
8411,basket_updates,660,2018-04-20 14:15:00.000
8412,basket_creates,132,2018-04-20 14:15:00.000
8413,basket_updates,1016,2018-04-20 14:17:00.000
8414,basket_creates,152,2018-04-20 14:17:00.000
8415,basket_updates,715,2018-04-20 14:19:00.000
8416,basket_creates,117,2018-04-20 14:19:00.000
8417,basket_updates,804,2018-04-20 14:21:00.000
8418,basket_creates,138,2018-04-20 14:21:00.000
8419,request_count,4417,2018-04-20 14:23:00.000
8420,sys_wkld,20,2018-04-20 14:24:00.000
8421,request_count,4550,2018-04-20 14:24:00.000
8422,basket_updates,706,2018-04-20 14:23:00.000
8423,basket_creates,179,2018-04-20 14:23:00.000
8424,basket_updates,727,2018-04-20 14:25:00.000
8425,basket_creates,217,2018-04-20 14:25:00.000
8426,basket_updates,690,2018-04-20 14:26:00.000
8427,basket_creates,205,2018-04-20 14:26:00.000
8428,request_count,4529,2018-04-20 14:27:00.000
8429,basket_updates,598,2018-04-20 14:27:00.000
8430,basket_creates,211,2018-04-20 14:27:00.000
8431,order_creates,0,2018-04-20 14:28:00.000
8432,session_count,1102,2018-04-20 14:28:00.000
8433,sys_wkld,12,2018-04-20 14:28:00.000
8434,basket_updates,526,2018-04-20 14:28:00.000
8435,basket_creates,233,2018-04-20 14:28:00.000
8436,basket_updates,729,2018-04-20 14:22:00.000
8437,basket_creates,149,2018-04-20 14:22:00.000
8438,order_creates,3,2018-04-20 14:23:00.000
8439,session_count,965,2018-04-20 14:23:00.000
8440,order_creates,3,2018-04-20 14:24:00.000
8441,session_count,1069,2018-04-20 14:24:00.000
8442,order_creates,1,2018-04-20 14:25:00.000
8443,session_count,1063,2018-04-20 14:25:00.000
8444,request_count,4378,2018-04-20 14:28:00.000
8445,basket_updates,745,2018-04-20 14:24:00.000
8446,basket_creates,241,2018-04-20 14:24:00.000
8447,sys_wkld,15,2018-04-20 14:25:00.000
8448,request_count,4494,2018-04-20 14:26:00.000
8449,order_creates,1,2018-04-20 14:27:00.000
8450,session_count,1117,2018-04-20 14:27:00.000
8451,sys_wkld,20,2018-04-20 14:27:00.000
8452,session_count,1073,2018-04-20 14:29:00.000
8453,sys_wkld,10,2018-04-20 14:29:00.000
8454,order_creates,3,2018-04-20 14:30:00.000
8455,session_count,1059,2018-04-20 14:30:00.000
8456,request_count,4188,2018-04-20 14:30:00.000
8457,request_count,4774,2018-04-20 14:18:00.000
8458,session_count,879,2018-04-20 14:20:00.000
8459,sys_wkld,7,2018-04-20 14:20:00.000
8460,order_creates,1,2018-04-20 14:21:00.000
8461,session_count,934,2018-04-20 14:21:00.000
8462,sys_wkld,19,2018-04-20 14:21:00.000
8463,request_count,4570,2018-04-20 14:21:00.000
8464,order_creates,1,2018-04-20 14:29:00.000
8465,basket_updates,979,2018-04-20 14:30:00.000
8466,basket_creates,174,2018-04-20 14:30:00.000
8467,order_creates,1,2018-04-20 14:31:00.000
8468,session_count,949,2018-04-20 14:31:00.000
8469,basket_updates,834,2018-04-20 14:31:00.000
8470,request_count,4542,2018-04-20 14:32:00.000
8471,basket_updates,954,2018-04-20 14:32:00.000
8472,basket_creates,133,2018-04-20 14:32:00.000
8473,session_count,978,2018-04-20 14:33:00.000
8474,sys_wkld,20,2018-04-20 14:33:00.000
8475,request_count,4535,2018-04-20 14:25:00.000
8476,order_creates,1,2018-04-20 14:26:00.000
8477,session_count,1066,2018-04-20 14:26:00.000
8478,sys_wkld,9,2018-04-20 14:26:00.000
8479,request_count,4348,2018-04-20 14:33:00.000
8480,request_count,4506,2018-04-20 14:34:00.000
8481,basket_updates,565,2018-04-20 14:29:00.000
8482,basket_creates,216,2018-04-20 14:29:00.000
8483,basket_updates,862,2018-04-20 14:33:00.000
8484,basket_creates,129,2018-04-20 14:33:00.000
8485,basket_updates,927,2018-04-20 14:34:00.000
8486,basket_creates,114,2018-04-20 14:34:00.000
8487,order_creates,4,2018-04-20 14:36:00.000
8488,order_creates,3,2018-04-20 14:37:00.000
8489,session_count,901,2018-04-20 14:36:00.000
8490,sys_wkld,20,2018-04-20 14:36:00.000
8491,session_count,923,2018-04-20 14:37:00.000
8492,sys_wkld,17,2018-04-20 14:37:00.000
8493,request_count,4396,2018-04-20 14:37:00.000
8494,order_creates,0,2018-04-20 14:34:00.000
8495,session_count,1000,2018-04-20 14:34:00.000
8496,sys_wkld,19,2018-04-20 14:34:00.000
8497,request_count,4243,2018-04-20 14:35:00.000
8498,request_count,4168,2018-04-20 14:38:00.000
8499,order_creates,2,2018-04-20 14:38:00.000
8500,session_count,939,2018-04-20 14:38:00.000
8501,sys_wkld,16,2018-04-20 14:38:00.000
8502,order_creates,1,2018-04-20 14:39:00.000
8503,session_count,928,2018-04-20 14:39:00.000
8504,sys_wkld,20,2018-04-20 14:39:00.000
8505,basket_updates,1044,2018-04-20 14:40:00.000
8506,basket_creates,147,2018-04-20 14:40:00.000
8507,order_creates,0,2018-04-20 14:40:00.000
8508,session_count,1003,2018-04-20 14:40:00.000
8509,sys_wkld,9,2018-04-20 14:40:00.000
8510,request_count,4378,2018-04-20 14:40:00.000
8511,session_count,1022,2018-04-20 14:41:00.000
8512,sys_wkld,22,2018-04-20 14:41:00.000
8513,request_count,4451,2018-04-20 14:29:00.000
8514,order_creates,1,2018-04-20 14:42:00.000
8515,session_count,1027,2018-04-20 14:42:00.000
8516,sys_wkld,16,2018-04-20 14:42:00.000
8517,sys_wkld,22,2018-04-20 14:30:00.000
8518,sys_wkld,7,2018-04-20 14:31:00.000
8519,request_count,4430,2018-04-20 14:31:00.000
8520,basket_creates,124,2018-04-20 14:31:00.000
8521,order_creates,0,2018-04-20 14:32:00.000
8522,session_count,944,2018-04-20 14:32:00.000
8523,sys_wkld,5,2018-04-20 14:32:00.000
8524,session_count,998,2018-04-20 14:43:00.000
8525,sys_wkld,18,2018-04-20 14:43:00.000
8526,basket_updates,802,2018-04-20 14:41:00.000
8527,basket_creates,210,2018-04-20 14:41:00.000
8528,request_count,4215,2018-04-20 14:42:00.000
8529,basket_updates,844,2018-04-20 14:42:00.000
8530,basket_creates,219,2018-04-20 14:42:00.000
8531,order_creates,2,2018-04-20 14:43:00.000
8532,basket_updates,657,2018-04-20 14:44:00.000
8533,basket_creates,210,2018-04-20 14:44:00.000
8534,request_count,4404,2018-04-20 14:45:00.000
8535,basket_updates,653,2018-04-20 14:45:00.000
8536,basket_creates,208,2018-04-20 14:45:00.000
8537,request_count,4241,2018-04-20 14:39:00.000
8538,basket_updates,879,2018-04-20 14:39:00.000
8539,basket_creates,107,2018-04-20 14:39:00.000
8540,basket_updates,729,2018-04-20 14:43:00.000
8541,basket_creates,221,2018-04-20 14:43:00.000
8542,request_count,4149,2018-04-20 14:44:00.000
8543,order_creates,1,2018-04-20 14:45:00.000
8544,session_count,967,2018-04-20 14:45:00.000
8545,sys_wkld,11,2018-04-20 14:45:00.000
8546,basket_updates,647,2018-04-20 14:46:00.000
8547,basket_creates,213,2018-04-20 14:46:00.000
8548,sys_wkld,14,2018-04-20 14:46:00.000
8549,basket_updates,763,2018-04-20 14:47:00.000
8550,basket_creates,244,2018-04-20 14:47:00.000
8551,order_creates,1,2018-04-20 14:49:00.000
8552,session_count,1074,2018-04-20 14:49:00.000
8553,sys_wkld,22,2018-04-20 14:49:00.000
8554,request_count,4385,2018-04-20 14:49:00.000
8555,basket_updates,629,2018-04-20 14:49:00.000
8556,basket_creates,256,2018-04-20 14:49:00.000
8557,order_creates,0,2018-04-20 14:50:00.000
8558,basket_updates,660,2018-04-20 14:50:00.000
8559,basket_creates,282,2018-04-20 14:50:00.000
