activation_date,site_id,device_class_code,registered,promotion_id,campaign_id,locale_code,num_visits,num_activations
2020-12-22,1401,desktop,false,39850001,20880002,UNKNOWN_LOCALE,5,5
2020-12-22,1401,smartphone,false,13470008,1511774,UNKNOWN_LOCALE,53,53
2020-12-22,1401,smartphone,false,17820021,1512889,ar_SA,2,2
2020-12-22,1401,smartphone,false,23020054,1515093,ar_SA,101,101
2020-12-22,1401,smartphone,false,23020054,1515093,UNKNOWN_LOCALE,53,53
2020-12-22,1401,smartphone,false,26570062,1513600,ar_SA,1,1
2020-12-22,1401,smartphone,false,26570067,1513910,UNKNOWN_LOCALE,1,1
2020-12-22,1401,smartphone,false,26570085,1513600,ar_SA,1,1
2020-12-22,1401,smartphone,false,27150087,1513188,ar_SA,36,36
2020-12-22,1401,smartphone,false,27150087,1513188,UNKNOWN_LOCALE,12,12
2020-12-22,1401,smartphone,false,32210001,7000159,UNKNOWN_LOCALE,3,3
2020-12-22,1401,smartphone,false,39710001,20670001,ar_SA,2,2
2020-12-22,1401,smartphone,false,39710001,20670001,UNKNOWN_LOCALE,2,2
2020-12-22,1701,desktop,false,16830032,1514979,es_ES,81,81
2020-12-22,1701,desktop,false,39160013,19020013,es_ES,1,1
2020-12-22,1701,smartphone,false,39170112,19030101,es_ES,61,61
2020-12-22,1701,tablet,false,27630029,1512238,es_ES,1,1
2020-12-22,1701,tablet,false,37950001,17050001,es_ES,1,1
2020-12-22,1701,unrecognized,false,39170112,19030101,es_ES,24,24
2020-12-22,1801,desktop,false,17980009,1511339,de_DE,3,3
2020-12-22,1801,desktop,false,17980010,1511363,it_IT,50,50
2020-12-22,1801,desktop,false,17980017,1511467,de_DE,1,1
2020-12-22,1801,desktop,false,17980021,1511339,fr_FR,11,11
2020-12-22,1801,desktop,false,17980025,1513241,fr_FR,62,62
2020-12-22,1801,desktop,false,17980027,1511339,it_IT,2,2
2020-12-22,1801,desktop,false,17980030,1511339,es_ES,2,2
2020-12-22,1801,desktop,false,17980031,1511152,fr_FR,1,1
2020-12-22,1801,desktop,false,28630001,1510018,de_DE,2,2
2020-12-22,1801,desktop,false,28630001,1510018,es_ES,3,3
2020-12-22,1801,desktop,false,28630001,1510018,fr_FR,12,12
2020-12-22,1801,desktop,false,28630001,1510018,it_IT,7,7
2020-12-22,1801,desktop,false,28740036,1510018,de_DE,1,1
2020-12-22,1801,desktop,false,28740036,1510018,fr_FR,7,7
2020-12-22,1801,desktop,false,29540001,1515318,fr_FR,140,140
2020-12-22,1801,desktop,false,30390001,1510018,fr_FR,18,18
2020-12-22,1801,desktop,false,30390001,1510018,it_IT,9,9
2020-12-22,1801,desktop,false,34340183,18250002,it_IT,1,1
2020-12-22,1801,desktop,false,34390001,11730148,de_DE,14,16
2020-12-22,1801,desktop,false,34390001,11730148,es_ES,12,12
2020-12-22,1801,desktop,false,34390001,11730148,fr_FR,21,21
2020-12-22,1801,desktop,false,34390001,11730148,it_IT,13,13
2020-12-22,1801,desktop,false,34390002,11730109,de_DE,7,7
2020-12-22,1801,desktop,false,34390002,11730109,fr_FR,5,5
2020-12-22,1801,desktop,false,34390002,11730109,it_IT,4,4
2020-12-22,1801,desktop,false,38370001,20290034,de_DE,24,25
2020-12-22,1801,desktop,false,38370001,20290034,es_ES,7,7
2020-12-22,1801,desktop,false,38590002,18260002,fr_FR,5,5
2020-12-22,1801,desktop,false,38640001,18260002,it_IT,1,1
2020-12-22,1801,desktop,false,38740001,18260002,de_DE,2,2
2020-12-22,1801,desktop,false,38760001,18210002,fr_FR,1,1
2020-12-22,1801,desktop,false,39170075,18210002,fr_FR,1,1
2020-12-22,1801,desktop,false,39260001,19210001,fr_FR,5,5
2020-12-22,1801,desktop,false,39400001,19650001,it_IT,3,3
2020-12-22,1801,desktop,false,39550001,19960001,de_DE,1,1
2020-12-22,1801,desktop,false,39550001,19960001,fr_FR,3,3
2020-12-22,1801,game_console,false,29540001,1515318,it_IT,4,4
2020-12-22,1801,smartphone,false,17980009,1511339,de_DE,3,3
2020-12-22,1801,smartphone,false,17980010,1511363,it_IT,48,48
2020-12-22,1801,smartphone,false,17980021,1511339,fr_FR,16,16
2020-12-22,1801,smartphone,false,17980025,1513241,fr_FR,58,58
2020-12-22,1801,smartphone,false,17980026,1513347,de_DE,17,17
2020-12-22,1801,smartphone,false,17980027,1511339,it_IT,10,10
2020-12-22,1801,smartphone,false,17980030,1511339,es_ES,6,6
2020-12-22,1801,smartphone,false,17980031,1511152,fr_FR,1,1
2020-12-22,1801,smartphone,false,17980056,1511362,it_IT,2,2
2020-12-22,1801,smartphone,false,21480001,1510608,fr_FR,2,2
2020-12-22,1801,smartphone,false,21480001,1510608,it_IT,3,3
2020-12-22,1801,smartphone,false,28630001,1510018,de_DE,11,11
2020-12-22,1801,smartphone,false,28630001,1510018,es_ES,12,12
2020-12-22,1801,smartphone,false,28740036,1510018,it_IT,4,4
2020-12-22,1801,smartphone,false,29540001,1515318,de_DE,105,105
2020-12-22,1801,smartphone,false,29540001,1515318,fr_FR,358,359
2020-12-22,1801,smartphone,false,29540001,1515318,it_IT,203,203
2020-12-22,1801,smartphone,false,30390001,1510018,es_ES,6,6
2020-12-22,1801,smartphone,false,30390001,1510018,fr_FR,57,57
2020-12-22,1801,smartphone,false,32620001,1510018,fr_FR,1,1
2020-12-22,1801,smartphone,false,34340021,18250002,it_IT,2,2
2020-12-22,1801,smartphone,false,34340183,18250002,it_IT,1,1
2020-12-22,1801,smartphone,false,34390001,11730148,de_DE,33,33
2020-12-23,109,desktop,false,11283,1513397,es_ES,1,1
2020-12-22,1801,smartphone,false,34390001,11730148,it_IT,50,50
2020-12-22,1801,smartphone,false,34390002,11730109,es_ES,1,1
2020-12-22,1801,smartphone,false,35100098,11730007,fr_FR,1,1
2020-12-22,1801,smartphone,false,38370001,20290034,de_DE,35,35
2020-12-22,1801,smartphone,false,38370001,20290034,fr_FR,159,159
2020-12-22,1801,smartphone,false,38570002,18210002,it_IT,1,1
2020-12-22,1801,smartphone,false,38590002,18260002,fr_FR,3,3
2020-12-22,1801,smartphone,false,38640001,18260002,it_IT,1,1
2020-12-22,1801,smartphone,false,38740001,18260002,de_DE,1,1
2020-12-22,1801,smartphone,false,38760001,18210002,fr_FR,1,1
2020-12-22,1801,smartphone,false,38830001,18260002,es_ES,1,1
2020-12-22,1801,smartphone,false,39080001,18890001,fr_FR,1,1
2020-12-22,1801,smartphone,false,39170138,19030117,fr_FR,3,3
2020-12-22,1801,smartphone,false,39400001,19650001,de_DE,1,1
2020-12-22,1801,smartphone,false,39400001,19650001,it_IT,3,3
2020-12-22,1801,smartphone,false,39550001,19960001,es_ES,2,2
2020-12-22,1801,smartphone,false,39550001,19960001,it_IT,7,7
2020-12-22,1801,tablet,false,17980010,1511363,it_IT,1,1
2020-12-22,1801,tablet,false,17980021,1511339,fr_FR,3,3
2020-12-22,1801,tablet,false,17980025,1513241,fr_FR,6,6
2020-12-22,1801,tablet,false,17980041,1511362,it_IT,1,1
2020-12-22,1801,tablet,false,28740036,1510018,fr_FR,2,2
2020-12-22,1801,tablet,false,29540001,1515318,de_DE,5,5
2020-12-22,1801,tablet,false,29540001,1515318,es_ES,3,3
2020-12-22,1801,tablet,false,30390001,1510018,es_ES,1,1
2020-12-22,1801,tablet,false,30390001,1510018,it_IT,1,1
2020-12-22,1801,tablet,false,34390001,11730148,fr_FR,2,2
2020-12-22,1801,tablet,false,38370001,20290034,de_DE,5,5
2020-12-22,1801,tablet,false,38370001,20290034,es_ES,3,3
2020-12-22,1801,tablet,false,38370001,20290034,it_IT,1,1
2020-12-22,1801,tablet,false,39170054,19030030,fr_FR,1,1
2020-12-22,1801,unrecognized,false,29540001,1515318,de_DE,24,24
2020-12-22,1801,unrecognized,false,29540001,1515318,es_ES,23,23
2020-12-22,1801,unrecognized,false,29540001,1515318,fr_FR,27,27
2020-12-22,1801,unrecognized,false,29540001,1515318,it_IT,24,24
2020-12-22,1801,unrecognized,false,30390001,1510018,fr_FR,3,3
2020-12-22,1801,unrecognized,false,34340183,18250002,fr_FR,3,3
2020-12-22,1801,unrecognized,false,38370001,20290034,fr_FR,3,3
2020-12-22,1901,desktop,false,18110037,1515707,fr_FR,3,3
2020-12-22,1901,desktop,false,19630079,1515244,fr_FR,2,2
2020-12-22,1901,desktop,false,23710016,1512154,fr_FR,12,13
2020-12-22,1901,desktop,false,24810001,1514582,fr_FR,18,25
2020-12-22,1901,desktop,false,27810028,1512650,fr_FR,15,16
2020-12-22,1901,desktop,false,27810048,1513922,fr_FR,10,12
2020-12-22,1901,desktop,false,27810053,1513922,fr_FR,5,6
2020-12-22,1901,desktop,false,27810059,1512650,fr_FR,29,35
2020-12-22,1901,desktop,false,30290154,1512096,fr_FR,9,13
2020-12-22,1901,desktop,false,30290522,1515410,fr_FR,5,6
2020-12-22,1901,desktop,false,30490048,1515569,fr_FR,2,2
2020-12-22,1901,desktop,false,31750036,5320030,fr_FR,3,5
2020-12-22,1901,desktop,false,31750052,5320030,fr_FR,5,7
2020-12-22,1901,desktop,false,36170001,13950001,fr_FR,3,6
2020-12-22,1901,desktop,false,39920001,20990001,fr_FR,4,4
2020-12-22,1901,smartphone,false,19630079,1515244,fr_FR,1,1
2020-12-22,1901,smartphone,false,22720001,1515409,fr_FR,4,4
2020-12-22,1901,smartphone,false,24810001,1514582,fr_FR,23,32
2020-12-22,1901,smartphone,false,27810048,1513922,fr_FR,15,19
2020-12-22,1901,smartphone,false,27810052,1514317,fr_FR,100,153
2020-12-22,1901,smartphone,false,27810053,1513922,fr_FR,6,7
2020-12-22,1901,smartphone,false,27810072,1514317,fr_FR,50,53
2020-12-22,1901,smartphone,false,28740004,1510603,fr_FR,1,2
2020-12-22,1901,smartphone,false,30290154,1512096,fr_FR,15,18
2020-12-22,1901,smartphone,false,30290522,1515410,fr_FR,7,7
2020-12-22,1901,smartphone,false,30490048,1515569,fr_FR,4,7
2020-12-22,1901,smartphone,false,31750020,5320030,fr_FR,1,1
2020-12-22,1901,smartphone,false,31750036,5320030,fr_FR,1,2
2020-12-22,1901,smartphone,false,36170001,13950001,fr_FR,5,6
2020-12-22,1901,smartphone,false,39920001,20990001,fr_FR,4,4
2020-12-22,1901,tablet,false,24810001,1514582,fr_FR,2,3
2020-12-22,1901,tablet,false,27810048,1513922,fr_FR,2,4
2020-12-22,1901,tablet,false,27810052,1514317,fr_FR,8,13
2020-12-22,1901,tablet,false,27810053,1513922,fr_FR,1,2
2020-12-22,1901,tablet,false,27810072,1514317,fr_FR,6,7
2020-12-22,1901,tablet,false,36170001,13950001,fr_FR,4,4
2020-12-22,1901,unknown,false,19630079,1515244,fr_FR,1,4
2020-12-22,1901,unknown,false,22720001,1515409,fr_FR,2,2
2020-12-22,1901,unknown,false,24810001,1514582,fr_FR,7,12
2020-12-22,1901,unknown,false,27810028,1512650,fr_FR,1,2
2020-12-22,1901,unknown,false,27810048,1513922,fr_FR,2,2
2020-12-22,1901,unknown,false,27810059,1512650,fr_FR,149,444
2020-12-22,1901,unknown,false,28740004,1510603,fr_FR,1,1
2020-12-22,1901,unknown,false,30290154,1512096,fr_FR,5,10
2020-12-22,1901,unknown,false,30290522,1515410,fr_FR,3,11
2020-12-22,1901,unknown,false,30490048,1515569,fr_FR,3,8
2020-12-22,1901,unknown,false,31750036,5320030,fr_FR,14,20
2020-12-22,1901,unknown,false,31750052,5320030,fr_FR,53,117
2020-12-22,1901,unknown,false,36170001,13950001,fr_FR,4,7
2020-12-22,1901,unknown,false,39920001,20990001,fr_FR,1,2
2020-12-22,2001,desktop,false,17980002,1510302,en_GB,86,86
2020-12-22,2001,desktop,false,24940003,1510331,en_GB,3,3
2020-12-22,2001,desktop,false,31890001,6110086,en_GB,1,1
2020-12-22,2001,desktop,false,31890005,6110056,en_GB,1,1
2020-12-22,2001,desktop,false,39170056,19030054,en_GB,4,4
2020-12-22,2001,smartphone,false,17980002,1510302,en_GB,127,127
2020-12-22,2001,smartphone,false,24940003,1510331,en_GB,4,4
2020-12-22,2001,smartphone,false,29200001,1510148,en_GB,1,1
2020-12-22,2001,smartphone,false,35940040,11730086,en_GB,1,1
2020-12-22,2001,tablet,false,17980002,1510302,en_GB,6,6
2020-12-22,2002,desktop,false,17980052,1515474,en_GB,46,46
2020-12-22,2002,tablet,false,17980052,1515474,en_GB,3,3
2020-12-22,2002,unrecognized,false,17980052,1515474,en_GB,23,23
2020-12-22,2301,desktop,false,31070001,3910017,fr_FR,9,9
2020-12-22,2301,desktop,false,34080001,10520070,fr_FR,10,10
2020-12-22,2301,desktop,false,37770001,16710001,fr_FR,13,13
2020-12-22,2301,desktop,false,38400001,17850002,fr_FR,1,1
2020-12-22,2301,desktop,false,39170015,19030020,fr_FR,64,68
2020-12-22,2301,smartphone,false,30290308,1513541,fr_FR,18,18
2020-12-22,2301,smartphone,false,35100119,11730121,fr_FR,1,1
2020-12-22,2301,smartphone,false,37770001,16710001,fr_FR,55,55
2020-12-22,2301,smartphone,false,39170015,19030020,fr_FR,151,151
2020-12-22,2301,smartphone,false,40190023,21600018,fr_FR,1,1
2020-12-22,2301,smartphone,false,40190044,21600018,fr_FR,1,1
2020-12-22,2301,tablet,false,34060001,10520161,fr_FR,1,1
2020-12-22,2301,tablet,false,37720001,16650007,fr_FR,1,1
2020-12-22,2301,tablet,false,39170015,19030020,fr_FR,2,2
2020-12-22,2401,desktop,false,30290206,1512681,es_ES,2,2
2020-12-22,2401,desktop,false,31110005,3910008,es_ES,93,94
2020-12-22,2401,desktop,false,31110037,6110083,es_ES,14,14
2020-12-22,2401,desktop,false,31750041,13750001,es_ES,3,3
2020-12-22,2401,desktop,false,33770013,9570007,es_ES,3,3
2020-12-22,2401,desktop,false,35940091,15720001,es_ES,5,5
2020-12-22,2401,smartphone,false,30290043,1510613,es_ES,18,18
2020-12-22,2401,smartphone,false,30290433,1514665,es_ES,1,1
2020-12-22,2401,smartphone,false,31110005,3910008,es_ES,103,103
2020-12-22,2401,smartphone,false,31750041,5320055,es_ES,2,2
2020-12-22,2401,smartphone,false,31750041,13750001,es_ES,1,1
2020-12-22,2401,smartphone,false,35940091,15720001,es_ES,18,18
2020-12-22,2401,smartphone,false,37520003,16330001,es_ES,17,17
2020-12-22,2401,smartphone,false,37710001,16640005,es_ES,358,358
2020-12-22,2401,smartphone,false,37900002,16920001,es_ES,20,20
2020-12-22,2401,tablet,false,30290043,1510613,es_ES,1,1
2020-12-22,2401,tablet,false,31110005,3910008,es_ES,4,4
2020-12-22,2401,tablet,false,31110037,6110083,es_ES,1,1
2020-12-22,2501,desktop,false,30870215,2920212,en_GB,1,1
2020-12-22,2501,desktop,false,32320001,7000103,en_GB,4,4
2020-12-22,2501,desktop,false,32580059,7000057,en_GB,9,9
2020-12-22,2501,desktop,false,32580180,7000057,en_GB,10,10
2020-12-22,2501,desktop,false,34340134,10520127,en_GB,7,9
2020-12-22,2501,desktop,false,34340148,10520142,en_GB,1,1
2020-12-22,2501,desktop,false,40170001,21510001,en_GB,1,1
2020-12-22,2501,smartphone,false,30870215,2920212,en_GB,3,3
2020-12-22,2501,smartphone,false,32320001,7000103,en_GB,1,1
2020-12-22,2501,smartphone,false,34030001,10520215,en_GB,2,2
2020-12-22,2501,smartphone,false,34340148,10520142,en_GB,2,2
2020-12-22,2501,smartphone,false,35940083,13260058,en_GB,1,1
2020-12-22,2501,tablet,false,30870083,2920079,en_GB,62,63
2020-12-22,2501,tablet,false,30870230,2920230,en_GB,4,4
2020-12-22,2501,tablet,false,39680012,20290012,en_GB,3,3
2020-12-22,2601,desktop,false,32270001,7000024,fr_FR,7,7
2020-12-22,2601,desktop,false,32280001,7000024,fr_FR,10,10
2020-12-22,2601,desktop,false,32290001,7730025,fr_FR,7,7
2020-12-22,2601,desktop,false,32300001,7000027,fr_FR,6,6
2020-12-22,2601,desktop,false,32310001,7000030,fr_FR,8,8
2020-12-22,2601,desktop,false,32350001,7000160,fr_FR,6,6
2020-12-22,2601,desktop,false,32580025,7000024,fr_FR,3,3
2020-12-22,2601,desktop,false,32580026,7000025,fr_FR,1,1
2020-12-22,2601,desktop,false,32580160,7000010,fr_FR,1,1
2020-12-22,2601,desktop,false,32630001,7730025,fr_FR,6,6
2020-12-22,2601,desktop,false,32640001,7730025,fr_FR,9,9
2020-12-22,2601,desktop,false,32660001,7730084,fr_FR,1,1
2020-12-22,2601,desktop,false,33460001,9570013,fr_FR,8,8
2020-12-22,2601,desktop,false,33640001,9570013,fr_FR,16,16
2020-12-22,2601,desktop,false,35890001,7000010,fr_FR,1,1
2020-12-22,2601,smartphone,false,32270001,7000024,fr_FR,7,7
2020-12-22,2601,smartphone,false,32280001,7000024,fr_FR,9,9
2020-12-22,2601,smartphone,false,32300001,7000027,fr_FR,2,2
2020-12-22,2601,smartphone,false,32310001,7000029,fr_FR,1,1
2020-12-22,2601,smartphone,false,32310001,7000030,fr_FR,3,3
2020-12-22,2601,smartphone,false,32550001,7000010,fr_FR,1,1
2020-12-22,2601,smartphone,false,32580025,7000024,fr_FR,10,10
2020-12-22,2601,smartphone,false,32580160,7000010,fr_FR,4,4
2020-12-22,2601,smartphone,false,32590001,7000023,fr_FR,3,3
2020-12-22,2601,smartphone,false,32630001,7730025,fr_FR,5,5
2020-12-22,2601,smartphone,false,32640001,7730025,fr_FR,8,8
2020-12-22,2601,smartphone,false,32660001,7730084,fr_FR,10,10
2020-12-22,2601,smartphone,false,32660002,7000010,fr_FR,1,1
2020-12-22,2601,smartphone,false,33460001,9570013,fr_FR,14,14
2020-12-22,2601,smartphone,false,33640001,20290043,fr_FR,33,33
2020-12-22,2601,smartphone,false,35890001,7000010,fr_FR,2,2
2020-12-22,2601,smartphone,false,35900001,7000010,fr_FR,2,2
2020-12-22,2601,smartphone,false,35910001,7000010,fr_FR,2,2
2020-12-22,2601,smartphone,false,35920001,7000010,fr_FR,1,1
2020-12-22,2601,tablet,false,32250001,7000133,fr_FR,2,2
2020-12-22,2601,tablet,false,32270001,7000024,fr_FR,1,1
2020-12-22,2601,tablet,false,32280001,7000024,fr_FR,1,1
2020-12-22,2601,tablet,false,32310001,7000030,fr_FR,1,1
2020-12-22,2703,desktop,false,32150001,9570051,en_GB,79,79
2020-12-22,2703,desktop,false,39520001,19890001,en_GB,3,3
2020-12-22,2703,smartphone,false,32150001,9570051,en_GB,31,31
2020-12-22,2703,smartphone,false,35100169,11730160,en_GB,1,1
2020-12-22,2703,smartphone,false,35100204,11730177,en_GB,1,1
2020-12-22,2703,tablet,false,32150001,9570051,en_GB,2,2
2020-12-22,2704,desktop,false,32520001,7000165,en_GB,53,53
2020-12-22,2704,desktop,false,36840001,15160001,en_GB,5,5
2020-12-22,2704,smartphone,false,32520001,7000165,en_GB,29,29
2020-12-22,2704,smartphone,false,36840001,15160001,en_GB,3,3
2020-12-22,2801,desktop,false,35100013,11730014,pl_PL,10,10
2020-12-22,2801,desktop,false,35100048,11730053,pl_PL,54,55
2020-12-22,2801,desktop,false,35100065,11730064,pl_PL,14,15
2020-12-22,2801,desktop,false,35100112,11730115,pl_PL,4,4
2020-12-22,2801,desktop,false,35100213,11730181,pl_PL,7,8
2020-12-22,2801,desktop,false,39030001,18830001,pl_PL,3,3
2020-12-22,2801,smartphone,false,35100048,11730053,pl_PL,80,80
2020-12-22,2801,smartphone,false,35100065,11730064,pl_PL,35,35
2020-12-22,2801,smartphone,false,35100213,11730181,pl_PL,25,25
2020-12-22,2801,smartphone,false,39030001,18830001,pl_PL,10,10
2020-12-22,2601,smartphone,false,32250001,7000133,fr_FR,64,64
2020-12-22,2601,smartphone,false,32290001,7730025,fr_FR,8,8
2020-12-22,2601,smartphone,false,33640001,9570013,fr_FR,21,21
2020-12-23,109,desktop,false,11283,1514518,es_ES,138,138
2020-12-23,109,desktop,false,11764,1515013,nl_NL,31,31
2020-12-23,106,smartphone,false,4080015,1511999,es_ES,1,1
2020-12-23,109,desktop,false,30473,1512985,de_AT,59,59
2020-12-25,102,desktop,false,10560001,1512638,cs_CZ,1,1
2020-12-23,109,desktop,false,1340003,1511672,de_CH,70,70
2020-12-25,102,desktop,false,38020001,17220001,cs_CZ,1,1
2020-12-23,106,smartphone,false,28190001,1514112,de_DE,2,2
2020-12-23,106,smartphone,false,28270001,1511806,de_DE,5,5
2020-12-22,106,smartphone,false,28100001,1514743,de_DE,17,17
2020-12-22,106,smartphone,false,30220001,1512078,de_DE,206,206
2020-12-22,106,smartphone,false,40200001,21750001,es_ES,585,588
2020-12-22,111,desktop,false,38560002,18240002,fr_FR,33,33
2020-12-22,113,smartphone,false,29610001,1512212,fr_FR,1071,1073
2020-12-22,120,desktop,false,30290543,1515545,en_GB,60,60
2020-12-22,120,desktop,false,39370002,19530002,en_GB,16,16
2020-12-22,120,smartphone,false,30290543,1515545,en_GB,168,168
2020-12-22,1102,smartphone,false,3020006,1510988,fr_FR,45,45
2020-12-22,1102,smartphone,false,39250001,19070001,fr_FR,48,48
2020-12-22,1102,smartphone,false,39330001,19450001,fr_FR,48,48
2020-12-22,1202,smartphone,false,7060038,1513277,de_DE,40,40
2020-12-22,1202,smartphone,false,7060045,1513761,de_DE,38,38
2020-12-22,1202,smartphone,false,30490041,1514745,de_DE,42,42
2020-12-22,1202,smartphone,false,34340239,1510846,de_DE,22,22
2020-12-22,1801,smartphone,false,34390001,11730148,es_ES,50,50
2020-12-23,109,desktop,false,10364,1511841,de_DE,168,168
2020-12-25,102,desktop,false,40360001,22210001,cs_CZ,1,1
2020-12-24,106,desktop,false,3780001,1514736,it_IT,1,1
2020-12-26,106,desktop,false,31760001,1513941,es_ES,63,63
2020-12-24,106,smartphone,false,28460031,1511806,de_DE,1,1
2020-12-23,106,desktop,false,19920047,1514186,es_ES,1,1
2020-12-26,106,smartphone,false,10766,1513917,de_DE,154,154
2020-12-23,106,smartphone,false,26570014,1510191,de_DE,3,3
2020-12-23,106,smartphone,false,28460072,1511806,de_DE,1,1
2020-12-23,106,tablet,false,10766,1513917,de_DE,2,2
2020-12-23,106,tablet,false,15930001,1510957,de_DE,1,1
2020-12-23,103,desktop,false,30461,1512547,pl_PL,26,27
2020-12-23,103,desktop,false,37700001,16640007,pl_PL,10,10
2020-12-23,103,desktop,false,40030001,21240001,pl_PL,8,8
2020-12-23,106,desktop,false,22580001,1515113,es_ES,24,24
2020-12-23,106,desktop,false,31760001,1513941,es_ES,89,91
2020-12-23,106,tablet,false,28070001,1514857,de_DE,1,1
2020-12-23,106,tablet,false,30220001,1512078,de_DE,3,3
2020-12-23,106,desktop,false,37840001,16780002,es_ES,26,26
2020-12-23,106,smartphone,false,28170001,1511807,de_DE,5,5
2020-12-23,106,smartphone,false,30220001,1512078,de_DE,134,134
2020-12-23,106,smartphone,false,31760001,1510295,es_ES,16,16
2020-12-23,106,smartphone,false,31760001,1513941,es_ES,312,314
2020-12-23,106,smartphone,false,35050001,11730037,es_ES,194,195
2020-12-23,109,desktop,false,11283,1513891,es_ES,1,1
2020-12-26,106,smartphone,false,2170014,1511901,it_IT,103,103
2020-12-23,106,smartphone,false,37840001,16780002,es_ES,168,169
2020-12-24,109,desktop,false,770035,1512954,fr_FR,10,10
2020-12-23,106,smartphone,false,37870001,16820002,es_ES,13,13
2020-12-23,106,smartphone,false,39170157,19030126,de_DE,15,15
2020-12-23,106,smartphone,false,39900001,16780002,es_ES,36,36
2020-12-23,106,smartphone,false,40200001,21750001,es_ES,426,428
2020-12-23,106,tablet,false,40200001,21750001,es_ES,6,6
2020-12-23,106,unrecognized,false,10766,1513917,de_DE,24,24
2020-12-23,106,unrecognized,false,2170014,1511901,it_IT,24,24
2020-12-23,106,unrecognized,false,30220001,1512078,de_DE,24,24
2020-12-23,106,desktop,false,28460006,1510244,de_DE,2,2
2020-12-25,106,desktop,false,5390027,1510691,de_DE,6,6
2020-12-23,109,desktop,false,38170001,17490001,es_ES,6,6
2020-12-25,106,desktop,false,23710038,1510966,de_DE,1,1
2020-12-23,109,desktop,false,39680066,20290060,de_DE,4,4
2020-12-23,109,smartphone,false,1340003,1511672,de_CH,32,32
2020-12-25,106,desktop,false,28190001,1514112,de_DE,1,1
2020-12-25,106,desktop,false,39170157,19030126,de_DE,4,4
2020-12-25,106,smartphone,false,3780001,1514736,it_IT,3,3
2020-12-24,109,desktop,false,31490001,5320051,fr_FR,4,4
2020-12-24,109,desktop,false,38750001,18370001,es_ES,16,16
2020-12-26,106,smartphone,false,4080032,1514231,es_ES,1,1
2020-12-25,106,smartphone,false,28190001,1514112,de_DE,1,1
2020-12-24,109,smartphone,false,9340013,1511162,de_DE,1,1
2020-12-24,109,smartphone,false,11790001,1510040,nl_NL,2,2
2020-12-24,109,smartphone,false,16560041,1513841,it_IT,1,1
2020-12-25,106,smartphone,false,28460022,1511665,de_DE,2,2
2020-12-26,106,smartphone,false,4570026,1510295,es_ES,13,13
2020-12-26,106,smartphone,false,15930001,1510957,de_DE,86,86
2020-12-23,106,tablet,false,2170014,1511901,it_IT,2,2
2020-12-23,109,desktop,false,1340003,1511672,fr_CH,62,62
2020-12-23,109,smartphone,false,31750039,5320053,fr_FR,1,1
2020-12-23,109,desktop,false,19090055,1513727,de_DE,15,15
2020-12-23,109,desktop,false,23020058,11730171,UNKNOWN_LOCALE,174,174
2020-12-26,106,smartphone,false,28460006,1510244,de_DE,1,1
2020-12-23,109,desktop,false,3950021,1513397,es_ES,1,1
2020-12-23,109,desktop,false,23710031,1513891,es_ES,3,3
2020-12-23,109,desktop,false,25140001,1515739,it_IT,126,126
2020-12-26,106,smartphone,false,37870001,16820002,es_ES,9,9
2020-12-23,109,desktop,false,30290441,1514721,es_ES,33,33
2020-12-26,106,tablet,false,10766,1513917,de_DE,8,8
2020-12-23,109,desktop,false,10870012,1510936,es_ES,1,1
2020-12-23,109,desktop,false,10870052,1510936,es_ES,1,1
2020-12-23,109,unrecognized,false,35160001,11990001,de_DE,4,4
2020-12-23,109,desktop,false,30550001,2190022,fr_FR,11,11
2020-12-25,109,desktop,false,11764,1515013,fr_BE,3,3
2020-12-23,111,desktop,false,8580058,1513185,fr_FR,1,1
2020-12-26,106,tablet,false,15930001,1510957,de_DE,10,10
2020-12-24,109,smartphone,false,33580001,1511162,de_DE,1,1
2020-12-23,109,desktop,false,31480001,1512515,es_ES,7,7
2020-12-23,109,desktop,false,31490001,5320051,fr_FR,2,2
2020-12-23,109,desktop,false,25580008,1510492,it_IT,2,2
2020-12-23,109,desktop,false,25580075,1510492,it_IT,2,2
2020-12-23,109,desktop,false,33460041,8880025,de_DE,2,2
2020-12-23,111,smartphone,false,16560013,1511577,fr_FR,1,1
2020-12-23,109,desktop,false,33590001,9570049,nl_NL,4,4
2020-12-23,109,desktop,false,31500001,5320070,fr_FR,2,2
2020-12-23,109,desktop,false,31510001,5320044,fr_FR,4,4
2020-12-24,109,smartphone,false,33940001,10520170,de_DE,2,2
2020-12-23,113,desktop,false,29570001,1510481,fr_FR,1,1
2020-12-23,113,desktop,false,29600026,1510481,fr_FR,1,1
2020-12-23,109,desktop,false,31680001,5320038,fr_FR,1,1
2020-12-23,109,desktop,false,31750035,5320047,fr_FR,2,2
2020-12-23,113,desktop,false,29600049,1510481,fr_FR,1,1
2020-12-24,109,smartphone,false,34250001,10520107,de_DE,16,16
2020-12-23,109,smartphone,false,2860028,1514220,de_DE,17,17
2020-12-23,109,smartphone,false,23890001,1512656,fr_FR,1,1
2020-12-23,109,smartphone,false,25580008,1510492,it_IT,3,3
2020-12-23,109,desktop,false,33940001,10520170,de_DE,1,1
2020-12-24,109,smartphone,false,34340116,10520111,de_DE,1,1
2020-12-23,109,smartphone,false,25580075,1510492,it_IT,3,3
2020-12-23,109,desktop,false,34340157,10520002,UNKNOWN_LOCALE,1,1
