visit_date,site_id,registered,ua_class,ua_family,ua_engine,ua_os,ua_os_family,device_class_code,device_market_name,device_brand,num_visits,locale_code
2019-06-29,309,true,Browser,Chrome Headless,Blink,Linux,Linux,Desktop,unknown,unknown,94,UNKNOWN_LOCALE
2019-06-29,114,false,Mobile browser,Pinterest App,unknown,iOS 12,iOS,Smartphone,iPhone,Apple,93,UNKNOWN_LOCALE
2019-06-29,308,false,Mobile browser,Google App,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,92,UNKNOWN_LOCALE
2019-06-29,1101,false,Mobile browser,Safari mobile,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,91,UNKNOWN_LOCALE
2019-06-29,120,false,Browser,Chrome,WebKit/Blink,Windows 10,Windows,Desktop,unknown,unknown,91,UNKNOWN_LOCALE
2019-06-29,121,false,Browser,Firefox,Gecko,Windows 10,Windows,Desktop,unknown,unknown,90,UNKNOWN_LOCALE
2019-06-29,903,false,Browser,Firefox,Gecko,Windows 10,Windows,Desktop,unknown,unknown,89,UNKNOWN_LOCALE
2019-06-29,304,false,Mobile browser,Chrome Mobile,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone,Apple,89,UNKNOWN_LOCALE
2019-06-29,904,false,Mobile browser,Safari mobile,WebKit,iOS 11,iOS,Smartphone,iPhone,Apple,89,UNKNOWN_LOCALE
2019-06-29,121,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,89,UNKNOWN_LOCALE
2019-06-29,1302,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 6s,Apple,88,UNKNOWN_LOCALE
2019-06-29,109,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy S8,Samsung,86,UNKNOWN_LOCALE
2019-06-29,1302,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone X,Apple,86,UNKNOWN_LOCALE
2019-06-29,1102,false,Browser,Firefox,Gecko,Windows 8.1,Windows,Desktop,unknown,unknown,85,UNKNOWN_LOCALE
2019-06-29,302,false,Browser,Safari,WebKit,macOS 10.14 Mojave,macOS,Desktop,Mac,Apple,85,UNKNOWN_LOCALE
2019-06-29,114,false,Browser,Microsoft Edge,EdgeHTML/Blink,Windows 10,Windows,Desktop,unknown,unknown,84,UNKNOWN_LOCALE
2019-06-29,303,false,Mobile browser,Google App,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,83,UNKNOWN_LOCALE
2019-06-29,114,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 7,Apple,83,UNKNOWN_LOCALE
2019-06-29,901,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 8 Plus,Apple,82,UNKNOWN_LOCALE
2019-06-29,109,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone X,Apple,82,UNKNOWN_LOCALE
2019-06-29,113,false,Browser,Chrome,WebKit/Blink,Windows 8.1,Windows,Desktop,unknown,unknown,82,UNKNOWN_LOCALE
2019-06-29,113,false,Browser,IE,Trident,Windows 7,Windows,Desktop,unknown,unknown,81,UNKNOWN_LOCALE
2019-06-29,117,false,Mobile browser,Safari mobile,WebKit,iOS 11,iOS,Smartphone,iPhone,Apple,81,UNKNOWN_LOCALE
2019-06-29,109,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone 7,Apple,81,UNKNOWN_LOCALE
2019-06-29,303,false,Browser,Safari,WebKit,macOS 10.14 Mojave,macOS,Desktop,Mac,Apple,80,UNKNOWN_LOCALE
2019-06-29,901,false,Browser,Firefox,Gecko,Windows 10,Windows,Desktop,unknown,unknown,80,UNKNOWN_LOCALE
2019-06-29,1101,false,Browser,Firefox,Gecko,Windows 8.1,Windows,Desktop,unknown,unknown,79,UNKNOWN_LOCALE
2019-06-29,117,false,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,79,UNKNOWN_LOCALE
2019-06-29,114,false,Browser,Safari,WebKit,macOS 10.14 Mojave,macOS,Desktop,Mac,Apple,79,UNKNOWN_LOCALE
2019-06-27,303,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 7.0 Nougat,Android,Smartphone,C30 Rock Lite,Hisense,2,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Aquaris X2 Pro,bq,2,UNKNOWN_LOCALE
2019-06-27,102,false,Mobile browser,Google App,WebKit,iOS 12,iOS,Smartphone,iPhone,Apple,2,UNKNOWN_LOCALE
2019-06-27,118,false,Mobile browser,Mobile Samsung Browser,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy A6 (2018),Samsung,2,UNKNOWN_LOCALE
2019-06-27,113,false,Browser,Chrome,WebKit/Blink,Android 4.4 KitKat,Android,Smartphone,Galaxy Tab E 9.6,Samsung,2,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Instagram App,WebKit/Blink,Android 7.1 Nougat,Android,Smartphone,ZenFone 4 Max,Asus,2,UNKNOWN_LOCALE
2019-06-27,113,false,Mobile browser,Mobile Samsung Browser,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy A10,Samsung,2,UNKNOWN_LOCALE
2019-06-27,116,true,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.1 Oreo,Android,Smartphone,Redmi Note 5,Xiaomi,2,UNKNOWN_LOCALE
2019-06-27,103,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Redmi Note 7,Xiaomi,2,UNKNOWN_LOCALE
2019-06-27,116,false,Mobile browser,Facebook App,WebKit,Android 8.0 Oreo,Android,Smartphone,Galaxy S9,Samsung,2,UNKNOWN_LOCALE
2019-06-27,116,false,Mobile browser,Facebook App,WebKit,Android 8.0 Oreo,Android,Smartphone,Xperia XA1 Ultra,Sony,2,UNKNOWN_LOCALE
2019-06-27,1303,false,Mobile browser,Instagram App,WebKit/Blink,iOS 11,iOS,Smartphone,iPhone 6s Plus,Apple,2,UNKNOWN_LOCALE
2019-06-27,116,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Mate 9 Dual SIM,Huawei,2,UNKNOWN_LOCALE
2019-06-27,1201,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone X,Apple,2,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy S9+,Samsung,2,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 5.0 lollipop,Android,Smartphone,Galaxy Grand Prime,Samsung,2,UNKNOWN_LOCALE
2019-06-27,303,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 7.0 Nougat,Android,Smartphone,Galaxy S7 Edge,Samsung,2,UNKNOWN_LOCALE
2019-06-27,106,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 6.0 Marshmallow,Android,Smartphone,Galaxy J2 Prime,Samsung,2,UNKNOWN_LOCALE
2019-06-27,901,false,Browser,Safari,WebKit,OS X 10.11 El Capitan,OS X,Desktop,Mac,Apple,2,UNKNOWN_LOCALE
2019-06-27,115,false,Browser,Firefox,Gecko,macOS 10.14 Mojave,macOS,Desktop,Mac,Apple,2,UNKNOWN_LOCALE
2019-06-27,1201,false,Mobile browser,Mobile Samsung Browser,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy A8 (2018),Samsung,2,UNKNOWN_LOCALE
2019-06-27,303,true,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,W C800,Wiko,2,UNKNOWN_LOCALE
2019-06-27,306,false,Browser,IE,Trident,Windows 7,Windows,Desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-06-27,1201,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,P Smart,Huawei,2,UNKNOWN_LOCALE
2019-06-27,1101,false,Mobile browser,MIUI Browser,WebKit,Android 8.1 Oreo,Android,Smartphone,Redmi 6A,Xiaomi,2,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 6.0 Marshmallow,Android,Smartphone,Moto G,Motorola,2,UNKNOWN_LOCALE
2019-06-27,112,false,Mobile browser,Mobile Samsung Browser,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy A9,Samsung,2,UNKNOWN_LOCALE
2019-06-27,903,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,5T,OnePlus,2,UNKNOWN_LOCALE
2019-06-27,305,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 7.0 Nougat,Android,Smartphone,K6 Note,Lenovo,2,UNKNOWN_LOCALE
2019-06-27,302,true,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,P20,Huawei,2,UNKNOWN_LOCALE
2019-06-27,122,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy Note 8,Samsung,2,UNKNOWN_LOCALE
2019-06-27,304,false,Mobile browser,Mobile Samsung Browser,WebKit/Blink,Android 7.0 Nougat,Android,Smartphone,Galaxy A3 (2016),Samsung,2,UNKNOWN_LOCALE
2019-06-27,112,false,Mobile browser,Android webview,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Mate 20,Huawei,2,UNKNOWN_LOCALE
2019-06-27,309,false,Mobile browser,MIUI Browser,WebKit,Android 8.1 Oreo,Android,Smartphone,Redmi 5 Plus,Xiaomi,2,UNKNOWN_LOCALE
2019-06-27,1302,false,Mobile browser,Facebook App,WebKit,Android 8.0 Oreo,Android,Smartphone,Galaxy A3 (2017),Samsung,2,UNKNOWN_LOCALE
2019-06-27,903,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy J3 (2017),Samsung,2,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Facebook App,WebKit,Android 7.0 Nougat,Android,Smartphone,Blade V0820,ZTE,2,UNKNOWN_LOCALE
2019-06-27,1003,false,Browser,Chrome,WebKit/Blink,macOS 10.14 Mojave,macOS,Desktop,Mac,Apple,2,UNKNOWN_LOCALE
2019-06-27,116,false,Mobile browser,Safari mobile,WebKit,iOS 13,iOS,Smartphone,iPhone,Apple,2,UNKNOWN_LOCALE
2019-06-27,1303,false,Mobile browser,Facebook App,WebKit,Android 8.1 Oreo,Android,Smartphone,Galaxy J5 (2017),Samsung,2,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.1 Oreo,Android,Smartphone,MI 6X,Xiaomi,2,UNKNOWN_LOCALE
2019-06-27,116,false,Mobile browser,Firefox mobile,Gecko,Android 9.0 Pie,Android,Smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-06-27,302,false,Mobile browser,Mobile Samsung Browser,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy J6 (2018),Samsung,2,UNKNOWN_LOCALE
2019-06-27,1303,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,P Smart,Huawei,2,UNKNOWN_LOCALE
2019-06-27,106,false,Mobile browser,Google App,WebKit,iOS 11,iOS,Smartphone,iPhone,Apple,2,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Ecosia Browser,WebKit,Android 8.0 Oreo,Android,Smartphone,Honor 7X,Huawei,2,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Mobile Samsung Browser,WebKit/Blink,Android 7.1 Nougat,Android,Tablet,Galaxy Tab A 9.7,Samsung,2,UNKNOWN_LOCALE
2019-06-27,106,false,Mobile browser,Mobile Samsung Browser,WebKit/Blink,Android 7.0 Nougat,Android,Smartphone,Galaxy A3 (2016),Samsung,2,UNKNOWN_LOCALE
2019-06-27,113,false,Mobile browser,Mobile Samsung Browser,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy A8 (2018),Samsung,2,UNKNOWN_LOCALE
2019-06-27,112,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Mi 8,Xiaomi,2,UNKNOWN_LOCALE
2019-06-27,1201,false,Mobile browser,Instagram App,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy S9+,Samsung,2,UNKNOWN_LOCALE
2019-06-27,121,false,Mobile browser,Instagram App,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy S10+,Samsung,2,UNKNOWN_LOCALE
2019-06-27,121,false,Browser,Safari,WebKit,OS X 10.10 Yosemite,OS X,Desktop,Mac,Apple,2,UNKNOWN_LOCALE
2019-06-27,113,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Honor View 10,Huawei,2,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Facebook App,WebKit,Android 8.1 Oreo,Android,Smartphone,Redmi 6,Xiaomi,2,UNKNOWN_LOCALE
2019-06-27,1102,false,Mobile browser,Facebook App,WebKit,Android 7.0 Nougat,Android,Smartphone,P9 lite,Huawei,2,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Facebook App,WebKit,Android 7.0 Nougat,Android,Smartphone,P9,Huawei,2,UNKNOWN_LOCALE
2019-06-27,115,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy S9,Samsung,2,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Instagram App,WebKit/Blink,Android 7.0 Nougat,Android,Smartphone,Blade V0820,ZTE,2,UNKNOWN_LOCALE
2019-06-27,303,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 6.0 Marshmallow,Android,Smartphone,Y6II,Huawei,2,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Instagram App,WebKit/Blink,Android 6.0 Marshmallow,Android,Smartphone,Galaxy J2 Prime,Samsung,2,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Instagram App,WebKit/Blink,Android 5.1 lollipop,Android,Smartphone,Galaxy J3 (2016),Samsung,2,UNKNOWN_LOCALE
2019-06-27,1102,false,Browser,Safari,WebKit,macOS 10.12 Sierra,macOS,Desktop,Mac,Apple,2,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 7.1 Nougat,Android,Smartphone,Redmi 4A,Xiaomi,2,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 4.4 KitKat,Android,Smartphone,Galaxy Ace Style,Samsung,2,UNKNOWN_LOCALE
2019-06-27,116,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 7.0 Nougat,Android,Smartphone,GR5 (2017),Huawei,2,UNKNOWN_LOCALE
2019-06-27,1103,false,Mobile browser,Facebook App,WebKit,Android 9.0 Pie,Android,Smartphone,Galaxy S8,Samsung,2,UNKNOWN_LOCALE
2019-06-27,903,false,Mobile browser,Instagram App,WebKit/Blink,iOS 11,iOS,Smartphone,iPhone 7 Plus,Apple,2,UNKNOWN_LOCALE
2019-06-27,116,false,Mobile browser,Instagram App,WebKit/Blink,iOS 11,iOS,Smartphone,iPhone 6s,Apple,2,UNKNOWN_LOCALE
2019-06-27,120,true,Browser,Chrome,WebKit/Blink,Windows 7,Windows,Desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 7.0 Nougat,Android,Tablet,ZenPad 10 (P028),Asus,2,UNKNOWN_LOCALE
2019-06-27,303,true,Mobile browser,Chrome Mobile,WebKit/Blink,Android 7.0 Nougat,Android,Smartphone,Moto C Plus,Motorola,2,UNKNOWN_LOCALE
2019-06-27,111,false,Mobile browser,Facebook App,WebKit,iOS 12,iOS,Smartphone,iPhone 7,Apple,2,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Pixel 3 XL,Google,2,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 7.1 Nougat,Android,Smartphone,Xperia Z5 Compact,Sony,2,UNKNOWN_LOCALE
2019-06-27,309,false,Mobile browser,Instagram App,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy S10,Samsung,2,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Redmi 7,Xiaomi,2,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 6.0 Marshmallow,Android,Smartphone,M5,Meizu,2,UNKNOWN_LOCALE
2019-06-27,117,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Mate 10 Pro,Huawei,2,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Instagram App,WebKit/Blink,Android 8.1 Oreo,Android,Smartphone,Mate 20 Lite,Huawei,2,UNKNOWN_LOCALE
2019-06-27,904,true,Mobile browser,Mobile Samsung Browser,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy A5,Samsung,2,UNKNOWN_LOCALE
2019-06-27,113,false,Mobile browser,Mobile Samsung Browser,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy Note 8,Samsung,2,UNKNOWN_LOCALE
2019-06-27,1102,false,Mobile browser,Facebook App,WebKit,Android 9.0 Pie,Android,Smartphone,Galaxy S10,Samsung,2,UNKNOWN_LOCALE
2019-06-27,109,true,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy S9,Samsung,2,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.1 Oreo,Android,Smartphone,P20 Pro,Huawei,2,UNKNOWN_LOCALE
2019-06-27,116,false,Mobile browser,Facebook App,WebKit,iOS 11,iOS,Smartphone,iPhone 7,Apple,2,UNKNOWN_LOCALE
2019-06-27,309,false,Mobile browser,Firefox mobile,Gecko,Android 7.0 Nougat,Android,Smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-06-27,111,false,Mobile browser,Android webview,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Mate 20 Lite,Huawei,2,UNKNOWN_LOCALE
2019-06-27,301,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Redmi Note 7,Xiaomi,2,UNKNOWN_LOCALE
2019-06-27,1302,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,P20 Lite,Huawei,2,UNKNOWN_LOCALE
2019-06-27,902,true,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Honor View 10,Huawei,2,UNKNOWN_LOCALE
2019-06-27,117,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Y6 (2018),Huawei,2,UNKNOWN_LOCALE
2019-06-27,103,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Moto G6,Motorola,2,UNKNOWN_LOCALE
2019-06-27,106,false,Mobile browser,Mobile Samsung Browser,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy S9+,Samsung,2,UNKNOWN_LOCALE
2019-06-27,309,false,Mobile browser,Mobile Seznam.cz Browser,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone,Apple,2,UNKNOWN_LOCALE
2019-06-27,304,false,Mobile browser,Oppo Browser,Blink,Android 8.1 Oreo,Android,Smartphone,R15,Oppo,2,UNKNOWN_LOCALE
2019-06-27,115,false,Browser,Firefox,Gecko,macOS 10.13 High Sierra,macOS,Desktop,Mac,Apple,2,UNKNOWN_LOCALE
2019-06-27,1103,false,Mobile browser,Facebook App,WebKit,Android 9.0 Pie,Android,Smartphone,Galaxy S8+,Samsung,2,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Google App,WebKit,iOS 9,iOS,Tablet,iPad,Apple,2,UNKNOWN_LOCALE
2019-06-27,121,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 7.0 Nougat,Android,Smartphone,Honor 5C,Huawei,2,UNKNOWN_LOCALE
2019-06-27,113,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 5.1 lollipop,Android,Smartphone,Galaxy A5 (2016),Samsung,2,UNKNOWN_LOCALE
2019-06-27,303,false,Mobile browser,Instagram App,WebKit/Blink,iOS 10,iOS,Smartphone,iPhone 5,Apple,2,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 5.0 lollipop,Android,Smartphone,Galaxy Grand Prime,Samsung,2,UNKNOWN_LOCALE
2019-06-27,115,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 4.4 KitKat,Android,Smartphone,A536,Lenovo,2,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Honor 7C,Huawei,2,UNKNOWN_LOCALE
2019-06-27,1201,false,Mobile browser,Facebook App,WebKit,Android 9.0 Pie,Android,Smartphone,Honor 10,Huawei,2,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 7.1 Nougat,Android,Smartphone,Aquaris U2,bq,2,UNKNOWN_LOCALE
2019-06-27,109,true,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,P30,Huawei,2,UNKNOWN_LOCALE
2019-06-27,117,false,Mobile browser,Instagram App,WebKit/Blink,iOS 12,iOS,Smartphone,iPhone XR,Apple,2,UNKNOWN_LOCALE
2019-06-27,303,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Y7 Prime (2018),Huawei,2,UNKNOWN_LOCALE
2019-06-27,302,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 7.0 Nougat,Android,Smartphone,Galaxy S7 Edge,Samsung,2,UNKNOWN_LOCALE
2019-06-27,1102,false,Mobile browser,Instagram App,WebKit/Blink,Android 8.1 Oreo,Android,Smartphone,Galaxy J5 (2017),Samsung,2,UNKNOWN_LOCALE
2019-06-27,901,true,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy S9+,Samsung,2,UNKNOWN_LOCALE
2019-06-27,109,false,Browser,Chrome,WebKit/Blink,Android 9.0 Pie,Android,Tablet,Galaxy Tab A 10.5,Samsung,2,UNKNOWN_LOCALE
2019-06-27,117,false,Mobile browser,Opera Mini,Presto,Android,Android,Smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-06-27,106,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,5,OnePlus,2,UNKNOWN_LOCALE
2019-06-27,303,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 6.0 Marshmallow,Android,Smartphone,Nova Young,Huawei,2,UNKNOWN_LOCALE
2019-06-27,1302,false,Mobile browser,Instagram App,WebKit/Blink,Android 7.0 Nougat,Android,Smartphone,Honor 8 Dual SIM,Huawei,2,UNKNOWN_LOCALE
2019-06-27,305,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 7.0 Nougat,Android,Smartphone,P2,Lenovo,2,UNKNOWN_LOCALE
2019-06-27,115,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.1 Oreo,Android,Smartphone,Redmi S2,Xiaomi,2,UNKNOWN_LOCALE
2019-06-27,116,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Honor View 10,Huawei,2,UNKNOWN_LOCALE
2019-06-27,106,false,Mobile browser,Facebook App,WebKit,Android 9.0 Pie,Android,Smartphone,P20 Pro,Huawei,2,UNKNOWN_LOCALE
2019-06-27,601,false,Mobile browser,Facebook App,WebKit,Android 9.0 Pie,Android,Smartphone,Mate 10 Pro,Huawei,2,UNKNOWN_LOCALE
2019-06-27,113,true,Browser,Firefox,Gecko,OS X 10.9 Mavericks,OS X,Desktop,Mac,Apple,2,UNKNOWN_LOCALE
2019-06-27,115,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 7.0 Nougat,Android,Smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-06-27,904,false,Mobile browser,Instagram App,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy S9+,Samsung,2,UNKNOWN_LOCALE
2019-06-27,801,false,Mobile browser,Facebook App,WebKit,Android 8.0 Oreo,Android,Smartphone,Galaxy S7,Samsung,2,UNKNOWN_LOCALE
2019-06-27,113,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 7.0 Nougat,Android,Smartphone,P9 lite,Huawei,2,UNKNOWN_LOCALE
2019-06-27,106,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 7.0 Nougat,Android,Smartphone,Galaxy S7,Samsung,2,UNKNOWN_LOCALE
2019-06-27,102,false,Browser,Chrome,WebKit/Blink,Windows 8.1,Windows,Desktop,unknown,unknown,2,UNKNOWN_LOCALE
2019-06-27,307,false,Mobile browser,Instagram App,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,P20,Huawei,2,UNKNOWN_LOCALE
2019-06-27,114,false,Mobile browser,Instagram App,WebKit/Blink,Android 7.0 Nougat,Android,Smartphone,Galaxy A5 (2016),Samsung,2,UNKNOWN_LOCALE
2019-06-27,116,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 6.0 Marshmallow,Android,Smartphone,STARXTREM 6,SFR,2,UNKNOWN_LOCALE
2019-06-27,106,false,Mobile browser,Mobile Samsung Browser,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Mate 10 Pro,Huawei,2,UNKNOWN_LOCALE
2019-06-27,113,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy A10,Samsung,2,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.1 Oreo,Android,Smartphone,View2 Go,Wiko,2,UNKNOWN_LOCALE
2019-06-27,303,false,Mobile browser,Instagram App,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,P10,Huawei,2,UNKNOWN_LOCALE
2019-06-27,303,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Y7 (2018),Huawei,2,UNKNOWN_LOCALE
2019-06-27,308,false,Mobile browser,Mobile Samsung Browser,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Galaxy A40,Samsung,2,UNKNOWN_LOCALE
2019-06-27,902,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 6.0 Marshmallow,Android,Smartphone,unknown,unknown,2,UNKNOWN_LOCALE
2019-06-27,1103,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 9.0 Pie,Android,Smartphone,Mate 20 Pro,Huawei,2,UNKNOWN_LOCALE
2019-06-27,109,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 5.1 lollipop,Android,Smartphone,Y5 II,Huawei,2,UNKNOWN_LOCALE
2019-06-27,103,false,Mobile browser,Chrome Mobile,WebKit/Blink,Android 8.0 Oreo,Android,Smartphone,Galaxy A6 (2018),Samsung,2,UNKNOWN_LOCALE
