recommendation_date,site_id,recommender_name,num_recommender_views,num_product_views,num_clicks,num_cart_adds,num_products_purchased,num_orders,std_attributed_revenue
2020-02-18,112,Real-Time-Recommendations-PDP,9189,91730,601,91,27,23,894.460000
2020-02-18,112,Real-Time-Recommendations-Add-to-Cart-Popup,16643,83164,1246,326,76,60,2282.970000
2020-02-18,302,Search,13,78,0,0,0,0,0.000000
2020-02-18,106,PDP-real-time,5579,16607,309,29,5,4,91.100000
2020-02-18,121,PDP-RealTime,1283,3849,74,13,1,1,21.680000
2020-02-18,106,Checkout,696,3409,20,7,4,3,106.840000
2020-02-18,112,Cart-Page-All-Categories,988,4940,29,1,0,0,0.000000
2020-02-20,309,Einstein-Cart-Page,184,918,2,1,0,0,0.000000
2020-02-20,121,Search-All-Categ,2,12,0,0,0,0,0.000000
2020-02-20,121,PDP-RealTime,1233,3699,91,5,0,0,0.000000
2020-02-20,302,Checkout,642,3852,23,8,5,4,103.420000
2020-02-20,109,products-in-all-categories-Cart-Page,5162,51337,274,44,16,14,396.710000
2020-02-20,112,Real-Time-Recommendations-Add-to-Cart-Popup,15550,77746,1168,234,55,51,1716.010000
2020-02-20,106,PDP-real-time,3179,9435,170,8,1,1,19.660000
2020-02-02,121,PDP-RealTime,1731,5193,92,9,1,1,18.770000
2020-02-02,302,Search,21,126,0,0,0,0,0.000000
2020-02-02,112,Real-Time-Recommendations-Add-to-Cart-Popup,20736,103659,1593,345,89,80,2817.720000
2020-02-02,112,Cart-Page-All-Categories,1167,5835,28,7,3,2,115.010000
2020-02-02,302,PDP-Real-Time,5707,17121,241,42,16,11,356.100000
2020-02-02,121,Search-All-Categ,10,66,0,0,0,0,0.000000
2020-02-02,302,Checkout,962,5772,35,12,0,0,0.000000
2020-02-02,109,product-to-product-AddToCart,39546,117890,2280,394,89,71,2701.150000
2020-02-02,121,Checkout-Real-Time,473,2838,25,12,2,2,49.450000
2020-02-02,112,Real-Time-Recommendations-PDP,11855,118109,794,106,29,26,924.370000
2020-02-02,106,PDP-real-time,3599,10476,149,20,0,0,0.000000
2020-02-02,106,Checkout,456,2186,16,3,0,0,0.000000
2020-02-02,109,products-in-all-categories-Cart-Page,2037,20182,100,14,3,3,102.630000
2020-02-02,106,Search,25,131,1,0,0,0,0.000000
2020-02-02,109,product-to-product-PDP-Full-Predictive,19844,98948,1350,131,30,27,774.190000
2020-02-04,109,product-to-product-PDP-Full-Predictive,22529,112440,1416,228,31,26,892.350000
2020-02-04,109,products-in-all-categories-Cart-Page,3226,31980,129,38,5,5,81.080000
2020-02-04,106,Checkout,422,1974,20,5,1,1,18.790000
2020-02-04,302,PDP-Real-Time,4459,13377,127,27,3,3,55.440000
2020-02-04,106,PDP-real-time,2961,8703,199,9,2,2,32.970000
2020-02-04,309,Einstein-Cart-Page,165,825,1,1,1,1,37.680000
2020-02-04,302,Checkout,784,4704,21,4,1,1,37.910000
2020-02-04,106,Search,23,127,0,0,0,0,0.000000
2020-02-04,302,Search,12,72,1,0,0,0,0.000000
2020-02-04,121,Search-All-Categ,3,18,0,0,0,0,0.000000
2020-02-04,112,Real-Time-Recommendations-PDP,11236,112256,703,99,27,24,893.850000
2020-02-04,121,Checkout-Real-Time,632,3792,36,14,4,3,76.740000
2020-02-04,121,PDP-RealTime,1555,4665,44,10,1,1,11.110000
2020-02-04,109,product-to-product-AddToCart,47315,141144,2524,536,105,88,3033.170000
2020-02-04,112,Cart-Page-All-Categories,1063,5315,26,5,2,2,40.520000
2020-02-04,112,Real-Time-Recommendations-Add-to-Cart-Popup,19088,95417,1381,292,69,62,2018.010000
2020-02-20,112,Cart-Page-All-Categories,906,4530,29,8,1,1,47.270000
2020-02-20,302,PDP-Real-Time,4252,12756,167,29,7,7,158.750000
2020-02-20,106,Checkout,353,1709,12,3,1,1,15.530000
2020-02-20,121,Checkout-Real-Time,239,1434,9,0,0,0,0.000000
2020-02-20,109,product-to-product-AddToCart,65177,195204,3807,1170,222,180,5894.780000
2020-02-20,302,Search,11,66,1,0,0,0,0.000000
2020-02-20,112,Real-Time-Recommendations-PDP,8986,89679,570,89,20,19,513.370000
2020-02-20,109,product-to-product-PDP-Full-Predictive,27820,138747,1824,375,56,51,1401.610000
2020-02-20,106,Search,12,68,1,0,0,0,0.000000
2020-02-21,112,Cart-Page-All-Categories,849,4245,29,4,0,0,0.000000
2020-02-21,109,product-to-product-PDP-Full-Predictive,27416,136714,1950,315,48,42,1335.480000
2020-02-21,302,PDP-Real-Time,5361,16083,242,21,5,5,105.660000
2020-02-21,302,Checkout,674,4044,30,9,1,1,32.060000
2020-02-21,121,Search-All-Categ,2,12,0,0,0,0,0.000000
2020-02-21,106,Checkout,554,2754,16,4,2,2,20.440000
2020-02-21,121,Checkout-Real-Time,196,1176,10,8,1,1,19.610000
2020-02-21,112,Real-Time-Recommendations-PDP,10561,105189,684,93,21,16,660.600000
2020-02-21,106,Search,31,172,3,0,0,0,0.000000
2020-02-21,112,Real-Time-Recommendations-Add-to-Cart-Popup,16348,81730,1222,255,65,59,2014.690000
2020-02-21,302,Search,12,72,1,2,0,0,0.000000
2020-02-21,309,Einstein-Cart-Page,126,630,2,0,0,0,0.000000
2020-02-21,121,PDP-RealTime,1015,3045,46,4,1,1,10.920000
2020-02-21,109,product-to-product-AddToCart,59315,177776,3658,940,160,129,4306.400000
2020-02-21,109,products-in-all-categories-Cart-Page,3849,38291,195,30,7,6,169.260000
2020-02-21,106,PDP-real-time,6379,19037,389,25,1,1,32.140000
2020-02-22,109,product-to-product-AddToCart,49497,148399,2825,807,139,115,3636.350000
2020-02-22,121,PDP-RealTime,1147,3441,72,9,3,3,66.960000
2020-02-22,302,Search,12,72,2,0,0,0,0.000000
2020-02-22,121,Search-All-Categ,7,42,0,0,0,0,0.000000
2020-02-22,106,Search,29,167,4,0,0,0,0.000000
2020-02-22,112,Real-Time-Recommendations-Add-to-Cart-Popup,18541,92682,1471,328,91,72,2836.830000
2020-02-22,106,Checkout,464,2297,24,5,1,1,39.830000
2020-02-22,302,PDP-Real-Time,5138,15412,245,30,4,4,95.130000
2020-02-22,109,product-to-product-PDP-Full-Predictive,23411,116804,1525,246,37,33,1040.360000
2020-02-22,309,Einstein-Cart-Page,87,435,2,0,0,0,0.000000
2020-02-22,112,Cart-Page-All-Categories,935,4675,29,3,1,1,52.040000
2020-02-22,112,Real-Time-Recommendations-PDP,11102,106908,759,97,17,15,543.330000
2020-02-22,121,Checkout-Real-Time,183,1098,4,5,0,0,0.000000
2020-02-22,302,Checkout,739,4434,42,7,3,3,66.900000
2020-02-22,109,products-in-all-categories-Cart-Page,3356,33425,155,30,7,7,227.380000
2020-02-22,106,PDP-real-time,4597,13701,385,34,3,2,106.060000
2020-02-26,302,PDP-Real-Time,6,18,1,0,0,0,0.000000
2020-02-24,109,product-to-product-PDP-Full-Predictive,21639,107881,1304,229,37,35,759.650000
2020-02-24,112,Real-Time-Recommendations-PDP,10761,106889,754,103,18,18,532.490000
2020-02-24,302,PDP-Real-Time,4224,12672,225,18,5,5,114.270000
2020-02-24,302,Search,5,30,0,0,0,0,0.000000
2020-02-24,112,Cart-Page-All-Categories,1111,5555,38,6,3,3,119.900000
2020-02-24,112,Real-Time-Recommendations-Add-to-Cart-Popup,19438,97155,1368,319,83,71,2711.320000
2020-02-24,106,Checkout,297,1483,13,5,1,1,28.600000
2020-02-24,121,PDP-RealTime,839,2517,36,4,0,0,0.000000
2020-02-26,109,product-to-product-AddToCart,41916,125641,2244,692,137,106,3937.910000
2020-02-26,109,products-in-all-categories-Cart-Page,1634,16261,66,10,2,2,100.960000
2020-02-26,112,Real-Time-Recommendations-Add-to-Cart-Popup,17184,85879,1276,355,97,78,3153.220000
2020-02-26,302,Checkout,3,18,0,0,0,0,0.000000
2020-02-26,106,PDP-real-time,4,12,0,0,0,0,0.000000
2020-02-26,109,product-to-product-PDP-Full-Predictive,19607,97911,1224,232,36,33,1102.590000
2020-02-26,112,Real-Time-Recommendations-PDP,9435,94261,607,80,23,20,624.530000
2020-02-26,309,Einstein-Cart-Page,295,1475,6,1,0,0,0.000000
2020-02-26,106,Checkout,1,5,0,0,0,0,0.000000
2020-02-26,112,Cart-Page-All-Categories,1152,5760,34,5,2,2,54.030000
2020-03-02,109,products-in-all-categories-Cart-Page,3865,38636,126,42,9,7,271.660000
2020-02-24,302,Checkout,676,4056,34,7,5,5,110.520000
2020-02-24,106,PDP-real-time,2443,7245,134,9,2,2,48.240000
2020-02-24,109,product-to-product-AddToCart,54081,161908,2539,756,181,151,4764.030000
2020-02-24,121,Checkout-Real-Time,188,1128,13,2,0,0,0.000000
2020-02-24,109,products-in-all-categories-Cart-Page,4073,40608,206,44,7,6,139.560000
2020-02-24,309,Einstein-Cart-Page,98,490,2,0,0,0,0.000000
2020-02-24,106,Search,22,132,1,1,0,0,0.000000
2020-02-25,121,PDP-RealTime,1360,4080,84,22,5,3,161.220000
2020-02-25,109,product-to-product-AddToCart,31481,94376,1638,376,72,61,2225.910000
2020-02-25,302,Search,7,42,1,0,0,0,0.000000
2020-02-25,302,PDP-Real-Time,5424,16272,242,30,9,8,185.230000
2020-02-25,106,Search,18,108,1,0,0,0,0.000000
2020-02-25,112,Real-Time-Recommendations-PDP,9516,90694,594,99,27,23,833.320000
2020-02-25,112,Cart-Page-All-Categories,1080,5400,27,7,2,2,34.900000
2020-02-25,302,Checkout,748,4488,36,5,2,2,32.460000
2020-02-25,121,Checkout-Real-Time,303,1818,19,5,2,2,51.990000
2020-02-25,106,Checkout,339,1666,10,3,2,1,34.400000
2020-02-25,121,Search-All-Categ,2,12,0,0,0,0,0.000000
2020-02-25,109,product-to-product-PDP-Full-Predictive,15655,78117,998,124,23,20,666.850000
2020-02-25,109,products-in-all-categories-Cart-Page,1544,15390,43,21,2,2,25.740000
2020-02-25,309,Einstein-Cart-Page,84,420,2,0,0,0,0.000000
2020-02-25,106,PDP-real-time,2804,8317,145,7,0,0,0.000000
2020-02-25,112,Real-Time-Recommendations-Add-to-Cart-Popup,16692,83397,1207,320,88,74,2644.000000
2020-03-02,302,PDP-Real-Time,3,9,0,0,0,0,0.000000
2020-03-02,112,Real-Time-Recommendations-Add-to-Cart-Popup,32291,161438,2138,708,104,88,3284.620000
2020-03-02,106,PDP-real-time,0,0,1,0,0,0,0.000000
2020-03-02,309,Einstein-Cart-Page,207,1033,5,2,1,1,67.560000
2020-03-02,112,Cart-Page-All-Categories,3283,16415,112,29,2,2,40.100000
2020-03-02,112,Real-Time-Recommendations-PDP,15583,155840,931,242,42,37,1260.100000
2020-03-02,109,product-to-product-PDP-Full-Predictive,19336,96513,1139,206,34,33,892.660000
2020-03-02,109,product-to-product-AddToCart,45607,136605,2295,717,146,122,4538.610000
2020-03-06,109,products-in-all-categories-Cart-Page,2134,21315,90,14,6,5,135.290000
2020-03-06,302,PDP-Real-Time,1,3,0,0,0,0,0.000000
2020-02-29,112,Real-Time-Recommendations-Add-to-Cart-Popup,36783,183910,2935,1076,241,201,7185.280000
2020-02-29,302,PDP-Real-Time,3,9,0,0,0,0,0.000000
2020-02-29,109,product-to-product-PDP-Full-Predictive,19742,98592,1314,240,63,57,1928.320000
2020-02-29,109,product-to-product-AddToCart,42943,128733,2411,737,195,166,5911.950000
2020-02-29,109,products-in-all-categories-Cart-Page,1611,16086,77,22,6,5,213.710000
2020-02-29,106,PDP-real-time,1,3,0,0,0,0,0.000000
2020-02-29,112,Real-Time-Recommendations-PDP,16945,169432,1086,237,46,43,1435.090000
2020-02-29,309,Einstein-Cart-Page,79,395,0,0,0,0,0.000000
2020-02-29,112,Cart-Page-All-Categories,4157,20795,211,52,12,12,348.240000
2020-03-01,112,Real-Time-Recommendations-Add-to-Cart-Popup,29259,146285,2178,728,156,126,4975.780000
2020-03-01,309,Einstein-Cart-Page,280,1392,8,4,0,0,0.000000
2020-03-01,109,products-in-all-categories-Cart-Page,1494,14940,48,13,3,3,115.110000
2020-03-01,109,product-to-product-AddToCart,49293,147691,2834,910,268,211,7591.920000
2020-03-01,112,Cart-Page-All-Categories,2766,13835,120,29,4,3,98.140000
2020-03-01,112,Real-Time-Recommendations-PDP,15329,153262,861,183,43,41,1370.770000
2020-03-01,106,PDP-real-time,1,3,0,0,0,0,0.000000
2020-03-01,109,product-to-product-PDP-Full-Predictive,22086,110278,1490,293,59,53,1667.440000
2020-03-01,302,PDP-Real-Time,1,3,0,0,0,0,0.000000
2020-03-06,109,product-to-product-AddToCart,39646,118652,2236,665,138,117,4012.100000
2020-03-06,112,Real-Time-Recommendations-Add-to-Cart-Popup,18621,93093,1297,299,73,62,2354.000000
2020-03-06,106,PDP-real-time,1,3,0,0,0,0,0.000000
2020-03-06,112,Cart-Page-All-Categories,1188,5940,38,9,0,0,0.000000
2020-03-06,112,Real-Time-Recommendations-PDP,9541,95262,597,98,29,27,905.100000
2020-03-06,109,product-to-product-PDP-Full-Predictive,17695,88288,1180,258,56,49,1773.420000
2020-03-06,309,Einstein-Cart-Page,170,850,6,2,0,0,0.000000
2020-03-09,112,Real-Time-Recommendations-PDP,9596,95915,569,93,30,28,919.550000
2020-03-09,109,product-to-product-AddToCart,28002,83822,1423,388,66,55,2077.240000
2020-03-09,112,Real-Time-Recommendations-Add-to-Cart-Popup,19885,99370,1432,413,127,102,3579.020000
2020-03-09,109,product-to-product-PDP-Full-Predictive,13624,67819,823,151,31,27,822.380000
2020-03-09,109,products-in-all-categories-Cart-Page,1223,12221,35,4,2,2,97.440000
2020-03-09,309,Einstein-Cart-Page,325,1625,13,3,0,0,0.000000
2020-03-09,112,Cart-Page-All-Categories,1367,6835,37,3,0,0,0.000000
2020-03-11,309,Einstein-Cart-Page,165,825,7,0,0,0,0.000000
2020-03-11,112,Real-Time-Recommendations-Add-to-Cart-Popup,19702,98505,1301,370,104,87,3272.710000
2020-03-11,109,product-to-product-PDP-Full-Predictive,12464,62213,690,111,17,16,506.770000
2020-03-05,309,Einstein-Cart-Page,145,725,4,0,0,0,0.000000
2020-03-05,112,Real-Time-Recommendations-PDP,9872,98689,550,96,29,27,840.080000
2020-03-05,109,product-to-product-AddToCart,43120,129195,2476,766,145,130,3771.320000
2020-03-05,109,product-to-product-PDP-Full-Predictive,19684,98248,1205,255,60,55,1827.210000
2020-03-05,112,Real-Time-Recommendations-Add-to-Cart-Popup,19665,98323,1445,369,97,87,3193.500000
2020-03-05,112,Cart-Page-All-Categories,1326,6630,36,4,1,1,45.780000
2020-03-05,109,products-in-all-categories-Cart-Page,2388,23856,99,18,3,3,113.360000
2020-03-07,109,product-to-product-PDP-Full-Predictive,17285,86245,1108,223,62,57,1710.000000
2020-03-07,309,Einstein-Cart-Page,332,1652,22,9,2,2,36.890000
2020-03-07,109,products-in-all-categories-Cart-Page,2062,20587,94,22,6,6,177.530000
2020-03-07,112,Real-Time-Recommendations-Add-to-Cart-Popup,19978,99881,1489,411,92,82,2879.710000
2020-03-07,109,product-to-product-AddToCart,38782,116113,2157,614,156,125,4054.180000
2020-03-07,112,Real-Time-Recommendations-PDP,9893,98885,605,122,35,31,1017.720000
2020-03-07,112,Cart-Page-All-Categories,1432,7160,50,5,3,3,85.580000
2020-03-11,109,product-to-product-AddToCart,26922,80640,1369,382,95,77,2545.450000
2020-03-11,112,Cart-Page-All-Categories,1354,6770,38,9,5,4,165.160000
2020-03-11,109,products-in-all-categories-Cart-Page,1384,13836,48,9,1,1,16.550000
2020-03-11,112,Real-Time-Recommendations-PDP,11095,110844,645,110,36,35,1058.270000
2020-03-14,116,Search-Recommender,43,566,0,0,0,0,0.000000
2020-03-14,117,PDP-Real-Time,324,3354,11,2,0,0,0.000000
2020-03-14,114,PDP-Recommender,4190,41492,93,6,0,0,0.000000
2020-03-14,109,product-to-product-PDP-Full-Predictive,14331,71546,917,200,38,35,1010.690000
2020-03-14,112,Real-Time-Recommendations-PDP,9545,95450,589,121,34,29,955.390000
2020-03-14,109,products-in-all-categories-Cart-Page,1759,17573,67,15,4,4,99.320000
2020-03-14,116,PDP-Recommender,6596,65578,57,10,1,1,72.520000
2020-03-14,109,product-to-product-AddToCart,33135,99234,1794,641,172,143,4727.760000
2020-03-14,112,Real-Time-Recommendations-Add-to-Cart-Popup,18788,93950,1297,412,115,98,3177.560000
2020-03-14,309,Einstein-Cart-Page,201,1005,11,7,2,2,32.850000
2020-03-14,116,Empty-cart-Recommender,128,2030,5,2,0,0,0.000000
2020-03-14,116,Add-to-cart-poup,501,5041,1,0,0,0,0.000000
2020-03-14,112,Cart-Page-All-Categories,1526,7630,54,12,3,3,77.890000
2020-03-13,112,Real-Time-Recommendations-PDP,9208,92074,476,94,29,24,1078.650000
2020-03-13,116,PDP-Realtime,5178,51398,40,4,0,0,0.000000
2020-03-13,112,Cart-Page-All-Categories,1391,6955,36,13,5,5,136.310000
2020-03-13,109,product-to-product-AddToCart,32037,96006,1638,589,156,123,4347.280000
2020-03-13,116,Empty-cart-Recommender,74,1206,0,0,0,0,0.000000
2020-03-13,117,PDP-Real-Time,4283,45040,102,15,5,5,330.380000
2020-03-13,309,Einstein-Cart-Page,213,1064,11,4,1,1,22.160000
2020-03-13,109,products-in-all-categories-Cart-Page,1481,14788,60,9,5,4,118.920000
2020-03-13,112,Real-Time-Recommendations-Add-to-Cart-Popup,18042,90183,1245,342,100,80,3060.400000
2020-03-13,109,product-to-product-PDP-Full-Predictive,13584,67826,785,186,37,35,1146.470000
2020-03-13,117,PDP-Recommender,229,2276,1,0,0,0,0.000000
2020-03-13,117,Search-Recommender,88,999,1,0,0,0,0.000000
2020-03-13,114,Search-Real-Time,1,16,0,0,0,0,0.000000
2020-03-13,116,Add-to-cart-poup,160,1625,0,0,0,0,0.000000
2020-03-13,116,Search-Recommender,27,371,1,0,0,0,0.000000
2020-03-13,114,PDP-Recommender,178,1723,1,1,0,0,0.000000
2020-03-13,114,PDP-Real-time,5,49,0,0,0,0,0.000000
2020-03-13,116,PDP-Recommender,262,2606,4,0,0,0,0.000000
2020-03-14,117,Search-Recommender,83,919,0,0,0,0,0.000000
2020-03-14,117,PDP-Recommender,4192,41720,90,24,3,3,150.320000
2020-03-15,116,Add-to-cart-poup,278,2781,1,1,0,0,0.000000
2020-03-15,116,PDP-Recommender,6024,59247,183,13,3,3,102.560000
2020-03-15,117,Search-Recommender,102,1084,2,0,0,0,0.000000
2020-03-15,114,Search-Real-Time,176,2423,5,1,1,1,81.320000
2020-03-15,116,Empty-cart-Recommender,71,1096,5,4,0,0,0.000000
2020-03-15,309,Einstein-Cart-Page,275,1375,4,2,1,1,23.960000
2020-03-15,109,product-to-product-PDP-Full-Predictive,15514,77413,940,207,47,42,1302.990000
2020-03-10,109,products-in-all-categories-Cart-Page,1457,14559,62,15,3,3,89.110000
2020-03-10,109,product-to-product-AddToCart,28519,85431,1530,376,82,70,2545.040000
2020-03-10,112,Real-Time-Recommendations-Add-to-Cart-Popup,20126,100623,1386,410,124,101,3795.170000
2020-03-10,112,Real-Time-Recommendations-PDP,10240,102376,653,136,40,36,1341.870000
2020-03-10,309,Einstein-Cart-Page,268,1337,17,3,0,0,0.000000
2020-03-10,109,product-to-product-PDP-Full-Predictive,15313,76487,967,152,18,18,477.940000
2020-03-10,112,Cart-Page-All-Categories,1506,7530,54,7,3,3,86.740000
2020-03-15,112,Cart-Page-All-Categories,1740,8700,71,17,5,5,83.610000
2020-03-15,117,PDP-Real-Time,338,3468,6,3,1,1,36.810000
2020-03-15,109,products-in-all-categories-Cart-Page,1706,17045,63,17,3,3,152.210000
2020-03-15,114,PDP-Recommender,4535,44818,100,9,3,2,159.010000
2020-03-15,116,Search-Recommender,25,327,3,1,0,0,0.000000
2020-03-15,109,product-to-product-AddToCart,34390,103013,1821,694,197,157,5611.860000
2020-03-15,112,Real-Time-Recommendations-PDP,11049,110482,624,149,40,37,1290.390000
2020-03-15,114,PDP-Real-time,187,1881,3,1,0,0,0.000000
2020-03-15,112,Real-Time-Recommendations-Add-to-Cart-Popup,22079,110364,1534,488,149,129,4634.580000
2020-03-15,117,PDP-Recommender,4663,46413,113,27,6,5,418.720000
2020-03-14,114,Search-Real-Time,162,2189,4,3,0,0,0.000000
2020-03-14,114,PDP-Real-time,181,1790,3,1,1,1,18.290000
2020-03-16,112,Real-Time-Recommendations-Add-to-Cart-Popup,19332,96656,1317,487,169,145,4868.930000
2020-03-16,114,Search-Real-Time,183,2676,6,5,1,1,43.690000
2020-03-16,112,Cart-Page-All-Categories,1710,8550,46,12,4,3,146.250000
2020-03-16,109,products-in-all-categories-Cart-Page,1671,16695,59,16,4,4,109.870000
2020-03-16,117,PDP-Recommender,3345,33310,72,12,3,3,188.700000
2020-03-16,114,PDP-Real-time,258,2620,5,1,1,1,41.850000
2020-03-16,309,Einstein-Cart-Page,479,2386,15,9,1,1,36.070000
2020-03-16,116,Search-Recommender,32,491,0,0,0,0,0.000000
2020-03-16,116,Add-to-cart-poup,184,1899,1,0,0,0,0.000000
2020-03-16,116,Empty-cart-Recommender,50,822,1,0,0,0,0.000000
2020-03-16,117,Search-Recommender,60,644,1,0,0,0,0.000000
2020-03-16,112,Real-Time-Recommendations-PDP,9426,94250,489,111,36,34,1085.810000
2020-03-16,114,PDP-Recommender,5488,54523,92,8,0,0,0.000000
2020-03-16,109,product-to-product-PDP-Full-Predictive,11530,57535,615,121,34,31,1030.010000
2020-03-16,116,PDP-Recommender,3508,34804,40,8,1,1,15.990000
2020-03-16,109,product-to-product-AddToCart,25504,76388,1329,385,94,81,2574.110000
2020-03-16,121,PDP-RealTime,1,3,0,0,0,0,0.000000
2020-03-16,117,PDP-Real-Time,250,2620,2,1,0,0,0.000000
2020-03-18,116,PDP-Recommender,2652,26205,32,5,0,0,0.000000
2020-03-18,121,Checkout-Real-Time,455,2730,26,9,0,0,0.000000
2020-03-18,117,PDP-Real-Time,326,3358,3,2,0,0,0.000000
2020-03-18,116,Add-to-cart-poup,172,1740,2,1,0,0,0.000000
2020-03-18,112,Real-Time-Recommendations-PDP,9323,93185,561,173,72,63,2169.690000
2020-03-18,309,Einstein-Cart-Page,689,3441,18,7,1,1,20.030000
2020-03-18,109,product-to-product-AddToCart,33850,101400,1723,602,137,117,3741.860000
2020-03-18,109,product-to-product-PDP-Full-Predictive,13972,69736,820,211,54,51,1599.020000
2020-03-18,117,PDP-Recommender,3469,34469,67,21,3,3,95.850000
2020-03-18,117,Search-Recommender,105,1110,1,1,0,0,0.000000
2020-03-18,114,PDP-Recommender,4274,42403,83,1,1,1,36.850000
2020-03-18,112,Real-Time-Recommendations-Add-to-Cart-Popup,20713,103539,1380,582,230,190,7661.990000
2020-03-18,109,products-in-all-categories-Cart-Page,2249,22469,87,17,7,7,195.390000
2020-03-18,112,Cart-Page-All-Categories,2213,11065,48,14,1,1,23.830000
2020-03-18,116,Search-Recommender,32,423,0,0,0,0,0.000000
2020-03-18,121,PDP-RealTime,1905,5715,145,28,1,1,33.780000
2020-03-18,114,Search-Real-Time,179,2559,8,1,0,0,0.000000
2020-03-18,116,Empty-cart-Recommender,69,1134,3,6,0,0,0.000000
2020-03-18,114,PDP-Real-time,209,2061,1,0,0,0,0.000000
2020-03-18,121,Search-All-Categ,7,42,0,0,0,0,0.000000
2020-03-17,117,Search-Recommender,63,725,1,0,0,0,0.000000
2020-03-17,109,product-to-product-AddToCart,28944,86695,1451,529,135,114,3794.070000
2020-03-17,116,PDP-Realtime,1,10,0,0,0,0,0.000000
2020-03-17,121,Checkout-Real-Time,10,60,1,0,0,0,0.000000
2020-03-17,117,PDP-Recommender,3038,30160,55,6,2,2,129.520000
2020-03-17,116,Empty-cart-Recommender,92,1491,6,4,1,1,253.550000
2020-03-17,109,products-in-all-categories-Cart-Page,1924,19230,63,14,4,4,58.530000
2020-03-17,114,PDP-Recommender,4563,45209,84,6,1,1,19.900000
2020-03-17,114,PDP-Real-time,220,2199,3,1,0,0,0.000000
2020-03-17,109,product-to-product-PDP-Full-Predictive,12785,63805,751,202,39,37,1296.060000
2020-03-17,112,Cart-Page-All-Categories,1863,9315,49,10,3,3,74.860000
2020-03-17,117,PDP-Real-Time,193,1962,4,4,2,2,38.940000
2020-03-17,309,Einstein-Cart-Page,580,2885,16,6,3,3,36.980000
2020-03-17,116,Search-Recommender,44,628,2,0,0,0,0.000000
2020-03-17,116,PDP-Recommender,3947,39010,64,23,5,5,279.080000
2020-03-17,116,Add-to-cart-poup,349,3483,2,2,0,0,0.000000
2020-03-17,121,PDP-RealTime,69,207,0,0,0,0,0.000000
2020-03-17,112,Real-Time-Recommendations-Add-to-Cart-Popup,19635,98161,1328,490,182,153,5739.880000
