recommendation_date,site_id,num_recommender_views,num_product_views,num_clicks,num_cart_adds,num_products_purchased,num_orders,std_attributed_revenue
2020-11-17,109,158786,627431,6702,2104,439,349,12529.090000
2020-11-17,1801,15238,76138,353,64,6,4,177.080000
2020-11-17,121,1,6,0,0,0,0,0.000000
2020-11-17,114,28987,291754,235,22,1,1,160.130000
2020-11-19,112,1,10,0,0,0,0,0.000000
2020-11-19,117,6088,68517,333,232,75,61,3624.920000
2020-11-19,109,172609,681319,7798,2835,488,374,12526.650000
2020-11-19,1801,19517,97505,408,52,7,7,294.680000
2020-11-19,114,34716,350775,404,74,10,10,443.720000
2020-11-28,109,310899,1214998,15562,6022,1683,1319,45356.570000
2020-11-28,114,44303,445309,426,41,7,7,333.060000
2020-11-03,116,2135,24857,149,72,21,17,1090.160000
2020-11-03,117,1236,15457,81,44,6,6,316.170000
2020-11-03,309,246,1230,17,3,1,1,70.070000
2020-11-03,1801,8904,44471,229,19,3,3,183.280000
2020-11-03,114,29576,295228,125,25,1,1,19.490000
2020-11-03,109,96345,382264,4005,854,191,151,5662.900000
2020-11-28,309,2440,12199,150,43,14,13,273.500000
2020-11-28,1801,43106,215479,1271,277,62,54,2433.530000
2020-11-28,117,4001,47035,222,131,40,37,1711.210000
2020-11-28,116,6240,74581,274,3,0,0,0.000000
2020-12-02,109,104123,392655,4048,945,212,155,5912.620000
2020-10-31,1801,7486,37428,176,18,4,4,216.990000
2020-10-31,109,120341,482781,6080,1690,347,266,10044.400000
2020-10-31,117,1986,25187,100,67,5,5,337.840000
2020-10-31,114,22668,225653,124,17,1,1,21.050000
2020-10-31,116,2205,26333,185,43,13,13,1775.410000
2020-10-31,309,502,2510,9,3,1,1,34.360000
2020-09-21,114,12296,122597,95,6,0,0,0.000000
2020-09-21,121,3122,10913,180,20,3,3,98.220000
2020-09-21,309,262,1310,9,3,0,0,0.000000
2020-09-21,117,15981,161972,251,92,22,21,915.270000
2020-09-21,116,13437,136347,189,28,1,1,50.850000
2020-09-21,109,82944,332673,4209,1240,324,239,8434.660000
2020-09-24,309,187,935,12,2,0,0,0.000000
2020-09-12,112,25892,181062,1740,441,139,109,3671.850000
2020-09-12,116,9089,91971,97,12,0,0,0.000000
2020-09-12,117,10549,106182,126,17,3,3,68.340000
2020-09-12,121,3823,13412,188,35,4,4,85.400000
2020-09-12,109,63462,245345,2551,699,130,103,3589.310000
2020-09-12,309,111,555,3,1,0,0,0.000000
2020-09-12,114,24839,246269,271,19,7,7,221.780000
2020-09-24,114,13072,129931,114,15,2,2,37.540000
2020-09-24,109,85104,316538,4273,1427,391,306,11422.020000
2020-09-24,117,12177,122875,157,46,10,10,306.140000
2020-09-24,116,17445,176560,226,40,4,4,246.300000
2020-12-02,117,731,9438,35,15,7,5,238.360000
2020-12-02,1801,23479,117297,529,97,15,15,541.200000
2020-12-02,309,223,1058,7,1,0,0,0.000000
2020-12-02,114,22103,222001,196,21,2,2,68.060000
2020-12-02,116,4910,61920,337,92,12,10,255.890000
2020-12-04,109,115224,433054,4591,1420,385,296,10839.780000
2020-12-04,117,684,8400,35,8,2,2,88.200000
2020-12-04,114,20407,204384,167,16,0,0,0.000000
2020-12-04,309,381,1803,17,6,0,0,0.000000
2020-12-04,116,6507,75219,393,146,51,43,1645.660000
2020-09-19,121,4867,18064,293,76,20,11,337.660000
2020-09-19,114,13670,135322,112,16,1,1,19.400000
2020-09-19,109,80471,314566,4688,1387,263,204,7135.320000
2020-09-19,117,11939,120884,204,66,19,18,808.150000
2020-09-19,309,131,655,6,3,0,0,0.000000
2020-09-19,116,16426,166088,203,36,4,3,120.540000
2020-09-19,112,26091,176858,1800,526,138,110,4246.230000
2020-10-09,114,10398,104009,127,14,2,2,55.390000
2020-10-09,309,286,1429,3,1,0,0,0.000000
2020-10-09,109,98266,403230,2893,405,86,69,2548.920000
2020-10-09,117,10198,102503,165,46,12,10,528.070000
2020-10-09,116,18277,185873,303,82,14,11,369.260000
2020-12-04,1801,28910,144465,663,107,24,20,874.710000
2020-12-08,117,1018,12384,56,24,8,7,232.340000
2020-12-08,309,261,1270,10,9,1,1,37.490000
2020-12-08,116,1258,15179,69,26,3,3,72.360000
2020-12-08,114,19757,197148,176,12,1,1,22.000000
2020-09-29,117,12882,130005,196,76,22,21,1004.740000
2020-09-29,309,257,1285,13,2,0,0,0.000000
2020-09-29,116,14668,147624,206,51,11,9,307.690000
2020-09-29,114,19133,189539,153,5,0,0,0.000000
2020-09-29,109,142160,572742,7066,2578,628,481,18729.990000
2020-12-08,109,117094,450881,5272,1073,247,196,6803.320000
2020-12-08,1801,17767,88813,385,40,4,3,222.140000
2021-01-07,309,198,989,2,0,0,0,0.000000
2021-01-07,116,669,7587,33,8,1,1,36.770000
2021-01-07,117,567,6676,28,13,7,7,227.800000
2020-10-10,109,64353,255541,2689,531,100,85,2946.300000
2020-09-20,112,12246,82504,829,179,61,52,1773.830000
2020-09-20,117,12599,127500,214,63,21,19,922.110000
2020-09-20,309,170,850,10,3,1,1,20.050000
2020-09-20,114,14313,142477,121,12,3,3,161.530000
2020-09-20,116,14270,144734,186,42,9,9,287.060000
2020-09-20,121,4901,18200,294,58,14,12,239.990000
2020-09-20,109,110023,428277,5882,1857,503,397,13134.710000
2020-10-10,117,11293,114171,163,47,6,6,189.100000
2020-10-10,114,10043,101136,204,23,3,3,61.860000
2020-10-10,309,412,2060,9,1,0,0,0.000000
2020-10-10,116,15352,155708,298,65,10,9,420.780000
2021-01-07,114,16882,168124,177,11,4,4,161.120000
2021-01-07,109,106338,419811,4618,998,217,169,5960.210000
2021-01-07,1801,7345,36740,216,12,0,0,0.000000
2021-01-10,114,17018,169599,177,19,6,5,179.380000
2021-01-10,1801,9298,46442,312,75,22,17,953.140000
2021-01-10,109,102576,405157,4981,1105,242,200,6996.060000
2021-01-10,309,318,1590,14,2,0,0,0.000000
2021-01-10,117,742,9964,52,30,9,8,321.450000
2020-11-27,309,3385,16919,180,65,17,17,517.360000
2020-11-27,1801,50603,252955,1420,396,105,84,3390.410000
2020-10-11,117,10439,105546,141,41,6,6,229.810000
2020-10-11,114,12355,124436,218,25,5,5,107.930000
2020-10-11,309,308,1540,10,3,2,2,25.110000
2020-10-11,116,16269,165308,326,85,13,13,540.940000
2020-10-11,109,67429,262777,3239,620,125,103,3810.240000
2020-11-27,114,64270,644415,681,153,40,30,1439.580000
2020-11-27,117,7474,86308,487,326,108,92,5920.510000
2020-11-27,109,438138,1727315,21933,9904,3001,2311,82310.900000
2020-11-27,112,0,0,2,0,0,0,0.000000
2020-11-27,116,8883,102691,573,14,6,4,269.170000
2020-12-06,109,131378,493515,6090,1735,469,374,11972.610000
2020-12-06,1801,25506,127433,582,63,6,6,215.850000
2020-12-06,114,20277,202362,174,17,4,4,127.860000
2020-12-06,116,1896,21584,115,46,14,14,669.470000
2020-12-06,309,250,1205,9,4,0,0,0.000000
2020-12-06,117,902,10945,38,13,3,3,111.870000
2021-01-10,116,486,5808,28,8,4,3,119.860000
2021-01-12,114,14149,140877,165,8,3,3,135.580000
2021-01-12,309,147,735,5,1,0,0,0.000000
2021-01-12,116,1020,11727,58,42,10,10,781.830000
2021-01-12,1801,8904,44520,290,45,10,10,437.430000
2021-01-12,109,90083,354698,3953,868,177,143,4607.450000
2021-01-12,117,868,10311,47,19,6,6,276.450000
2020-12-27,114,25120,250830,212,20,1,1,50.230000
2020-12-27,109,88540,341142,4922,802,179,136,4856.060000
2020-12-27,116,677,8077,38,10,0,0,0.000000
2020-12-27,117,1923,22414,148,76,18,18,570.940000
2020-12-27,1801,10973,54846,297,32,1,1,219.710000
2020-12-27,309,264,1320,15,4,0,0,0.000000
2020-12-29,116,712,8721,44,18,2,2,102.940000
2020-12-29,117,2089,24140,216,109,42,36,2233.930000
2020-12-29,109,74662,288793,3755,711,165,136,4604.630000
2020-12-29,114,24585,245788,227,26,5,4,110.060000
2020-12-29,1801,9413,47059,307,43,10,8,348.230000
2020-11-21,114,34322,346094,326,71,9,8,555.630000
2020-11-21,1801,20320,101518,586,86,10,8,311.230000
2020-11-21,116,10784,121454,490,27,8,8,89.090000
2020-11-21,117,4163,48680,201,146,49,43,2123.900000
2020-11-21,109,195423,767077,9163,3536,786,598,21820.420000
2020-11-21,309,321,1605,23,11,1,1,34.820000
2020-12-29,309,280,1399,18,5,2,2,35.850000
2020-12-31,116,468,5574,20,1,0,0,0.000000
2020-11-12,116,2555,29789,153,33,8,7,173.260000
2020-11-12,109,112658,439821,5150,1292,244,192,7116.390000
2020-11-12,114,26783,267801,146,16,1,1,48.870000
2020-11-12,117,10270,122869,648,540,189,101,8588.230000
2020-11-12,1801,12469,62354,299,47,8,8,482.800000
2020-11-12,309,1855,9275,81,24,7,7,132.760000
2020-12-31,114,13889,139073,107,11,1,1,35.850000
2020-12-31,1801,6157,30776,171,13,3,3,56.310000
2020-12-31,309,155,775,5,1,0,0,0.000000
2020-12-31,117,1013,11977,83,52,13,12,414.090000
2020-12-31,109,44110,173671,1853,388,115,90,3219.830000
2021-01-26,309,386,1930,15,7,4,4,83.740000
2021-01-26,114,22835,223671,175,20,5,5,138.010000
2021-01-26,116,15959,162390,124,59,8,7,264.030000
2021-01-26,117,770,8755,52,37,7,6,200.990000
2021-01-26,1801,8593,42957,254,23,7,5,300.960000
2020-10-27,114,27507,274314,162,6,1,1,84.830000
2020-10-27,109,121347,491341,5945,1724,223,180,6297.660000
2020-10-27,116,16332,167419,376,64,7,7,1654.780000
2020-10-27,117,860,10812,37,23,6,5,179.990000
2020-10-27,309,126,630,5,0,0,0,0.000000
2021-01-26,109,87181,340146,4097,1077,212,171,6253.500000
2021-01-20,109,101438,398936,4171,1158,197,178,5780.430000
2020-11-29,116,3679,44109,211,4,1,1,67.020000
2020-11-23,309,3601,18004,171,61,16,14,439.520000
2020-11-23,117,4103,47682,226,175,51,48,3184.630000
2020-11-23,114,36543,368823,283,46,4,4,77.890000
2020-11-23,109,382405,1494501,19606,8491,2089,1608,57234.940000
2020-11-23,1801,19089,95390,468,99,26,21,936.880000
2020-11-23,116,4851,56340,237,0,0,0,0.000000
2020-11-29,114,36895,370008,363,25,2,2,88.000000
2020-11-29,1801,34890,174433,902,218,48,42,1463.000000
2020-11-29,117,4048,46702,212,122,54,47,2214.350000
2020-11-29,309,2924,14620,199,59,17,17,401.280000
2020-11-29,109,319898,1252161,16307,6331,2025,1533,53678.210000
2021-01-20,309,311,1547,17,3,1,1,13.430000
2021-01-20,116,4555,50324,305,111,27,24,1430.640000
2021-01-20,114,17964,176919,161,18,5,5,151.840000
2021-01-20,117,1004,11629,65,33,7,6,238.680000
2021-01-20,1801,10067,50334,342,37,3,3,89.790000
2021-01-18,116,83035,833485,116,48,9,8,360.200000
2020-11-18,309,368,1840,14,11,0,0,0.000000
2020-11-18,109,138153,537005,5261,1550,333,272,9448.740000
2020-11-18,116,17753,201180,917,449,87,82,2677.070000
2020-11-18,117,5863,67043,309,201,64,58,2530.030000
2020-11-18,1801,19473,97343,355,80,7,7,283.010000
2020-11-18,114,28219,284175,234,40,8,8,622.260000
2020-12-09,114,23091,230914,181,17,3,3,117.480000
2020-12-09,109,95028,362584,4269,797,158,130,4363.890000
2020-12-09,117,1168,14107,74,31,9,8,491.690000
2020-12-09,309,313,1512,7,4,4,4,87.930000
2020-12-09,116,1174,14035,60,23,2,2,52.960000
2020-12-09,1801,17961,89774,379,57,7,6,217.680000
2021-01-28,117,1859,22093,98,59,22,21,1689.180000
2021-01-28,109,82334,325026,3620,943,230,183,6941.640000
2021-01-28,114,23747,234480,276,36,6,5,371.740000
2021-01-28,309,280,1400,18,5,4,3,125.960000
2021-01-28,116,2379,26366,169,42,9,9,1002.150000
2021-01-28,1801,10977,54867,330,29,7,7,235.820000
2020-11-30,309,925,4625,23,5,2,2,34.460000
2020-11-30,114,28968,290664,255,33,7,6,269.470000
2020-11-30,1801,37691,188424,910,204,45,43,1825.970000
2020-11-30,116,33282,487013,958,29,5,5,500.790000
2020-11-30,117,2488,29166,115,66,23,21,869.870000
2020-11-30,109,280825,1096778,13676,5327,1716,1275,43410.670000
2021-01-30,1801,13875,69372,518,51,16,12,433.120000
2021-01-30,309,223,1115,7,2,0,0,0.000000
2021-01-30,114,30217,307205,342,90,11,11,757.930000
2021-01-30,116,2399,26562,190,37,12,12,576.930000
2021-01-30,117,1558,17898,117,82,24,18,796.940000
2021-01-30,109,109417,453791,4740,1342,302,253,7725.160000
2021-01-04,109,95355,376093,4734,861,169,140,4755.240000
2021-01-04,309,245,1224,11,4,1,1,35.620000
2021-01-04,114,25110,251002,191,12,1,1,28.180000
2021-01-04,117,611,7422,37,19,6,6,186.580000
2021-01-04,1801,8192,40913,216,22,7,5,232.750000
2021-01-04,116,464,5892,36,10,2,2,95.100000
2020-11-06,109,108424,427519,5045,1223,234,194,7407.190000
2020-11-06,117,1160,13969,60,30,7,6,359.760000
2020-11-06,1801,14437,72163,362,49,9,7,279.430000
2020-11-06,114,27352,272236,164,28,2,2,35.310000
2020-11-06,116,3145,36473,207,54,21,20,1054.690000
2020-11-06,309,301,1503,10,6,2,2,23.380000
2020-11-08,117,1389,16508,57,29,4,4,147.030000
2020-11-08,309,412,2059,24,11,1,1,24.400000
2020-11-08,1801,12074,60384,347,49,5,5,112.600000
2020-11-08,114,43288,440108,514,129,19,19,1281.780000
2020-11-08,116,7011,79138,407,88,21,20,592.260000
2020-11-08,109,267813,1001114,14378,5657,1306,968,33544.590000
2020-12-10,309,367,1805,18,15,2,2,42.940000
2020-12-10,117,999,11794,44,24,6,5,370.710000
2020-12-10,1801,36075,180327,967,109,10,10,432.550000
2020-12-10,116,5608,72359,251,88,6,5,147.760000
2020-12-10,109,91026,349276,4018,785,172,135,4803.520000
2020-12-10,114,22748,228246,182,13,2,2,112.250000
2021-01-18,114,12718,127384,164,22,1,1,46.510000
2021-01-18,109,82106,322921,3644,963,199,157,5633.840000
2020-12-11,117,2340,27390,123,65,26,22,1173.970000
2020-11-14,116,3782,43322,216,60,13,13,461.440000
2020-11-14,114,27960,279672,217,25,3,3,109.870000
2020-11-14,117,1998,24071,95,58,9,9,758.300000
2020-11-14,309,322,1610,12,4,1,1,54.350000
2020-11-14,1801,13265,66273,344,46,6,6,174.580000
2020-11-14,109,224764,907278,10471,3867,711,550,18379.660000
2020-12-11,109,89239,339653,3896,730,163,132,4540.640000
2020-12-11,114,22136,221423,177,12,3,2,163.510000
2020-12-11,116,3752,47551,209,57,5,5,89.930000
2020-12-11,1801,18697,93453,473,64,7,7,397.410000
2020-12-11,309,330,1636,9,4,1,1,24.800000
2021-01-18,117,813,9598,57,27,7,7,233.570000
2021-01-18,309,285,1409,9,2,1,1,27.770000
2021-01-18,1801,8916,44580,268,29,2,2,68.500000
2021-02-01,116,2670,29972,211,82,10,10,443.070000
2020-12-05,114,20818,208002,179,19,4,4,185.120000
2020-12-05,109,143030,555926,6744,1731,374,296,9737.660000
2020-12-05,309,297,1389,17,7,2,2,49.850000
2020-12-05,117,823,10333,43,29,3,3,124.110000
2020-12-05,1801,30228,151112,541,65,11,10,377.730000
2020-12-05,116,1507,18517,84,32,5,4,261.880000
2021-02-01,114,19097,192175,195,40,3,3,197.860000
2020-12-07,116,1198,14806,76,30,2,2,62.020000
2020-12-07,114,20450,204429,189,22,4,3,164.090000
2020-12-07,1801,19494,97396,582,46,4,3,149.640000
2020-11-20,309,305,1525,16,9,0,0,0.000000
2020-11-20,114,37189,376358,318,88,11,11,857.300000
2020-11-20,109,249643,992223,11214,4785,1102,846,31195.610000
2020-11-20,1801,22814,113830,552,107,12,11,459.810000
2020-11-20,116,15847,179666,716,25,6,6,65.580000
2020-11-20,117,4911,56288,272,177,63,55,2804.550000
2020-12-07,309,294,1422,18,11,0,0,0.000000
2020-12-07,117,1030,12344,51,26,9,8,394.850000
2020-12-07,109,90999,348732,3524,701,145,115,4223.780000
2020-12-01,109,146387,568206,5817,1925,432,330,10926.100000
2020-12-01,116,26447,392415,676,157,15,14,424.480000
2020-12-01,114,23400,234679,196,22,2,2,52.240000
2020-12-01,309,205,968,5,3,1,1,20.900000
2020-12-01,117,1902,22789,89,58,25,21,1322.040000
2020-12-01,1801,27938,139615,679,175,41,31,1195.910000
2021-02-01,1801,17056,85173,447,52,6,6,255.550000
2021-02-01,109,81372,321649,3451,855,216,182,6211.680000
2021-02-01,309,192,960,8,9,2,2,59.970000
2021-02-01,117,1054,12225,66,36,8,8,290.090000
2021-02-03,116,2843,32822,168,45,5,5,94.730000
2021-02-03,114,20619,206389,175,15,3,3,129.810000
2021-02-03,109,91149,358671,4117,1113,288,231,8602.690000
2021-02-03,1801,14782,73890,441,0,0,0,0.000000
2021-02-03,117,794,9325,52,24,11,10,278.170000
2021-02-03,309,224,1119,11,6,1,1,8.160000
2021-02-05,1801,13812,69025,541,2,0,0,0.000000
2021-01-02,109,123273,490718,5280,1083,205,176,5431.220000
2020-12-15,309,326,1626,11,9,5,5,135.300000
2020-12-15,116,4993,56512,235,69,8,8,268.520000
2020-12-15,117,1249,15288,56,23,6,6,242.420000
2020-12-15,109,94681,366982,4445,841,183,152,5383.790000
2020-12-15,114,24777,247677,238,33,3,3,83.260000
2020-12-15,1801,17548,87710,370,44,6,6,235.630000
2020-12-17,114,25526,254986,169,20,5,5,187.890000
2020-12-17,116,2197,25925,100,23,6,6,399.030000
2020-12-17,309,875,4358,41,15,0,0,0.000000
2020-12-17,117,989,12014,50,25,9,8,276.680000
2020-12-17,1801,16817,84059,390,73,18,15,823.000000
2020-12-17,109,92743,359441,4392,807,185,151,5132.930000
2020-11-10,1801,13757,68769,396,76,8,8,306.930000
2020-11-10,114,35635,358086,297,71,10,10,458.880000
2020-11-10,309,235,1175,11,3,0,0,0.000000
2020-11-10,117,1326,15502,72,60,12,10,1076.270000
2020-11-10,109,150628,603740,6974,2280,353,287,11410.290000
2020-11-10,116,5316,61122,365,61,23,23,1172.500000
2020-12-19,116,1562,17867,93,30,0,0,0.000000
2020-12-19,309,529,2621,22,8,0,0,0.000000
2020-12-19,1801,16154,80687,342,27,2,2,132.020000
2020-12-19,114,22649,226040,195,26,7,6,236.650000
2020-12-19,109,95537,373354,4612,732,153,128,4005.960000
2020-12-19,117,1636,19145,127,79,28,21,1218.120000
2020-11-25,114,42114,425448,366,91,27,21,1459.590000
2020-11-25,117,4964,57028,361,240,76,63,4624.030000
2020-11-25,116,14581,164366,702,9,2,2,11.280000
2020-11-25,109,310579,1212800,15666,6313,1654,1297,45886.980000
2020-11-25,309,1533,7665,70,14,4,4,89.560000
2020-11-25,1801,22637,113153,633,139,32,24,922.210000
2020-12-21,309,582,2910,25,15,2,2,51.360000
2020-12-21,117,1522,17739,100,45,10,8,584.270000
2020-12-21,116,1074,12793,44,12,1,1,18.330000
2020-12-21,109,72002,276146,3324,592,125,98,3733.480000
2020-12-21,1801,15530,77624,353,29,3,2,145.050000
2020-12-21,114,22135,221426,177,5,0,0,0.000000
2020-12-23,109,66111,255595,3136,528,101,81,3084.220000
2020-12-23,117,1061,12548,101,61,19,16,1073.880000
2020-12-23,114,26983,269956,164,11,5,5,189.740000
2020-12-23,116,854,9826,47,15,1,1,20.020000
2020-12-23,309,305,1523,11,7,2,2,23.480000
2020-12-23,1801,15024,75109,347,52,10,9,440.360000
2020-12-25,1801,11307,56513,371,28,4,4,187.710000
2020-12-25,116,751,8885,48,11,3,3,87.090000
2020-12-25,117,1031,12019,92,53,14,13,1143.440000
2020-12-25,109,73687,287981,3792,535,94,78,2731.990000
2020-11-16,117,7361,82428,387,232,62,60,3173.550000
2020-11-16,109,130721,519858,5539,1487,311,256,8785.680000
2020-11-16,309,468,2340,23,9,1,1,13.620000
2020-12-03,114,20022,200348,151,13,4,4,148.060000
2020-12-03,109,95217,363745,3690,954,215,161,5612.470000
2020-12-03,1801,22349,111748,542,82,13,13,513.080000
2020-12-03,117,668,8485,43,10,3,2,71.440000
2020-12-03,116,3461,40666,217,104,14,13,419.260000
2020-12-03,309,420,1990,25,14,0,0,0.000000
2020-12-25,114,22654,226219,222,14,2,2,43.660000
2020-12-25,309,193,965,9,4,0,0,0.000000
2021-01-02,114,21994,219646,229,25,5,5,171.520000
2020-11-16,116,11282,122378,633,312,47,46,1964.940000
2020-11-16,1801,15005,75009,343,38,7,5,285.270000
2020-11-16,114,29634,298338,271,49,5,5,101.420000
2020-12-22,116,1116,12982,66,7,1,1,82.070000
2020-12-22,1801,14319,71607,322,22,3,2,60.580000
2020-12-22,109,72464,280631,3313,496,115,96,3691.830000
2020-12-22,309,328,1640,13,8,2,2,37.850000
2020-12-22,114,30087,300868,149,22,2,2,45.440000
2020-12-22,117,2103,23898,161,84,26,24,929.300000
2020-12-20,309,636,3167,25,6,0,0,0.000000
2020-12-20,117,2019,23397,176,84,23,22,748.650000
2020-12-20,1801,15719,78576,329,42,6,5,167.370000
2020-12-20,109,84757,329786,4221,675,133,105,3630.720000
2020-12-20,116,1231,13994,85,20,4,4,128.690000
2020-12-20,114,20976,209351,181,19,4,4,110.890000
2021-02-05,109,99873,389039,4415,1384,365,285,10585.320000
2021-02-05,117,2520,29555,131,58,13,12,509.410000
2021-02-05,116,1907,21959,130,28,6,6,164.950000
2021-02-05,309,239,1194,10,2,1,1,25.130000
2021-02-05,114,21800,217711,210,27,5,5,156.140000
2021-02-10,116,3808,43655,192,21,1,1,26.730000
2021-02-10,1801,16003,80004,504,0,0,0,0.000000
2021-02-10,117,1631,19030,102,59,17,15,715.820000
2021-02-10,114,18543,185564,242,54,2,2,82.440000
2021-02-10,309,220,1100,17,8,2,2,57.080000
2021-02-10,109,73352,287563,3163,877,203,164,6510.080000
2021-02-19,114,21432,214052,277,69,4,3,167.750000
2020-12-13,2501,0,0,1,0,0,0,0.000000
2020-12-13,112,0,0,2,0,0,0,0.000000
2020-12-13,117,1633,19766,103,62,18,14,1074.450000
2020-12-13,309,272,1334,15,9,2,1,80.140000
2020-12-13,116,1736,20806,98,25,8,8,202.270000
2020-12-13,109,94104,361594,4518,880,231,188,6218.970000
2020-12-13,114,23647,235940,166,18,6,6,191.090000
2020-12-13,1801,30465,152246,1132,243,40,34,1262.220000
2021-01-02,309,208,1040,8,3,1,1,24.570000
2021-01-02,116,557,6732,29,5,2,2,45.150000
2021-01-02,117,668,8282,48,21,3,2,81.950000
2021-01-02,1801,8107,40526,219,19,2,2,41.220000
2021-02-19,117,1212,14449,79,42,12,12,469.000000
2021-02-19,309,449,2245,16,7,1,1,17.920000
2021-02-19,116,1094,12409,50,2,0,0,0.000000
2021-02-19,109,100712,409525,4613,1394,309,243,8397.300000
2021-02-19,1801,10788,53938,257,1,0,0,0.000000
2021-02-08,109,75182,297709,3246,881,203,167,5957.670000
2021-02-08,116,94209,945900,170,38,3,3,173.090000
2021-02-06,1801,13617,68040,502,0,0,0,0.000000
2021-02-06,117,1542,17985,111,54,13,10,501.730000
2021-01-13,117,992,11564,51,33,6,6,177.530000
2021-01-13,1801,9223,46101,289,37,6,5,241.620000
2021-01-13,109,82621,323929,3821,889,212,165,6335.040000
2021-01-13,114,14380,142653,191,14,1,1,29.800000
2021-01-13,116,1400,15712,64,26,4,4,103.260000
2021-01-13,309,358,1790,22,7,0,0,0.000000
2021-02-06,309,182,910,13,5,2,2,60.520000
2021-02-06,109,94095,370478,4124,1238,301,234,8579.960000
2021-02-06,116,2155,23822,162,27,3,3,119.590000
2021-02-06,114,20792,207662,212,21,7,7,273.160000
