coupon_id,ncoupon_id,coupon_type,description,is_enabled,redemption_limit,codes_count
31030047,KIE_E2_NO_01072022_TRIGGER,4,null,true,1,10000
10308,BENVENUTO,1,null,true,0,1
10309,LIEFERUNG,1,null,true,0,1
10311,AUTUMN,1,null,true,0,1
10312,20%-OFF-Perversion-Mascara,1,null,true,0,1
10313,YMATS1,1,null,true,0,1
10314,PRIVATESALE,1,null,true,0,1
10315,YSL2015,1,null,true,0,1
10316,FULLYLOADED,1,null,true,0,1
10317,FOUR_1512,1,null,true,0,1
10318,CHRISTMASTREAT,1,null,true,0,1
10319,YSLTREAT,1,null,true,0,1
10320,ILLUSION,1,null,true,0,1
10321,July,1,null,true,0,1
10322,YMATS3,1,null,true,0,1
10323,Fathers Day,1,null,true,0,1
10324,MUA2,1,null,true,0,1
10325,MUA3,1,null,true,0,1
10326,QUICKFIX,1,null,true,0,1
10327,Luxury5,1,null,true,0,1
10328,MINI_1511,1,null,true,0,1
10329,TREAT10_1511,1,null,true,0,1
10330,YSL10,1,null,true,0,1
10331,MOTHERSDAY,1,null,true,0,1
10333,ROUGE,1,null,true,0,1
10334,ALLNIGHTER,1,null,true,0,1
10335,BLACKOPIUM17,1,null,true,0,1
10336,SHINE,1,null,true,0,1
10337,NAKEDEYE,1,null,true,0,1
10338,LUXURY,1,null,true,0,1
10339,udc-uk-20-discount-eye-category,1,20% off Eye Category,true,0,1
10340,Black-book-10,1,null,true,0,1
10341,PINKISPUNK,1,null,true,0,1
10342,LETSCYBER,1,null,true,0,1
10343,EXCLUSIVE,1,null,true,0,1
10344,PARIS,1,null,true,0,1
10345,UK-CYBER20-20171108,1,null,true,0,1
10346,GOBOLD,1,null,true,0,1
10347,YSLBEAUTY10,1,null,true,0,1
10348,FIERCE,1,null,true,0,1
10349,VIP20,1,null,true,0,1
10350,GIFT,1,null,true,0,1
10351,FRAGRANCE,1,null,true,0,1
10352,HALLOWEEN,1,null,true,0,1
10353,UK-SINGLESDAY-£25-201711008,1,null,true,0,1
6910001,REVISTAELLE,1,null,true,0,1
10355,TROUBLEMAKER,1,null,true,0,1
10356,UK-CYBERALLNIGHT-20171107,1,null,true,0,1
10357,LIPLOVE,1,null,true,0,1
10310,BEAUTYLICIEUSE,1,null,true,0,1
10307,GESCHENK,1,null,false,0,1
20206,FIT,1,null,true,0,1
20207,RE4,1,null,true,0,1
20208,TESTHORAIRES,1,null,true,0,1
20209,BLUE,1,null,true,0,1
20211,TRAVEL2,1,null,true,0,1
20212,SKINAMBASSADOR,1,null,true,0,1
20213,ROSE,1,null,true,1,1
20214,HAPPYDAY,1,null,true,0,1
20215,BIOHEROES,1,null,true,0,1
20216,SURPRISE,1,null,true,0,1
20217,VIP,1,null,true,0,1
20218,LOLE,1,null,true,0,1
20219,ROSE40,1,null,true,0,1
20222,BIENVENUE,1,null,true,0,1
20223,MYGIFT,1,null,true,0,1
20221,XMAS,1,null,true,0,1
20225,VIP4,1,5 tailles d’essai offertes avec le code VIP4 pour toute commande,true,0,1
20226,SUMMER,1,null,true,0,1
20227,EAU,1,null,true,0,1
20228,MYLITTLE,1,null,true,1,1
20229,EARLYBIRD,1,null,true,0,1
20230,ES_Discount_black_data_20171115,1,null,true,0,1
20231,ROSE3,1,null,true,1,1
20232,TWENTY,1,null,true,0,1
20233,ES_IT_GWP_black_women_20171115,1,null,true,400,1
20234,ES_IT_GWP_black_men_20171115,1,null,true,400,1
20235,GIFT,1,null,true,0,1
20236,HYDRA,1,null,true,0,1
20237,MASCARA,1,null,true,0,1
20238,BOMTEST,1,null,true,0,1
20239,YSLUK,1,null,true,0,1
20240,IMATS30,1,null,true,0,1
20241,Luxury Bag,1,null,false,1,1
20242,YMATS2,1,null,true,0,1
20243,TREAT,1,null,true,0,1
20244,SALE20,1,null,true,0,1
20245,RADIANT,1,null,true,0,1
20246,YSLMONDAY,1,null,true,0,1
20247,BOM LUXURY,1,null,true,0,1
20248,SALE_1512,1,null,true,0,1
20249,TOUCHE,1,null,true,0,1
20250,MUA1,1,null,true,0,1
20251,BEAUTY10,1,null,true,0,1
20252,VIP10,1,null,true,0,1
20253,WASHBAG,1,null,true,0,1
20254,TREAT20_1511,1,null,false,0,1
20255,PRIVATE20_1511,1,null,true,0,1
20256,EXCLUSIVE10,1,null,true,0,1
20257,FESTIVAL,1,null,true,0,1
6440001,TRIO,1,null,true,0,1
20220,SOLEIL,1,null,true,0,1
20258,FIVE_2015,1,null,true,0,1
20259,BLACKBOOK10,1,null,true,0,1
20260,YSL30,1,null,true,0,1
20261,GLOW,1,null,true,0,1
20262,TREAT15_1511,1,null,true,0,1
20263,THREE,1,null,true,0,1
20264,BLACKOPIUM_1512,1,null,true,0,1
20265,TRIO,1,null,true,0,1
20266,FLASH_1511,1,null,false,0,1
20267,cyber-weekend,1,null,true,0,1
20268,SPRAYME,1,null,true,0,1
20269,MUST,1,null,true,0,1
20270,Primer,1,null,true,0,1
20271,VIP15,1,null,true,0,1
20272,STASH,1,null,true,0,1
11820026,pl-30pln-discount2,2,30 PLN discount for purchase above 150 PLN,true,50,2
20274,student-discount,1,null,true,0,1
20275,MYNEWVICE,1,null,true,0,1
20276,MAKEUPLOVE,1,null,true,0,1
20277,SHEERLUXE,1,null,true,0,1
20278,VICEBACKTALK,1,null,true,0,1
20279,DARE,1,null,true,0,1
20280,OPIUM,1,null,true,0,1
20282,PFS20,1,Trigger Welcome Plateforme Soin,true,0,1
20283,FST115,1,Nouveau trigger Dernières innovations,true,0,1
20284,REPMAQ15,1,Replenishment Maquillage,true,0,1
20285,FST215,1,Nouveau trigger clic dernières innovations,true,0,1
20286,MY2015,1,Nouveau trigger We miss you = 6 mois sans achat,true,0,1
20287,MY22015,1,Nouveau trigger We miss you = 12 mois sans achat,true,0,1
20288,WELCOME,1,Welcome Offer : Dès 60€ d'achat,true,0,1
20289,AVRIL17,1,null,true,0,1
20290,BEAUTYLICIEUSE30,1,null,true,0,1
20291,ROUTINE16,1,null,true,0,1
20292,RECO16,1,null,true,0,1
20293,VPSPRING,1,null,true,0,1
20294,REPSOIN16,1,null,true,0,1
20295,JUSTEZOE30,1,null,true,0,1
20296,LESBOOMEUSES25,1,null,true,0,1
20297,THEDOLLBEAUTY30,1,null,true,0,1
20298,LECOINDELODIE30,1,null,true,0,1
20299,RENTREE2017,1,null,true,0,1
20300,FST116,1,null,true,0,1
20301,NEW17,1,null,true,0,1
20302,DEEDEE,1,null,true,0,1
20303,SUMMER17,1,null,true,0,1
20304,PERFECTHONESTY30,1,null,true,0,1
20305,PSFREESHIP,1,null,true,0,1
20307,REPMAQ16,1,null,true,0,1
6800006,COACHELLAMUESTRA,1,null,true,0,1
20281,BIENVENUE15,1,null,false,0,1
10358,FREESHIP3,1,Ingré : offre livraison en cas de rupture de stock,true,0,1
10359,PS15,1,Trigger Plateforme Soin,true,0,1
10360,WELCOME10,1,null,true,0,1
10361,REPPARF15,1,Replenishment Parfum,true,0,1
10362,CSELL15,1,Cross-sell,true,0,1
10363,NIGHT20,1,-20% sur la commande,true,0,1
10364,RENERGIE25ANS,1,null,true,0,1
10365,REPSOIN15,1,Replenishment Soin,true,0,1
10366,WELCOME15,1,null,true,0,1
10367,LC2015,1,Nouveau trigger Last Chance to transform,true,0,1
10368,BLACK30,1,null,true,0,1
10369,FDM20,1,null,true,0,1
10370,BEAUTY,1,null,true,0,1
10371,BEAUTYLICIEUSE,1,null,true,0,1
10372,MONRITUEL20,1,null,true,0,1
10373,PEEKABOO30,1,null,true,0,1
10374,DEMAQUILLAGES30,1,null,true,0,1
10375,KLEOBEAUTE30,1,null,true,0,1
3580001,LIVRAISONRELAY,1,null,true,0,1
10377,FREESHIP,1,null,true,0,1
10378,MONRITUEL,1,null,true,0,1
10379,NOEL,1,null,true,0,1
10380,MYLANCOME,1,null,true,0,1
10381,FAVORIS16,1,null,true,0,1
10382,MRBIG,1,null,true,0,1
31030048,UD_UK_05-22_CC-50%-OFF,4,null,true,1,1
10384,PINCEAU TEINT,1,null,true,0,1
10385,XMAS,1,null,true,0,1
10386,RE4FS30,1,null,true,0,1
10387,LASTCHANCE,1,null,true,0,1
10388,MATTE,1,null,true,0,1
10389,WELCOME17,1,null,true,0,1
10390,NATACHABIRDS30,1,null,true,0,1
10391,FST216,1,null,true,0,1
10392,VIP20,1,null,true,0,1
10393,BLACK,1,null,true,0,1
10394,VIPBLACK,1,null,true,0,1
10395,DETOX,1,null,true,0,1
10396,CYBER,1,null,true,0,1
10397,CADEAU,1,null,true,0,1
10398,HYDRAZEN,1,null,true,0,1
10399,GENIFIQUE30,1,null,true,0,1
10400,BIG,1,null,true,0,1
10401,GWP_coupon,1,null,true,0,1
10402,OrderDiscount,1,null,true,0,1
10403,Samples_promotion_coupon,1,null,true,0,1
10404,Test itelios,1,null,true,0,1
10405,bonus_product,1,null,true,0,1
10406,product coupon oana,1,null,true,0,1
10407,-10%,1,rabat sorry - opóźniona dostawa,true,0,1
20308,REPPARF16,1,null,true,0,1
20309,MY2016,1,null,true,0,1
20310,MY22016,1,null,true,0,1
20311,MONCADEAU,1,Une miniature de La vie est belle (4 ml) offerte pour tout achat sur le site,true,0,1
20312,LANCOMEVIP,1,null,true,0,1
20313,2018,1,null,true,0,1
20314,VPHYPNOSE,1,null,true,0,1
20315,BEAUTYBUZZ,1,null,true,0,1
20316,VIPCYBER,1,null,true,0,1
20317,NIGHT25,1,null,true,0,1
20318,PL NOC20,1,null,true,0,1
20319,CZ_DERMABLEND,1,null,true,0,1
20320,CZ_summer(free shipping),1,null,true,0,1
20321,MDC20,1,null,true,10,1
20322,CZ_make-up institut promo,1,null,true,0,1
20323,SA,1,null,true,200,1
20324,IFS,1,null,true,1,1
20325,MDC10,1,null,true,10,1
20326,PL MDC  Noc Zakupów,1,Noc zakupów - luty/marzec 2017,true,0,1
20327,-100,1,null,true,0,1
20328,CZ_výber dárku_2018,1,null,true,0,1
20329,CZ_Mikuláš,1,null,true,0,1
20330,RABAT10%,1,ratowanie koszyka - rabat na zakupy teraz -10%,true,0,1
20331,UDLesFactoryFemmes,1,null,true,0,1
20332,UDPinkInParis,1,null,true,0,1
20333,GLAMOUR17,1,null,true,0,1
20334,SINDIXUD,1,null,true,0,1
20335,ILIXUD,1,null,true,0,1
20336,ZOEXUD,1,null,true,0,1
20337,OSTEREXPRESS,1,null,true,0,1
20338,VICE4,1,null,true,201,1
20339,UDFANS17,1,null,true,0,1
20340,UDFAN_NOR,1,null,true,0,1
20341,COMBO10EURO,1,null,true,0,1
20342,FIXED2,1,null,true,0,1
20343,GWPTWO,1,null,true,0,1
20344,FREEMOONDUST,1,null,true,0,1
20345,EXPRESSTODAY,1,null,true,0,1
20346,20PERC5,1,null,true,0,1
20347,10PERCFREE,1,null,true,0,1
20348,STANDARD80,1,null,true,0,1
20349,10EUROTHREE,1,null,true,0,1
20350,10PERC50,1,null,true,0,1
20351,EXPRESSFREE,1,null,true,0,1
20352,MOONDUST10,1,null,true,0,1
20353,20EURO50,1,null,true,0,1
20354,20PERC50,1,null,true,0,1
20355,COMBOEXPRESS,1,null,true,0,1
20356,EXPRESSDISCOUNT3,1,null,true,0,1
20357,EXPRESSDISCOUNT50,1,null,true,0,1
20358,COMBO10PERC,1,null,true,0,1
10408,START,1,Mail powitalny - rabat 10%,true,0,1
10409,CZ_Marianne Days_sorry,1,null,true,50,1
10410,PL MDC FAIL99,1,kod ratunkowy - techniczny do użytku wewnętrznego.,true,0,1
10411,STEFFIXUD,1,null,true,0,1
10412,UD_CH_opening,1,brand campaign email with promo code : 10% off,true,0,1
10413,AT-Discount50off,1,null,true,1,1
10414,MOONDUST20,1,null,true,0,1
10415,FREESHIPPING,1,null,true,0,1
10416,MOM2017,1,null,true,0,1
10417,DELUXE,1,null,true,0,1
10418,UDTONJE20,1,null,true,0,1
10419,DE-DLX-Travel_July2017,1,Code for DLX promotion:
orders >59€ get ESPP DlX
orders > 79€ get Vice Lipstick 714,true,200,1
10420,UDChristlClear,1,null,true,0,1
10421,UDFAN_SWE,1,null,true,0,1
10422,UDFAN_DK,1,null,true,0,1
10423,UDJuliettaMademoiselle,1,null,true,0,1
10424,UDMerveDalgic,1,null,true,0,1
10425,WELCOME,1,null,true,0,1
10426,MerveDalgic50EUR,1,null,true,1,1
10427,HERO,1,null,true,0,1
10428,10EURO50,1,null,true,0,1
10429,FREE20,1,null,true,0,1
10430,50OFF,1,null,true,0,1
10431,20EUROOFF,1,null,true,0,1
10432,50OFFCAT,1,null,true,0,1
10433,EXPRESS100,1,null,true,0,1
10434,STANDARDTHREE,1,null,true,0,1
10435,GWP50,1,null,true,0,1
10436,3X2GIFT,1,null,true,0,1
10437,20PERCOFF,1,null,true,0,1
10438,COMBODISCOUNT,1,null,true,0,1
10439,STANDARDFREE,1,null,true,0,1
10440,20EURO5,1,null,true,0,1
3610001,THATSY,1,null,true,0,1
3590001,BACK,1,null,true,0,1
3570001,YOUTHFUL,1,null,true,0,1
12700001,SKINCONSULT2020,1,null,true,0,1
3610002,SKINNYDIP20,1,null,true,0,1
3610003,DE-Back20491-0818,1,null,true,0,1
3560001,ro-deluxe-promo,1,null,true,0,1
3610004,POCHETTE,1,null,true,0,1
3610006,ES-MID80K,1,null,true,0,1
3610007,NYXGRACIAS,1,null,true,0,1
3610008,IT-Back-To-Work-Campaign,1,-10€ on all facecare women,true,0,1
3610009,ES-MIDK,1,null,true,0,1
3610010,SORRY,4,null,true,1,5000
3610011,UNI20,4,null,true,1,20000
3600001,DE-FriendsFanatics-09.2018,1,null,true,0,1
3550001,HOOKMEUP,1,null,true,0,1
20359,COMBOSTANDARD,1,null,true,0,1
20360,COMBOGWP,1,null,true,0,1
10441,UD_hub2_birthday,1,null,true,0,1
10442,Welcome,1,null,true,0,1
10443,UD_hub2_popinregister,1,null,true,0,1
10444,Danke,1,null,true,0,1
10445,STANDARDTODAY,1,null,true,0,1
10446,UDLeonieRachel,1,null,true,0,1
10447,UDXedBlog,1,null,true,0,1
10448,xmasbox,1,null,true,0,1
10449,ChristlClear50EUR,1,null,true,1,1
10450,LesFactoryFemmes50EUR1,1,null,true,1,1
20361,LOREAL-VAP-CH,1,null,true,0,1
20362,PinkInParis50EUR,1,null,true,1,1
20363,LesFactoryFemmes50EUR2,1,null,true,1,1
20364,JuliettaMademoiselle50EUR,1,null,true,1,1
20365,LeonieRachel50EUR,1,null,true,1,1
20366,EXPRESSTHREE,1,null,true,0,1
20367,STANDARD50,1,null,true,0,1
20368,SURPRISE,1,null,true,0,1
20369,EXPRESS50,1,null,true,0,1
20370,GLAMOURXUD,1,null,true,0,1
10451,KATRINXUD,1,null,true,0,1
10452,TIPHAINEXUD,1,null,true,0,1
10453,ALISONXUD,1,null,true,0,1
10454,IrisReihs50EUR,1,null,true,1,1
10455,DE-Fleschi,1,Fleschi Rabatt,true,0,1
10456,CH-MINIMASCARA-OFFER,1,null,true,0,1
10457,ITGIRLPATSY,1,null,true,1,1
10458,ITUKLAUNCH,1,null,true,0,1
10459,UDBAMBI20,1,null,true,0,1
10460,TARA20,1,null,true,0,1
20371,DE-bellaxmas,1,null,true,0,1
20372,ITCVIP,1,null,true,0,1
20373,ITGIRLUK,1,null,true,0,1
20374,ITGIRLSARAH,1,null,true,1,1
20375,ITGIRLEMMA,1,null,true,1,1
20376,UDANTY20,1,null,true,0,1
20377,UDCESIT_TEST_GWP2,1,null,true,0,1
20378,POWERDUO,1,null,true,0,1
20379,TARAXMAS,1,null,true,0,1
20380,DE-10%-OFF-SHANTI-20171027,1,null,true,1,1
10461,boxingday10,1,null,true,0,1
10462,ICONS,1,null,true,0,1
10463,DE-10%-OFF-GLOW-20171027,1,null,true,1,1
10464,boxingday15,1,null,true,0,1
10465,VIP10,1,null,true,0,1
10466,STOCKING,1,null,true,0,1
10467,CYBER1,1,null,true,0,1
10469,MOTHERSDAY,1,null,true,0,1
6910002,BUONCOMPLEANNO,1,null,true,0,1
10470,VIPGIFT,1,null,true,0,1
10471,PRIORITY,1,null,true,0,1
3610012,IT-TRND-Promo-Campaign,4,TRND Italy campaign,true,0,22
10473,CYBER3,1,null,true,0,1
10474,CYBER2,1,null,true,0,1
12520016,DE-KIE-Chatbot-2020-GWP-GLOW20,1,null,true,0,1
10482,BOXINGDAY,1,null,true,0,1
10477,BLACK,1,null,true,0,1
10479,RED,1,null,true,0,1
10480,MINIS,1,null,true,0,1
6910003,UCBPRO2019,1,null,true,0,1
10483,HOLIDAY,1,null,true,0,1
10484,HEALTHY,1,null,true,0,1
10485,CALENDULA,1,null,true,0,1
10486,FORHIM,1,null,true,0,1
10478,MIDNIGHT,1,null,true,0,1
10475,GIFT,1,null,true,0,1
10490,CZ_secret20%,1,null,true,0,1
10491,PL KIEHLS STYLOWE,1,null,true,150,1
10492,PL_GIFT_2,1,null,true,30,1
10493,PL_GIFT_APR,1,Gift – for customers who wait longer than 10 days for delivery,true,30,1
10494,XYZ-COSTA,1,null,true,0,1
10495,PL_Black-Friday_2017,1,20% off Black Friday,true,402,1
10496,PL_100%_mixed,1,13% off,true,6,1
10497,CZ_tiscaliNL2,1,null,true,0,1
10498,PL_FAIL_2016,1,99% discount,true,0,1
10499,PL KIEHLS DOSTAWA,1,null,true,0,1
10500,PL_FREE_SHIPPING,1,free shipping,true,150,1
10501,PL KIE WALENTYNKI,1,null,true,0,1
10502,PL KIEHLS FREE2SHIP,1,null,true,0,1
10503,CZ_5SAMPLES2017,1,null,true,0,1
10504,PL Kiehls STOLAT,1,null,true,0,1
10505,PL Kiehls Maseczki,1,null,true,0,1
10506,PL KIELHS 2DLX November,1,null,true,100,1
10507,PL KIEHLS 2 DLX November 2,1,null,true,100,1
10508,CZ_XMAS,1,null,true,0,1
10509,PL KIEHLS LATOZKIEHLS,1,null,true,150,1
10510,CZ_Santa2017,1,null,true,0,1
10511,CZ_holiday_pouch,1,null,true,0,1
10512,CZ_ELLE 2017,1,null,true,0,1
10513,CZ_Kadernici2017,1,null,true,0,1
10514,PL KIEHLS SZALENSTWO,1,null,true,0,1
10515,CZ_SOFFA,1,null,true,0,1
10516,CZ_Forbes2017,1,null,true,0,1
10517,PL KIEHLS AVOCADO,1,null,true,50,1
10518,PL KIEHLS DLAMAMY,1,null,true,250,1
10519,CZ_MarianneBeautyBox,1,null,true,0,1
10472,EARTHDAY,1,null,true,0,1
10487,SALE20,1,null,true,0,1
10481,FATHERSDAY,1,null,true,0,1
20381,BRIGHTEN,1,null,true,0,1
20382,ICONS,1,null,true,0,1
20383,RECOVERY,1,null,true,0,1
20384,FESTIVAL,1,null,true,0,1
12700002,SUPERSIERO,1,null,true,0,1
20387,MASK,1,null,true,0,1
20386,TOTE,1,null,true,0,1
20389,MULTIMASK,1,null,true,0,1
20390,EXCLUSIVE,1,null,true,0,1
20391,PL KIEHLS Calendula,1,null,true,200,1
20392,PL KIEHLS WIOSNA 2,1,null,true,1,1
20393,VIP-COUPONS,1,null,true,0,1
20394,PL_150PLN_shipping_free_july_2016,1,free shipping for order 150 and more,true,0,1
20395,TOPKIEHLS,1,K nákupu libovolných 3 produktů taštička zdarma,true,50,1
20396,PL KIEHLS Dni Darmowej Dostawy FOEKM48,1,null,true,0,1
20397,PL_Kiehls_freeshipping_YMD291,1,null,true,1,1
20398,VANOCE,1,ZÍSKEJTE DOPRAVU ZDARMA,true,0,1
20399,PL Kiehls KOSMETYCZKA,1,null,true,150,1
20400,CZ_Teniskology,1,null,true,0,1
20401,PL_GIFT_3,1,null,true,30,1
20402,CZ-CHOOSE-SAMPLES,1,null,true,0,1
20403,PL_MQP_AUGUST_2016,1,Gift,true,0,1
20404,PL KIEHLS WIOSNA,1,null,true,0,1
20405,CZ_Marianne days_sorry,1,null,true,90,1
20406,PL_MOW_AUGUST_2016,1,Gift,true,0,1
20407,PL KIEHLS WOMEN DAY,1,null,true,0,1
20408,CZ_ONADNES2017,1,null,true,0,1
20409,PL_christmas_beautician,1,null,true,0,1
20410,PL_Kiehls_ElleGlamourInStyle,1,SzalenstwoZakupow promo code for PL,true,200,1
20411,PL 1 urodziny,1,null,true,0,1
20412,PL KIEHLS SF12MSX,1,null,true,1,1
20413,PROMO ÚNOR 2017,1,null,true,0,1
20414,CZ_free shipping_Kate,1,null,true,0,1
20415,PL KIEHLS MYKIEHLS,1,null,true,0,1
20416,CZ_Midnight Recovery 10%,1,null,true,0,1
20417,SUPER,1,Získejte 5 vzorků zdarma ke každé objednávce,true,0,1
20418,PL KIEHLS99 Black Friday,1,null,true,0,1
20419,PL-FACEBOOK-JULY2016,1,free Deluxe product for customers,true,0,1
20420,MIDNIGHT,1,Nakupte 2 a více produktů a získejte deluxe vzorek naší novinky k Vašemu nákupu,true,0,1
20421,PL KIEHLS HAPPY2017,1,null,true,0,1
20422,PL KIEHlS MRC,1,null,true,0,1
20423,PL_MRBONES_MARCH_2016,1,gift Mini Créme de corpse,true,200,1
20424,PL KIEHLS CUCUMBER,1,null,true,50,1
20425,PL_UFC_JUNE_2016,1,null,true,0,1
20426,PL KIEHLS MASECZKA,1,null,true,0,1
20427,PL KIEHLS XMAS,1,null,true,0,1
20428,PL KIEHLS REGENERACJA,1,null,true,40,1
20388,REVIVE,1,null,true,0,1
20429,PL_UHEFJ3_FreeShipping,1,Free shipping from 100 PLN,true,0,1
20430,PL KIEHLS WELCOME2017,1,null,true,0,1
20431,PL KIEHLS DLANIEGO,1,null,true,40,1
20432,CZ_LadiesNight2017,1,null,true,0,1
20433,PL KIEHLS JOHNKIEHL,1,null,true,100,1
20434,PL KIEHLS ROADTRIP,1,null,true,50,1
20435,CZ_O2_2017,1,null,true,0,1
20436,PL KIEHLS TATA,1,null,true,50,1
20437,PL KIEHLS SPF30,1,null,true,50,1
20438,CZ_O2_2017_II,1,null,true,0,1
20439,CZ_Tiscali2017,1,null,true,0,1
20440,PL_2_bonus_products,1,null,true,100,1
12700003,CHOUCHOU15,1,null,true,0,1
20442,FREEMOONDUST,1,null,true,0,1
20443,BLEU,1,null,true,0,1
20444,VERT,1,null,true,0,1
20445,ROUGE,1,null,true,0,1
20446,BLACKFRIDAY,1,null,true,0,1
20447,SPRING17,1,null,true,0,1
20449,CW50,1,null,true,0,1
20450,FSSTW_universal,1,null,true,0,1
20451,FSRTA3,1,null,true,0,1
20452,WG4TY7,1,null,true,0,1
20453,ANNIV2017,1,null,true,0,1
20454,RCD8M_trigger,1,null,true,0,1
20455,MASQUE,1,null,true,0,1
20456,MIDNIGHTDUO,1,null,true,0,1
20457,WELCOME15,1,null,true,0,1
20458,CH-HOLIDAY-COUPON,1,null,true,0,1
20459,E2-BNL-BOXINGDAYS,1,null,true,0,1
20460,E2-DNS-FRIENDS&FAMILY,1,null,true,0,1
20461,BASIC,1,null,true,0,1
20462,BIRTHDAY_E2,1,null,true,0,1
20463,E2-BLACKFRIDAY-2017-RECALL,1,null,true,0,1
20464,CH-KIEHLS10-COUPON,1,null,true,0,1
20465,DIAG_160226,1,null,true,0,1
20466,GROOMING,1,null,true,0,1
20467,PLAGE,1,null,true,0,1
20468,Munster_Special,1,null,true,100000,1
20469,KIE_ESIT_Test_GWP,1,null,false,0,1
20471,20EUROOFF,1,null,true,0,1
20472,20PERC50,1,null,true,0,1
20473,20EURO50,1,null,true,0,1
20474,20PERC5,1,null,true,0,1
20475,20EURO5,1,null,true,0,1
20476,50OFF,1,null,true,0,1
20477,50OFFCAT,1,null,true,0,1
20478,10EUROTHREE,1,null,true,0,1
20479,10PERCFREE,1,null,true,0,1
20441,PLAISIR,1,null,true,0,1
20448,PEAUNEUVE,1,null,true,0,1
10520,KLEOBEAUTE,1,null,true,1,1
12700004,ES-FFWEB,1,null,true,0,1
10522,CALENDULA,1,null,true,0,1
10523,JUNGLE20,1,null,true,0,1
10524,DRIVE,1,null,true,0,1
10525,HAPPY,1,null,false,0,1
10526,FREESHIP48,1,null,true,0,1
10527,BONHEUR,1,null,true,0,1
10528,BIGCOMEBACK,1,null,true,0,1
10529,RKDCMV_trigger,1,null,true,0,1
10530,SUPER,1,null,true,0,1
10531,FRIENDS&FAMILY,1,null,true,0,1
10532,KP1CMX_universal,1,null,true,0,1
10533,FSPA3J,1,null,true,0,1
10534,DIAGFB,1,null,true,0,1
10535,KFR20XTU,1,null,true,0,1
10536,BONG412,1,null,true,0,1
10537,RE4FS30,1,null,true,0,1
10538,FREESHIP54,1,null,true,0,1
10539,ETE,1,null,true,0,1
10541,CHEVEUX,1,null,true,0,1
10542,2NDCHANCE,1,null,true,0,1
10543,BONG413,1,null,true,0,1
10544,THEBOX,1,null,true,0,1
10545,PRO_ACADEMY,1,null,true,100000,1
10546,MYLITTLEK,1,null,true,0,1
10548,HOLLYWOOD,1,null,true,0,1
10550,20PERCOFF,1,null,true,0,1
10551,10PERC50,1,null,true,0,1
10552,COMBO10EURO,1,null,true,0,1
10553,COMBO10PERC,1,null,true,0,1
10554,FIXED2,1,null,true,0,1
10555,STANDARDFREE,1,null,true,0,1
10556,STANDARDTODAY,1,null,true,0,1
10557,STANDARD80,1,null,true,0,1
10558,EXPRESSFREE,1,null,true,0,1
10559,EXPRESSTODAY,1,null,true,0,1
10560,EXPRESS100,1,null,true,0,1
10561,GWP50,1,null,true,0,1
10562,COMBOGWP,1,null,true,0,1
10563,3X2GIFT,1,null,true,0,1
10564,CYBERMONDAY,1,null,true,0,1
10565,MATROUSSE,1,null,true,0,1
10566,BASICS,1,null,true,0,1
10567,CONFORT,1,null,true,0,1
10521,ECLAT,1,null,true,0,1
10569,FRAICHEUR,1,null,true,0,1
10570,LATENIGHT10,1,null,true,0,1
10549,XMAS,1,null,true,0,1
10568,SALES40,1,null,false,0,1
10547,HYDRO,1,null,true,0,1
20480,10EURO50,1,null,true,0,1
20481,STANDARDTHREE,1,null,true,0,1
20482,EXPRESSTHREE,1,null,true,0,1
20483,EXPRESSDISCOUNT3,1,null,true,0,1
20484,STANDARD50,1,null,true,0,1
20485,EXPRESS50,1,null,true,0,1
20486,EXPRESSDISCOUNT50,1,null,true,0,1
20487,COMBOSTANDARD,1,null,true,0,1
20488,COMBOEXPRESS,1,null,true,0,1
20489,COMBODISCOUNT,1,null,true,0,1
20490,GWPTWO,1,null,true,0,1
20491,discount25testcoupon,3,null,true,1,10000
20492,mia-price-change,3,discount coupons for mia price change,true,1,65
20493,product-registration,3,discount for product registration,true,1,220000
20494,25-dollar-good-will-credit,3,25 dollars off for PRO's not being able to register,true,1,255
20495,CSS-100-Device,3,100 coupons - unique 25% off $99
devices only,true,1,102
20496,CSS-50,3,20% off a device,true,1,121
20497,DMI-PROMO,3,Generate 100 promo codes with an expiration of August 31  2014?  10% off a device,true,1,102
20498,PFS-10%-off,3,PFS web 10% off order,true,1,51
20499,PFS-PRO,3,promotion code eligible for one-time use for 30% off of the order?,true,1,2
20500,PFS-WEB-REG-CODES,3,$25 off of a purchase of $50 or more,true,1,252
20501,testsys,3,null,true,1,5000
11820027,pl-30pln-discount,2,30 PLN discount for purchase above 150 PLN,true,50,2
31030049,KIE_E2_CH_01072022_TRIGGER,4,null,true,1,10000
20505,Bonus_popup,3,null,true,1,100
20506,promo for diagnostic,3,code for duo  per customer,false,1,100000
20507,promoBannerCoupon,3,Coupon for Promotional Banner,true,1,2147483646
20508,Welcome Campaign,3,10 % off your first purchase!,true,0,200000
20509,CZ-Birthday-1,3,null,true,1,10000
20503,promo for diagnostic,4,code for duo  per customer,false,1,100000
20511,Coupon,4,null,false,0,1000
20512,Coupon code order,4,null,true,0,5
20513,VP20,4,null,true,1,100
20514,ROSEDEAL,4,null,false,0,1000
20510,test,1,null,false,0,1
20516,10OFF,4,null,true,1,20000
20517,WELCOME,4,null,true,1,200000
20518,Discount_TREAT,4,null,true,1,43305
20519,Discount_burn_10,4,null,true,1,20000
