visit_date,site_id,registered,device_class_code,locale_code,step_number,step_name,num_hits,num_visits
2020-10-22,2001,true,desktop,en_GB,5,OneStepCheckout - preview,11,7
2020-10-22,114,false,smartphone,es_ES,4,OneStepCheckout - payment,10,7
2020-10-22,302,true,tablet,en_GB,1,CheckoutMethod,59,7
2020-10-22,1801,true,desktop,fr_FR,3,Paiement en une ��tape - addresses,7,7
2020-10-22,2001,true,desktop,en_GB,3,OneStepCheckout - addresses,8,7
2020-10-22,117,true,desktop,en_GB,1,OneStepCheckout - samples,9,7
2020-10-22,2001,true,desktop,en_GB,1,Samples,7,7
2020-10-22,2002,true,smartphone,en_GB,3,OneStepCheckout - addresses,8,7
2020-10-22,2704,true,smartphone,en_GB,2,OneStepCheckout - samples,14,7
2020-10-22,113,true,desktop,fr_FR,4,Confirmation,7,7
2020-10-22,106,true,smartphone,nl_NL,1,CheckoutMethod,79,7
2020-10-22,303,true,smartphone,it_IT,4,Conferma,7,7
2020-10-22,309,true,smartphone,cs_CZ,1,CheckoutMethod,11,7
2020-10-22,2002,true,smartphone,en_GB,1,Samples,10,7
2020-10-22,1801,true,desktop,fr_FR,2,Paiement en une ��tape - samples,10,7
2020-10-22,2001,true,desktop,en_GB,4,OneStepCheckout - payment,9,7
2020-10-22,2704,true,smartphone,en_GB,3,OneStepCheckout - addresses,9,7
2020-10-22,303,true,desktop,de_DE,1,1-Schritt-Bezahlvorgang - login,9,7
2020-10-22,117,true,desktop,en_GB,2,OneStepCheckout - addresses,11,7
2020-10-22,1801,false,desktop,fr_FR,1,Paiement en une ��tape - login,10,7
2020-10-22,117,true,desktop,en_GB,5,OneStepCheckout - preview,27,7
2020-10-22,114,true,desktop,it_IT,3,OneStepCheckout - addresses,7,7
2020-10-22,103,true,desktop,pl_PL,5,Confirmation,15,7
2020-10-22,113,true,smartphone,fr_FR,4,Confirmation,7,7
2020-10-22,1801,true,desktop,it_IT,1,Pagamento semplificato - login,6,6
2020-10-22,1801,true,desktop,fr_FR,4,Paiement en une ��tape - payment,14,6
2020-10-22,303,false,smartphone,es_ES,1,Finalizar el proceso de compra en una etapa - login,8,6
2020-10-22,309,true,desktop,pl_PL,1,CheckoutMethod,13,6
2020-10-22,1102,true,desktop,fr_FR,3,Paiement en une ��tape - addresses,7,6
2020-10-22,2002,true,smartphone,en_GB,4,OneStepCheckout - payment,9,6
2020-10-22,1901,false,tablet,fr_FR,3,OneStepCheckout - addresses,7,6
2020-10-22,501,false,smartphone,en_GB,1,OneStepCheckout - login,6,6
2020-10-22,120,true,desktop,en_GB,4,Confirmation,6,6
2020-10-22,2704,true,smartphone,en_GB,1,OneStepCheckout - login,7,6
2020-10-22,601,true,desktop,en_ZA,1,CheckoutMethod,45,6
2020-10-22,303,false,desktop,es_ES,1,Finalizar el proceso de compra en una etapa - login,6,6
2020-10-22,113,false,tablet,fr_FR,1,OneStepCheckout - login,6,6
2020-10-22,1801,true,smartphone,it_IT,1,Pagamento semplificato - login,6,6
2020-10-22,117,false,tablet,en_GB,3,OneStepCheckout - addresses,6,6
2020-10-22,1201,true,smartphone,fr_FR,2,OneStepCheckout - login,8,6
2020-10-22,1801,true,smartphone,de_DE,1,Schnelle Bezahlung - login,9,6
2020-10-22,303,true,smartphone,de_DE,1,1-Schritt-Bezahlvorgang - login,6,6
2020-10-22,2601,false,desktop,fr_FR,5,Confirmation,6,6
2020-10-22,501,false,smartphone,en_GB,3,OneStepCheckout - addresses,6,6
2020-10-22,2002,true,smartphone,en_GB,5,OneStepCheckout - preview,12,6
2020-10-22,1102,true,smartphone,fr_FR,5,Confirmation,8,6
2020-10-22,1101,false,smartphone,it_IT,1,Pagamento rapido - login,6,6
2020-10-22,117,false,tablet,en_GB,2,OneStepCheckout - samples,7,6
2020-10-22,114,true,desktop,es_ES,2,OneStepCheckout - samples,6,6
2020-10-22,2704,true,smartphone,en_GB,4,OneStepCheckout - payment,9,6
2020-10-22,1801,true,desktop,it_IT,3,Pagamento semplificato - addresses,6,6
2020-10-22,1201,true,smartphone,fr_FR,1,Samples,15,6
2020-10-22,303,true,desktop,it_IT,2,Pagamento rapido - samples,7,6
2020-10-22,2704,true,smartphone,en_GB,5,OneStepCheckout - preview,10,6
2020-10-22,309,true,smartphone,pl_PL,1,CheckoutMethod,15,6
2020-10-22,114,true,desktop,de_DE,1,OneStepCheckout - login,10,6
2020-10-22,2301,true,tablet,fr_FR,3,OneStepCheckout - addresses,8,6
2020-10-22,1102,true,desktop,fr_FR,4,Paiement en une ��tape - payment,7,6
2020-10-22,801,false,desktop,en_AE,1,CheckoutMethod,11,6
2020-10-22,1102,true,desktop,fr_FR,2,Paiement en une ��tape - samples,8,6
2020-10-22,114,true,desktop,es_ES,3,OneStepCheckout - addresses,7,6
2020-10-22,109,false,smartphone,en_SE,1,CheckoutMethod,13,6
2020-10-22,1901,false,tablet,fr_FR,2,OneStepCheckout - samples,6,6
2020-10-22,1102,true,desktop,fr_FR,5,Paiement en une ��tape - preview,7,6
2020-10-22,309,true,desktop,cs_CZ,1,CheckoutMethod,12,6
2020-10-22,114,true,desktop,it_IT,1,OneStepCheckout - login,8,6
2020-10-22,301,false,desktop,en_GB,5,Confirmation,6,6
2025-01-01,3201,false,smartphone,sl_SI,1,OneStepCheckout - login,1,1
2020-10-22,1801,true,desktop,it_IT,2,Pagamento semplificato - samples,7,6
2020-10-22,2001,true,desktop,en_GB,5,Confirmation,6,6
2020-10-22,116,true,tablet,fr_FR,1,OneStepCheckout - login,8,6
2020-10-22,114,true,smartphone,es_ES,4,Confirmation,7,6
2020-10-22,501,false,smartphone,en_GB,4,OneStepCheckout - payment,13,6
2020-10-22,2301,true,tablet,fr_FR,1,Sign In,6,6
2020-10-22,106,false,smartphone,fr_BE,1,CheckoutMethod,36,6
2020-10-22,1202,false,desktop,de_DE,5,Confirmation,6,6
2020-10-22,1801,true,desktop,it_IT,4,Pagamento semplificato - payment,9,6
2020-10-22,1201,true,desktop,fr_FR,3,OneStepCheckout - addresses,6,6
2020-10-22,501,false,smartphone,en_GB,5,OneStepCheckout - preview,9,6
2020-10-22,301,false,desktop,en_GB,5,OneStepCheckout - preview,7,6
2020-10-22,117,false,tablet,en_GB,4,OneStepCheckout - payment,9,6
2020-10-22,113,false,desktop,fr_FR,4,Confirmation,6,6
2020-10-22,2703,true,smartphone,en_GB,1,OneStepCheckout - login,7,5
2020-10-22,1601,false,smartphone,en_IE,2,OneStepCheckout - payment,9,5
2020-10-22,106,false,smartphone,nl_BE,1,CheckoutMethod,66,5
2020-10-22,1601,false,smartphone,en_IE,1,OneStepCheckout - addresses,5,5
2020-10-22,109,true,desktop,en_SE,1,CheckoutMethod,12,5
2020-10-22,2401,true,desktop,es_ES,1,Sign In,8,5
2020-10-22,2704,true,desktop,en_GB,4,OneStepCheckout - payment,10,5
2020-10-22,2002,true,desktop,en_GB,4,OneStepCheckout - payment,5,5
2020-10-22,1201,true,desktop,fr_FR,5,Confirmation,5,5
2020-10-22,109,true,desktop,nl_NL,1,CheckoutMethod,9,5
2020-10-22,109,true,smartphone,nl_BE,1,CheckoutMethod,10,5
2020-10-22,2401,true,desktop,es_ES,3,OneStepCheckout - samples,8,5
2020-10-22,109,false,tablet,de_DE,1,CheckoutMethod,13,5
2020-10-22,1102,false,smartphone,fr_FR,3,Paiement en une ��tape - addresses,6,5
2020-10-22,111,false,tablet,fr_FR,3,OneStepCheckout - payment,6,5
2020-10-22,2002,true,desktop,en_GB,1,Samples,6,5
2020-10-22,303,false,smartphone,fr_FR,1,PaiementUne��tape - login,6,5
2020-10-22,111,false,tablet,fr_FR,2,OneStepCheckout - addresses,8,5
2020-10-22,114,false,desktop,es_ES,1,OneStepCheckout - login,6,5
2020-10-22,2401,false,desktop,es_ES,3,OneStepCheckout - samples,5,5
2020-10-22,2002,false,smartphone,en_GB,4,OneStepCheckout - payment,6,5
2020-10-22,116,true,tablet,fr_FR,2,OneStepCheckout - samples,6,5
2020-10-22,114,false,smartphone,es_ES,4,Confirmation,5,5
2020-10-22,109,true,smartphone,en_DK,1,CheckoutMethod,11,5
2020-10-22,2704,true,desktop,en_GB,3,OneStepCheckout - addresses,19,5
2020-10-22,501,false,smartphone,en_GB,5,Confirmation,5,5
2020-10-22,303,true,smartphone,de_DE,2,1-Schritt-Bezahlvorgang - samples,5,5
2020-10-22,111,false,tablet,fr_FR,3,Confirmation,5,5
2020-10-22,1102,true,desktop,fr_FR,1,Paiement en une ��tape - login,6,5
2020-10-22,1201,true,desktop,fr_FR,2,OneStepCheckout - login,5,5
2020-10-22,1103,false,smartphone,de_DE,4,1-Schritt-Bestellung - payment,7,5
2020-10-22,1901,false,tablet,fr_FR,4,OneStepCheckout - payment,11,5
2020-10-22,1202,true,smartphone,de_DE,3,OneStepCheckout - addresses,6,5
2020-10-22,2401,false,smartphone,es_ES,5,Confirmation,5,5
2020-10-22,1103,true,desktop,de_DE,2,1-Schritt-Bestellung - samples,6,5
2020-10-22,114,true,desktop,it_IT,4,Confirmation,5,5
2020-10-22,2002,true,desktop,en_GB,5,OneStepCheckout - preview,9,5
2020-10-22,1103,false,smartphone,de_DE,5,1-Schritt-Bestellung - preview,9,5
2020-10-22,2301,false,smartphone,fr_FR,5,Confirmation,5,5
2020-10-22,117,false,tablet,en_GB,4,Confirmation,5,5
2020-10-22,1201,false,desktop,fr_FR,2,OneStepCheckout - login,7,5
2020-10-22,114,true,desktop,de_DE,4,Confirmation,5,5
2020-10-22,109,true,smartphone,fr_CH,1,CheckoutMethod,11,5
2020-10-22,2703,true,smartphone,en_GB,3,OneStepCheckout - addresses,11,5
2020-10-22,2002,false,smartphone,en_GB,5,OneStepCheckout - preview,7,5
2020-10-22,1201,true,desktop,fr_FR,4,OneStepCheckout - payment,9,5
2020-10-22,1201,true,desktop,fr_FR,5,OneStepCheckout - preview,8,5
2020-10-22,1103,false,smartphone,de_DE,2,1-Schritt-Bestellung - samples,7,5
2020-10-22,2704,true,smartphone,en_GB,5,Confirmation,5,5
2020-10-22,114,false,smartphone,it_IT,4,Confirmation,5,5
2020-10-22,2001,true,desktop,en_GB,2,OneStepCheckout - login,6,5
2020-10-22,2301,true,tablet,fr_FR,4,OneStepCheckout - payment,11,5
2020-10-22,303,false,desktop,it_IT,4,Conferma,5,5
2020-10-22,1801,true,smartphone,de_DE,3,Schnelle Bezahlung - addresses,8,5
2020-10-22,1201,true,smartphone,fr_FR,3,OneStepCheckout - addresses,10,5
2020-10-22,2704,true,desktop,en_GB,2,OneStepCheckout - samples,10,5
2020-10-22,1103,false,smartphone,de_DE,3,1-Schritt-Bestellung - addresses,5,5
2020-10-22,120,true,desktop,en_GB,1,One Step Checkout - login,5,5
2020-10-22,1202,true,smartphone,de_DE,4,OneStepCheckout - payment,4,4
2020-10-22,1601,false,desktop,en_IE,2,OneStepCheckout - payment,5,4
2020-10-22,303,true,desktop,it_IT,4,Pagamento rapido - payment,8,4
2020-10-22,109,false,smartphone,en_NO,1,CheckoutMethod,10,4
2020-10-22,1102,false,desktop,fr_FR,5,Confirmation,4,4
2020-10-22,1801,false,desktop,fr_FR,4,Confirmation,4,4
2020-10-22,103,true,smartphone,pl_PL,5,Confirmation,4,4
2020-10-22,116,false,tablet,fr_FR,1,OneStepCheckout - login,5,4
2020-10-22,1201,true,smartphone,fr_FR,4,OneStepCheckout - payment,5,4
2020-10-22,106,false,tablet,de_DE,1,CheckoutMethod,149,4
2020-10-22,1801,true,smartphone,de_DE,2,Schnelle Bezahlung - samples,5,4
2020-10-22,1601,false,desktop,en_IE,1,OneStepCheckout - addresses,5,4
2020-10-22,114,true,desktop,es_ES,4,OneStepCheckout - payment,4,4
2020-10-22,2704,true,desktop,en_GB,5,OneStepCheckout - preview,6,4
2020-10-22,1801,false,smartphone,it_IT,1,Pagamento semplificato - login,4,4
2020-10-22,1202,true,smartphone,de_DE,2,OneStepCheckout - login,5,4
2020-10-22,303,false,smartphone,es_ES,4,Finalizar el proceso de compra en una etapa - payment,7,4
2020-10-22,1701,false,desktop,es_ES,1,Compra en un clic - login,4,4
2020-10-22,1801,true,desktop,fr_FR,4,Confirmation,4,4
2020-10-22,1102,true,desktop,fr_FR,5,Confirmation,4,4
2020-10-22,303,true,smartphone,de_DE,4,1-Schritt-Bezahlvorgang - payment,6,4
2020-10-22,2501,true,tablet,en_GB,4,OneStepCheckout - preview,4,4
2020-10-22,901,false,desktop,it_IT,4,Conferma,4,4
2020-10-22,120,false,desktop,en_GB,4,Confirmation,4,4
2020-10-22,2601,true,smartphone,fr_FR,5,Confirmation,4,4
2020-10-22,303,false,smartphone,es_ES,2,Finalizar el proceso de compra en una etapa - samples,4,4
2020-10-22,2002,true,desktop,en_GB,3,OneStepCheckout - addresses,4,4
2020-10-22,303,false,smartphone,es_ES,3,Finalizar el proceso de compra en una etapa - addresses,4,4
2020-10-22,1103,true,desktop,de_DE,3,1-Schritt-Bestellung - addresses,5,4
2020-10-22,303,false,desktop,fr_FR,1,PaiementUne��tape - login,4,4
2020-10-22,2301,false,desktop,fr_FR,5,Confirmation,4,4
2020-10-22,1801,true,desktop,it_IT,4,Confirmation,4,4
2020-10-22,116,true,tablet,fr_FR,4,OneStepCheckout - payment,10,4
2020-10-22,2002,true,desktop,en_GB,5,Confirmation,4,4
2020-10-22,106,false,tablet,es_ES,1,CheckoutMethod,39,4
2020-10-22,2501,true,tablet,en_GB,4,Confirmation,4,4
2020-10-22,1103,true,desktop,de_DE,5,1-Schritt-Bestellung - preview,8,4
2020-10-22,109,false,smartphone,fr_CH,1,CheckoutMethod,9,4
2020-10-22,308,true,tablet,fr_FR,2,R��gler en une ��tape - samples,4,4
2020-10-22,601,false,desktop,en_ZA,1,CheckoutMethod,21,4
2020-10-22,1103,true,desktop,de_DE,4,1-Schritt-Bestellung - payment,6,4
2020-10-22,1601,false,smartphone,en_IE,3,OneStepCheckout - preview,7,4
2020-10-22,117,false,tablet,en_GB,1,OneStepCheckout - samples,6,4
2020-10-22,2703,true,smartphone,en_GB,5,OneStepCheckout - preview,7,4
2020-10-22,303,true,smartphone,de_DE,3,1-Schritt-Bezahlvorgang - addresses,4,4
2020-10-22,1201,true,smartphone,fr_FR,5,OneStepCheckout - preview,5,4
2020-10-22,109,false,smartphone,de_AT,1,CheckoutMethod,7,4
2020-10-22,117,false,tablet,en_GB,5,OneStepCheckout - preview,7,4
2020-10-22,2703,true,smartphone,en_GB,4,OneStepCheckout - payment,6,4
2020-10-22,2301,true,desktop,fr_FR,4,Confirmation,4,4
2020-10-22,1801,true,smartphone,de_DE,4,Schnelle Bezahlung - payment,5,4
2020-10-22,2704,true,desktop,en_GB,1,OneStepCheckout - login,10,4
2020-10-22,1801,true,smartphone,it_IT,4,Pagamento semplificato - payment,6,4
2020-10-22,1601,false,smartphone,en_IE,3,Confirmation,5,4
2020-10-22,116,true,tablet,fr_FR,3,OneStepCheckout - addresses,4,4
2020-10-22,2501,true,tablet,en_GB,2,OneStepCheckout - addresses,4,4
2020-10-22,2703,true,desktop,en_GB,3,OneStepCheckout - addresses,7,4
2020-10-22,2002,true,desktop,en_GB,2,OneStepCheckout - login,3,3
2020-10-22,1601,false,desktop,en_IE,3,Confirmation,4,3
2020-10-22,303,false,smartphone,fr_FR,3,PaiementUne��tape - addresses,5,3
2020-10-22,1103,false,smartphone,de_DE,5,Best��tigung,3,3
2020-10-22,1101,true,smartphone,it_IT,1,Pagamento rapido - login,5,3
2020-10-22,109,true,smartphone,fr_BE,1,CheckoutMethod,8,3
2020-10-22,308,true,tablet,fr_FR,1,R��gler en une ��tape - login,3,3
2020-10-22,2001,false,tablet,en_GB,2,OneStepCheckout - login,6,3
2020-10-22,2301,true,tablet,fr_FR,5,OneStepCheckout - preview,3,3
2020-10-22,1801,true,tablet,de_DE,2,Schnelle Bezahlung - samples,4,3
2020-10-22,1601,false,desktop,en_IE,3,OneStepCheckout - preview,8,3
2020-10-22,1201,true,tablet,fr_FR,3,OneStepCheckout - addresses,4,3
2020-10-22,2002,false,smartphone,en_GB,5,Confirmation,3,3
2020-10-22,2002,true,smartphone,en_GB,5,Confirmation,3,3
2020-10-22,303,false,desktop,es_ES,4,Confirmaci��n,3,3
2020-10-22,117,false,desktop,en_GB,4,OneStepCheckout - paymentonly,4,3
2020-10-22,1201,true,tablet,fr_FR,1,Samples,5,3
2020-10-22,2704,true,desktop,en_GB,5,Confirmation,3,3
2020-10-22,1701,true,desktop,es_ES,1,Compra en un clic - login,3,3
2020-10-22,2601,true,tablet,fr_FR,1,Sign In,5,3
2020-10-22,2002,false,desktop,en_GB,5,Confirmation,3,3
2020-10-22,303,true,desktop,it_IT,3,Pagamento rapido - addresses,4,3
2020-10-22,1101,true,smartphone,it_IT,4,Pagamento rapido - payment,3,3
2020-10-22,303,true,desktop,es_ES,4,Confirmaci��n,3,3
2020-10-22,1801,true,tablet,de_DE,1,Schnelle Bezahlung - login,5,3
2020-10-22,1201,false,desktop,fr_FR,5,Confirmation,3,3
2020-10-22,1103,true,desktop,de_DE,1,1-Schritt-Bestellung - login,3,3
2020-10-22,901,true,tablet,it_IT,1,OneStepCheckout - login,3,3
2020-10-22,1103,true,desktop,de_DE,5,Best��tigung,3,3
2020-10-22,2001,false,tablet,en_GB,3,OneStepCheckout - addresses,4,3
2020-10-22,303,true,smartphone,de_DE,4,Best��tigung,3,3
2020-10-22,1102,false,smartphone,fr_FR,5,Confirmation,3,3
2020-10-22,1801,true,smartphone,it_IT,4,Confirmation,4,3
2020-10-22,1401,false,desktop,en_SA,1,CheckoutMethod,8,3
2020-10-22,1101,true,smartphone,it_IT,5,Pagamento rapido - preview,4,3
2020-10-22,2501,true,tablet,en_GB,3,OneStepCheckout - payment,3,3
2020-10-22,1701,true,desktop,es_ES,3,Compra en un clic - addresses,7,3
2020-10-22,2703,true,smartphone,en_GB,5,Confirmation,3,3
2020-10-22,1701,true,desktop,es_ES,5,Compra en un clic - preview,7,3
2020-10-22,303,true,desktop,it_IT,1,Pagamento rapido - login,4,3
2020-10-22,1102,false,smartphone,fr_FR,4,Paiement en une ��tape - payment,4,3
2020-10-22,303,true,desktop,es_ES,2,Finalizar el proceso de compra en una etapa - samples,4,3
2020-10-22,1101,true,smartphone,it_IT,3,Pagamento rapido - addresses,3,3
2020-10-22,109,true,tablet,de_DE,1,CheckoutMethod,5,3
2020-10-22,1801,false,smartphone,es_ES,1,Compra en un solo paso - login,3,3
2020-10-22,117,false,smartphone,en_GB,4,OneStepCheckout - paymentonly,4,3
2020-10-22,1701,true,desktop,es_ES,4,Compra en un clic - payment,6,3
2020-10-22,109,true,tablet,fr_FR,1,CheckoutMethod,5,3
2020-10-22,2001,false,tablet,en_GB,1,Samples,5,3
2020-10-22,2001,false,tablet,en_GB,5,Confirmation,4,3
2020-10-22,303,true,desktop,es_ES,4,Finalizar el proceso de compra en una etapa - payment,5,3
2020-10-22,116,true,tablet,fr_FR,4,Confirmation,3,3
2020-10-22,901,true,tablet,it_IT,2,OneStepCheckout - addresses,4,3
2020-10-22,1202,true,smartphone,de_DE,5,Confirmation,3,3
2020-10-22,113,false,tablet,fr_FR,2,OneStepCheckout - samples,4,3
2020-10-22,2601,true,tablet,fr_FR,3,OneStepCheckout - samples,4,3
2020-10-22,117,true,smartphone,en_GB,1,OneStepCheckout - samples,3,3
2020-10-22,109,true,smartphone,en_SE,1,CheckoutMethod,8,3
2020-10-22,109,true,smartphone,en_NO,1,CheckoutMethod,4,3
2020-10-22,303,false,smartphone,fr_FR,2,PaiementUne��tape - samples,3,3
2020-10-22,2601,true,tablet,fr_FR,5,OneStepCheckout - payment,4,3
2020-10-22,109,false,tablet,fr_FR,1,CheckoutMethod,5,3
2020-10-22,303,true,desktop,es_ES,1,Finalizar el proceso de compra en una etapa - login,3,3
2020-10-22,1102,false,smartphone,fr_FR,5,Paiement en une ��tape - preview,5,3
2020-10-22,303,false,smartphone,es_ES,4,Confirmaci��n,3,3
2020-10-22,303,true,desktop,it_IT,4,Conferma,3,3
2020-10-22,109,true,desktop,fr_BE,1,CheckoutMethod,8,3
2020-10-22,303,true,desktop,es_ES,3,Finalizar el proceso de compra en una etapa - addresses,5,3
2020-10-22,2001,false,tablet,en_GB,4,OneStepCheckout - payment,4,3
2020-10-22,114,true,desktop,es_ES,4,Confirmation,4,3
2020-10-22,109,true,desktop,en_DK,1,CheckoutMethod,12,3
2020-10-22,2501,true,tablet,en_GB,1,OneStepCheckout - login,3,3
2020-10-22,1801,true,tablet,de_DE,3,Schnelle Bezahlung - addresses,5,3
2020-10-22,1201,true,smartphone,fr_FR,5,Confirmation,4,3
2020-10-22,2001,false,tablet,en_GB,5,OneStepCheckout - preview,3,3
2020-10-22,1101,false,smartphone,it_IT,3,Pagamento rapido - addresses,3,3
2020-10-22,1101,true,smartphone,it_IT,5,Conferma dell���ordine,3,3
2020-10-22,1101,false,desktop,it_IT,1,Pagamento rapido - login,4,3
2020-10-22,2601,true,tablet,fr_FR,4,OneStepCheckout - addresses,3,3
2020-10-22,1202,true,smartphone,de_DE,5,OneStepCheckout - preview,3,3
2020-10-22,1201,true,tablet,fr_FR,2,OneStepCheckout - login,3,3
2020-10-22,2703,true,desktop,en_GB,4,OneStepCheckout - payment,2,2
2020-10-22,1701,true,smartphone,es_ES,5,Compra en un clic - preview,3,2
2020-10-22,114,false,tablet,de_DE,1,OneStepCheckout - login,2,2
2020-10-22,303,true,tablet,es_ES,1,Finalizar el proceso de compra en una etapa - login,2,2
2020-10-22,117,true,tablet,en_GB,4,OneStepCheckout - payment,7,2
2020-10-22,1701,true,smartphone,es_ES,4,Compra en un clic - payment,3,2
2020-10-22,2703,true,smartphone,en_GB,2,OneStepCheckout - samples,2,2
2020-10-22,303,false,desktop,fr_FR,4,Confirmation,2,2
2020-10-22,117,true,tablet,en_GB,4,Confirmation,2,2
2020-10-22,308,true,tablet,fr_FR,4,R��gler en une ��tape - payment,5,2
2020-10-22,303,true,smartphone,es_ES,1,Finalizar el proceso de compra en una etapa - login,2,2
2020-10-22,1701,false,desktop,es_ES,2,Compra en un clic - samples,2,2
2020-10-22,1701,true,desktop,es_ES,2,Compra en un clic - samples,3,2
2020-10-22,114,true,desktop,es_ES,1,OneStepCheckout - login,2,2
2020-10-22,501,false,desktop,en_GB,3,OneStepCheckout - addresses,2,2
2020-10-22,2704,false,tablet,en_GB,4,OneStepCheckout - payment,2,2
2020-10-22,1801,true,desktop,de_DE,1,Schnelle Bezahlung - login,2,2
2020-10-22,303,true,smartphone,es_ES,2,Finalizar el proceso de compra en una etapa - samples,2,2
2020-10-22,109,false,tablet,it_IT,1,CheckoutMethod,12,2
2020-10-22,1801,true,tablet,de_DE,4,Schnelle Bezahlung - payment,2,2
2020-10-22,113,false,tablet,fr_FR,4,OneStepCheckout - payment,4,2
2020-10-22,2401,false,smartphone,es_ES,3,OneStepCheckout - samples,2,2
2020-10-22,120,true,tablet,en_GB,1,One Step Checkout - login,3,2
2020-10-22,303,false,smartphone,fr_FR,4,PaiementUne��tape - payment,3,2
2020-10-22,303,true,smartphone,fr_FR,3,PaiementUne��tape - addresses,2,2
2020-10-22,1701,true,smartphone,es_ES,5,Confirmaci��n,2,2
