promotion_id,npromotion_id,display_name,promotion_class,is_continuous,valid_from,valid_to
2610304,UK_SALES_1_33_20171219,UK_SALES_1_33_20171219,PRODUCT,true,,
2610305,DISCOUNT_LIPROUTINE_20180214,DISCOUNT_LIPROUTINE_20180214,PRODUCT,false,,
2610306,IT_Discount_soldes_20170629-26,IT_Discount_soldes_20170629-26,PRODUCT,false,,
2610307,IT_DISC_COSMO17_1702,IT_DISC_COSMO17_1702,ORDER,false,,
2610308,ES_DISCOUNT_SOSORRY,ES_DISCOUNT_SOSORRY,PRODUCT,true,,
2610309,FR_GWP_StValentin_0206,FR_GWP_StValentin_0206,ORDER,true,,
2610310,UK_DISCOUNT_SOZ10_20171123,UK_DISCOUNT_SOZ10_20171123,ORDER,true,,
2610311,FR_GWP_LIPDRESSER_1703,FR_GWP_LIPDRESSER_1703,ORDER,false,,
2610312,DISCOUNT_GET20POUNDS_2_1605,DISCOUNT_GET20POUNDS_2_1605,ORDER,false,,
2610313,UK_DISCOUNT_MOVEIT10_20180315,UK_DISCOUNT_MOVEIT10_20180315,PRODUCT,true,,
2610314,SORRY30_0306,SORRY30_0306,PRODUCT,false,,
2610315,IT_Discount_soldes_20170629-28,IT_Discount_soldes_20170629-28,PRODUCT,false,,
2610316,UK_NWD_DELIVERY_5_20171218,UK_NWD_DELIVERY_5_20171218,SHIPPING,true,,
2610317,ES_EXPRESS_DELIVERY_RULES,ES_EXPRESS_DELIVERY_RULES,SHIPPING,true,,
2610318,IT_Discount_soldes_20170629-11,IT_Discount_soldes_20170629-11,PRODUCT,false,,
2610319,FR_DISCOUNT_70_SOLDES_2_1222,FR_DISCOUNT_70_SOLDES_2_1222,PRODUCT,true,,
2610320,TEST_Promo_ligne,TEST_Promo_ligne,PRODUCT,false,,
2610321,CZ_Pureté Thermale (duopack),CZ_Pureté Thermale (duopack),PRODUCT,true,,
2610322,FR_FREESHIP_Relay_1702,FR_FREESHIP_Relay_1702,SHIPPING,false,,
2610323,IT_DISCOUNT_SALE_30_1_20171229,IT_DISCOUNT_SALE_30_1_20171229,PRODUCT,true,,
2610324,UK_BEAUTYSCHOOL_1707,UK_BEAUTYSCHOOL_1707,PRODUCT,true,,
2610325,GWP_PROBRUSHES_20171103,GWP_PROBRUSHES_20171103,ORDER,true,,
2610326,DISCOUNT_STAFFSALE_3107,DISCOUNT_STAFFSALE_3107,PRODUCT,false,,
2610327,CZ_Ibišek maska,CZ_Ibišek maska,ORDER,true,,
2610328,TEST_DE_SAP_2,TEST_DE_SAP_2,SHIPPING,true,,
100660001,LAC-UK-BOGO-0509-1309,LAC-UK-BOGO-0509-1309,PRODUCT,false,,
2610330,ES_FREESHIPPINGDAY_1704,ES_FREESHIPPINGDAY_1704,SHIPPING,true,,
2610331,FR_DISCOUNT_MISSYOU20_20180321,FR_DISCOUNT_MISSYOU20_20180321,PRODUCT,true,,
2610332,DISCOUNT_STAFFSALE_3107,DISCOUNT_STAFFSALE_3107,PRODUCT,false,,
2610333,IT_Discount_soldes_20170629-15,IT_Discount_soldes_20170629-15,PRODUCT,false,,
2610334,DISCOUNT_GET20PCT_2_1605,DISCOUNT_GET20PCT_2_1605,ORDER,false,,
2610335,DISCOUNT_OUTLET_V2_1006,DISCOUNT_OUTLET_V2_1006,PRODUCT,true,,
6220001,GWP_GO_20180820,GWP_GO_20180820,ORDER,true,,
25550001,ES-LOVEMUM,ES-LOVEMUM,SHIPPING,true,,
2660001,GWP_April_20180329,GWP_April_20180329,ORDER,true,,
30004,Discount_20€_all,Discount_20€_all,ORDER,true,,
2750001,20%_off_whole_order,20%_off_whole_order,ORDER,true,,
2750002,FR-COMEBACK-DISCOUNT-02042018,FR-COMEBACK-DISCOUNT-02042018,PRODUCT,true,,
2730001,GWP_DEMAQ_20180406,GWP_DEMAQ_20180406,ORDER,true,,
2750003,FR-DISCOUNT-LES-BONNES-AFFAIRES-04042018,FR-DISCOUNT-LES-BONNES-AFFAIRES-04042018,PRODUCT,true,,
2760001,FR-DISCOUNT-SAUVAGE-20180405,FR-DISCOUNT-SAUVAGE-20180405,PRODUCT,true,,
2610051,ES-DISCOUNT-SEM20-20180327,ES-DISCOUNT-SEM20-20180327,ORDER,true,,
2740001,E2-NO-GWP-APRIL-2018,E2-NO-GWP-APRIL-2018,ORDER,true,,
2750004,GWP_MUM2018_20180329,GWP_MUM2018_20180329,ORDER,true,,
2760002,E2-CH-NO-SE-LASTCHANCE-PROMOTION,E2-CH-NO-SE-LASTCHANCE-PROMOTION,PRODUCT,true,,
2610072,ES-DISCOUNT-SVKZE9DY-20180327,ES-DISCOUNT-SVKZE9DY-20180327,ORDER,true,,
2750005,VENTEPRIVEE_20180404,VENTEPRIVEE_20180404,PRODUCT,true,,
2670001,DE_GWP_APRIL_20180403,DE_GWP_APRIL_20180403,ORDER,true,,
2650001,E2-SE-GWP-APRIL,E2-SE-GWP-APRIL,ORDER,true,,
2720001,E2-CH-GWP-APRIL,E2-CH-GWP-APRIL,ORDER,true,,
30315,Discount_20€_50,Discount_20€_50,ORDER,true,,
2700001,E2-CH-GWP-APRIL-2018,E2-CH-GWP-APRIL-2018,ORDER,true,,
2750006,CZ_Shopping fever 2018_dárek,CZ_Shopping fever 2018_dárek,ORDER,true,,
2750007,CZ_EarthDay2018,CZ_EarthDay2018,SHIPPING,true,,
2680001,E2-NO-GWP-APRIL,E2-NO-GWP-APRIL,ORDER,true,,
2750008,DE-GWP-BIRTHDAYLIPX7B4-20180405,DE-GWP-BIRTHDAYLIPX7B4-20180405,ORDER,true,,
2710001,DE-CW14-Mascara-DLX,DE-CW14-Mascara-DLX,ORDER,true,,
2750009,FR-DISCOUNT-VROUM-20180405,FR-DISCOUNT-VROUM-20180405,PRODUCT,true,,
2630001,UK-DISCOUNT-KAUSHAL15-2018,UK-DISCOUNT-KAUSHAL15-2018,PRODUCT,true,,
2750010,DE_GWP_HAPPY_DAY_20180403,DE_GWP_HAPPY_DAY_20180403,ORDER,true,,
2750011,Free-Shipping-Basket-55eur,Free-Shipping-Basket-55eur,SHIPPING,false,,
2640001,GWP_April_20180404,GWP_April_20180404,ORDER,true,,
2690001,E2-BNL-GWP-APRIL-2018,E2-BNL-GWP-APRIL-2018,ORDER,true,,
2610226,ES-IT_GWP_COCOON_20182903,ES-IT_GWP_COCOON_20182903,ORDER,true,,
2750012,FR-BIRTHDAY-DISCOUNT-02042018,FR-BIRTHDAY-DISCOUNT-02042018,PRODUCT,true,,
2750013,CZ_DenMatek2018,CZ_DenMatek2018,SHIPPING,true,,
2750014,DE-DISCOUNT-WELCOME10X5F3-20180405,DE-DISCOUNT-WELCOME10X5F3-20180405,PRODUCT,true,,
2750015,DE-DISCOUNT-MISSYOU10H8K5-20180405,DE-DISCOUNT-MISSYOU10H8K5-20180405,PRODUCT,true,,
2750016,FR-UDJUNKY-DISCOUNT-02042018,FR-UDJUNKY-DISCOUNT-02042018,PRODUCT,true,,
2750017,E2-SE-GWP-APRIL-2018,E2-SE-GWP-APRIL-2018,ORDER,true,,
2750018,10%_off,10%_off,PRODUCT,true,,
2750019,CZ_BeautyBox2018,CZ_BeautyBox2018,ORDER,true,,
2750020,10DISCOUNT_20180404,10DISCOUNT_20180404,PRODUCT,true,,
11768,Discount_20€_50,Discount_20€_50,ORDER,true,,
2750021,10%_off_a_selected_product,10%_off_a_selected_product,PRODUCT,true,,
2750022,DE-GWP-BIRTHDAYLIPO8G3-20180405,DE-GWP-BIRTHDAYLIPO8G3-20180405,ORDER,true,,
2750023,CZ_Shopping fever 2018_sleva,CZ_Shopping fever 2018_sleva,ORDER,true,,
2750024,GWP_DLX90,GWP_DLX90,ORDER,true,,
2750025,DE-DISCOUNT-MISSYOU15L9O6-20180405,DE-DISCOUNT-MISSYOU15L9O6-20180405,PRODUCT,true,,
100680001,LAC-DE-1509-2809-PARIS,LAC-DE-1509-2809-PARIS,SHIPPING,false,,
5330001,FR_DISCOUNT_ARRONDIS6_20180719,FR_DISCOUNT_ARRONDIS6_20180719,PRODUCT,true,,
5720001,CZ_PROMO_TAŠTIČKA_2500,CZ_PROMO_TAŠTIČKA_2500,ORDER,true,,
5750001,E2-NO-GWP-AUGUST,E2-NO-GWP-AUGUST,ORDER,true,,
5970016,FreeShipping1_HappyVD30_090818,FreeShipping1_HappyVD30_090818,SHIPPING,true,,
2860001,FR_GWP_HAPPINESS_20180412,FR_GWP_HAPPINESS_20180412,ORDER,true,,
2860002,CZ_narozeniny_srpen,CZ_narozeniny_srpen,ORDER,true,,
2860003,E2-NL-PRIVATE-SALES-2018,E2-NL-PRIVATE-SALES-2018,PRODUCT,true,,
2860004,E2-DK-GWP-APRIL,E2-DK-GWP-APRIL,ORDER,true,,
2860006,LESBONNESAFFAIRES_20180404,LESBONNESAFFAIRES_20180404,PRODUCT,true,,
2850001,DE-Goodface-Bundle-3+1,DE-Goodface-Bundle-3+1,ORDER,true,,
2860007,CZ_narozeniny_kveten,CZ_narozeniny_kveten,ORDER,true,,
2860008,E2-SE-GWP-MAY-2018,E2-SE-GWP-MAY-2018,ORDER,true,,
2860009,E2-BNL-GWP-MAY-2018,E2-BNL-GWP-MAY-2018,ORDER,true,,
2860010,CZ_narozeniny_prosinec,CZ_narozeniny_prosinec,ORDER,true,,
2860011,CZ_narozeniny_cervenec,CZ_narozeniny_cervenec,ORDER,true,,
2860012,VROUM_20180405,VROUM_20180405,PRODUCT,true,,
2860013,PL_customer_service,PL_customer_service,ORDER,true,,
2860014,PL_strictly_vinyl_discount,PL_strictly_vinyl_discount,PRODUCT,true,,
2860015,E2-BE-PRIVATE-SALES-2018,E2-BE-PRIVATE-SALES-2018,PRODUCT,true,,
2790001,VENTEPRIVEE_gwp_20180404,VENTEPRIVEE_gwp_20180404,PRODUCT,true,,
2860016,DE_DISCOUNT_TAKEOVER20_20180412,DE_DISCOUNT_TAKEOVER20_20180412,PRODUCT,true,,
2860017,E2-NO-GWP-MAY-2018,E2-NO-GWP-MAY-2018,ORDER,true,,
2860018,FR_DISCOUNT_VOYAGE_20180411,FR_DISCOUNT_VOYAGE_20180411,PRODUCT,true,,
2860019,CZ_narozeniny_unor19,CZ_narozeniny_unor19,ORDER,true,,
2860020,DE_DISCOUNT_WELCOME20_20180409,DE_DISCOUNT_WELCOME20_20180409,PRODUCT,true,,
2860021,CZ_narozeniny_brezen19,CZ_narozeniny_brezen19,ORDER,true,,
2800002,VENTEPRIVEE_relais_20180404,VENTEPRIVEE_relais_20180404,SHIPPING,true,,
2840001,Discount_PRINTEMPS_20180416,Discount_PRINTEMPS_20180416,PRODUCT,true,,
2780001,VENTEPRIVEE_colissimo_20180404,VENTEPRIVEE_colissimo_20180404,SHIPPING,true,,
2810001,BETHEFIRST_20180409,BETHEFIRST_20180409,ORDER,true,,
2820001,GWP-BRIGHTEYES-20180411,GWP-BRIGHTEYES-20180411,ORDER,true,,
2830001,CZ_Shopping fever 2018,CZ_Shopping fever 2018,ORDER,true,,
2770001,3030promo,3030promo,PRODUCT,true,,
100690001,YSL-EU-LAST-CHANCE-ONSITE,YSL-EU-LAST-CHANCE-ONSITE,PRODUCT,false,,
2860022,Discount_AFFILIATION_20180412,Discount_AFFILIATION_20180412,ORDER,true,,
2860023,E2-CH-GWP-MAY-2018,E2-CH-GWP-MAY-2018,ORDER,true,,
2860024,BIRTHDAYLIPX7B4_20180405,BIRTHDAYLIPX7B4_20180405,ORDER,true,,
2860026,GWP_EARTHDAY_20180409,GWP_EARTHDAY_20180409,ORDER,true,,
2860027,CZ_narozeniny_cerven,CZ_narozeniny_cerven,ORDER,true,,
2860028,WELCOME10X5F3_20180405,WELCOME10X5F3_20180405,PRODUCT,true,,
2860029,E2-AT-GWP-APRIL,E2-AT-GWP-APRIL,ORDER,true,,
2860030,MISSYOU10H8K5_20180405,MISSYOU10H8K5_20180405,PRODUCT,true,,
2860031,CZ_narozeniny_leden19,CZ_narozeniny_leden19,ORDER,true,,
2860032,E2-AT-GWP-MAY-2018,E2-AT-GWP-MAY-2018,ORDER,true,,
2860034,CZ_narozeniny_listopad,CZ_narozeniny_listopad,ORDER,true,,
2860035,CZ_narozeniny_rijen,CZ_narozeniny_rijen,ORDER,true,,
2860036,CZ_narozeniny_duben,CZ_narozeniny_duben,ORDER,true,,
2860037,BIRTHDAYLIPO8G3_20180405,BIRTHDAYLIPO8G3_20180405,ORDER,true,,
2860038,FR_DISCOUNT_PRINCESSE_20180412,FR_DISCOUNT_PRINCESSE_20180412,PRODUCT,true,,
2860039,CZ_narozeniny_zari,CZ_narozeniny_zari,ORDER,true,,
2860040,MISSYOU15L9O6_20180405,MISSYOU15L9O6_20180405,PRODUCT,true,,
2860041,E2-DK-GWP-MAY-2018,E2-DK-GWP-MAY-2018,ORDER,true,,
5970017,UD WOMENS HEALTH,UD WOMENS HEALTH,SHIPPING,true,,
5970018,Discount_LANCOME_20_20180808,Discount_LANCOME_20_20180808,PRODUCT,true,,
2860033,FR_GWP_MYGIFT_20180412,FR_GWP_MYGIFT_20180412,ORDER,true,,
2880001,PL_WYPRZEDAŻ_70%,PL_WYPRZEDAŻ_70%,PRODUCT,true,,
3020001,GWP_MYGWP_20180313,GWP_MYGWP_20180313,ORDER,true,,
3020002,FreeShipping_KSAV_RL_20180417,FreeShipping_KSAV_RL_20180417,SHIPPING,true,,
3020003,IT - Promo Grand Vision,IT - Promo Grand Vision,PRODUCT,true,,
3020004,SKINC10,SKINC10,PRODUCT,true,,
3020005,UK_DISCOUNT_YAY_20180416,UK_DISCOUNT_YAY_20180416,PRODUCT,true,,
3020006,PermanentFreeShipping_6A,PermanentFreeShipping_6A,SHIPPING,true,,
3020007,DE_DISCOUNT_MISSYOU15XR2T_20180417,DE_DISCOUNT_MISSYOU15XR2T_20180417,PRODUCT,true,,
3020008,FR_FREE_SHIPPING_PRINCESSE_20180412,FR_FREE_SHIPPING_PRINCESSE_20180412,SHIPPING,true,,
3020009,SKINC10,SKINC10,PRODUCT,true,,
3020010,Muttertag_Prozent_Mai2018,Muttertag_Prozent_Mai2018,PRODUCT,true,,
2930001,CW16_EARTH_DAY_20180416,CW16_EARTH_DAY_20180416,ORDER,true,,
3000001,FR_DISCOUNT_BASEGLITTER_20180419,FR_DISCOUNT_BASEGLITTER_20180419,PRODUCT,true,,
2890001,PL_WYPRZEDAŻ_50%,PL_WYPRZEDAŻ_50%,PRODUCT,true,,
3020012,Free_Shipping_RL_20180413,Free_Shipping_RL_20180413,SHIPPING,true,,
2920001,FR_SHIPPING_LIVR24_20180418,FR_SHIPPING_LIVR24_20180418,SHIPPING,true,,
3020013,SKINC10,SKINC10,PRODUCT,true,,
3020014,GLOW_gwp_20180417,GLOW_gwp_20180417,ORDER,true,,
2980001,Free_Shipping_CO_20180413,Free_Shipping_CO_20180413,SHIPPING,true,,
2990001,PL_progressive_discount_20%,PL_progressive_discount_20%,ORDER,true,,
2950001,Discount_WELCOME_20180416,Discount_WELCOME_20180416,ORDER,true,,
2960001,EARTHDAY_20180409,EARTHDAY_20180409,ORDER,true,,
2940001,DISCOUNT_KSAV15_20180417,DISCOUNT_KSAV15_20180417,PRODUCT,true,,
3010001,PL_progressive_discount_15%,PL_progressive_discount_15%,ORDER,true,,
2900001,Shipping_FreeShipping_CO_20180416,Shipping_FreeShipping_CO_20180416,SHIPPING,true,,
2970001,IT_DISCOUNT_HAPPYANNIVERSARY_20180418,IT_DISCOUNT_HAPPYANNIVERSARY_20180418,PRODUCT,true,,
2910001,Shipping_FreeShipping_RL_20180416,Shipping_FreeShipping_RL_20180416,SHIPPING,true,,
3020011,GWP_MYGWP_20180313,GWP_MYGWP_20180313,ORDER,false,,
3020015,PL_progressive_discount_10%,PL_progressive_discount_10%,ORDER,true,,
3020017,PermanentFreeShipping,PermanentFreeShipping,SHIPPING,true,,
3020019,SKINC20,SKINC20,ORDER,true,,
3020020,GWP_FDM_20180423,GWP_FDM_20180423,ORDER,true,,
3020021,Renergie_Reactivation_20%OFF_April2018,Renergie_Reactivation_20%OFF_April2018,PRODUCT,true,,
3020022,DE_GWP_WELCOMELC8P_20180417,DE_GWP_WELCOMELC8P_20180417,ORDER,true,,
3020023,DISCOUNT_BIRTHDAY_20180417,DISCOUNT_BIRTHDAY_20180417,PRODUCT,true,,
3020024,FreeShipping_KSAV_CO_20180417,FreeShipping_KSAV_CO_20180417,SHIPPING,true,,
3020025,SKINC20,SKINC20,ORDER,true,,
3020026,DE_DISCOUNT_WELCOME20LX7R_20180417,DE_DISCOUNT_WELCOME20LX7R_20180417,PRODUCT,true,,
3020027,GLOW_20180410,GLOW_20180410,ORDER,true,,
3020028,PermanentFreeShipping,PermanentFreeShipping,SHIPPING,true,,
3020029,ES_IT_DISCOUNT_WELCOMEBIO_20180419,ES_IT_DISCOUNT_WELCOMEBIO_20180419,PRODUCT,true,,
3020030,FREESHIPPING,FREESHIPPING,SHIPPING,true,,
3020031,SKINC20,SKINC20,ORDER,true,,
5970019,E2-NO-BACK-TO-SCHOOL-GWP-OFFER,E2-NO-BACK-TO-SCHOOL-GWP-OFFER,ORDER,true,,
2870001,GWP_DELUXE_20180413,GWP_DELUXE_20180413,ORDER,true,,
3020033,PermanentFreeShipping_RL,PermanentFreeShipping_RL,SHIPPING,true,,
3020034,GWP_LaNuit_20180423,GWP_LaNuit_20180423,ORDER,true,,
3020035,ES_IT_DISCOUNT_20_20180419,ES_IT_DISCOUNT_20_20180419,PRODUCT,true,,
3020036,GWP_AVRIL_20180423,GWP_AVRIL_20180423,ORDER,false,,
3020037,FREESHIPPING,FREESHIPPING,SHIPPING,true,,
3020038,GWP_Y_20180423,GWP_Y_20180423,ORDER,true,,
3020039,FREESHIPPING,FREESHIPPING,SHIPPING,true,,
3020040,DE_GWP_BIRTHDAYLIPXV3X_20180417,DE_GWP_BIRTHDAYLIPXV3X_20180417,ORDER,true,,
3020041,PL_one_time_discount,PL_one_time_discount,ORDER,true,,
3020042,CW17_20180418,CW17_20180418,ORDER,true,,
3020043,Urlaub_Reisen_GWP_April2018,Urlaub_Reisen_GWP_April2018,ORDER,true,,
3110001,GWP_CANNES_20180424,GWP_CANNES_20180424,ORDER,true,,
3140001,DE_Discount_30_20180425,DE_Discount_30_20180425,PRODUCT,true,,
3070001,UK-GWP-FESTIVAL50-20180423,UK-GWP-FESTIVAL50-20180423,ORDER,true,,
3200002,pl-2-free-dlx-samples,pl-2-free-dlx-samples,ORDER,true,,
3030001,UK-GWP-FESTIVAL40-20180423,UK-GWP-FESTIVAL40-20180423,ORDER,true,,
3230001,ES_SHIPPING_LOVEMAMA_20180426,ES_SHIPPING_LOVEMAMA_20180426,SHIPPING,true,,
3080001,pl-2-free-deluxe-samples,pl-2-free-deluxe-samples,ORDER,true,,
3060001,promo-deluxelip-2-04232018,promo-deluxelip-2-04232018,PRODUCT,true,,
3020018,GWP_BIENVENUEK_20180417,GWP_BIENVENUEK_20180417,PRODUCT,true,,
3170001,GWP_TRAVEL_20180425,GWP_TRAVEL_20180425,ORDER,true,,
3130001,GWP_TREAT_20180424,GWP_TREAT_20180424,ORDER,true,,
3050001,UK-GWP-FESTIVAL60-20180423,UK-GWP-FESTIVAL60-20180423,ORDER,true,,
3220001,FR-UDECTS-DISCOUNT-26042018,FR-UDECTS-DISCOUNT-26042018,PRODUCT,true,,
3020032,GWP_Welcome_20180417,GWP_Welcome_20180417,PRODUCT,true,,
3210001,PL_pigment_50,PL_pigment_50,PRODUCT,true,,
3040001,GWP_TRAVEL_20180420,GWP_TRAVEL_20180420,ORDER,true,,
3160001,DE_Discount_20_20180425,DE_Discount_20_20180425,PRODUCT,true,,
3090001,DISCOUNT_PATIENCE_20_20180424,DISCOUNT_PATIENCE_20_20180424,PRODUCT,true,,
3200001,pl-2-free-dlx-samples-1,pl-2-free-dlx-samples-1,ORDER,true,,
3100001,DISCOUNT_UNIDAYS_20180423,DISCOUNT_UNIDAYS_20180423,PRODUCT,true,,
3120001,CZ_hifi,CZ_hifi,SHIPPING,true,,
3020016,GWP_MYGWP_20180313,GWP_MYGWP_20180313,ORDER,false,,
3190001,IT_DISCOUNT_APRESTO20_20180426,IT_DISCOUNT_APRESTO20_20180426,PRODUCT,true,,
3240001,CZ_Anthelios_May,CZ_Anthelios_May,PRODUCT,false,,
3240002,PL_mdc_RODZINA,PL_mdc_RODZINA,PRODUCT,true,,
3240003,UK-GWP-GETSASSY-20180426,UK-GWP-GETSASSY-20180426,ORDER,true,,
3240004,BRUSHING_20180425,BRUSHING_20180425,SHIPPING,true,,
3240005,DE-FREESHIPPING-20180424,DE-FREESHIPPING-20180424,SHIPPING,true,,
3150001,Discount_AFFILIATION_20180426,Discount_AFFILIATION_20180426,PRODUCT,true,,
3240006,DE_CW17_NACHTEULE_20180425,DE_CW17_NACHTEULE_20180425,PRODUCT,true,,
3240007,PL_glitters_50,PL_glitters_50,PRODUCT,true,,
3240008,CZ_Ideal Soleil_May,CZ_Ideal Soleil_May,PRODUCT,false,,
11790033,0000-CUSTOMER-CARE-DE-20OFF,0000-CUSTOMER-CARE-DE-20OFF,PRODUCT,true,,
3240010,DE_Discount_10_20180425,DE_Discount_10_20180425,PRODUCT,true,,
3180001,Discount_AFFILLIATION_20180426,Discount_AFFILLIATION_20180426,PRODUCT,true,,
3240011,pl-5-extra-samples-free,pl-5-extra-samples-free,ORDER,true,,
3070002,DISCOUNT_ULTRA_FACIAL_20180423,DISCOUNT_ULTRA_FACIAL_20180423,PRODUCT,true,,
3240012,FR_DISCOUNT_SUNCARE_20180426,FR_DISCOUNT_SUNCARE_20180426,PRODUCT,true,,
3240013,ES_NURIAD_REDUCTION_20180424,ES_NURIAD_REDUCTION_20180424,ORDER,true,,
3240014,UK-DISCOUNT-BIRTHDAY10-20180424,UK-DISCOUNT-BIRTHDAY10-20180424,PRODUCT,true,,
3240015,ES_NURIAD_SHIPPING_20180424,ES_NURIAD_SHIPPING_20180424,SHIPPING,true,,
3240016,CZ_Travel kit_gift,CZ_Travel kit_gift,ORDER,false,,
3280001,VOYAGE_20180430,VOYAGE_20180430,ORDER,true,,
3390001,SCALP_20180502,SCALP_20180502,PRODUCT,true,,
3390002,IT-Promo-Grand-Vision,IT-Promo-Grand-Vision,PRODUCT,true,,
3390003,TREAT15_20180427,TREAT15_20180427,PRODUCT,true,,
3390004,TREAT10_20180427,TREAT10_20180427,PRODUCT,false,,
3360001,FREESHIPPING,FREESHIPPING,SHIPPING,true,,
3330001,GWP_WORTHIT_20180426,GWP_WORTHIT_20180426,ORDER,true,,
3390005,E2-DK-GWP-MAY,E2-DK-GWP-MAY,ORDER,true,,
3390006,FR_FREESHIP_20180503,FR_FREESHIP_20180503,SHIPPING,true,,
3390007,E2-BNL-GWP-MAY,E2-BNL-GWP-MAY,ORDER,true,,
3390008,DISCOUNT_15_20180502,DISCOUNT_15_20180502,PRODUCT,true,,
3390009,E2-AT-GWP-MAY,E2-AT-GWP-MAY,ORDER,true,,
3390010,ES_IT_DISCOUNT_FREE_SUNNYDAYS_20180427,ES_IT_DISCOUNT_FREE_SUNNYDAYS_20180427,PRODUCT,true,,
3370001,ES_IT_DISCOUNT_50%_SUNNYDAYS_20180427,ES_IT_DISCOUNT_50%_SUNNYDAYS_20180427,PRODUCT,true,,
3390011,E2-NO-GWP-MAY,E2-NO-GWP-MAY,ORDER,true,,
3290001,GWP_MOTHERSDAY2018_20180430,GWP_MOTHERSDAY2018_20180430,ORDER,true,,
3300001,DE_GWP_CW18_89_20180501,DE_GWP_CW18_89_20180501,ORDER,true,,
3390012,FR_DISCOUNT_MERCI_20180427,FR_DISCOUNT_MERCI_20180427,PRODUCT,true,,
3390013,E2-AT-FF-20OFF,E2-AT-FF-20OFF,PRODUCT,false,,
3390014,TREAT20_20180427,TREAT20_20180427,PRODUCT,true,,
3390015,TREAT10_20180427,TREAT10_20180427,PRODUCT,true,,
3300002,DE_GWP_CW18_59_20180501,DE_GWP_CW18_59_20180501,ORDER,true,,
3310001,DE_CW17_NACHTEULE_20180501,DE_CW17_NACHTEULE_20180501,PRODUCT,true,,
3350001,DE_DISCOUNT_LUISA20_20180502,DE_DISCOUNT_LUISA20_20180502,PRODUCT,true,,
3260001,pl-free-shipping-first-may,pl-free-shipping-first-may,SHIPPING,true,,
3340001,FR_GWP_MOTHERS_DAY_20180503,FR_GWP_MOTHERS_DAY_20180503,PRODUCT,true,,
3380001,DE_AQUAPOWER25_20180430,DE_AQUAPOWER25_20180430,PRODUCT,true,,
3250001,DETOX_20180430,DETOX_20180430,ORDER,true,,
3270001,FR_DISCOUNT_MAMAN_20180427,FR_DISCOUNT_MAMAN_20180427,PRODUCT,true,,
3240009,FR_GWP_EUROSTAR_20180427,FR_GWP_EUROSTAR_20180427,PRODUCT,true,,
3320001,E2-AT-PRIVATE-SALES,E2-AT-PRIVATE-SALES,PRODUCT,true,,
3390016,E2-DK-LAST-CHANCE,E2-DK-LAST-CHANCE,PRODUCT,true,,
3390017,UK-GWP-XALLNIGHTX-20180503,UK-GWP-XALLNIGHTX-20180503,ORDER,true,,
3390018,Discount_TRIBUNAL_20180504,Discount_TRIBUNAL_20180504,ORDER,true,,
3390019,FREESHIPPING-FE-SPAIN,FREESHIPPING-FE-SPAIN,SHIPPING,false,,
2860025,FR-GWP-AQUASOURCEGEL-20180410,FR-GWP-AQUASOURCEGEL-20180410,PRODUCT,true,,
3390020,DISCOUNT_10_20180502,DISCOUNT_10_20180502,PRODUCT,true,,
3390021,E2-AT-LAST-CHANCE,E2-AT-LAST-CHANCE,PRODUCT,true,,
3390022,DE_FREESHIPPING_LOVEMAMA_20180501,DE_FREESHIPPING_LOVEMAMA_20180501,SHIPPING,true,,
3390023,FR_FREESHIPPING_LOVEMAMA_20180501,FR_FREESHIPPING_LOVEMAMA_20180501,SHIPPING,true,,
3390024,RADIANT_20180503,RADIANT_20180503,ORDER,true,,
3390025,E2-SE-GWP-MAY,E2-SE-GWP-MAY,ORDER,true,,
3390026,CZ_GlowFormula_sample,CZ_GlowFormula_sample,ORDER,false,,
3390027,TRIGGER_WELCOME_20180503,TRIGGER_WELCOME_20180503,PRODUCT,true,,
3390028,TRIGGER_TOP5_20180503,TRIGGER_TOP5_20180503,PRODUCT,true,,
3490001,FR_GWP_MINI_MASCARA_20180507,FR_GWP_MINI_MASCARA_20180507,PRODUCT,true,,
3490002,GETYOURGLOW10_20180508,GETYOURGLOW10_20180508,PRODUCT,true,,
3490003,UK-Customer-Complaint-20180508,UK-Customer-Complaint-20180508,PRODUCT,true,,
3490004,UK_MAY_FREESHIP_1705,UK_MAY_FREESHIP_1705,SHIPPING,true,,
3490005,E2-BNL-FREESHIPPING-MAY-2018,E2-BNL-FREESHIPPING-MAY-2018,SHIPPING,true,,
3490006,FR_FREESHIP_RL_20180508,FR_FREESHIP_RL_20180508,SHIPPING,true,,
3490007,E2-BNL-GWP-MAY-2,E2-BNL-GWP-MAY-2,ORDER,true,,
3490008,GWP_Icons_Mai2018,GWP_Icons_Mai2018,ORDER,true,,
3460001,ES_Discount_BT_Red_Algae_20180508,ES_Discount_BT_Red_Algae_20180508,PRODUCT,true,,
3400001,CZ_Mineral 89 k nákupu,CZ_Mineral 89 k nákupu,ORDER,true,,
3490009,ES_GWP_MiniMascara_WTH_20180507,ES_GWP_MiniMascara_WTH_20180507,PRODUCT,true,,
3490010,BIGCOMEBACK_20180504,BIGCOMEBACK_20180504,PRODUCT,true,,
3490011,FR_DISCOUNT_20180508,FR_DISCOUNT_20180508,PRODUCT,true,,
3420001,all-nighter-day-2for1,all-nighter-day-2for1,ORDER,true,,
3490012,TRIO_25_DISCOUNT_20180507,TRIO_25_DISCOUNT_20180507,PRODUCT,true,,
3490013,FR_FREESHIP_6A_20180508,FR_FREESHIP_6A_20180508,SHIPPING,true,,
