site_id,date,best_practices_score,score_cache_hit_rate,score_avg_response,score_error_rate,score_includes_ps,score_coupons,score_api_ratio,avg_response_time_ms,cache_hit_rate,error_rate,total_requests,product_show_include_count,coupon_count,api_requests,api_ratio
112,2018-10-28,24,1,3,5,5,5,5,326.1957142857143,0.002857142857142857,0.0,700,1.0,0.0,0.0,0.0
112,2018-10-30,26,1,5,5,5,5,5,179.80495464061408,0.00104675505931612,0.0,2866,1.0,0.0,0.0,0.0
112,2018-11-01,24,1,3,5,5,5,5,314.8633257403189,0.0011389521640091116,0.0,1756,0.0,0.0,0.0,0.0
112,2018-11-03,24,1,3,5,5,5,5,388.9357277882798,0.0,0.0,10580,0.0,0.0,0.0,0.0
112,2018-11-05,26,1,5,5,5,5,5,195.2004608294931,0.0007680491551459293,0.0,1302,0.0,0.0,0.0,0.0
112,2018-11-07,24,1,3,5,5,5,5,359.3517441860465,0.00872093023255814,0.0,344,0.0,0.0,0.0,0.0
112,2018-11-09,26,1,5,5,5,5,5,103.33333333333333,0.0,0.0,450,0.0,0.0,0.0,0.0
112,2018-11-11,26,1,5,5,5,5,5,35.75060342113548,5.24714030853185e-05,0.0,19058,0.0,0.0,0.0,0.0
112,2018-11-13,26,1,5,5,5,5,5,76.94117647058823,0.058823529411764705,0.0,17,0.0,0.0,0.0,0.0
112,2018-11-15,23,1,2,5,5,5,5,500.5,0.0,0.0,2,0.0,0.0,0.0,0.0
112,2018-11-19,22,1,1,5,5,5,5,1878.0,0.0,0.0,1,0.0,0.0,0.0,0.0
112,2019-01-05,26,1,5,5,5,5,5,86.68804664723032,0.0009718172983479105,0.0,1029,0.0,0.0,0.0,0.0
112,2019-01-07,26,1,5,5,5,5,5,246.55113636363637,0.0011363636363636363,0.0,880,0.0,0.0,0.0,0.0
112,2019-01-09,26,1,5,5,5,5,5,271.7016216216216,0.001081081081081081,0.0,925,0.0,0.0,0.0,0.0
112,2019-01-11,26,1,5,5,5,5,5,82.60416666666667,0.020833333333333332,0.0,48,0.0,0.0,0.0,0.0
113,2018-10-19,26,1,5,5,5,5,5,145.00043615745284,0.0006542361792607131,0.0,9171,0.0,0.0,0.0,0.0
113,2018-10-20,26,1,5,5,5,5,5,228.8866768759571,0.006125574272588055,0.0,653,0.0,0.0,0.0,0.0
113,2018-10-21,26,1,5,5,5,5,5,86.08867485885088,0.0009963467286615742,0.0,3011,0.0,0.0,0.0,0.0
113,2018-10-22,26,1,5,5,5,5,5,201.0944055944056,0.0021853146853146855,0.0,2288,1.0,0.0,0.0,0.0
113,2018-10-23,26,1,5,5,5,5,5,130.4648521636969,0.00039161934599569217,0.0,5107,0.0,0.0,0.0,0.0
113,2018-10-24,26,1,5,5,5,5,5,87.73135600443194,0.0003409187761015938,0.0,11733,0.0,0.0,0.0,0.0
113,2018-10-25,26,1,5,5,5,5,5,180.01342710997443,0.0010656436487638534,0.0,4692,0.0,0.0,0.0,0.0
113,2018-10-26,26,1,5,5,5,5,5,68.36185969965028,0.0008228759514503189,0.0,4861,0.0,0.0,0.0,0.0
113,2018-10-28,24,1,3,5,5,5,5,368.0807240704501,0.0019569471624266144,0.0,2044,1.0,0.0,0.0,0.0
113,2018-10-30,26,1,5,5,5,5,5,148.0798372743453,0.0005085176709890668,0.0,3933,0.0,0.0,0.0,0.0
113,2018-11-01,26,1,5,5,5,5,5,21.87089871611983,0.0003566333808844508,0.0,8412,0.0,0.0,0.0,0.0
113,2018-11-03,26,1,5,5,5,5,5,158.57082748948108,0.0007012622720897616,0.0,1426,0.0,0.0,0.0,0.0
113,2018-11-05,23,1,2,5,5,5,5,577.7272727272727,0.015151515151515152,0.0,66,0.0,0.0,0.0,0.0
113,2018-11-07,26,1,5,5,5,5,5,89.69900417603598,0.00016061676839062,0.0,6226,0.0,0.0,0.0,0.0
113,2018-11-09,22,1,1,5,5,5,5,996.1324444444444,0.0008888888888888889,0.0,1125,0.0,0.0,0.0,0.0
113,2018-11-11,26,1,5,5,5,5,5,158.046783625731,0.005847953216374269,0.0,171,0.0,0.0,0.0,0.0
113,2018-11-13,24,2,2,5,5,5,5,603.8,0.2,0.0,5,0.0,0.0,0.0,0.0
113,2018-11-15,26,1,5,5,5,5,5,113.63291139240506,0.012658227848101266,0.0,79,0.0,0.0,0.0,0.0
113,2018-11-19,26,1,5,5,5,5,5,94.0,0.0,0.0,1,0.0,0.0,0.0,0.0
113,2019-01-05,26,1,5,5,5,5,5,258.64438502673795,0.00267379679144385,0.0,374,0.0,0.0,0.0,0.0
113,2019-01-07,26,1,5,5,5,5,5,14.5,0.0,0.0,6,0.0,0.0,0.0,0.0
113,2019-01-09,26,1,5,5,5,5,5,139.05240443896423,0.0006165228113440197,0.0,1622,0.0,0.0,0.0,0.0
113,2019-01-11,26,1,5,5,5,5,5,205.0,0.0,0.0,1,2.0,0.0,0.0,0.0
114,2018-10-19,26,1,5,5,5,5,5,176.1290803557165,0.0002130038873209436,0.0,18779,0.0,0.0,0.0,0.0
114,2018-10-20,26,1,5,5,5,5,5,88.44991032539073,0.0012810658467845247,0.0,3903,0.0,0.0,0.0,0.0
114,2018-10-21,26,1,5,5,5,5,5,167.76637696199248,0.00012971851083149564,0.0,30836,1.0,0.0,0.0,0.0
114,2018-10-22,26,1,5,5,5,5,5,146.92610907035885,0.0009889799378355467,0.0,7078,2.0,0.0,0.0,0.0
114,2018-10-23,26,1,5,5,5,5,5,205.6769230769231,0.002097902097902098,0.0,1430,0.0,0.0,0.0,0.0
114,2018-10-24,26,1,5,5,5,5,5,48.5911815896345,0.00038677238445175013,0.0,10342,0.0,0.0,0.0,0.0
114,2018-10-25,26,1,5,5,5,5,5,263.22949066874025,0.0004860031104199067,0.0,10288,0.0,0.0,0.0,0.0
114,2018-10-26,26,1,5,5,5,5,5,117.9731474919285,0.00023623907394283014,0.0,12699,0.0,0.0,0.0,0.0
114,2018-10-28,26,1,5,5,5,5,5,85.81694255111977,0.0019474196689386564,0.0,1027,0.0,0.0,0.0,0.0
114,2018-10-30,26,1,5,5,5,5,5,69.19324026451139,0.0011021307861866275,0.0,2722,2.0,0.0,0.0,0.0
114,2018-11-01,24,1,3,5,5,5,5,312.1265678449259,0.002280501710376283,0.0,877,0.0,0.0,0.0,0.0
114,2018-11-03,26,1,5,5,5,5,5,30.18105126541207,0.0006489292667099286,0.0,3082,0.0,0.0,0.0,0.0
114,2018-11-05,26,1,5,5,5,5,5,266.3578767123288,0.0017123287671232876,0.0,584,0.0,0.0,0.0,0.0
114,2018-11-07,26,1,5,5,5,5,5,193.38467374810318,0.0007587253414264037,0.0,1318,0.0,0.0,0.0,0.0
114,2018-11-09,26,1,5,5,5,5,5,157.28497409326425,0.007772020725388601,0.0,386,0.0,0.0,0.0,0.0
114,2018-11-11,26,1,5,5,5,5,5,59.429015397655036,0.00028252578047746857,0.0,7079,0.0,0.0,0.0,0.0
114,2018-11-13,26,1,5,5,5,5,5,294.64814814814815,0.018518518518518517,0.0,108,0.0,0.0,0.0,0.0
114,2018-11-15,26,1,5,5,5,5,5,116.8,0.0,0.0,10,0.0,0.0,0.0,0.0
114,2018-11-17,26,1,5,5,5,5,5,78.93525179856115,0.007194244604316547,0.0,139,0.0,0.0,0.0,0.0
114,2019-01-05,23,1,2,5,5,5,5,644.5961538461538,0.0,0.0,52,0.0,0.0,0.0,0.0
114,2019-01-07,23,1,2,5,5,5,5,552.9418604651163,0.011627906976744186,0.0,86,0.0,0.0,0.0,0.0
114,2019-01-09,24,1,3,5,5,5,5,381.57894736842104,0.05263157894736842,0.0,19,0.0,0.0,0.0,0.0
114,2019-01-11,22,1,1,5,5,5,5,1401.6548279689234,0.0011098779134295228,0.0,901,0.0,0.0,0.0,0.0
115,2018-10-19,26,1,5,5,5,5,5,182.78787023977432,0.0011283497884344146,0.0,3545,0.0,0.0,0.0,0.0
115,2018-10-20,24,1,3,5,5,5,5,405.9702428824192,0.0006433971368827409,0.0,6217,0.0,0.0,0.0,0.0
115,2018-10-21,23,1,2,5,5,5,5,644.9682006715386,0.00039502271380604387,0.0,5063,0.0,0.0,0.0,0.0
115,2018-10-22,26,1,5,5,5,5,5,247.02650913423352,0.00029785544082605245,0.0,10072,0.0,0.0,0.0,0.0
115,2018-10-23,23,1,2,5,5,5,5,526.0583349245751,0.0005728470498376934,0.0,10474,0.0,0.0,0.0,0.0
