submit_date,business_channel_id,site_id,registered,first_time_buyer,source_code_group_id,source_code_status,num_orders,num_units,device_class_code,std_revenue
2020-05-12,7,106,true,true,1,INVALID,1,1.000000,smartphone,18.850000
2020-05-12,7,109,false,true,101,ACTIVE,2,14.000000,smartphone,99.170000
2020-05-12,7,109,false,true,202,ACTIVE,1,13.000000,desktop,170.830000
2020-05-12,7,109,true,false,101,ACTIVE,2,18.000000,desktop,209.150000
2020-05-12,7,109,true,false,202,ACTIVE,1,7.000000,desktop,32.500000
2020-05-12,7,109,true,true,101,ACTIVE,1,6.000000,desktop,17.000000
2020-05-12,7,109,true,true,101,ACTIVE,2,16.000000,smartphone,190.000000
2020-05-12,7,116,false,false,1,INVALID,1,5.000000,smartphone,107.920000
2020-05-12,7,116,false,true,1,INVALID,5,25.000000,desktop,591.510000
2020-05-13,7,116,false,false,1,INVALID,3,16.000000,smartphone,164.580000
2020-05-12,7,116,true,false,201,ACTIVE,1,5.000000,smartphone,123.340000
2020-05-13,7,116,true,true,1,INVALID,17,107.000000,smartphone,1329.280000
2020-05-12,7,121,false,true,801,ACTIVE,1,6.000000,smartphone,135.320000
2020-05-12,7,303,false,true,1,INVALID,1,6.000000,desktop,58.570000
2020-05-12,7,116,false,false,1,INVALID,3,17.000000,desktop,329.590000
2020-05-12,7,116,true,true,1,INVALID,36,177.000000,smartphone,4082.310000
2020-05-12,7,116,true,true,1,INVALID,20,108.000000,desktop,2479.460000
2020-05-13,7,109,true,true,101,ACTIVE,1,8.000000,smartphone,122.500000
2020-05-13,7,109,true,false,202,ACTIVE,1,6.000000,desktop,36.250000
2020-05-14,7,109,false,false,202,ACTIVE,1,7.000000,desktop,35.340000
2020-05-14,7,113,true,true,3301,ACTIVE,2,4.000000,desktop,53.750000
2020-05-13,7,309,true,true,1,INVALID,1,11.000000,desktop,19.600000
2020-05-14,7,116,true,false,1,INVALID,18,112.000000,desktop,1845.380000
2020-05-14,7,116,true,false,1,INVALID,28,158.000000,smartphone,2085.700000
2020-05-13,7,106,true,true,1,INVALID,1,1.000000,smartphone,21.310000
2020-05-13,7,109,true,false,202,ACTIVE,2,19.000000,smartphone,140.310000
2020-05-14,7,109,true,true,101,ACTIVE,1,3.000000,desktop,62.910000
2020-05-13,7,109,true,true,202,ACTIVE,2,19.000000,smartphone,198.320000
2020-05-13,7,116,false,true,201,ACTIVE,2,10.000000,desktop,47.260000
2020-05-14,7,116,true,true,1,INVALID,13,90.000000,smartphone,1758.950000
2020-05-14,7,113,false,true,3301,ACTIVE,10,49.000000,smartphone,458.940000
2020-05-14,7,109,false,true,101,ACTIVE,1,2.000000,desktop,38.960000
2020-05-14,7,109,false,true,101,ACTIVE,1,11.000000,smartphone,86.660000
2020-05-12,7,116,true,false,1,INVALID,56,308.000000,desktop,6181.350000
2020-05-12,7,116,true,false,1,INVALID,80,418.000000,smartphone,8398.960000
2020-05-13,7,109,false,true,101,ACTIVE,2,12.000000,smartphone,192.880000
2020-05-13,7,109,true,false,202,ACTIVE,1,7.000000,tablet,35.000000
2020-11-26,7,109,true,false,202,ACTIVE,1,10.000000,desktop,200.330000
2020-05-14,7,109,true,false,101,ACTIVE,2,18.000000,desktop,145.820000
2020-05-14,7,109,true,true,101,ACTIVE,2,16.000000,smartphone,137.060000
2020-05-13,7,116,true,false,1,INVALID,1,6.000000,tablet,29.000000
2020-05-13,7,116,true,false,201,ACTIVE,1,5.000000,smartphone,37.330000
2020-05-14,7,109,true,true,101,ACTIVE,1,2.000000,tablet,37.500000
2020-05-14,7,109,true,true,202,ACTIVE,2,16.000000,desktop,94.230000
2020-05-13,7,116,true,true,201,ACTIVE,5,23.000000,smartphone,128.700000
2020-05-13,7,109,false,true,202,ACTIVE,3,18.000000,desktop,277.570000
2020-05-13,7,109,false,true,202,ACTIVE,2,19.000000,smartphone,236.260000
2020-05-13,7,109,true,true,101,ACTIVE,4,30.000000,desktop,288.220000
2020-05-13,7,109,true,true,101,ACTIVE,1,4.000000,tablet,45.340000
2020-05-13,7,116,false,false,1,INVALID,1,6.000000,desktop,128.750000
2020-05-13,7,116,true,false,1,INVALID,52,303.000000,desktop,3780.270000
2020-05-13,7,116,true,false,1,INVALID,76,450.000000,smartphone,5182.900000
2020-05-13,7,116,true,true,1,INVALID,9,52.000000,desktop,706.690000
2020-05-13,7,109,true,false,101,ACTIVE,1,9.000000,desktop,95.410000
2020-05-14,7,113,false,false,1,INVALID,1,1.000000,desktop,21.250000
2020-05-14,7,113,false,false,1,INVALID,1,3.000000,smartphone,74.170000
2020-05-14,7,113,false,true,3301,ACTIVE,1,10.000000,desktop,132.500000
2020-05-14,7,113,true,false,1,INVALID,2,9.000000,desktop,62.340000
2020-05-14,7,116,false,true,1,INVALID,1,5.000000,smartphone,123.340000
2025-04-30,7,2501,true,false,73801,ACTIVE,1,6.000000,desktop,90.450000
2020-05-14,7,116,true,false,1,INVALID,1,6.000000,tablet,118.460000
2020-11-26,7,114,true,true,1,INVALID,1,4.000000,smartphone,64.220000
2021-11-20,7,113,true,true,37401,ACTIVE,1,13.000000,smartphone,106.250000
2020-05-14,7,109,false,false,101,ACTIVE,1,8.000000,desktop,72.500000
2020-05-14,7,109,true,true,1,INVALID,1,6.000000,smartphone,43.920000
2020-05-14,7,113,true,false,3301,ACTIVE,3,29.000000,desktop,183.330000
2020-05-14,7,116,false,false,1,INVALID,1,7.000000,desktop,29.000000
2021-11-20,7,120,false,true,1,INVALID,1,4.000000,desktop,88.880000
2020-11-26,7,1101,true,true,1,INVALID,1,3.000000,smartphone,158.160000
2020-05-14,7,116,true,false,2501,ACTIVE,1,5.000000,desktop,134.340000
2020-05-14,7,116,true,true,1,INVALID,4,23.000000,desktop,390.590000
2020-11-26,7,1102,false,true,1,INVALID,1,6.000000,desktop,280.830000
2021-11-20,7,120,true,false,1,INVALID,1,3.000000,smartphone,66.660000
2020-11-26,7,1801,true,true,17801,ACTIVE,1,5.000000,tablet,45.500000
2020-11-26,7,1801,true,true,18301,ACTIVE,1,4.000000,desktop,23.920000
2020-11-26,7,109,true,false,101,ACTIVE,2,18.000000,smartphone,112.000000
2020-11-26,7,109,true,true,202,ACTIVE,1,8.000000,smartphone,49.980000
2020-11-26,7,113,false,false,14701,ACTIVE,2,10.000000,desktop,33.000000
2020-11-26,7,113,false,true,14702,ACTIVE,1,4.000000,smartphone,59.250000
2020-11-26,7,109,false,true,202,ACTIVE,2,6.000000,desktop,75.570000
2020-11-26,7,109,true,false,8701,ACTIVE,3,29.000000,desktop,396.890000
2020-11-26,7,109,true,true,101,ACTIVE,2,14.000000,smartphone,127.980000
2023-11-28,7,3604,true,true,72301,ACTIVE,1,7.000000,desktop,256.310000
2021-11-20,7,2002,false,true,32901,ACTIVE,1,6.000000,tablet,85.750000
2020-05-14,7,106,true,true,1,INVALID,1,1.000000,smartphone,23.770000
2020-05-14,7,109,false,true,202,ACTIVE,1,7.000000,smartphone,65.000000
2020-05-14,7,114,false,true,1,INVALID,1,4.000000,smartphone,22.780000
2020-05-14,7,114,true,true,1,INVALID,1,3.000000,smartphone,5.210000
2020-05-14,7,116,false,true,1,INVALID,1,8.000000,desktop,89.550000
2020-05-14,7,121,true,true,2701,ACTIVE,1,3.000000,smartphone,25.620000
2020-05-14,7,113,false,false,3301,ACTIVE,4,23.000000,smartphone,99.000000
2020-05-14,7,113,true,true,3301,ACTIVE,2,14.000000,smartphone,51.710000
2020-05-15,7,109,true,false,101,ACTIVE,1,7.000000,smartphone,34.170000
2020-05-15,7,109,true,true,101,ACTIVE,1,8.000000,smartphone,65.000000
2020-11-26,7,113,true,false,14801,ACTIVE,1,9.000000,desktop,119.000000
2020-05-15,7,116,true,false,1,INVALID,2,14.000000,tablet,177.260000
2020-05-15,7,109,true,false,101,ACTIVE,1,6.000000,tablet,0.000000
2020-05-16,7,113,true,false,3301,ACTIVE,2,6.000000,smartphone,139.170000
2020-05-15,7,114,false,false,1,INVALID,2,8.000000,smartphone,13.960000
2020-05-16,7,113,true,true,3301,ACTIVE,1,2.000000,smartphone,28.750000
2020-05-15,7,116,true,true,1,INVALID,2,11.000000,smartphone,246.680000
2020-05-15,7,109,true,false,202,ACTIVE,1,6.000000,desktop,20.890000
2020-05-15,7,113,false,true,3301,ACTIVE,1,6.000000,desktop,26.560000
2020-05-16,7,109,false,true,101,ACTIVE,1,9.000000,desktop,92.910000
2020-05-16,7,109,false,true,101,ACTIVE,1,9.000000,smartphone,55.000000
2020-05-15,7,114,false,true,1,INVALID,2,9.000000,smartphone,67.870000
2020-05-16,7,109,true,false,101,ACTIVE,1,8.000000,desktop,189.380000
2020-05-15,7,902,true,true,1501,ACTIVE,1,4.000000,desktop,33.840000
2020-05-15,7,109,false,true,101,ACTIVE,1,8.000000,desktop,57.080000
2020-05-16,7,109,true,false,5801,ACTIVE,1,6.000000,smartphone,24.580000
2020-05-16,7,109,true,true,202,ACTIVE,1,4.000000,smartphone,80.830000
2020-05-16,7,113,false,true,5002,ACTIVE,4,5.000000,smartphone,71.750000
2020-05-15,7,113,true,false,3301,ACTIVE,2,12.000000,smartphone,79.130000
2020-05-15,7,113,true,true,3301,ACTIVE,8,42.000000,desktop,357.950000
2020-05-15,7,113,true,true,3301,ACTIVE,5,34.000000,smartphone,141.910000
2020-05-16,7,116,true,true,1,INVALID,1,4.000000,desktop,47.380000
2020-05-16,7,113,false,true,3301,ACTIVE,16,44.000000,smartphone,752.220000
2020-05-15,7,116,true,true,1,INVALID,3,20.000000,desktop,347.820000
2020-05-15,7,109,true,true,202,ACTIVE,2,16.000000,desktop,151.400000
2020-05-15,7,113,true,false,3301,ACTIVE,6,41.000000,desktop,378.980000
2020-05-15,7,114,true,true,1,INVALID,8,31.000000,smartphone,65.880000
2020-05-16,7,116,true,false,1,INVALID,3,10.000000,desktop,255.180000
2020-05-16,7,116,true,false,1,INVALID,1,4.000000,smartphone,30.660000
2020-05-15,7,106,true,false,1,INVALID,1,1.000000,smartphone,33.610000
2020-05-15,7,109,false,false,101,ACTIVE,1,7.000000,smartphone,41.780000
2020-05-15,7,109,true,false,202,ACTIVE,2,16.000000,smartphone,126.050000
2020-05-15,7,109,true,true,202,ACTIVE,2,15.000000,smartphone,232.500000
2020-05-15,7,113,false,false,3301,ACTIVE,2,9.000000,desktop,105.000000
2020-05-15,7,113,false,false,3301,ACTIVE,18,119.000000,smartphone,529.510000
2020-05-15,7,113,false,true,3301,ACTIVE,38,232.000000,smartphone,1148.090000
2020-05-15,7,113,true,false,1,INVALID,2,4.000000,desktop,48.000000
2020-05-15,7,113,true,true,3301,ACTIVE,1,6.000000,tablet,37.050000
2020-05-15,7,116,false,false,1,INVALID,1,5.000000,desktop,84.880000
2020-05-15,7,116,true,false,1,INVALID,6,29.000000,desktop,476.120000
2020-05-15,7,116,true,false,1,INVALID,11,64.000000,smartphone,1064.690000
2020-05-15,7,106,true,false,1,INVALID,1,4.000000,desktop,73.030000
2020-05-16,7,109,false,false,101,ACTIVE,1,9.000000,smartphone,117.250000
2020-05-16,7,113,true,false,3301,ACTIVE,1,6.000000,tablet,57.080000
2020-05-16,7,109,true,false,202,ACTIVE,1,5.000000,desktop,162.500000
2020-05-16,7,109,true,true,202,ACTIVE,1,8.000000,desktop,219.170000
2020-05-16,7,109,true,false,101,ACTIVE,1,7.000000,smartphone,36.130000
2020-05-16,7,109,true,true,101,ACTIVE,1,6.000000,desktop,126.810000
2020-05-16,7,109,true,true,101,ACTIVE,2,16.000000,smartphone,129.060000
2020-05-16,7,113,false,true,3301,ACTIVE,1,2.000000,desktop,25.500000
2020-05-17,7,109,false,true,101,ACTIVE,1,13.000000,desktop,217.500000
2020-05-16,7,113,false,true,4701,ACTIVE,1,2.000000,smartphone,28.750000
2020-05-17,7,109,true,true,101,ACTIVE,4,34.000000,smartphone,363.970000
2020-05-16,7,113,true,false,3301,ACTIVE,3,11.000000,desktop,178.500000
2020-05-16,7,109,false,true,202,ACTIVE,3,23.000000,desktop,174.840000
2020-05-16,7,109,true,false,202,ACTIVE,3,28.000000,smartphone,199.480000
2020-05-16,7,113,false,false,3301,ACTIVE,3,10.000000,smartphone,84.060000
2021-11-20,7,2002,true,true,32901,ACTIVE,1,7.000000,tablet,139.930000
2020-05-16,7,113,true,true,3301,ACTIVE,6,35.000000,desktop,569.950000
2020-05-16,7,113,true,true,3301,ACTIVE,1,2.000000,tablet,28.750000
2020-05-16,7,113,true,true,5701,ACTIVE,1,2.000000,tablet,28.750000
2020-05-16,7,114,true,true,1,INVALID,1,3.000000,smartphone,8.370000
2020-05-17,7,109,true,false,5801,ACTIVE,1,5.000000,smartphone,88.320000
2020-11-26,7,114,false,true,14901,ACTIVE,1,5.000000,smartphone,28.010000
2020-11-26,7,116,false,false,17201,INACTIVE,1,2.000000,tablet,69.710000
2020-05-17,7,113,false,true,5002,ACTIVE,1,2.000000,smartphone,30.750000
2020-05-17,7,109,false,false,101,ACTIVE,1,7.000000,smartphone,36.670000
2020-05-17,7,109,false,true,101,ACTIVE,2,22.000000,smartphone,190.420000
2020-11-26,7,1101,false,true,1,INVALID,1,3.000000,smartphone,34.830000
2020-05-17,7,109,true,false,202,ACTIVE,4,36.000000,desktop,213.320000
2020-05-17,7,116,true,false,1,INVALID,2,8.000000,desktop,97.530000
2020-05-17,7,109,true,true,101,ACTIVE,2,15.000000,desktop,121.360000
2020-05-17,7,113,false,false,4103,ACTIVE,6,10.000000,smartphone,177.250000
2020-05-17,7,109,true,false,101,ACTIVE,1,2.000000,smartphone,42.910000
2020-05-17,7,113,false,true,4001,ACTIVE,1,1.000000,smartphone,17.750000
2020-05-17,7,113,false,false,3201,ACTIVE,8,24.000000,smartphone,643.100000
2020-05-17,7,113,false,true,3301,ACTIVE,192,497.000000,smartphone,11242.580000
2020-05-17,7,113,false,false,4501,ACTIVE,1,2.000000,smartphone,16.500000
2020-05-17,7,113,true,true,3301,ACTIVE,30,106.000000,desktop,2015.110000
2020-05-17,7,113,true,false,4101,ACTIVE,1,1.000000,desktop,19.750000
2020-05-17,7,113,true,true,3301,ACTIVE,21,52.000000,smartphone,1211.240000
2020-05-17,7,113,true,true,4103,ACTIVE,1,2.000000,smartphone,28.750000
2020-05-18,7,113,true,false,3301,ACTIVE,1,6.000000,smartphone,44.980000
2020-05-17,7,113,false,true,4102,ACTIVE,3,7.000000,smartphone,131.670000
2020-05-17,7,113,false,true,4103,ACTIVE,21,43.000000,smartphone,744.730000
2020-05-17,7,113,false,true,4501,ACTIVE,1,1.000000,smartphone,28.750000
2020-05-17,7,113,true,false,3201,ACTIVE,7,21.000000,smartphone,804.940000
2020-05-17,7,113,true,false,3301,ACTIVE,1,4.000000,smartphone,72.600000
2020-05-18,7,113,true,true,3301,ACTIVE,1,10.000000,tablet,96.560000
2020-05-17,7,113,true,true,4101,ACTIVE,3,7.000000,smartphone,104.000000
2020-05-17,7,113,true,true,4103,ACTIVE,1,3.000000,desktop,97.000000
2020-05-17,7,113,false,false,3201,ACTIVE,2,6.000000,desktop,191.660000
2020-05-18,7,109,true,false,101,ACTIVE,2,20.000000,desktop,174.060000
2020-05-18,7,113,false,false,3301,ACTIVE,29,110.000000,smartphone,1619.920000
2020-11-26,7,1101,true,false,1,INVALID,3,13.000000,desktop,802.210000
2020-05-17,7,113,false,false,3301,ACTIVE,1,2.000000,tablet,28.750000
2020-05-17,7,113,false,false,4001,ACTIVE,1,3.000000,desktop,61.500000
2020-05-18,7,113,true,true,3301,ACTIVE,22,94.000000,desktop,1161.420000
2020-05-17,7,113,false,false,4102,ACTIVE,2,6.000000,smartphone,69.880000
2020-05-17,7,113,false,true,3201,ACTIVE,6,14.000000,smartphone,691.660000
2020-05-18,7,116,true,false,1,INVALID,2,11.000000,smartphone,155.420000
2020-05-17,7,113,false,true,3301,ACTIVE,1,4.000000,tablet,58.750000
2020-05-17,7,113,true,false,3201,ACTIVE,6,17.000000,desktop,574.980000
2020-05-17,7,113,true,false,3301,ACTIVE,5,19.000000,desktop,439.990000
2020-05-17,7,113,true,false,4101,ACTIVE,1,2.000000,smartphone,52.500000
2020-05-17,7,113,true,true,3201,ACTIVE,1,3.000000,desktop,95.830000
2020-05-17,7,113,true,true,3201,ACTIVE,2,6.000000,smartphone,220.400000
2020-05-18,7,109,true,true,202,ACTIVE,1,13.000000,desktop,110.830000
2020-05-18,7,113,false,false,3201,ACTIVE,2,5.000000,smartphone,162.910000
2020-05-17,7,113,true,true,3301,ACTIVE,3,13.000000,tablet,192.260000
2020-05-17,7,113,true,true,5502,ACTIVE,1,4.000000,desktop,73.000000
2020-05-18,7,113,false,false,3301,ACTIVE,2,4.000000,desktop,51.380000
2020-05-17,7,109,true,false,101,ACTIVE,1,6.000000,desktop,55.000000
2020-05-17,7,109,true,true,202,ACTIVE,2,28.000000,smartphone,265.080000
2020-05-17,7,113,false,false,3301,ACTIVE,5,13.000000,desktop,246.090000
2020-05-17,7,113,false,false,3301,ACTIVE,61,172.000000,smartphone,3381.050000
2020-05-17,7,113,false,false,4101,ACTIVE,21,48.000000,smartphone,843.980000
2020-05-17,7,113,false,true,3301,ACTIVE,10,25.000000,desktop,561.290000
2020-05-18,7,109,true,false,202,ACTIVE,2,20.000000,desktop,117.080000
2020-05-17,7,113,false,true,4101,ACTIVE,40,102.000000,smartphone,1742.490000
2020-05-17,7,113,false,true,5001,ACTIVE,1,2.000000,smartphone,59.500000
2020-05-17,7,113,true,false,3301,ACTIVE,1,4.000000,tablet,88.080000
2020-11-26,7,1101,true,true,1,INVALID,2,8.000000,desktop,372.450000
2020-05-18,7,113,false,true,3301,ACTIVE,10,43.000000,desktop,570.040000
2020-05-17,7,116,true,false,1,INVALID,10,36.000000,smartphone,659.560000
2020-05-17,7,116,true,true,1,INVALID,4,15.000000,smartphone,314.990000
2020-11-26,7,1101,true,true,17001,INACTIVE,1,4.000000,smartphone,172.460000
2020-05-18,7,113,false,false,4101,ACTIVE,3,4.000000,smartphone,97.750000
2020-05-18,7,113,false,false,4103,ACTIVE,1,1.000000,smartphone,12.750000
2020-05-18,7,113,false,true,3201,ACTIVE,1,3.000000,smartphone,95.830000
2020-05-18,7,113,true,false,3301,ACTIVE,2,4.000000,desktop,104.170000
2020-05-18,7,113,false,true,4101,ACTIVE,7,13.000000,smartphone,200.750000
2020-05-18,7,113,false,true,4102,ACTIVE,1,2.000000,smartphone,67.080000
2020-05-18,7,113,false,true,4103,ACTIVE,2,4.000000,smartphone,78.250000
2020-05-18,7,113,false,true,4501,ACTIVE,1,2.000000,smartphone,28.750000
2020-05-18,7,113,true,false,3201,ACTIVE,2,7.000000,desktop,277.900000
2020-05-18,7,113,true,false,3201,ACTIVE,2,7.000000,smartphone,229.990000
2020-11-26,7,1102,true,true,1,INVALID,1,3.000000,desktop,56.670000
2020-05-18,7,113,true,true,3301,ACTIVE,14,61.000000,smartphone,833.050000
2020-05-18,7,113,false,true,3301,ACTIVE,87,269.000000,smartphone,4582.100000
2020-11-26,7,1801,true,false,17601,ACTIVE,1,5.000000,smartphone,39.670000
2020-05-18,7,113,true,false,3301,ACTIVE,1,7.000000,tablet,68.840000
2020-11-26,7,1801,true,true,17801,ACTIVE,2,10.000000,desktop,56.000000
2020-05-18,7,116,false,true,1,INVALID,1,6.000000,desktop,55.840000
2020-11-26,7,1801,true,true,17601,ACTIVE,32,163.000000,smartphone,1121.690000
2020-11-26,7,1801,true,true,18501,ACTIVE,6,29.000000,smartphone,200.100000
2020-12-01,7,106,false,false,1,INVALID,1,2.000000,smartphone,61.960000
2020-12-01,7,109,false,false,101,ACTIVE,2,12.000000,smartphone,57.500000
2025-04-30,7,2501,true,false,101301,ACTIVE,1,6.000000,smartphone,89.700000
2020-12-01,7,114,true,true,17101,ACTIVE,1,4.000000,desktop,21.770000
2020-12-01,7,114,true,true,17101,ACTIVE,1,6.000000,smartphone,47.140000
2020-12-01,7,116,false,true,17201,INACTIVE,3,9.000000,desktop,120.310000
2020-12-01,7,116,false,true,17201,INACTIVE,1,3.000000,tablet,46.960000
2020-12-01,7,1102,true,false,1,INVALID,1,3.000000,desktop,180.830000
2020-12-01,7,1102,true,true,15801,ACTIVE,1,2.000000,desktop,126.680000
2020-12-01,7,1103,false,true,1,INVALID,1,2.000000,smartphone,57.410000
2020-05-18,7,109,true,true,101,ACTIVE,3,29.000000,smartphone,242.020000
2020-05-19,7,109,true,true,101,ACTIVE,4,41.000000,desktop,418.050000
2020-05-18,7,109,true,false,202,ACTIVE,1,3.000000,smartphone,38.330000
2020-05-18,7,109,true,false,5801,ACTIVE,1,13.000000,desktop,70.000000
2020-05-18,7,109,true,true,101,ACTIVE,1,8.000000,desktop,69.170000
2020-05-18,7,116,false,false,1,INVALID,1,5.000000,smartphone,41.880000
2020-05-18,7,116,true,true,1,INVALID,4,16.000000,smartphone,173.810000
2020-05-18,7,303,true,true,1,INVALID,1,3.000000,desktop,38.240000
2020-05-18,7,902,true,false,1501,ACTIVE,1,6.000000,desktop,40.870000
2020-05-19,7,113,false,false,3301,ACTIVE,25,87.000000,smartphone,1622.820000
2020-05-19,7,113,false,true,3201,ACTIVE,1,3.000000,tablet,95.830000
2020-05-19,7,113,false,true,3301,ACTIVE,3,9.000000,desktop,201.280000
2020-05-19,7,113,false,true,3301,ACTIVE,1,3.000000,tablet,75.980000
2020-05-19,7,116,false,false,1,INVALID,1,6.000000,smartphone,72.500000
2020-05-19,7,109,false,true,202,ACTIVE,1,15.000000,desktop,167.490000
2020-05-19,7,109,true,true,202,ACTIVE,1,12.000000,smartphone,73.330000
2020-05-19,7,113,false,true,3301,ACTIVE,88,283.000000,smartphone,5259.270000
2020-05-19,7,113,false,false,4101,ACTIVE,1,8.000000,smartphone,74.090000
2020-05-19,7,113,false,true,3201,ACTIVE,1,7.000000,smartphone,39.960000
2020-05-19,7,113,true,true,3301,ACTIVE,7,34.000000,smartphone,384.190000
2020-05-20,7,113,true,true,3301,ACTIVE,1,2.000000,smartphone,32.970000
2020-05-20,7,113,false,true,3301,ACTIVE,1,5.000000,desktop,112.310000
2020-05-20,7,116,true,false,1,INVALID,1,5.000000,smartphone,46.880000
2020-05-20,7,109,false,false,202,ACTIVE,1,7.000000,smartphone,59.170000
2020-05-20,7,113,false,false,3201,ACTIVE,3,6.000000,smartphone,82.700000
2020-05-20,7,109,true,true,202,ACTIVE,3,29.000000,desktop,165.380000
2020-05-19,7,109,false,false,6301,ACTIVE,1,11.000000,desktop,72.500000
2020-05-19,7,109,true,false,202,ACTIVE,1,8.000000,smartphone,71.670000
2020-05-20,7,303,false,true,4201,ACTIVE,2,16.000000,smartphone,73.370000
2020-05-19,7,109,true,true,101,ACTIVE,1,7.000000,smartphone,49.160000
2020-05-19,7,113,false,false,3301,ACTIVE,1,2.000000,desktop,28.750000
2020-05-20,7,113,true,false,3201,ACTIVE,1,2.000000,desktop,76.660000
2020-05-20,7,113,true,false,3301,ACTIVE,1,7.000000,smartphone,54.830000
2020-05-19,7,113,false,true,4001,ACTIVE,2,6.000000,smartphone,148.340000
2020-05-19,7,113,false,true,4103,ACTIVE,1,5.000000,smartphone,90.250000
2020-05-19,7,113,false,true,5001,ACTIVE,1,2.000000,smartphone,38.790000
2020-05-20,7,303,true,true,4201,ACTIVE,1,4.000000,smartphone,11.670000
2020-05-19,7,116,false,false,1,INVALID,10,61.000000,desktop,620.850000
2020-05-19,7,116,false,true,1,INVALID,5,28.000000,desktop,373.170000
2020-05-19,7,116,false,true,1,INVALID,2,9.000000,smartphone,164.590000
2020-05-19,7,116,true,false,1,INVALID,71,403.000000,desktop,5109.320000
2020-05-20,7,109,false,true,101,ACTIVE,2,13.000000,desktop,67.340000
2020-05-20,7,109,false,true,202,ACTIVE,2,20.000000,desktop,130.320000
2020-05-22,7,113,false,true,3301,ACTIVE,2,14.000000,smartphone,51.000000
2020-05-19,7,109,false,true,101,ACTIVE,1,9.000000,desktop,107.310000
2020-05-21,7,109,true,false,101,ACTIVE,1,13.000000,tablet,84.170000
2020-05-19,7,113,false,false,3201,ACTIVE,2,6.000000,smartphone,160.000000
2020-05-21,7,109,true,true,101,ACTIVE,1,14.000000,tablet,90.410000
2020-05-19,7,113,false,true,4101,ACTIVE,2,6.000000,smartphone,101.750000
2020-05-19,7,113,true,false,3301,ACTIVE,2,4.000000,desktop,105.880000
2020-05-19,7,113,true,true,3301,ACTIVE,4,7.000000,desktop,148.090000
2020-05-19,7,116,true,false,1,INVALID,107,645.000000,smartphone,8570.210000
2020-05-19,7,116,true,true,1,INVALID,28,160.000000,desktop,1448.910000
2020-05-19,7,116,true,true,1,INVALID,33,170.000000,smartphone,2324.230000
2020-05-20,7,113,false,false,3301,ACTIVE,6,21.000000,smartphone,523.840000
2020-05-21,7,113,false,true,3301,ACTIVE,1,4.000000,smartphone,60.000000
2020-05-20,7,113,true,false,3201,ACTIVE,1,1.000000,smartphone,21.000000
2020-05-20,7,113,true,true,1,INVALID,2,4.000000,desktop,78.750000
2020-05-20,7,114,true,false,1102,ACTIVE,1,4.000000,smartphone,26.610000
2020-05-20,7,109,false,true,101,ACTIVE,1,7.000000,smartphone,36.660000
2020-05-20,7,113,false,true,3301,ACTIVE,20,57.000000,smartphone,1222.420000
2020-05-20,7,113,true,false,3301,ACTIVE,1,5.000000,desktop,87.800000
2020-05-20,7,113,true,true,3301,ACTIVE,3,9.000000,desktop,186.850000
2020-05-20,7,303,false,true,4201,ACTIVE,1,5.000000,tablet,11.660000
2020-05-20,7,109,true,false,202,ACTIVE,2,22.000000,smartphone,131.510000
2020-05-20,7,109,true,true,101,ACTIVE,1,11.000000,smartphone,102.000000
2020-05-21,7,109,true,false,202,ACTIVE,1,9.000000,smartphone,55.840000
2020-05-21,7,303,false,true,1,INVALID,2,13.000000,smartphone,127.390000
2020-05-21,7,109,true,false,101,ACTIVE,1,10.000000,desktop,53.320000
2020-05-21,7,109,true,false,202,ACTIVE,1,14.000000,desktop,87.080000
2020-05-21,7,109,true,true,101,ACTIVE,3,35.000000,desktop,230.160000
2020-05-21,7,109,true,true,202,ACTIVE,1,7.000000,desktop,40.380000
2020-05-21,7,109,true,false,101,ACTIVE,1,14.000000,smartphone,100.340000
2020-05-21,7,109,true,false,202,ACTIVE,1,7.000000,tablet,49.170000
2020-05-21,7,116,true,true,1,INVALID,1,4.000000,smartphone,51.320000
2020-05-21,7,109,true,true,101,ACTIVE,1,10.000000,smartphone,58.330000
2020-05-21,7,109,true,true,202,ACTIVE,3,40.000000,smartphone,380.190000
2020-05-22,7,109,false,false,101,ACTIVE,1,7.000000,desktop,48.330000
2020-05-22,7,109,true,false,202,ACTIVE,3,42.000000,tablet,258.000000
2020-11-26,7,109,true,false,101,ACTIVE,1,7.000000,tablet,50.000000
2020-05-22,7,109,true,false,202,ACTIVE,5,63.000000,smartphone,387.600000
2020-05-22,7,109,true,true,101,ACTIVE,4,36.000000,desktop,360.190000
2020-11-26,7,109,true,false,18001,ACTIVE,1,20.000000,unknown,114.010000
2020-11-26,7,109,true,true,202,ACTIVE,1,13.000000,desktop,87.940000
2020-05-22,7,113,false,false,3301,ACTIVE,1,7.000000,smartphone,25.500000
2020-05-22,7,109,true,true,202,ACTIVE,1,9.000000,tablet,74.730000
2020-05-22,7,113,false,false,3901,ACTIVE,1,6.000000,smartphone,24.000000
2020-05-22,7,113,false,true,3301,ACTIVE,1,6.000000,tablet,25.500000
2020-05-22,7,303,true,true,3402,ACTIVE,1,4.000000,desktop,33.750000
2020-05-22,7,109,true,true,202,ACTIVE,2,26.000000,desktop,156.760000
2020-05-22,7,113,true,false,3201,ACTIVE,1,9.000000,desktop,182.080000
2020-05-22,7,109,true,true,202,ACTIVE,2,21.000000,smartphone,177.920000
2020-05-22,7,114,true,true,1,INVALID,1,3.000000,smartphone,26.770000
