request_date,site_id,api_resource,api_name,api_version,status_code,method,num_requests,response_time,num_requests_bucket1,num_requests_bucket2,num_requests_bucket3,num_requests_bucket4,num_requests_bucket5,num_requests_bucket6,num_requests_bucket7,num_requests_bucket8,num_requests_bucket9,num_requests_bucket10,num_requests_bucket11,api_family
2025-07-01 00:00:00.000,-1,/ping,echo,v1,200,GET,4330,2525524,2039,1914,299,67,9,0,1,0,0,0,1,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,3618,1882298,2084,1285,180,64,5,0,0,0,0,0,0,samples
2025-07-01 00:00:00.000,-1,/ping,echo,v1,200,GET,4330,2525524,2039,1914,299,67,9,0,1,0,0,0,1,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,3835,2007967,2202,1361,195,70,7,0,0,0,0,0,0,samples
2025-07-01 00:00:00.000,-1,/ping,echo,v1,200,GET,4330,2525524,2039,1914,299,67,9,0,1,0,0,0,1,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4070,2127744,2333,1454,205,71,7,0,0,0,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,69,31640,46,21,0,1,1,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4193,2198550,2394,1507,210,75,7,0,0,0,0,0,0,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,183,84410,121,55,4,2,1,0,0,0,0,0,0,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4321,2267863,2452,1572,215,75,7,0,0,0,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,489,261934,275,183,21,9,1,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,602,308273,355,214,23,9,1,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,914,490521,502,345,48,17,2,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,1016,536533,574,367,55,18,2,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,1317,710933,722,498,66,28,3,0,0,0,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,1554,832094,856,587,79,29,3,0,0,0,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,1725,932868,939,659,89,34,4,0,0,0,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,1823,982810,1002,685,95,37,4,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,2122,1153249,1150,814,112,42,4,0,0,0,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,2216,1202771,1209,834,126,43,4,0,0,0,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,2407,1292370,1323,907,130,43,4,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,2579,1403773,1395,987,141,50,6,0,0,0,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,2799,1524560,1510,1076,156,51,6,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,2896,1572491,1569,1107,163,51,6,0,0,0,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,3120,1702492,1684,1189,184,56,7,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,3333,1830125,1778,1291,195,62,7,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,3526,1923761,1896,1354,207,62,7,0,0,0,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,3631,1975892,1961,1387,213,63,7,0,0,0,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,3974,2181673,2117,1544,235,69,9,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,200,GET,4340,2564744,1979,1989,289,70,8,2,2,1,0,0,0,samples
2025-07-02 00:00:00.000,-1,/ping,echo,v1,499,GET,1,10010,0,0,0,0,0,0,0,0,0,0,1,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,4087,2235678,2191,1578,239,70,9,0,0,0,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-07 00:00:00.000,-1,/ping,echo,v1,200,GET,93,46395,56,33,3,1,0,0,0,0,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,4307,2381699,2267,1697,257,76,10,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-07 00:00:00.000,-1,/ping,echo,v1,200,GET,286,144402,163,112,8,3,0,0,0,0,0,0,0,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,4354,2410070,2286,1721,261,76,10,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-07 00:00:00.000,-1,/ping,echo,v1,200,GET,467,260333,238,202,18,9,0,0,0,0,0,0,0,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,4354,2410070,2286,1721,261,76,10,0,0,0,0,0,0,samples
2025-07-07 00:00:00.000,-1,/ping,echo,v1,200,GET,703,386443,357,304,29,13,0,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,4356,2411341,2286,1723,261,76,10,0,0,0,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,4356,2411341,2286,1723,261,76,10,0,0,0,0,0,0,samples
2025-07-07 00:00:00.000,-1,/ping,echo,v1,200,GET,877,495471,436,383,37,21,0,0,0,0,0,0,0,samples
2025-07-03 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2509003,2048,1917,279,75,12,0,0,0,0,0,0,samples
2025-07-05 00:00:00.000,-1,/ping,echo,v1,200,GET,4331,2272713,2456,1578,215,75,7,0,0,0,0,0,0,samples
2025-07-06 00:00:00.000,-1,/ping,echo,v1,200,GET,4356,2411341,2286,1723,261,76,10,0,0,0,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,200,GET,4337,2394697,2247,1780,225,77,6,1,0,1,0,0,0,samples
2025-07-04 00:00:00.000,-1,/ping,echo,v1,500,GET,1,496,1,0,0,0,0,0,0,0,0,0,0,samples
2025-07-07 00:00:00.000,-1,/ping,echo,v1,200,GET,1105,616336,556,478,49,22,0,0,0,0,0,0,0,samples
2025-07-07 00:00:00.000,-1,/ping,echo,v1,200,GET,1273,731176,618,560,65,30,0,0,0,0,0,0,0,samples
