visit_date,site_id,registered,device_class_code,num_visits,num_converted_visits,visit_duration,locale_code,search_state,num_orders,std_revenue,num_units,num_baskets,num_checkouts
2019-07-16,103,true,smartphone,80,22,66827727,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,903,false,tablet,150,3,38859591,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,904,true,tablet,34,3,25286670,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,308,false,desktop,996,10,259096492,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,304,false,tablet,166,1,23327099,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,903,true,smartphone,171,28,84370281,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,1102,false,tablet,142,0,23493257,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,601,false,desktop,93,1,17148019,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,308,true,tablet,8,1,5375133,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,307,false,desktop,105,0,27658102,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,1001,false,desktop,26,0,1813541,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,1302,false,smartphone,104,0,9710009,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,105,false,desktop,1,0,117885,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,113,true,smartphone,23,5,14373521,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,1102,false,desktop,286,0,66869904,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,107,false,desktop,68,0,6523167,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,301,false,desktop,340,10,77762464,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,118,false,tablet,8,0,861599,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,1101,true,desktop,39,1,6257542,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,304,false,desktop,854,8,183493967,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,114,false,desktop,2726,5,398765851,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,308,true,desktop,68,13,28587069,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,1302,false,desktop,78,0,13524823,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,109,false,desktop,4968,47,904792225,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,304,true,desktop,125,7,31024652,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,903,true,desktop,91,11,33931553,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,120,true,desktop,109,8,19858605,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,305,false,smartphone,1977,8,311089027,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,116,false,smartphone,3753,5,380514807,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,302,false,smartphone,21162,67,2042828108,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,301,true,tablet,4,2,1296494,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,102,true,desktop,47,0,1546309,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,107,false,smartphone,131,0,22553416,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,801,false,desktop,135,1,37926498,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,115,false,desktop,844,0,175082114,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,112,false,tablet,425,8,89820343,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,120,true,smartphone,11,1,2659861,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,308,false,tablet,174,3,39141896,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,601,true,smartphone,27,0,5913792,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,1103,false,desktop,279,3,58552102,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,1004,false,smartphone,8,0,912924,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,303,true,smartphone,30,5,20445210,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,1202,false,desktop,144,4,25445211,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,120,true,tablet,1,0,2160,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,113,true,desktop,52,3,17322997,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,1101,true,smartphone,2,0,664937,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,1701,false,desktop,364,0,72781185,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,116,true,desktop,177,7,59398511,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,117,true,smartphone,45,15,35244565,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,904,false,tablet,222,0,51222670,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,109,false,smart_tv,3,0,97917,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,114,false,smartphone,7837,5,814087118,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,116,false,tablet,329,0,43309390,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,111,true,tablet,14,7,14184276,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,305,true,desktop,89,3,15040016,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,106,false,smartphone,5738,28,721702765,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,309,false,tablet,148,1,31355565,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,1201,true,desktop,36,2,4294830,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,111,true,desktop,207,70,137625070,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,121,true,smartphone,53,5,19448072,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,103,true,tablet,5,1,8181232,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,122,false,tablet,38,0,9854405,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,1202,true,smartphone,1,0,775364,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,115,false,smartphone,1910,0,265697930,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,1101,false,smartphone,809,0,63643946,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,302,true,tablet,19,6,7794299,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,117,true,desktop,69,15,30805844,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,1701,true,smartphone,10,0,9561970,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,1202,true,tablet,2,1,2033281,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,118,true,desktop,1,0,672624,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,1002,false,desktop,27,0,2527187,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,1002,false,smartphone,64,0,3077280,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,120,false,smartphone,2237,13,216137477,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,103,false,desktop,1140,14,241559689,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,109,true,tablet,31,14,27937136,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,117,false,desktop,1487,25,298974057,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,308,false,tablet,151,0,42614267,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,114,true,tablet,8,1,5357698,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,116,false,tablet,278,0,38081683,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,102,false,desktop,96,3,18265255,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1201,false,smartphone,343,1,33378275,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1101,true,desktop,45,0,3865680,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,112,true,smartphone,144,41,82396491,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,901,true,tablet,2,1,1995290,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,302,true,smartphone,214,39,76660697,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,107,false,smartphone,132,0,12302141,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1102,false,smartphone,853,0,81840590,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,309,true,desktop,121,19,43474888,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,106,false,tablet,268,4,67167071,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,304,true,tablet,5,2,3583835,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,304,true,smartphone,44,9,24725284,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1001,false,desktop,48,0,4388854,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,601,false,tablet,7,0,1549129,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,901,false,smartphone,3378,15,600775679,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,121,true,desktop,82,6,29056856,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1103,true,smartphone,5,1,4561911,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,106,false,smartphone,6001,38,783604736,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,301,false,tablet,827,2,88884845,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1103,true,desktop,53,2,3796971,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,301,false,desktop,335,2,55049229,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1302,false,desktop,90,0,9418053,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,113,true,desktop,49,5,17638993,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,102,false,tablet,13,0,1107885,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1103,false,tablet,78,1,16182677,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1004,false,desktop,36,0,2567919,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,307,false,smartphone,127,0,18828969,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,903,false,smartphone,3361,31,621029321,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,1103,false,smartphone,784,3,72524916,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,121,false,smartphone,1233,4,138151184,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,106,true,smartphone,253,26,113115247,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,902,false,desktop,1874,22,694712721,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,118,false,desktop,96,0,11064317,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,1004,false,desktop,33,0,1294309,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,122,true,desktop,1,0,352409,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,309,false,smartphone,4064,40,638216037,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,801,true,desktop,84,4,10154968,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,902,false,tablet,579,4,104096300,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,117,false,tablet,380,0,60650293,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,904,true,desktop,172,30,116879259,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,501,false,tablet,6,0,437396,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,1103,false,tablet,68,1,13543414,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,501,true,smartphone,7,2,2310479,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,301,false,smartphone,1466,13,158018349,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,1003,false,smartphone,54,0,5638830,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-16,305,false,tablet,62,0,12168092,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1401,false,desktop,2,2,2127235,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,801,true,desktop,74,3,11588308,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,308,true,smartphone,30,5,20520129,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,301,true,desktop,62,5,11368677,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,122,false,smartphone,699,0,115576436,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,501,true,desktop,51,1,4237357,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,113,false,smartphone,2337,6,256510571,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,117,true,tablet,12,3,6584571,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,111,false,tablet,35,7,30071450,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,107,true,desktop,3,0,3092356,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1003,false,desktop,17,0,1980045,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,903,true,smartphone,118,15,61477882,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,305,false,tablet,60,0,5122225,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1102,true,smartphone,10,1,5082628,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,112,false,smartphone,4513,46,599779953,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,307,false,smartphone,110,0,14915263,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,109,true,desktop,689,83,209678246,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1701,false,smartphone,850,1,105811643,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,103,false,desktop,1192,10,216376270,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1101,false,smartphone,830,0,78267614,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,305,false,desktop,787,5,175716214,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,601,true,desktop,140,0,9204084,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,121,false,desktop,1031,3,152535204,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,904,false,smartphone,6606,24,1358714281,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,112,true,tablet,23,6,16678743,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,122,false,tablet,42,0,11218749,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,103,false,tablet,118,1,19005073,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,111,false,desktop,153,29,137909190,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,903,true,desktop,119,15,53086556,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,106,true,smartphone,397,64,181087172,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,109,false,unrecognized,1,0,0,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,114,true,desktop,101,9,38145061,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,105,false,smartphone,5,0,234135,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1201,true,desktop,32,0,3310988,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1101,false,desktop,195,1,29791919,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,116,true,tablet,12,2,9083443,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1202,false,smartphone,1203,7,88431861,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,904,true,desktop,175,22,121694698,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,302,true,desktop,126,17,40555483,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,309,true,smartphone,161,52,97818249,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,601,false,desktop,84,0,21861200,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,121,false,tablet,57,0,12342099,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,103,true,smartphone,109,28,91805239,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,116,false,desktop,2688,3,366318880,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1003,false,tablet,2,0,7679,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,901,false,desktop,500,1,154652860,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,901,true,desktop,100,10,46039300,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1701,true,smartphone,10,0,3450359,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,113,true,tablet,1,0,7639,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,903,false,desktop,776,14,224713585,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1102,true,desktop,56,4,5745766,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,115,false,desktop,721,0,155438250,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1002,false,smartphone,64,0,3252515,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,111,true,desktop,221,65,141056736,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1701,true,desktop,4,0,1620341,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,121,true,smartphone,59,11,24554651,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,301,true,smartphone,27,5,12935520,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,118,false,smartphone,209,0,11479199,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1201,false,tablet,32,0,6951810,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,103,false,smart_tv,1,0,49780,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,109,false,desktop,4933,43,866924650,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,904,true,smartphone,462,45,259200507,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,501,false,desktop,120,0,27728374,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,109,true,smartphone,269,68,159320742,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,301,true,tablet,10,3,7169311,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,303,false,smartphone,4163,12,508506405,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,305,true,smartphone,52,4,23575091,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,902,false,smartphone,10109,52,1967491990,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,106,false,desktop,1547,13,294117402,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1001,false,smartphone,33,0,955596,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,902,true,smartphone,1227,112,617955141,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,903,false,tablet,175,4,51246052,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,601,false,smartphone,154,0,20106491,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1202,true,desktop,30,0,1569441,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,112,false,desktop,1801,46,439050154,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,116,true,smartphone,189,13,86327398,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1102,false,game_console,1,0,6221,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,112,true,desktop,188,47,119549791,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1101,true,smartphone,2,1,2139358,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,302,false,desktop,1264,26,282691806,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1002,false,desktop,29,0,2549737,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,801,false,tablet,13,0,3102850,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,801,false,desktop,126,0,43785215,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,120,true,smartphone,14,3,8238163,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,115,true,desktop,2,0,191139,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,103,true,desktop,159,21,64228265,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,309,false,tablet,148,0,33531648,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,303,true,tablet,7,2,4274663,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,303,false,desktop,2099,5,375914770,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,115,true,tablet,2,0,10848,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,305,true,tablet,1,1,2925540,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,106,true,tablet,37,5,15795014,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,111,true,tablet,16,11,16627892,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,116,true,desktop,135,9,52133496,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,801,false,smartphone,689,0,72854153,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,102,true,smartphone,6,0,1459118,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,107,false,desktop,50,0,6002528,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,309,false,smartphone,3862,53,542842647,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,302,false,tablet,4669,10,668383398,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1701,true,tablet,2,0,1613612,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,903,true,tablet,14,3,9516409,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,303,true,desktop,223,8,38707233,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,113,false,desktop,3662,5,314171229,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,120,false,desktop,590,2,74760748,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1201,true,tablet,3,0,38279,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,902,false,tablet,530,1,113927604,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,904,true,tablet,23,6,28263643,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,303,false,tablet,498,0,80222286,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,501,false,smartphone,250,5,19192228,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,304,true,desktop,105,3,22418239,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,307,false,desktop,114,0,33361904,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,109,false,tablet,708,7,176124428,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1202,true,smartphone,8,3,2576739,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,301,false,smartphone,1414,13,156801905,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1004,false,tablet,1,0,2984,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1003,false,smartphone,56,0,2257998,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,114,false,smart_tv,1,0,41043,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,308,false,desktop,864,11,280029265,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,306,false,smartphone,236,0,22798759,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1102,false,desktop,499,1,71752950,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,122,false,desktop,390,0,128813340,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,306,false,desktop,129,0,18044272,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,109,false,smartphone,10821,28,1322128653,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,121,false,game_console,2,0,68425,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,113,false,tablet,120,0,23069775,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,114,false,game_console,2,0,42965,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,309,false,smart_tv,1,0,16681,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,103,true,tablet,2,0,2507061,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,901,true,smartphone,175,21,104441759,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,902,false,desktop,2017,18,729647733,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,306,false,tablet,22,0,2567571,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,114,true,smartphone,56,4,38857805,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,102,false,smartphone,163,1,21128480,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1202,true,tablet,2,0,1883027,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,113,true,smartphone,11,2,4074868,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1201,false,desktop,127,2,19152639,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1302,false,smartphone,127,0,10677860,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,1103,false,smartphone,743,0,63543090,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
2019-07-17,801,true,smartphone,18,1,15216782,UNKNOWN_LOCALE,NO_SEARCH,0,,,,
